Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
DCN	"DSPG2, SLRR1B"	ENSG00000011465	Decorin	P07585	12	91140484-91183217	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"			"Cancer-related genes, Corneal dystrophy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"ovary: 3461.2"	"Cell type enhanced"	"Detected in many"		"Endometrial stromal cells: 1244.1;Fibroblasts: 6900.8;Leydig cells: 6252.9;Ovarian stromal cells: 2294.9;Peritubular cells: 1873.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in some"	9	"basophil: 24.5"	"Lineage enriched"	"Detected in single"	35	"granulocytes: 24.5"	"Cancer enriched"	"Detected in many"	5	"Rhabdoid: 724.2"	"Breast - Fibroblasts, Colon - Fibroblasts, Heart muscle - Fibroblasts, Kidney - Fibroblasts, Liver - Hepatic stellate cells, Pancreas - Fibroblasts, Prostate - Fibroblasts, Skin - Fibroblast_2, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Region enriched"	"Detected in all"	8	"spinal cord: 718.9"	"HPA003315, CAB017118, HPA064736, CAB068930"	Enhanced				"Secreted to extracellular matrix"	"No annotated function"	NA	NA		1900000	"Cluster 46: Basophils - Proteolysis"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 8: Immune cells - Immune response"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"	2			"CAB017118: , CAB068930: AB_425394, HPA003315: AB_1078639, HPA064736: AB_2685340"	"unprognostic (1.73e-1)"	"unprognostic (1.90e-1)"	"unprognostic (1.43e-1)"	"unprognostic (3.22e-2)"	"unprognostic (8.63e-2)"	"unprognostic (1.34e-1)"	"unprognostic (1.01e-2)"	"unprognostic (2.68e-1)"	"unprognostic (1.98e-1)"	"unprognostic (6.12e-2)"	"unprognostic (1.65e-1)"	"unprognostic (5.15e-2)"	"prognostic unfavorable (1.46e-5)"	"unprognostic (3.06e-3)"	"unprognostic (5.37e-2)"	"unprognostic (1.59e-3)"	"unprognostic (7.56e-3)"
DCTD		ENSG00000129187	"DCMP deaminase"	P32321	4	182890060-182917936	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Nucleotide biosynthesis"	"Allosteric enzyme, Hydrolase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA035894	Approved		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 26: Adrenal gland - Steroid metabolism"	"Cluster 22: Non-specific - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 45: Non-specific - Mixed function"	8	"Nucleoplasm, Cytosol"		"HPA035894: AB_10673488"	"unprognostic (1.26e-1)"	"unprognostic (9.80e-3)"	"unprognostic (3.15e-2)"	"unprognostic (3.78e-3)"	"unprognostic (3.13e-3)"	"unprognostic (2.20e-2)"	"unprognostic (2.01e-2)"	"unprognostic (4.59e-3)"	"unprognostic (2.62e-2)"	"unprognostic (1.80e-1)"	"unprognostic (1.40e-2)"	"unprognostic (1.20e-1)"	"prognostic favorable (1.81e-4)"	"unprognostic (1.35e-1)"	"unprognostic (1.59e-1)"	"unprognostic (3.89e-2)"	"unprognostic (1.12e-1)"
DDAH1	DDAH	ENSG00000153904	"Dimethylarginine dimethylaminohydrolase 1"	O94760	1	85318481-85578363	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"kidney: 120.4"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 150.7;Astrocytes: 345.6;Excitatory neurons: 190.9;Oligodendrocyte precursor cells: 171.2;Proximal tubular cells: 255.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA006308, HPA071064"	Enhanced		Approved	"Nucleoli,Plasma membrane,Cytosol"			NA	NA		350000		"Cluster 52: Kidney - Transmembrane transport"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 34: Neurons - Neuronal signaling"		"Plasma membrane, Cytosol"	Nucleoli	"HPA006308: AB_1847532, HPA071064: "	"unprognostic (1.44e-2)"	"unprognostic (2.43e-1)"	"prognostic favorable (5.99e-4)"	"unprognostic (6.82e-2)"	"unprognostic (1.04e-1)"	"unprognostic (1.62e-2)"	"unprognostic (2.55e-1)"	"unprognostic (3.85e-2)"	"unprognostic (2.57e-1)"	"unprognostic (1.02e-2)"	"unprognostic (3.62e-2)"	"unprognostic (1.56e-1)"	"prognostic favorable (5.21e-6)"	"unprognostic (5.37e-2)"	"unprognostic (9.06e-2)"	"unprognostic (5.81e-2)"	"unprognostic (1.56e-2)"
DENND2A	"FAM31D, KIAA1277"	ENSG00000146966	"DENN domain containing 2A"	Q9ULE3	7	140518420-140673993	"Predicted intracellular proteins"	"Protein transport, Transport"	"Guanine-nucleotide releasing factor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 137.1;Intestinal goblet cells: 35.3;Oligodendrocyte precursor cells: 67.9;Oligodendrocytes: 39.4;Paneth cells: 35.2"	"Cancer enriched"	"Detected in all"	6	"glioma: 28.8"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in many"			"Liver - Hepatic stellate cells, Prostate - Fibroblasts, Skeletal muscle - Fibroblasts, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 5: Enterocytes - Absorption"					"unprognostic (5.02e-2)"	"unprognostic (1.14e-1)"	"prognostic favorable (9.35e-4)"	"unprognostic (1.78e-1)"	"prognostic unfavorable (5.60e-4)"	"unprognostic (1.95e-2)"	"unprognostic (1.43e-1)"	"unprognostic (3.10e-2)"	"unprognostic (1.05e-1)"	"unprognostic (1.28e-1)"	"unprognostic (1.57e-3)"	"unprognostic (2.09e-2)"	"prognostic unfavorable (3.05e-6)"	"unprognostic (1.03e-1)"	"unprognostic (2.41e-1)"	"unprognostic (3.54e-2)"	"unprognostic (2.38e-3)"
DIPK1A	"FAM69A, FLJ23493"	ENSG00000154511	"Divergent protein kinase domain 1A"	Q5T7M9	1	92832737-92961522	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 78.3;Excitatory neurons: 109.8;Inhibitory neurons: 139.7;Oligodendrocyte precursor cells: 123.6;Oligodendrocytes: 150.2;Plasma cells: 57.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in all"		"Gallbladder cancer: 81.6"	"Colon - Smooth muscle cells, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA015718, HPA017281"	Approved		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 33: Brain - Neuronal signaling"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 15: Non-specific - Mixed function"		Cytosol	Nucleoplasm	"HPA015718: AB_1848405, HPA017281: AB_1848406"	"prognostic favorable (8.96e-4)"	"unprognostic (1.00e-1)"	"unprognostic (6.17e-2)"	"unprognostic (1.50e-3)"	"unprognostic (1.43e-1)"	"unprognostic (3.77e-3)"	"unprognostic (3.63e-3)"	"unprognostic (1.08e-1)"	"unprognostic (1.04e-1)"	"unprognostic (2.10e-1)"	"unprognostic (2.19e-1)"	"unprognostic (5.04e-2)"	"prognostic unfavorable (1.45e-7)"	"unprognostic (1.26e-2)"	"unprognostic (5.99e-2)"	"unprognostic (2.57e-1)"	"unprognostic (1.66e-2)"
DKK1	"DKK-1, SK"	ENSG00000107984	"Dickkopf WNT signaling pathway inhibitor 1"	O94907	10	52314281-52318042	"Predicted secreted proteins"	"Wnt signaling pathway"	"Developmental protein"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 32.8;placenta: 47.2"	"Cell type enriched"	"Detected in many"	4	"Endometrial stromal cells: 350.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Skin - Macrophages"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in single"								"Secreted in other tissues"	"Developmental protein"	NA	NA				"Cluster 58: Placenta - Pregnancy"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 9: Endometrial stromal cells - Transcription"	3				"unprognostic (5.65e-2)"	"unprognostic (4.21e-2)"	"unprognostic (7.09e-2)"	"unprognostic (7.99e-2)"	"unprognostic (1.31e-1)"	"prognostic unfavorable (4.35e-8)"	"unprognostic (7.93e-2)"	"prognostic unfavorable (7.80e-6)"	"unprognostic (1.54e-1)"	"unprognostic (6.87e-2)"	"prognostic unfavorable (1.27e-4)"	"unprognostic (1.81e-1)"	"unprognostic (1.68e-1)"	"unprognostic (7.47e-3)"	"unprognostic (4.05e-1)"	"unprognostic (1.19e-1)"	"unprognostic (2.06e-2)"
DKK3	"CRRL, REIC, RIG"	ENSG00000050165	"Dickkopf WNT signaling pathway inhibitor 3"	Q9UBP4	11	11956207-12009769	"Plasma proteins, Predicted secreted proteins"	"Wnt signaling pathway"	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"heart muscle: 1277.9"	"Group enriched"	"Detected in many"	9	"Cardiomyocytes: 879.7;Muller glia cells: 1813.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"MAIT T-cell: 7.1;memory CD8 T-cell: 4.4"	"Lineage enriched"	"Detected in single"	72	"T-cells: 7.1"	"Cancer enhanced"	"Detected in many"		"Brain cancer: 311.7"	"Breast - Breast myoepithelial cells, Colon - Enteric glia cells, Kidney - Fibroblasts, Liver - Hepatic stellate cells, Lung - Fibroblast_1, Prostate - Fibroblasts, Skeletal muscle - Fibroblasts, Stomach - Fibroblasts, Testis - Sertoli cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA011868, CAB024949"	Approved		Supported	"Nuclear bodies,Vesicles,Cytosol"	"Secreted in other tissues"	"Developmental protein"	No	No		18000000		"Cluster 30: Heart muscle - Heart development"	"Cluster 33: Neurons - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 10: Muller glia cells - Visual perception"	2	Vesicles	"Nuclear bodies, Cytosol"	"CAB024949: , HPA011868: AB_1847716"	"unprognostic (4.24e-2)"	"unprognostic (6.40e-2)"	"unprognostic (1.96e-1)"	"unprognostic (7.84e-2)"	"unprognostic (3.06e-3)"	"unprognostic (6.58e-3)"	"unprognostic (1.14e-2)"	"unprognostic (1.58e-1)"	"unprognostic (3.31e-3)"	"unprognostic (5.28e-2)"	"unprognostic (4.51e-2)"	"unprognostic (3.87e-2)"	"prognostic unfavorable (6.31e-5)"	"unprognostic (7.41e-3)"	"unprognostic (1.09e-1)"	"unprognostic (2.97e-2)"	"unprognostic (1.02e-3)"
DNAJB4	HLJ1	ENSG00000162616	"DnaJ heat shock protein family (Hsp40) member B4"	Q9UDY4	1	77979175-78017964	"Plasma proteins, Predicted intracellular proteins"	"Stress response"	Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Skeletal myocytes: 194.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB004995, HPA028383, HPA028385"	Approved		Enhanced	"Nucleoplasm,Plasma membrane,Cytosol"			NA	NA		9500	"Cluster 30: Non-specific - DNA binding"	"Cluster 30: Heart muscle - Heart development"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 80: Non-specific - Transcription"	4	Nucleoplasm	"Plasma membrane, Cytosol"	"CAB004995: AB_425882, HPA028383: AB_10599601, HPA028385: AB_10599944"	"unprognostic (1.21e-1)"	"unprognostic (4.36e-2)"	"unprognostic (2.19e-1)"	"unprognostic (5.50e-3)"	"unprognostic (3.40e-2)"	"unprognostic (4.76e-3)"	"unprognostic (4.32e-3)"	"unprognostic (3.93e-3)"	"unprognostic (1.53e-1)"	"unprognostic (2.16e-1)"	"unprognostic (2.00e-1)"	"unprognostic (3.22e-1)"	"prognostic unfavorable (2.28e-4)"	"unprognostic (1.60e-2)"	"unprognostic (1.51e-1)"	"unprognostic (7.12e-3)"	"unprognostic (1.01e-2)"
DOK1	p62dok	ENSG00000115325	"Docking protein 1"	Q99704	2	74549026-74557551	"Plasma proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Hofbauer cells: 49.0;Macrophages: 26.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Adipocytes (Breast), Lung - Macrophages"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"CAB004224, HPA048561"	Approved		Supported	Cytosol			NA	NA		80000	"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 44: Non-specific - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 58: Macrophages - Innate immune response"	3	Cytosol		"CAB004224: AB_627447, HPA048561: AB_2680443"	"unprognostic (2.40e-2)"	"unprognostic (2.07e-2)"	"unprognostic (2.60e-1)"	"prognostic favorable (8.42e-4)"	"unprognostic (9.86e-3)"	"unprognostic (1.28e-1)"	"unprognostic (7.10e-2)"	"prognostic favorable (4.64e-4)"	"unprognostic (7.57e-2)"	"unprognostic (1.85e-2)"	"unprognostic (1.89e-2)"	"unprognostic (3.15e-2)"	"prognostic unfavorable (3.16e-6)"	"unprognostic (8.65e-2)"	"unprognostic (2.40e-2)"	"unprognostic (1.37e-1)"	"unprognostic (1.20e-2)"
DOK5	"C20orf180, dJ805C22.1"	ENSG00000101134	"Docking protein 5"	Q9P104	20	54475593-54651169	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"skeletal muscle: 44.4;tongue: 23.4"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 105.0;Excitatory neurons: 47.9;Inhibitory neurons: 76.1;Muller glia cells: 56.0;Oligodendrocyte precursor cells: 54.7;Secretory cells: 60.8"	"Group enriched"	"Detected in many"	6	"glioma: 18.0;ovarian cancer: 29.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Brain cancer: 8.1"	"Lung - Fibroblast_2, Prostate - Fibroblasts, Skeletal muscle - Skeletal myocytes, Skin - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA054460, HPA065235"	Uncertain		Approved	"Focal adhesion sites"			NA	NA				"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 14: Neurons - Synaptic function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 65: Neurons - Synaptic function"		"Focal adhesion sites"		"HPA054460: AB_2682495, HPA065235: AB_2685441"	"unprognostic (2.69e-1)"	"unprognostic (1.49e-1)"	"unprognostic (8.90e-2)"	"prognostic unfavorable (8.99e-7)"	"unprognostic (1.02e-1)"	"unprognostic (1.72e-2)"	"unprognostic (5.88e-4)"	"unprognostic (5.12e-2)"	"unprognostic (4.51e-3)"	"unprognostic (2.97e-1)"	"unprognostic (2.69e-2)"	"unprognostic (1.49e-1)"	"unprognostic (6.49e-2)"	"unprognostic (4.23e-3)"	"unprognostic (3.08e-1)"	"unprognostic (4.56e-2)"	"unprognostic (1.99e-2)"
DRAM1	"DRAM, FLJ11259"	ENSG00000136048	"DNA damage regulated autophagy modulator 1"	Q8N682	12	101877580-102012130	"Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Apoptosis, Autophagy"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"lung: 91.1"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 2: 187.5;Early spermatids: 142.4;Late spermatids: 98.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Lung - Alveolar cells type 2"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 57: Lung - Lung function"	"Cluster 31: Non-specific - Transcription"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 72: Alveolar cells - Lung function"	6				"unprognostic (8.82e-2)"	"unprognostic (1.80e-1)"	"unprognostic (7.19e-2)"	"prognostic favorable (6.52e-8)"	"unprognostic (1.15e-2)"	"unprognostic (2.35e-3)"	"unprognostic (1.29e-3)"	"unprognostic (1.23e-2)"	"unprognostic (1.47e-1)"	"unprognostic (2.35e-1)"	"unprognostic (6.17e-3)"	"unprognostic (5.02e-2)"	"prognostic unfavorable (3.91e-4)"	"unprognostic (1.54e-1)"	"unprognostic (3.21e-3)"	"unprognostic (3.58e-2)"	"unprognostic (2.07e-2)"
DSEL	"C18orf4, DE-epi2, FLJ11477, NCAG1"	ENSG00000171451	"Dermatan sulfate epimerase like"	Q8IZU8	18	67506587-67516720	"Predicted membrane proteins"		Isomerase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Endometrial stromal cells: 81.8;Extravillous trophoblasts: 86.7;Oligodendrocyte precursor cells: 105.7;Oligodendrocytes: 96.9"	"Cancer enhanced"	"Detected in many"		"glioma: 6.1"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Heart muscle - Fibroblasts, Prostate - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA060942			Approved	"Nucleoplasm,Plasma membrane"			NA	NA				"Cluster 34: Non-specific - Mixed function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 9: Endometrial stromal cells - Transcription"		"Plasma membrane"	Nucleoplasm	"HPA060942: AB_2684392"	"unprognostic (2.49e-1)"	"unprognostic (5.00e-1)"	"unprognostic (1.67e-1)"	"unprognostic (1.19e-5)"	"unprognostic (1.56e-1)"	"unprognostic (2.71e-1)"	"unprognostic (2.40e-3)"	"unprognostic (7.11e-2)"	"unprognostic (4.91e-1)"	"unprognostic (2.83e-1)"	"unprognostic (2.19e-2)"	"unprognostic (2.47e-1)"	"unprognostic (7.95e-3)"	"unprognostic (3.25e-2)"	"unprognostic (1.24e-1)"	"unprognostic (9.70e-3)"	"unprognostic (1.16e-4)"
EBF3	"COE3, DKFZp667B0210"	ENSG00000108001	"EBF transcription factor 3"	Q9H4W6	10	129835233-129973053	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, Developmental protein, DNA-binding"	"Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 23.2"	"Cell type enhanced"	"Detected in some"		"Adipocytes: 30.5;Endothelial cells: 17.9;Fibroblasts: 16.7;Horizontal cells: 8.2;Oocytes: 16.2;Smooth muscle cells: 8.5"	"Low cancer specificity"	"Detected in many"			"Region enhanced"	"Detected in many"		"spinal cord: 35.1"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Bone cancer: 19.1;Neuroblastoma: 10.4"	"Breast - Endothelial cells, Prostate - Endothelial cells, Skin - Endothelial cells, Testis - Spermatogonia, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA061169			Approved	Nucleoplasm,Vesicles			NA	NA				"Cluster 7: Adipose tissue - Mixed function"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"		Nucleoplasm	Vesicles	"HPA061169: AB_2684441"	"unprognostic (2.96e-1)"	"unprognostic (3.78e-2)"	"unprognostic (8.63e-3)"	"unprognostic (2.60e-2)"	"unprognostic (7.68e-2)"	"unprognostic (4.50e-3)"	"unprognostic (8.53e-6)"	"unprognostic (2.93e-2)"	"unprognostic (3.99e-2)"	"unprognostic (1.04e-1)"	"unprognostic (6.12e-2)"	"unprognostic (2.63e-1)"	"unprognostic (4.16e-3)"	"unprognostic (1.37e-3)"	"unprognostic (1.66e-1)"	"unprognostic (9.49e-2)"	"unprognostic (4.58e-2)"
ECM2		ENSG00000106823	"Extracellular matrix protein 2"	O94769	9	92493554-92536655	"Plasma proteins, Predicted secreted proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 119.8;ovary: 113.0"	"Cell type enhanced"	"Detected in many"		"Fibroblasts: 61.4;Hepatocytes: 46.9;Leydig cells: 121.5;Ovarian stromal cells: 58.4;Peritubular cells: 70.9;Smooth muscle cells: 41.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Brain cancer: 2.9"	"Heart muscle - Fibroblasts, Kidney - Fibroblasts, Liver - Hepatocytes, Pancreas - Fibroblasts, Prostate - Fibroblasts, Skeletal muscle - Fibroblasts, Skin - Fibroblast_1, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035347, HPA035348"	Approved		Uncertain	"Mitotic spindle,Centrosome,Cytosol"	"Secreted to extracellular matrix"	"No annotated function"	Yes	NA		10000000		"Cluster 62: Connective tissue - ECM organization"	"Cluster 46: Brainstem - Mixed function"	"Cluster 64: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"		"Centrosome, Cytosol"	"Mitotic spindle"	"HPA035347: AB_10669856, HPA035348: "	"unprognostic (2.48e-1)"	"unprognostic (2.11e-1)"	"unprognostic (2.27e-2)"	"unprognostic (2.20e-2)"	"unprognostic (5.35e-2)"	"unprognostic (2.30e-1)"	"prognostic favorable (4.50e-5)"	"unprognostic (6.14e-2)"	"unprognostic (2.14e-2)"	"unprognostic (1.79e-1)"	"unprognostic (1.66e-1)"	"unprognostic (1.33e-1)"	"prognostic unfavorable (4.09e-6)"	"unprognostic (1.12e-3)"	"unprognostic (2.39e-2)"	"unprognostic (3.80e-2)"	"unprognostic (6.63e-3)"
