Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ENSG00000273748		ENSG00000273748			Unmapped	54224-83311	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"monocytes: 14.3;Oocytes: 17.6"					"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												HPA049380	Approved						NA	NA			"Cluster 3: Non-specific - Nuclear processes"		"Cluster 34: Non-specific - Mixed function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 6: Ovarian stromal cells - Transcription"				"HPA049380: AB_2680736"																	
ENSG00000283208		ENSG00000283208	"Novel protein"		13	76992078-77129589	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"bone marrow: 4.4"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 4.5;Early spermatids: 2.1;Horizontal cells: 5.0"					"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA				"Cluster 40: Non-specific - Transcription"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 19: Non-specific - Unknown function"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"																					
ERCC5	"ERCM2, XPGC"	ENSG00000134899	"ERCC excision repair 5, endonuclease"	P28715	13	102845831-102875995	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"DNA damage, DNA repair"	"DNA-binding, Endonuclease, Hydrolase, Nuclease"	"Cancer-related genes, Cockayne syndrome, Deafness, Disease variant, Dwarfism, Xeroderma pigmentosum"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Gastric mucus-secreting cells: 23.6;NK-cells: 19.0;T-cells: 23.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA045845, HPA050374"	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 6: Non-specific - Immune response"	"Cluster 19: Non-specific - Unknown function"	"Cluster 7: T-cells - T-cell receptor"	1	Nucleoplasm		"HPA045845: AB_2679471, HPA050374: AB_2681106"	"unprognostic (1.28e-3)"	"unprognostic (1.32e-3)"	"unprognostic (1.86e-2)"	"unprognostic (9.28e-3)"	"unprognostic (6.19e-2)"	"unprognostic (8.73e-2)"	"unprognostic (1.23e-1)"	"unprognostic (8.72e-2)"	"unprognostic (2.52e-1)"	"unprognostic (2.55e-1)"	"unprognostic (7.77e-3)"	"unprognostic (5.76e-3)"	"prognostic unfavorable (2.96e-6)"	"unprognostic (3.56e-2)"	"unprognostic (1.56e-1)"	"unprognostic (1.67e-1)"	"prognostic favorable (6.82e-4)"
ESD		ENSG00000139684	"Esterase D"	P10768	13	46771256-46797420	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"		"Hydrolase, Serine esterase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Proximal tubular cells: 561.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA039700	Approved		Approved	"Nucleoplasm,Golgi apparatus,Cytosol"			NA	NA		12000000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 21: Non-specific - Metabolism"	"Cluster 19: Non-specific - Unknown function"	"Cluster 15: Non-specific - Mixed function"	1	"Golgi apparatus"	"Nucleoplasm, Cytosol"	"HPA039700: AB_10697553"	"unprognostic (3.05e-1)"	"prognostic unfavorable (5.01e-4)"	"unprognostic (7.66e-2)"	"unprognostic (1.75e-1)"	"unprognostic (1.63e-1)"	"prognostic unfavorable (2.16e-4)"	"unprognostic (1.73e-2)"	"unprognostic (3.31e-1)"	"unprognostic (1.01e-1)"	"unprognostic (2.12e-2)"	"unprognostic (1.49e-2)"	"unprognostic (1.08e-1)"	"unprognostic (2.91e-2)"	"unprognostic (2.71e-2)"	"unprognostic (2.18e-1)"	"unprognostic (6.44e-2)"	"unprognostic (1.37e-3)"
EXOSC8	"bA421P11.3, CIP3, EAP2, OIP2, p9, RRP43, Rrp43p"	ENSG00000120699	"Exosome component 8"	Q96B26	13	36998816-37025881	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"rRNA processing"	RNA-binding	"Disease variant, Neurodegeneration"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB034240, HPA039702, HPA043942, HPA075230"	Uncertain		Approved	"Nucleoplasm,Nucleoli fibrillar center,Mitotic chromosome,Vesicles,Cytosol"			Yes	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 4: Testis - Basic cellular processes"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 68: Cardiomyocytes - Muscle contraction"	46	"Nucleoli fibrillar center, Mitotic chromosome"	"Nucleoplasm, Vesicles, Cytosol"	"CAB034240: AB_2101977, HPA039702: AB_2676634, HPA043942: AB_2678742, HPA075230: "	"unprognostic (8.67e-2)"	"unprognostic (9.39e-2)"	"unprognostic (5.77e-2)"	"unprognostic (1.03e-1)"	"unprognostic (2.58e-2)"	"unprognostic (1.24e-2)"	"unprognostic (1.02e-1)"	"unprognostic (4.01e-2)"	"unprognostic (3.24e-3)"	"unprognostic (2.45e-2)"	"unprognostic (2.35e-2)"	"unprognostic (7.32e-3)"	"prognostic unfavorable (8.39e-7)"	"unprognostic (9.58e-3)"	"unprognostic (7.42e-2)"	"unprognostic (1.10e-1)"	"unprognostic (4.51e-1)"
FBXL3	"FBL3, FBL3A, FBXL3A"	ENSG00000005812	"F-box and leucine rich repeat protein 3"	Q9UKT7	13	76992598-77027195	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Biological rhythms, Ubl conjugation pathway"		"Disease variant, Dwarfism, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA053283, HPA065626"			Enhanced	"Nuclear bodies"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 40: Non-specific - Transcription"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 53: Fibroblasts - ECM organization"	2	"Nuclear bodies"		"HPA053283: AB_2682100, HPA065626: AB_2685523"	"unprognostic (3.98e-1)"	"unprognostic (3.00e-2)"	"unprognostic (1.55e-2)"	"unprognostic (7.24e-2)"	"unprognostic (9.92e-2)"	"unprognostic (1.01e-1)"	"unprognostic (2.75e-1)"	"unprognostic (2.23e-1)"	"unprognostic (5.12e-2)"	"unprognostic (8.70e-2)"	"unprognostic (2.81e-1)"	"unprognostic (4.24e-2)"	"unprognostic (1.10e-3)"	"unprognostic (8.52e-2)"	"unprognostic (1.43e-1)"	"unprognostic (1.97e-1)"	"unprognostic (2.78e-1)"
FNDC3A	"bA203I16.5, FNDC3, KIAA0970"	ENSG00000102531	"Fibronectin type III domain containing 3A"	Q9Y2H6	13	48975912-49209779	"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA008927, HPA012555, HPA012825"	Approved		Approved	"Nucleoplasm,Golgi apparatus,Centrosome,Cytosol"			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 68: Non-specific - Protein processing"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 19: Non-specific - Unknown function"	"Cluster 77: Plasma cells - Protein processing"		"Nucleoplasm, Golgi apparatus, Centrosome"	Cytosol	"HPA008927: AB_1078899, HPA012555: , HPA012825: AB_1848985"	"unprognostic (1.54e-1)"	"unprognostic (1.34e-3)"	"unprognostic (8.83e-2)"	"unprognostic (1.04e-2)"	"unprognostic (1.66e-1)"	"unprognostic (1.11e-1)"	"unprognostic (2.91e-2)"	"unprognostic (5.71e-2)"	"unprognostic (6.17e-2)"	"unprognostic (3.16e-2)"	"unprognostic (1.87e-2)"	"unprognostic (4.03e-2)"	"prognostic favorable (4.25e-4)"	"unprognostic (8.93e-3)"	"unprognostic (1.03e-1)"	"unprognostic (9.60e-2)"	"unprognostic (6.14e-2)"
GPALPP1	"AD029, bA245H20.2, KIAA1704, LSR7"	ENSG00000133114	"GPALPP motifs containing 1"	Q8IXQ4	13	44989529-45037669	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												"HPA038966, HPA058739"	Enhanced		Approved	"Nucleoplasm,Nucleoli rim"			NA	NA			"Cluster 7: Non-specific - Innate immune response"	"Cluster 66: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 19: Non-specific - Unknown function"	"Cluster 8: Neurons - Neuronal signaling"		"Nucleoli rim"	Nucleoplasm	"HPA038966: AB_10672656, HPA058739: AB_2683804"	"unprognostic (4.99e-2)"	"unprognostic (1.71e-1)"	"unprognostic (1.61e-1)"	"unprognostic (8.81e-2)"	"unprognostic (3.65e-2)"	"unprognostic (2.63e-2)"	"unprognostic (8.86e-2)"	"unprognostic (6.08e-2)"	"unprognostic (2.72e-2)"	"unprognostic (1.39e-2)"	"unprognostic (1.06e-1)"	"unprognostic (4.56e-2)"	"unprognostic (1.41e-3)"	"unprognostic (3.37e-2)"	"unprognostic (6.38e-2)"	"unprognostic (5.88e-2)"	"unprognostic (3.94e-2)"
GPR180	ITR	ENSG00000152749	"G protein-coupled receptor 180"	Q86V85	13	94601857-94634661	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 46.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA047250	Approved		Approved	Vesicles			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 69: Liver - Oxidoreductase activity"	"Cluster 31: Non-specific - Transcription"	"Cluster 19: Non-specific - Unknown function"	"Cluster 77: Plasma cells - Protein processing"		Vesicles		"HPA047250: AB_2679998"	"unprognostic (3.91e-3)"	"unprognostic (3.28e-1)"	"unprognostic (4.16e-3)"	"unprognostic (2.95e-1)"	"unprognostic (1.17e-2)"	"unprognostic (1.40e-1)"	"unprognostic (3.75e-3)"	"unprognostic (2.57e-2)"	"unprognostic (2.89e-2)"	"unprognostic (6.71e-2)"	"unprognostic (1.47e-1)"	"unprognostic (2.86e-2)"	"prognostic unfavorable (3.18e-5)"	"unprognostic (2.49e-2)"	"unprognostic (1.10e-1)"	"unprognostic (8.47e-2)"	"unprognostic (2.80e-2)"
GTF2F2	"BTF4, RAP30, TFIIF"	ENSG00000188342	"General transcription factor IIF subunit 2"	P13984	13	45120510-45284893	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA006912	Supported		Supported	Nucleoplasm,Microtubules			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 21: Testis - Unknown function"	"Cluster 21: Non-specific - Metabolism"	"Cluster 19: Non-specific - Unknown function"	"Cluster 21: Early spermatids - Spermatogenesis"	7	Nucleoplasm	Microtubules	"HPA006912: AB_1080256"	"unprognostic (3.39e-1)"	"unprognostic (2.65e-2)"	"unprognostic (3.27e-1)"	"unprognostic (1.29e-1)"	"unprognostic (4.51e-2)"	"prognostic unfavorable (1.65e-5)"	"unprognostic (3.67e-2)"	"unprognostic (3.17e-1)"	"unprognostic (3.36e-2)"	"unprognostic (2.53e-3)"	"unprognostic (2.31e-2)"	"unprognostic (4.76e-2)"	"unprognostic (1.25e-1)"	"unprognostic (2.09e-1)"	"unprognostic (6.53e-3)"	"unprognostic (3.94e-2)"	"unprognostic (6.44e-3)"
GTF3A	"AP2, TFIIIA"	ENSG00000122034	"General transcription factor IIIA"	Q92664	13	27424619-27435823	"Predicted intracellular proteins, Transcription factors"	"Ribosome biogenesis, Transcription, Transcription regulation"	"DNA-binding, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 410.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Breast - Adipocytes (Breast)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA007990	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 27: Non-specific - Mixed function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 39: Non-specific - Basic cellular processes"	1	Nucleoplasm		"HPA007990: AB_1857960"	"unprognostic (9.88e-3)"	"unprognostic (3.40e-1)"	"unprognostic (2.16e-1)"	"unprognostic (1.36e-1)"	"unprognostic (2.87e-1)"	"unprognostic (1.45e-1)"	"unprognostic (1.57e-2)"	"unprognostic (8.64e-2)"	"unprognostic (7.53e-2)"	"unprognostic (1.21e-1)"	"unprognostic (1.39e-1)"	"unprognostic (3.41e-1)"	"prognostic unfavorable (3.43e-6)"	"unprognostic (1.98e-1)"	"unprognostic (1.33e-1)"	"unprognostic (3.26e-1)"	"unprognostic (1.41e-1)"
HMGB1	"DKFZp686A04236, HMG1, HMG3, SBP-1"	ENSG00000189403	"High mobility group box 1"	P09429	13	30456704-30617597	"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"	"Adaptive immunity, Autophagy, Chemotaxis, DNA damage, DNA recombination, DNA repair, Host-virus interaction, Immunity, Inflammatory response, Innate immunity"	DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes"									"HPA003506, CAB005873, HPA073663"	Supported		Supported	Nucleoplasm	"Secreted to blood"	Immunity	NA	NA		2800000	"Cluster 42: Non-specific - Vesicular transport"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 52: Non-specific - Cell proliferation"	20	Nucleoplasm		"CAB005873: AB_444360, HPA003506: AB_1079070, HPA073663: "	"unprognostic (9.56e-2)"	"unprognostic (1.34e-1)"	"unprognostic (1.97e-2)"	"unprognostic (1.07e-1)"	"unprognostic (4.44e-2)"	"unprognostic (4.29e-2)"	"unprognostic (3.16e-2)"	"unprognostic (4.33e-2)"	"unprognostic (5.73e-2)"	"unprognostic (1.73e-1)"	"unprognostic (2.64e-2)"	"unprognostic (2.30e-2)"	"unprognostic (4.28e-3)"	"unprognostic (5.22e-3)"	"unprognostic (4.67e-1)"	"unprognostic (9.13e-3)"	"unprognostic (1.97e-2)"
HNRNPA1L2	LOC144983	ENSG00000139675	"Heterogeneous nuclear ribonucleoprotein A1 like 2"	Q32P51	13	52642431-52643773	"Predicted intracellular proteins"	"mRNA processing, mRNA splicing, mRNA transport, Transport"	"Ribonucleoprotein, RNA-binding"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in many"	4	"Astrocytes: 13.0;dendritic cells: 5.2;Excitatory neurons: 12.0;Inhibitory neurons: 13.2;Microglial cells: 12.5;Oligodendrocyte precursor cells: 20.8;Oligodendrocytes: 15.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												HPA077520			Approved	Nucleoplasm			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 40: Non-specific - Transcription"	"Cluster 16: Non-specific - Transcription"	"Cluster 19: Non-specific - Unknown function"	"Cluster 69: Neurons - Neuronal signaling"		Nucleoplasm		"HPA077520: "	"prognostic favorable (2.58e-4)"	"unprognostic (1.37e-1)"	"unprognostic (8.39e-2)"	"unprognostic (2.05e-1)"	"unprognostic (6.34e-2)"	"unprognostic (1.21e-1)"	"unprognostic (2.30e-1)"	"unprognostic (1.66e-2)"	"unprognostic (3.68e-2)"	"unprognostic (5.48e-2)"	"prognostic favorable (4.26e-4)"	"unprognostic (3.27e-3)"	"unprognostic (1.88e-2)"	"unprognostic (2.89e-1)"	"unprognostic (7.38e-2)"	"unprognostic (9.49e-3)"	"unprognostic (1.92e-2)"
HSPH1	"HSP105A, HSP105B, KIAA0201, NY-CO-25"	ENSG00000120694	"Heat shock protein family H (Hsp110) member 1"	Q92598	13	31134973-31162388	"Cancer-related genes, Predicted intracellular proteins"	"Stress response"		"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Langerhans cells: 573.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB002060, HPA028675, HPA031569"	Uncertain		Enhanced	Nucleoplasm,Cytosol			No	Yes		1300000	"Cluster 33: Non-specific - ATP binding"	"Cluster 33: Brain - Neuronal signaling"	"Cluster 31: Non-specific - Transcription"	"Cluster 19: Non-specific - Unknown function"	"Cluster 80: Non-specific - Transcription"	1	Cytosol	Nucleoplasm	"CAB002060: AB_563775, HPA028675: AB_10601581, HPA031569: AB_2673938"	"unprognostic (1.10e-2)"	"unprognostic (4.94e-2)"	"unprognostic (5.44e-2)"	"unprognostic (1.36e-1)"	"unprognostic (1.05e-1)"	"prognostic unfavorable (4.90e-4)"	"prognostic unfavorable (1.41e-5)"	"unprognostic (5.03e-2)"	"unprognostic (1.38e-1)"	"unprognostic (1.74e-1)"	"unprognostic (1.53e-1)"	"unprognostic (3.13e-1)"	"unprognostic (7.45e-3)"	"unprognostic (9.61e-2)"	"unprognostic (2.58e-1)"	"unprognostic (2.04e-1)"	"unprognostic (7.89e-2)"
IFT88	"D13S1056E, hTg737, MGC26259, Tg737, TTC10"	ENSG00000032742	"Intraflagellar transport 88"	Q13099	13	20567138-20691444	"Predicted intracellular proteins, Transporters"	"Cilium biogenesis/degradation"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"testis: 68.1"	"Cell type enhanced"	"Detected in all"		"Early spermatids: 116.8;Rod photoreceptor cells: 146.0;Spermatocytes: 237.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 14: Non-specific - Unknown function"	"Cluster 39: Retina & Testis - Cilium"	"Cluster 46: Brainstem - Mixed function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"	23				"unprognostic (2.96e-2)"	"unprognostic (6.57e-2)"	"unprognostic (3.22e-2)"	"unprognostic (7.71e-3)"	"unprognostic (2.94e-1)"	"unprognostic (3.21e-1)"	"unprognostic (2.60e-1)"	"unprognostic (7.80e-2)"	"unprognostic (1.44e-2)"	"unprognostic (1.97e-1)"	"prognostic favorable (5.17e-4)"	"unprognostic (4.11e-1)"	"prognostic favorable (1.33e-4)"	"unprognostic (5.25e-2)"	"unprognostic (3.18e-2)"	"unprognostic (2.57e-1)"	"unprognostic (4.53e-2)"
ING1	"p24ING1c, p33, p33ING1, p33ING1b, p47, p47ING1a"	ENSG00000153487	"Inhibitor of growth family member 1"	Q9UK53	13	110712736-110723339	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cell cycle"		"Cancer-related genes, Disease variant, Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 261.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB016136, CAB017773, HPA052591"	Approved		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 78: Testis - Transcription"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 19: Non-specific - Unknown function"	"Cluster 80: Non-specific - Transcription"	1	Nucleoplasm	Cytosol	"CAB016136: AB_628077, CAB017773: , HPA052591: AB_2681876"	"unprognostic (1.14e-2)"	"unprognostic (3.25e-2)"	"unprognostic (3.51e-2)"	"prognostic favorable (5.81e-4)"	"unprognostic (4.62e-2)"	"unprognostic (3.47e-2)"	"unprognostic (3.36e-1)"	"unprognostic (1.87e-1)"	"unprognostic (9.43e-2)"	"unprognostic (2.27e-1)"	"unprognostic (1.81e-1)"	"unprognostic (1.22e-1)"	"unprognostic (1.36e-3)"	"unprognostic (1.35e-1)"	"unprognostic (7.05e-3)"	"unprognostic (6.78e-2)"	"unprognostic (2.40e-3)"
