Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CACNA1A	"APCA, CACNL1A4, Cav2.1, EA2, FHM, HPCA, MHP, MHP1, SCA6"	ENSG00000141837	"Calcium voltage-gated channel subunit alpha1 A"	O00555	19	13206442-13633025	"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels"	"Calcium transport, Ion transport, Transport"	"Calcium channel, Ion channel, Voltage-gated channel"	"Disease variant, Epilepsy, FDA approved drug targets, Neurodegeneration, Spinocerebellar ataxia"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	35	"brain: 240.4"	"Group enriched"	"Detected in many"	7	"Bipolar cells: 145.9;Enteroendocrine cells: 228.5;Excitatory neurons: 307.8;Horizontal cells: 429.9;Inhibitory neurons: 356.4;Oligodendrocyte precursor cells: 255.2"	"Low cancer specificity"	"Detected in some"			"Region enhanced"	"Detected in all"		"cerebellum: 218.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Brain cancer: 5.2;lung cancer: 8.4;Rhabdoid: 8.2"	"Pancreas - Alpha cells, Pancreas - Beta cells, Skeletal muscle - Smooth muscle cells, Stomach - Gastric enteroendocrine cells, Thyroid - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA064258, HPA068138, HPA071902"	Enhanced	Supported	Uncertain	"Endoplasmic reticulum"			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 2: Neurons - Nucleosome"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"	18	"Endoplasmic reticulum"		"HPA064258: AB_2685229, HPA068138: , HPA071902: "	"unprognostic (1.09e-1)"	"unprognostic (3.73e-3)"	"unprognostic (2.27e-1)"	"unprognostic (2.78e-4)"	"unprognostic (4.00e-2)"	"unprognostic (2.29e-3)"	"unprognostic (5.47e-2)"	"unprognostic (3.13e-1)"	"unprognostic (2.86e-1)"	"unprognostic (1.14e-2)"	"prognostic favorable (4.32e-4)"	"unprognostic (5.31e-3)"	"unprognostic (5.03e-6)"	"unprognostic (6.29e-2)"	"unprognostic (1.59e-1)"	"unprognostic (2.61e-2)"	"unprognostic (6.25e-2)"
CACNA1H	Cav3.2	ENSG00000196557	"Calcium voltage-gated channel subunit alpha1 H"	O95180	16	1153106-1221771	"Disease related genes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Transporters, Voltage-gated ion channels"	"Calcium transport, Ion transport, Transport"	"Calcium channel, Ion channel, Voltage-gated channel"	"Disease variant, Epilepsy, FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"intestine: 104.0"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 19.0;Enteroendocrine cells: 13.1;Horizontal cells: 12.0;Late spermatids: 14.5;Ovarian stromal cells: 17.9;Peritubular cells: 22.7;Smooth muscle cells: 28.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA039125	Approved		Approved	Nucleoplasm,Vesicles			NA	NA				"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 33: Neurons - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 48: Smooth muscle cells - Signal transduction"		"Nucleoplasm, Vesicles"		"HPA039125: AB_10795578"	"unprognostic (1.66e-3)"	"unprognostic (2.10e-1)"	"unprognostic (4.07e-2)"	"unprognostic (1.21e-3)"	"unprognostic (1.37e-2)"	"unprognostic (2.15e-1)"	"unprognostic (4.39e-2)"	"unprognostic (2.38e-2)"	"unprognostic (1.06e-1)"	"unprognostic (3.30e-2)"	"prognostic favorable (3.12e-5)"	"unprognostic (1.66e-2)"	"prognostic unfavorable (1.78e-5)"	"unprognostic (1.93e-2)"	"unprognostic (4.65e-2)"	"unprognostic (1.70e-2)"	"unprognostic (5.55e-2)"
CACNA2D1	"alpha2delta-1, CACNA2, CACNL2A, LINC01112, lncRNA-N3, MHS3"	ENSG00000153956	"Calcium voltage-gated channel auxiliary subunit alpha2delta 1"	P54289	7	81946444-82443956	"FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Calcium transport, Ion transport, Transport"	"Calcium channel, Ion channel, Voltage-gated channel"	"Disease variant, Epilepsy, FDA approved drug targets, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"skeletal muscle: 74.7;tongue: 72.6"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 524.8;Inhibitory neurons: 365.9;Oligodendrocyte precursor cells: 335.8;Oligodendrocytes: 616.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 30.6"		"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA008213, HPA008621"	Enhanced				"Intracellular and membrane"	Transport	NA	NA		390000000		"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 14: Neurons - Synaptic function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 65: Neurons - Synaptic function"				"HPA008213: AB_1233654, HPA008621: AB_1845863"	"unprognostic (5.07e-3)"	"unprognostic (2.21e-1)"	"unprognostic (4.27e-3)"	"unprognostic (2.92e-2)"	"unprognostic (2.27e-1)"	"unprognostic (1.39e-1)"	"unprognostic (1.70e-1)"	"unprognostic (3.22e-1)"	"unprognostic (3.76e-1)"	"unprognostic (2.05e-1)"	"unprognostic (6.24e-3)"	"unprognostic (2.23e-2)"	"prognostic unfavorable (1.16e-4)"	"unprognostic (4.28e-3)"	"unprognostic (2.13e-1)"	"unprognostic (9.18e-2)"	"unprognostic (1.03e-4)"
CADPS2	CAPS2	ENSG00000081803	"Calcium dependent secretion activator 2"	Q86UW7	7	122318411-122886759	"Predicted intracellular proteins"	"Exocytosis, Protein transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 170.4"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 660.5;Microglial cells: 172.7;Oligodendrocyte precursor cells: 104.2"	"Low cancer specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"cerebellum: 206.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Endothelial cells, Skeletal muscle - Endothelial cells"	"Low region specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"cerebellum: 215.4"	HPA056398			Approved	Nucleoplasm,Vesicles			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 2: Neurons - Nucleosome"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 34: Neurons - Neuronal signaling"		"Nucleoplasm, Vesicles"		"HPA056398: AB_2683117"	"unprognostic (1.93e-1)"	"unprognostic (5.05e-2)"	"unprognostic (1.91e-1)"	"unprognostic (3.67e-3)"	"unprognostic (8.69e-3)"	"unprognostic (9.13e-2)"	"unprognostic (1.19e-1)"	"unprognostic (1.33e-1)"	"unprognostic (4.07e-1)"	"unprognostic (4.33e-2)"	"unprognostic (3.93e-2)"	"unprognostic (1.30e-1)"	"prognostic favorable (1.01e-7)"	"unprognostic (9.93e-2)"	"unprognostic (1.37e-1)"	"unprognostic (2.71e-2)"	"unprognostic (3.45e-2)"
CALR3	"CRT2, CT93, FLJ25355, MGC26577"	ENSG00000269058	"Calreticulin 3"	Q96L12	19	16479061-16496167	"Plasma proteins, Predicted intracellular proteins"	"Differentiation, Spermatogenesis"	Chaperone	"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	71	"testis: 63.0"	"Group enriched"	"Detected in some"	6	"Early spermatids: 31.4;Late spermatids: 20.1"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"CAB025749, HPA043355, HPA048460"	Enhanced				"Intracellular and membrane"	Other	NA	NA				"Cluster 42: Testis - Spermatogenesis"		"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 13: Spermatids - Transcription"				"CAB025749: , HPA043355: AB_2678442, HPA048460: AB_2680403"	"unprognostic (1.19e-1)"	"unprognostic (3.84e-1)"		"unprognostic (7.17e-2)"	"unprognostic (4.34e-1)"	"unprognostic (2.32e-1)"	"unprognostic (2.95e-1)"	"unprognostic (1.30e-2)"	"unprognostic (1.44e-1)"	"unprognostic (4.28e-2)"		"unprognostic (1.18e-2)"	"unprognostic (6.69e-7)"	"unprognostic (1.60e-1)"	"unprognostic (2.78e-1)"	"unprognostic (6.28e-3)"	"unprognostic (6.34e-3)"
CALY	"CALCYON, DRD1IP, NSG3"	ENSG00000130643	"Calcyon neuron specific vesicular protein"	Q9NYX4	10	133324072-133336935	"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins"	Endocytosis		"FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	13	"brain: 305.6;pituitary gland: 163.2"	"Group enriched"	"Detected in some"	4	"Bipolar cells: 130.9;Excitatory neurons: 70.1;Horizontal cells: 95.7;Inhibitory neurons: 122.9"	"Cancer enriched"	"Detected in some"	4	"pancreatic cancer: 7.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Neuroblastoma: 1.5;Rhabdoid: 2.4"	"Colon - Colon enteroendocrine cells, Pancreas - Alpha cells, Thyroid - Parafollicular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA042283	Enhanced						NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 1: Neurons - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 25: Bipolar cells - Visual perception"	1			"HPA042283: AB_10794417"	"unprognostic (1.43e-2)"	"unprognostic (7.84e-2)"	"unprognostic (3.77e-3)"	"unprognostic (1.41e-2)"	"unprognostic (7.32e-2)"	"unprognostic (9.81e-3)"	"unprognostic (2.56e-1)"	"unprognostic (7.48e-2)"	"unprognostic (1.36e-1)"	"unprognostic (1.18e-1)"	"prognostic favorable (3.54e-4)"	"unprognostic (1.23e-2)"	"unprognostic (4.19e-10)"	"unprognostic (8.04e-3)"	"unprognostic (1.29e-1)"	"unprognostic (3.60e-1)"	"unprognostic (1.63e-1)"
CAMK2B	"CAM2, CAMK2, CAMKB, CaMKIIbeta"	ENSG00000058404	"Calcium/calmodulin dependent protein kinase II beta"	Q13554	7	44210019-44334577	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"	"Differentiation, Neurogenesis"	"Actin-binding, Calmodulin-binding, Developmental protein, Kinase, Serine/threonine-protein kinase, Transferase"	"Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	6	"brain: 107.3;heart muscle: 64.3;skeletal muscle: 115.6;tongue: 59.1"	"Cell type enriched"	"Detected in many"	4	"Bipolar cells: 697.3"	"Cancer enhanced"	"Detected in many"		"glioma: 6.0;thyroid cancer: 6.1"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"prostate cancer: 10.1"	"Colon - Colon enteroendocrine cells, Heart muscle - Cardiomyocytes, Pancreas - Alpha cells, Pancreas - Beta cells, Skin - Sebaceous gland cells, Stomach - Gastric enteroendocrine cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB006849, HPA026307, HPA051783, HPA051785, HPA053973"	Enhanced	Supported	Uncertain	"Plasma membrane,Cell Junctions,Cytosol"			NA	NA		600000		"Cluster 79: Non-specific - Transcription"	"Cluster 51: Neurons - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 25: Bipolar cells - Visual perception"	19	"Plasma membrane"	"Cell Junctions, Cytosol"	"CAB006849: , HPA026307: AB_1845941, HPA051783: AB_2681608, HPA051785: AB_2681609, HPA053973: AB_2682328"	"unprognostic (1.88e-3)"	"unprognostic (4.49e-2)"	"unprognostic (3.55e-3)"	"unprognostic (1.36e-2)"	"unprognostic (5.25e-2)"	"unprognostic (2.90e-2)"	"unprognostic (8.78e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.44e-1)"	"unprognostic (2.71e-1)"	"unprognostic (1.17e-2)"	"unprognostic (1.60e-2)"	"unprognostic (5.23e-7)"	"unprognostic (7.04e-2)"	"unprognostic (2.34e-1)"	"unprognostic (3.15e-2)"	"unprognostic (3.95e-2)"
CAMK2N2	CaM-KIIN	ENSG00000163888	"Calcium/calmodulin dependent protein kinase II inhibitor 2"	Q96S95	3	184259213-184261553	"Predicted intracellular proteins"		"Protein kinase inhibitor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 95.6;pancreas: 32.7;pituitary gland: 38.6"	"Group enriched"	"Detected in some"	7	"Horizontal cells: 85.0;Inhibitory neurons: 43.4"	"Cancer enhanced"	"Detected in many"		"glioma: 7.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Colon - Colon enteroendocrine cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA075200	Approved		Approved	"Nuclear membrane,Cell Junctions,Centriolar satellite"			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 45: Non-specific - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"		"Nuclear membrane, Cell Junctions"	"Centriolar satellite"	"HPA075200: "	"unprognostic (7.28e-2)"	"prognostic favorable (9.77e-4)"	"unprognostic (1.24e-1)"	"unprognostic (4.69e-2)"	"unprognostic (1.32e-1)"	"unprognostic (6.09e-2)"	"unprognostic (2.20e-1)"	"unprognostic (1.29e-2)"	"unprognostic (1.88e-1)"	"unprognostic (4.21e-2)"	"unprognostic (5.98e-2)"	"unprognostic (9.72e-3)"	"unprognostic (5.17e-9)"	"unprognostic (3.47e-1)"	"unprognostic (2.39e-1)"	"unprognostic (1.07e-1)"	"unprognostic (1.76e-3)"
CBFA2T2	"MTGR1, ZMYND3"	ENSG00000078699	"CBFA2/RUNX1 partner transcriptional co-repressor 2"	O43439	20	33490075-33650036	"Disease related genes, Predicted intracellular proteins"	"Transcription, Transcription regulation"	Repressor		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 121.7;Excitatory neurons: 110.8;Inhibitory neurons: 111.7;Oligodendrocytes: 155.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA060523, HPA072433"	Supported		Approved	"Nuclear speckles"			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 64: Neuronal - Transcription"	"Cluster 11: White matter - Signal transduction"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 16: Intestinal goblet cells - Mucin production"	4	"Nuclear speckles"		"HPA060523: AB_2684305, HPA072433: AB_2686520"	"unprognostic (6.51e-3)"	"unprognostic (3.29e-1)"	"unprognostic (2.16e-2)"	"unprognostic (1.91e-3)"	"unprognostic (1.21e-1)"	"unprognostic (8.37e-3)"	"unprognostic (2.85e-3)"	"unprognostic (3.90e-2)"	"unprognostic (3.08e-1)"	"unprognostic (3.89e-2)"	"prognostic favorable (6.93e-6)"	"unprognostic (7.83e-2)"	"unprognostic (1.39e-3)"	"unprognostic (9.40e-2)"	"unprognostic (1.21e-1)"	"unprognostic (2.24e-2)"	"unprognostic (3.12e-2)"
CCDC103	"CILD17, FLJ13094, FLJ34211, PR46b"	ENSG00000167131	"Coiled-coil domain containing 103"	Q8IW40	17	44899142-44905390	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cilium biogenesis/degradation"		"Ciliopathy, Disease variant, Kartagener syndrome, Primary ciliary dyskinesia"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"fallopian tube: 23.7;testis: 26.5"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in single"			HPA043131			Approved	Cytosol			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 63: Late spermatids - Spermatogenesis"	17	Cytosol		"HPA043131: AB_10796686"	"unprognostic (9.40e-3)"	"unprognostic (1.75e-1)"			"unprognostic (5.60e-2)"	"unprognostic (1.99e-2)"		"unprognostic (4.50e-2)"	"unprognostic (7.43e-2)"	"unprognostic (2.80e-1)"	"unprognostic (2.34e-1)"	"unprognostic (1.27e-1)"	"unprognostic (4.35e-2)"		"unprognostic (4.69e-1)"	"unprognostic (1.05e-1)"	"unprognostic (3.60e-1)"
CCDC153	LOC283152	ENSG00000248712	"Coiled-coil domain containing 153"	Q494R4	11	119190250-119196769	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	5	"choroid plexus: 24.0;fallopian tube: 23.5"	"Cell type enriched"	"Detected in many"	5	"Ciliated cells: 151.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in many"	4	"neutrophil: 24.3"	"Lineage enriched"	"Detected in many"	9	"granulocytes: 24.3"	"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA041497	Uncertain		Approved	Cytosol			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 48: Non-specific - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 42: Ciliated cells - Cilium assembly"	4	Cytosol		"HPA041497: AB_10794378"	"unprognostic (4.66e-2)"	"unprognostic (1.86e-2)"	"unprognostic (3.88e-2)"	"unprognostic (1.45e-2)"	"unprognostic (1.53e-1)"	"unprognostic (3.22e-2)"	"unprognostic (6.87e-2)"	"unprognostic (2.23e-3)"	"unprognostic (5.19e-2)"	"unprognostic (9.43e-3)"	"unprognostic (1.36e-1)"	"unprognostic (2.36e-1)"	"unprognostic (2.92e-3)"	"unprognostic (1.15e-1)"	"unprognostic (3.80e-1)"	"unprognostic (1.52e-3)"	"unprognostic (1.98e-3)"
CCDC157		ENSG00000187860	"Coiled-coil domain containing 157"	Q569K6	22	30356635-30378673	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"testis: 26.8"	"Cell type enhanced"	"Detected in many"		"Ciliated cells: 39.2;Early spermatids: 114.9;Late spermatids: 142.7;Spermatocytes: 50.2"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"							HPA042943	Uncertain						NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 42: Ciliated cells - Cilium assembly"	1			"HPA042943: AB_10794767"	"unprognostic (3.69e-3)"	"unprognostic (1.72e-4)"	"unprognostic (4.35e-2)"	"unprognostic (1.24e-2)"	"unprognostic (3.61e-1)"	"unprognostic (7.74e-3)"	"unprognostic (8.72e-4)"	"unprognostic (1.35e-2)"	"unprognostic (1.21e-1)"	"unprognostic (6.33e-2)"	"unprognostic (6.89e-4)"	"unprognostic (2.33e-2)"	"unprognostic (2.60e-2)"	"unprognostic (4.46e-2)"	"unprognostic (2.52e-2)"	"unprognostic (2.42e-1)"	"unprognostic (3.45e-2)"
CCDC190	"C1orf110, MGC48998"	ENSG00000185860	"Coiled-coil domain containing 190"	Q86UF4	1	162824458-162868761	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Tissue enhanced"	"Detected in some"		"esophagus: 2.5;lung: 1.7"	"Cell type enriched"	"Detected in some"	5	"Ciliated cells: 35.6"	"Cancer enhanced"	"Detected in some"		"head and neck cancer: 2.0"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Lung - Respiratory ciliated cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA028579, HPA028584, HPA028592"	Uncertain		Approved	"Actin filaments,Cytosol"			NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 46: Brainstem - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 42: Ciliated cells - Cilium assembly"		"Actin filaments, Cytosol"		"HPA028579: AB_10610978, HPA028584: AB_10599423, HPA028592: AB_10601001"	"unprognostic (4.29e-1)"	"unprognostic (8.37e-2)"		"unprognostic (1.75e-1)"	"unprognostic (5.47e-2)"	"unprognostic (1.68e-2)"		"unprognostic (8.33e-3)"		"unprognostic (3.04e-2)"	"unprognostic (3.09e-2)"	"unprognostic (6.41e-2)"	"unprognostic (7.41e-5)"	"unprognostic (2.64e-1)"	"unprognostic (1.52e-1)"	"unprognostic (5.26e-1)"	"unprognostic (1.70e-1)"
CCDC24	MGC45441	ENSG00000159214	"Coiled-coil domain containing 24"	Q8N4L8	1	43991359-43996528	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Ciliated cells: 40.3;Spermatocytes: 43.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	5	"eosinophil: 1.0;intermediate monocyte: 2.2;memory B-cell: 3.5;naive B-cell: 2.3;non-classical monocyte: 1.8"	"Group enriched"	"Detected in many"	5	"B-cells: 3.5;granulocytes: 1.0;monocytes: 2.2"	"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Skin - Eccrine sweat gland cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"HPA035424, HPA061710"	Uncertain		Approved	"Nucleoli,Plasma membrane,Cytosol"			NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 74: Spermatids - Flagellum assembly"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 10: Ciliated cells - Ion channel activity"	"Cluster 35: Respiratory epithelial cells - Unknown function"	28	"Plasma membrane"	"Nucleoli, Cytosol"	"HPA035424: AB_2674619, HPA061710: AB_2684591"	"prognostic favorable (3.06e-5)"	"unprognostic (1.47e-1)"	"unprognostic (1.13e-2)"	"unprognostic (1.05e-1)"	"unprognostic (1.65e-2)"	"prognostic favorable (3.18e-4)"	"prognostic unfavorable (1.70e-4)"	"unprognostic (1.92e-2)"	"unprognostic (6.38e-2)"	"unprognostic (2.81e-1)"	"unprognostic (7.00e-3)"	"unprognostic (3.00e-1)"	"unprognostic (1.74e-2)"	"unprognostic (6.91e-2)"	"unprognostic (1.51e-1)"	"unprognostic (7.84e-2)"	"unprognostic (2.15e-3)"
