Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
EDRF1	"C10orf137, DKFZp586F1019, FLJ21617"	ENSG00000107938	"Erythroid differentiation regulatory factor 1"	Q3B7T1	10	125719515-125764143	"Predicted intracellular proteins, Predicted membrane proteins"	"Transcription, Transcription regulation"	Activator		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 122.1;Late spermatids: 89.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA031820			Approved	Nucleoplasm,Centrosome,Cytosol			NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 40: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 21: Early spermatids - Spermatogenesis"	6	Nucleoplasm	"Centrosome, Cytosol"	"HPA031820: AB_10600753"	"unprognostic (2.10e-1)"	"unprognostic (2.69e-1)"	"unprognostic (1.53e-1)"	"unprognostic (3.64e-2)"	"unprognostic (5.46e-2)"	"unprognostic (1.01e-2)"	"unprognostic (8.84e-4)"	"unprognostic (4.76e-3)"	"unprognostic (8.67e-2)"	"unprognostic (3.51e-2)"	"unprognostic (1.63e-3)"	"unprognostic (4.62e-2)"	"prognostic unfavorable (3.16e-5)"	"unprognostic (3.44e-3)"	"unprognostic (5.51e-2)"	"unprognostic (1.38e-1)"	"unprognostic (7.68e-3)"
EEF1AKMT2	"C10orf138, Efm4, METTL10"	ENSG00000203791	"EEF1A lysine methyltransferase 2"	Q5JPI9	10	124748149-124791887	"Predicted intracellular proteins"		"Methyltransferase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Spermatocytes: 95.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA050138	Approved		Supported	Nucleoplasm,Cytosol			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 31: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 31: Spermatocytes - Spermatogenesis"		"Nucleoplasm, Cytosol"		"HPA050138: AB_2681030"	"unprognostic (1.64e-3)"	"unprognostic (3.42e-2)"	"unprognostic (1.34e-1)"	"unprognostic (9.75e-2)"	"unprognostic (7.19e-2)"	"unprognostic (1.17e-1)"	"unprognostic (2.33e-2)"	"unprognostic (2.29e-3)"	"unprognostic (9.04e-3)"	"unprognostic (9.76e-2)"	"unprognostic (1.85e-1)"	"prognostic unfavorable (4.82e-4)"	"unprognostic (3.90e-2)"	"unprognostic (4.44e-2)"	"unprognostic (1.47e-1)"	"prognostic unfavorable (2.53e-4)"	"unprognostic (9.09e-2)"
EIF3A	"EIF3, eIF3-p170, eIF3-theta, EIF3S10, KIAA0139, TIF32"	ENSG00000107581	"Eukaryotic translation initiation factor 3 subunit A"	Q14152	10	119033670-119080823	"Predicted intracellular proteins"	"Host-virus interaction, Protein biosynthesis"	"Initiation factor, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 645.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA038315, HPA038316"	Enhanced		Supported	Nucleoplasm,Cytosol			Yes	No		110000	"Cluster 42: Non-specific - Vesicular transport"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 39: Non-specific - Basic cellular processes"	19	"Nucleoplasm, Cytosol"		"HPA038315: AB_10672588, HPA038316: AB_10673168"	"unprognostic (8.15e-2)"	"unprognostic (2.09e-2)"	"unprognostic (2.65e-1)"	"unprognostic (1.22e-1)"	"unprognostic (4.53e-3)"	"unprognostic (3.19e-1)"	"unprognostic (1.47e-1)"	"unprognostic (2.16e-1)"	"unprognostic (1.84e-1)"	"unprognostic (9.38e-2)"	"unprognostic (3.84e-3)"	"unprognostic (9.07e-2)"	"unprognostic (5.48e-3)"	"unprognostic (8.07e-2)"	"unprognostic (1.20e-1)"	"unprognostic (9.07e-2)"	"unprognostic (1.89e-2)"
EIF4EBP2		ENSG00000148730	"Eukaryotic translation initiation factor 4E binding protein 2"	Q13542	10	70404145-70428618	"Predicted intracellular proteins"	"Translation regulation"	"Protein synthesis inhibitor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB019415, HPA037410, HPA061665"	Approved		Approved	Nucleoplasm,Mitochondria			NA	NA			"Cluster 25: Non-specific - Unknown function"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 44: Non-specific - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 3: Basal prostatic cells - Lipid metabolism"	1	"Nucleoplasm, Mitochondria"		"CAB019415: AB_10699019, HPA037410: AB_2675461, HPA061665: AB_2684580"	"unprognostic (9.57e-2)"	"unprognostic (3.22e-2)"	"unprognostic (2.27e-1)"	"unprognostic (1.45e-2)"	"unprognostic (1.05e-1)"	"unprognostic (3.51e-1)"	"unprognostic (3.84e-1)"	"unprognostic (7.24e-2)"	"unprognostic (8.24e-2)"	"unprognostic (8.19e-2)"	"unprognostic (2.87e-1)"	"unprognostic (1.46e-1)"	"prognostic favorable (6.69e-6)"	"unprognostic (1.05e-1)"	"unprognostic (1.62e-1)"	"unprognostic (1.53e-1)"	"unprognostic (4.61e-2)"
ENSG00000260007		ENSG00000260007	"Novel protein"		15	68184032-68229718	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Cell type enhanced"	"Detected in some"		"Bipolar cells: 7.8;Cone photoreceptor cells: 6.8;Gastric mucus-secreting cells: 4.1;Horizontal cells: 3.8;Rod photoreceptor cells: 10.1"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA						"Cluster 52: Non-specific - Mitochondria"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"						"unprognostic (1.22e-1)"	"unprognostic (3.42e-1)"			"unprognostic (1.80e-2)"		"unprognostic (9.23e-3)"		"unprognostic (2.82e-1)"	"unprognostic (4.30e-2)"			"unprognostic (2.34e-1)"			"unprognostic (1.95e-1)"
EPC1	Epl1	ENSG00000120616	"Enhancer of polycomb homolog 1"	Q9H2F5	10	32267751-32378798	"Predicted intracellular proteins"	"Differentiation, Growth regulation, Spermatogenesis, Transcription, Transcription regulation"	"Activator, Chromatin regulator"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in all"	5	"bone marrow: 147.7"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA005811, HPA071652"			Supported	"Nucleoplasm,Nucleoli,Nuclear bodies"			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 6: Bone marrow - Innate immune response"	"Cluster 25: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	4	Nucleoplasm	"Nucleoli, Nuclear bodies"	"HPA005811: , HPA071652: "	"unprognostic (6.94e-2)"	"unprognostic (3.03e-2)"	"unprognostic (9.93e-2)"	"unprognostic (9.43e-2)"	"unprognostic (5.73e-2)"	"prognostic favorable (6.40e-4)"	"unprognostic (1.80e-2)"	"unprognostic (3.83e-3)"	"unprognostic (7.43e-2)"	"unprognostic (5.55e-2)"	"prognostic favorable (6.02e-4)"	"unprognostic (4.40e-2)"	"unprognostic (1.59e-3)"	"unprognostic (1.03e-1)"	"unprognostic (1.29e-1)"	"unprognostic (2.08e-1)"	"unprognostic (1.18e-3)"
ERLIN1	"C10orf69, Erlin-1, KE04, SPFH1, SPG62"	ENSG00000107566	"ER lipid raft associated 1"	O75477	10	100150094-100186033	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters"	"Cholesterol metabolism, Lipid metabolism, Steroid metabolism, Sterol metabolism"		"Disease variant, Hereditary spastic paraplegia, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 110.6"	"Cell type enhanced"	"Detected in many"		"Extravillous trophoblasts: 68.5;Hepatocytes: 73.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"							HPA011252	Enhanced		Supported	"Endoplasmic reticulum"	"Intracellular and membrane"	Other	NA	NA			"Cluster 7: Non-specific - Innate immune response"	"Cluster 83: Liver - Metabolism"	"Cluster 31: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 4: Extravillous trophoblasts - Unknown function"	11	"Endoplasmic reticulum"		"HPA011252: AB_1853965"	"unprognostic (3.22e-1)"	"unprognostic (1.31e-1)"	"unprognostic (1.57e-1)"	"unprognostic (6.98e-3)"	"unprognostic (2.69e-1)"	"unprognostic (1.70e-2)"	"unprognostic (2.30e-1)"	"prognostic unfavorable (7.63e-4)"	"unprognostic (1.26e-1)"	"unprognostic (9.68e-2)"	"unprognostic (1.99e-3)"	"unprognostic (9.09e-2)"	"unprognostic (1.32e-3)"	"unprognostic (6.10e-3)"	"unprognostic (1.76e-1)"	"unprognostic (2.97e-1)"	"unprognostic (1.93e-1)"
EXOSC1	"CGI-108, CSL4, Csl4p, hCsl4p, p13, SKI4, Ski4p"	ENSG00000171311	"Exosome component 1"	Q9Y3B2	10	97435909-97446017	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"rRNA processing"	RNA-binding	"Disease variant, Neurodegeneration"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA038370	Approved		Approved	"Nucleoplasm,Nuclear bodies"			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 68: Non-specific - Protein processing"	"Cluster 25: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 15: Non-specific - Mixed function"	19	"Nuclear bodies"	Nucleoplasm	"HPA038370: AB_10672515"	"unprognostic (1.77e-2)"	"unprognostic (1.08e-2)"	"unprognostic (1.32e-2)"	"unprognostic (1.28e-2)"	"unprognostic (1.00e-1)"	"unprognostic (1.10e-2)"	"unprognostic (3.27e-3)"	"unprognostic (2.33e-2)"	"unprognostic (1.62e-2)"	"unprognostic (7.44e-2)"	"unprognostic (1.90e-1)"	"unprognostic (1.37e-1)"	"prognostic unfavorable (3.88e-9)"	"unprognostic (9.40e-2)"	"unprognostic (1.07e-1)"	"unprognostic (1.28e-2)"	"unprognostic (4.41e-2)"
FAM149B1	KIAA0974	ENSG00000138286	"Family with sequence similarity 149 member B1"	Q96BN6	10	73168119-73244504	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cilium biogenesis/degradation"		"Ciliopathy, Disease variant, Joubert syndrome"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Late spermatids: 27.5;Oligodendrocytes: 38.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA039189, HPA039859"	Uncertain		Approved	Nucleoplasm			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 44: Testis - Spermatogenesis"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 55: Non-specific - Transcription"		Nucleoplasm		"HPA039189: AB_10805355, HPA039859: AB_2676712"	"unprognostic (2.23e-1)"	"unprognostic (7.04e-2)"	"unprognostic (1.52e-1)"	"unprognostic (4.88e-2)"	"unprognostic (6.21e-2)"	"unprognostic (1.45e-1)"	"unprognostic (2.34e-1)"	"unprognostic (4.66e-2)"	"unprognostic (3.01e-1)"	"unprognostic (5.25e-2)"	"prognostic unfavorable (7.81e-4)"	"unprognostic (5.13e-2)"	"unprognostic (1.96e-3)"	"unprognostic (1.22e-1)"	"unprognostic (9.21e-3)"	"unprognostic (2.68e-1)"	"unprognostic (5.24e-2)"
FAM204A	"bA319I23.1, C10orf84, FLJ13188"	ENSG00000165669	"Family with sequence similarity 204 member A"	Q9H8W3	10	118297925-118342328	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA038182, HPA062025"	Approved		Approved	Nucleoplasm,Nucleoli			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 4: Testis - Basic cellular processes"	"Cluster 14: Neurons - Synaptic function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 11: Late spermatids - Unknown function"	4	"Nucleoplasm, Nucleoli"		"HPA038182: AB_10669519, HPA062025: AB_2684663"	"unprognostic (1.60e-2)"	"unprognostic (1.42e-1)"	"unprognostic (1.35e-2)"	"unprognostic (8.45e-2)"	"unprognostic (8.52e-3)"	"unprognostic (4.47e-2)"	"unprognostic (2.42e-2)"	"unprognostic (2.13e-2)"	"unprognostic (9.68e-2)"	"unprognostic (1.32e-1)"	"unprognostic (3.33e-1)"	"unprognostic (1.31e-1)"	"prognostic unfavorable (8.59e-4)"	"unprognostic (5.55e-2)"	"unprognostic (8.33e-2)"	"unprognostic (1.22e-1)"	"unprognostic (6.76e-3)"
FAM241B	C10orf35	ENSG00000171224	"Family with sequence similarity 241 member B"	Q96D05	10	69630247-69633596	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 74.9"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 41.2;Late spermatids: 65.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	13	"gdT-cell: 4.3;MAIT T-cell: 10.9;memory CD4 T-cell: 10.6;memory CD8 T-cell: 7.0;naive CD4 T-cell: 17.2;naive CD8 T-cell: 5.8;T-reg: 7.8"	"Lineage enriched"	"Detected in single"	25	"T-cells: 17.2"	"Low cancer specificity"	"Detected in all"			"Testis - Late spermatids, Thyroid - Thyroid glandular cells"					"Low region specificity"	"Detected in all"			HPA034591	Enhanced		Approved	Nucleoplasm,Centrosome,Cytosol			NA	NA			"Cluster 11: T-cells - Unknown function"	"Cluster 65: Cerebellum - Nervous system development"	"Cluster 29: Forebrain - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 21: Early spermatids - Spermatogenesis"	1	"Nucleoplasm, Centrosome"	Cytosol	"HPA034591: AB_10670572"	"unprognostic (1.12e-1)"	"unprognostic (6.37e-2)"	"unprognostic (3.13e-2)"	"unprognostic (1.17e-1)"	"unprognostic (7.17e-3)"	"prognostic unfavorable (8.64e-4)"	"prognostic unfavorable (1.03e-4)"	"unprognostic (3.56e-2)"	"unprognostic (1.73e-1)"	"unprognostic (2.12e-1)"	"unprognostic (1.99e-2)"	"unprognostic (1.63e-1)"	"unprognostic (3.37e-2)"	"unprognostic (3.12e-2)"	"unprognostic (5.23e-2)"	"unprognostic (2.52e-1)"	"prognostic favorable (9.72e-4)"
FBXL15	"Fbl15, FBXO37, MGC11279"	ENSG00000107872	"F-box and leucine rich repeat protein 15"	Q9H469	10	102419189-102423136	"Predicted intracellular proteins"	"Ubl conjugation pathway"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in all"		"Distal tubular cells: 159.8;Proximal enterocytes: 165.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 34: Non-specific - Mixed function"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 22: Proximal enterocytes - Digestion"	2				"unprognostic (1.08e-1)"	"unprognostic (3.96e-1)"	"unprognostic (7.35e-2)"	"unprognostic (1.19e-2)"	"unprognostic (1.91e-1)"	"unprognostic (8.39e-2)"	"unprognostic (3.65e-2)"	"unprognostic (1.70e-1)"	"unprognostic (3.17e-2)"	"unprognostic (2.33e-2)"	"unprognostic (1.38e-3)"	"unprognostic (1.72e-1)"	"prognostic favorable (7.82e-4)"	"unprognostic (3.99e-2)"	"unprognostic (2.62e-1)"	"unprognostic (9.97e-2)"	"prognostic favorable (7.92e-4)"
FBXW4	"dactylin, Fbw4, SHFM3"	ENSG00000107829	"F-box and WD repeat domain containing 4"	P57775	10	101610664-101695295	"Disease related genes, Predicted intracellular proteins"	"Ubl conjugation pathway, Wnt signaling pathway"	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Breast glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA043496	Approved		Approved	"Golgi apparatus"			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 21: Early spermatids - Spermatogenesis"	1	"Golgi apparatus"		"HPA043496: AB_2678514"	"unprognostic (4.31e-2)"	"unprognostic (5.43e-3)"	"unprognostic (8.40e-3)"	"prognostic favorable (4.91e-4)"	"unprognostic (2.30e-1)"	"unprognostic (1.56e-1)"	"unprognostic (1.27e-1)"	"unprognostic (9.96e-3)"	"unprognostic (1.87e-1)"	"unprognostic (3.96e-1)"	"prognostic favorable (4.67e-4)"	"unprognostic (1.13e-2)"	"prognostic favorable (3.41e-5)"	"unprognostic (2.94e-3)"	"unprognostic (1.81e-1)"	"unprognostic (4.99e-2)"	"unprognostic (1.85e-2)"
FRA10AC1	C10orf4	ENSG00000148690	"FRA10A associated CGG repeat 1"	Q70Z53	10	93667883-93702592	"Predicted intracellular proteins"			"Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 162.3;Spermatocytes: 149.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA039204	Approved						NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 55: Non-specific - Transcription"	6			"HPA039204: AB_10794426"	"unprognostic (3.21e-3)"	"unprognostic (1.61e-1)"	"unprognostic (5.03e-2)"	"unprognostic (9.91e-2)"	"unprognostic (9.24e-2)"	"unprognostic (8.30e-2)"	"unprognostic (4.38e-2)"	"unprognostic (2.89e-3)"	"unprognostic (1.63e-1)"	"unprognostic (2.34e-2)"	"unprognostic (2.28e-2)"	"unprognostic (3.64e-2)"	"unprognostic (3.42e-2)"	"unprognostic (1.27e-2)"	"unprognostic (3.06e-2)"	"unprognostic (2.20e-1)"	"unprognostic (1.13e-1)"
GBF1	"ARF1GEF, KIAA0248"	ENSG00000107862	"Golgi brefeldin A resistant guanine nucleotide exchange factor 1"	Q92538	10	102245371-102382899	"Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"Host-virus interaction, Protein transport, Transport"	"Guanine-nucleotide releasing factor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"basophil: 28.7"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA037759, HPA037760"	Uncertain		Supported	"Golgi apparatus"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 28: Dendritic cells - Antigen presentation"	2	"Golgi apparatus"		"HPA037759: AB_10671884, HPA037760: AB_2675651"	"unprognostic (5.97e-2)"	"unprognostic (3.33e-1)"	"unprognostic (2.74e-3)"	"unprognostic (7.02e-2)"	"unprognostic (2.03e-1)"	"unprognostic (6.72e-2)"	"unprognostic (3.78e-2)"	"unprognostic (8.28e-2)"	"unprognostic (1.12e-2)"	"unprognostic (5.34e-3)"	"unprognostic (2.04e-2)"	"unprognostic (6.06e-2)"	"unprognostic (1.87e-1)"	"unprognostic (2.10e-1)"	"unprognostic (2.24e-1)"	"unprognostic (3.02e-1)"	"unprognostic (3.09e-2)"
