Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CREB3L3	"CREB-H, CREBH"	ENSG00000060566	"CAMP responsive element binding protein 3 like 3"	Q68CJ9	19	4153631-4173054	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors"	"Transcription, Transcription regulation, Unfolded protein response"	"Activator, DNA-binding"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	71	"intestine: 250.0;liver: 405.1"	"Cell type enriched"	"Detected in some"	4	"Proximal enterocytes: 377.7"	"Cancer enriched"	"Detected in many"	18	"liver cancer: 91.4"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Gastric cancer: 8.0;liver cancer: 21.5;pancreatic cancer: 8.7"		"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA040671, HPA056228"	Enhanced						NA	NA		32000	"Cluster 9: T-regs - Cell cycle regulation"	"Cluster 37: Liver & Intestine - Lipid metabolism"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 22: Proximal enterocytes - Digestion"	18			"HPA040671: AB_2677072, HPA056228: AB_2683072"	"unprognostic (1.86e-2)"	"unprognostic (2.13e-1)"	"unprognostic (2.81e-1)"	"unprognostic (1.66e-2)"	"unprognostic (8.41e-4)"	"unprognostic (1.79e-4)"	"unprognostic (1.88e-1)"	"unprognostic (5.28e-4)"	"unprognostic (3.01e-1)"	"unprognostic (3.61e-2)"	"unprognostic (1.55e-2)"	"unprognostic (1.49e-1)"	"prognostic unfavorable (3.53e-6)"	"unprognostic (3.18e-3)"	"unprognostic (1.48e-1)"	"unprognostic (3.27e-2)"	"unprognostic (3.35e-2)"
CRYAA	"CRYA1, HSPB4"	ENSG00000160202	"Crystallin alpha A"	P02489	21	43169008-43172805	"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"	"Sensory transduction, Vision"	"Chaperone, Eye lens protein"	"Cataract, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	11	"kidney: 83.6;retina: 99.6"	"Cell type enhanced"	"Detected in single"		"Muller glia cells: 1.1"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	8	"liver cancer: 3.5"		"Region enhanced"	"Detected in some"		"hippocampal formation: 3.9"	"Group enriched"	"Detected in some"	16	"cerebral cortex: 51.6;hippocampal formation: 46.6"	"HPA037737, HPA038430"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 34: Non-specific - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 10: Muller glia cells - Visual perception"	72	Cytosol	Nucleoplasm	"HPA037737: AB_2675639, HPA038430: AB_2732478"							"unprognostic (3.68e-3)"										
CX3CL1	"ABCD-3, C3Xkine, CXC3, CXC3C, NTN, SCYD1"	ENSG00000006210	"C-X3-C motif chemokine ligand 1"	P78423	16	57372477-57385044	"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins"	"Cell adhesion, Chemotaxis, Host-virus interaction, Inflammatory response"	Cytokine		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Adipocytes: 112.5;Basal respiratory cells: 55.0;Breast glandular cells: 62.9;Club cells: 53.3;Endothelial cells: 54.3;Ionocytes: 113.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Endothelial cells, Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB026192, HPA040361, CAB080311"	Approved		Supported	"Plasma membrane"	"Secreted to blood"	Chemokine	NA	NA	1870000	370000		"Cluster 34: Non-specific - Mixed function"	"Cluster 51: Neurons - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	3	"Plasma membrane"		"CAB026192: , CAB080311: , HPA040361: AB_10796453"	"unprognostic (6.89e-3)"	"prognostic favorable (9.46e-4)"	"unprognostic (1.52e-2)"	"unprognostic (3.20e-2)"	"unprognostic (1.73e-1)"	"unprognostic (1.82e-1)"	"unprognostic (7.12e-2)"	"unprognostic (2.08e-3)"	"unprognostic (4.49e-2)"	"unprognostic (3.70e-1)"	"unprognostic (2.59e-2)"	"unprognostic (2.06e-2)"	"prognostic favorable (8.52e-7)"	"unprognostic (5.19e-2)"	"unprognostic (2.72e-1)"	"unprognostic (1.11e-2)"	"unprognostic (9.33e-2)"
CYP27A1	"CP27, CTX, CYP27"	ENSG00000135929	"Cytochrome P450 family 27 subfamily A member 1"	Q02318	2	218781749-218815293	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Cholesterol metabolism, Lipid biosynthesis, Lipid metabolism, Steroid biosynthesis, Steroid metabolism, Sterol metabolism"	"Monooxygenase, Oxidoreductase"	"Cataract, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in all"	5	"choroid plexus: 199.0;liver: 576.0"	"Cell type enhanced"	"Detected in many"		"Hepatocytes: 363.4;Hofbauer cells: 147.0;Proximal enterocytes: 194.6"	"Group enriched"	"Detected in all"	4	"liver cancer: 176.9;melanoma: 85.7"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	8	"classical monocyte: 151.6;neutrophil: 126.9"	"Group enriched"	"Detected in many"	21	"granulocytes: 126.9;monocytes: 151.6"	"Cancer enhanced"	"Detected in many"		"liver cancer: 29.9;skin cancer: 65.6"	"Heart muscle - Fibroblasts, Liver - Hepatocytes, Lung - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA059155	Enhanced		Approved	Mitochondria,Cytosol			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 83: Liver - Metabolism"	"Cluster 30: White matter - Myelination"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 58: Macrophages - Innate immune response"		Mitochondria	Cytosol	"HPA059155: AB_2683933"	"prognostic favorable (1.05e-4)"	"unprognostic (4.21e-2)"	"unprognostic (2.34e-1)"	"unprognostic (1.83e-3)"	"unprognostic (3.71e-3)"	"unprognostic (1.31e-2)"	"prognostic favorable (8.62e-6)"	"unprognostic (6.04e-2)"	"unprognostic (1.73e-1)"	"unprognostic (4.04e-1)"	"unprognostic (1.25e-3)"	"unprognostic (8.76e-3)"	"unprognostic (1.09e-3)"	"unprognostic (1.08e-1)"	"unprognostic (7.51e-2)"	"unprognostic (1.64e-1)"	"unprognostic (1.36e-1)"
CYP3A43		ENSG00000021461	"Cytochrome P450 family 3 subfamily A member 43"	Q9HB55	7	99828013-99866093	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"		"Monooxygenase, Oxidoreductase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	16	"liver: 40.0"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 4.3;Early spermatids: 6.3;Excitatory neurons: 3.8;Hepatocytes: 3.8;Inhibitory neurons: 1.8;Late spermatids: 4.6;Spermatocytes: 2.2"	"Cancer enriched"	"Detected in single"	18	"liver cancer: 1.4"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Liver - Hepatocytes, Prostate - Prostate glandular cells, Testis - Early spermatids"									"HPA066463, HPA072245, HPA075539"	Enhanced		Approved	Vesicles,Cytosol			NA	NA				"Cluster 83: Liver - Metabolism"	"Cluster 53: Neurons - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 11: Late spermatids - Unknown function"		Cytosol	Vesicles	"HPA066463: AB_2685670, HPA072245: , HPA075539: "	"unprognostic (1.20e-3)"	"unprognostic (4.74e-2)"	"unprognostic (3.64e-3)"		"unprognostic (7.24e-2)"	"unprognostic (2.52e-1)"	"prognostic favorable (3.41e-4)"	"unprognostic (1.68e-2)"	"unprognostic (1.44e-1)"	"unprognostic (2.38e-1)"	"unprognostic (1.12e-1)"	"unprognostic (6.45e-2)"	"unprognostic (1.23e-2)"	"unprognostic (6.46e-2)"	"unprognostic (5.90e-2)"	"unprognostic (3.10e-1)"	"unprognostic (6.37e-4)"
DAO	"DAAO, DAMOX"	ENSG00000110887	"D-amino acid oxidase"	P14920	12	108858932-108901043	"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"		Oxidoreductase	Schizophrenia	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	8	"brain: 48.0;kidney: 86.9;liver: 145.1"	"Group enriched"	"Detected in some"	11	"Hepatocytes: 56.4;Proximal tubular cells: 69.1"	"Cancer enriched"	"Detected in some"	9	"liver cancer: 13.2"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Kidney - Proximal tubular cells, Liver - Hepatocytes"	"Group enriched"	"Detected in some"	10	"cerebellum: 66.4;pons and medulla: 20.2"	"Low region specificity"	"Detected in many"			"HPA038653, HPA038654"	Enhanced				"Intracellular and membrane"	Enzyme	NA	NA				"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 25: Non-specific - Transcription"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	1			"HPA038653: AB_10673016, HPA038654: AB_10673285"	"unprognostic (1.50e-1)"	"unprognostic (5.61e-2)"	"unprognostic (1.43e-1)"	"unprognostic (2.91e-1)"	"unprognostic (2.18e-1)"	"unprognostic (2.99e-2)"	"unprognostic (2.31e-3)"	"unprognostic (8.02e-2)"	"unprognostic (2.88e-2)"	"unprognostic (9.59e-2)"	"unprognostic (9.07e-2)"	"unprognostic (7.13e-2)"	"prognostic favorable (4.11e-4)"	"unprognostic (3.44e-3)"	"unprognostic (8.96e-2)"	"unprognostic (2.67e-1)"	"unprognostic (2.17e-1)"
DGKK		ENSG00000274588	"Diacylglycerol kinase kappa"	Q5KSL6	X	50365409-50470825	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Lipid metabolism"	"Kinase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	19	"adrenal gland: 3.3;brain: 4.3;pituitary gland: 5.9"	"Cell type enhanced"	"Detected in some"		"Excitatory neurons: 1.3;Inhibitory neurons: 1.4;Late spermatids: 2.3;NK-cells: 6.8;Oligodendrocyte precursor cells: 1.9"	"Not detected"	"Not detected"			"Region enhanced"	"Detected in many"		"hypothalamus: 25.0"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"liver cancer: 4.8;Neuroblastoma: 3.6"	"Lung - NK-cells (Lung)"	"Region enhanced"	"Detected in many"		"hypothalamus: 19.8"	"Low region specificity"	"Detected in many"										NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 49: Pituitary gland - Hormone signaling"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 19: NK-cells - Adaptive immune response"					"unprognostic (3.99e-1)"		"unprognostic (1.18e-1)"	"unprognostic (4.18e-3)"	"unprognostic (1.23e-1)"		"unprognostic (5.83e-3)"	"unprognostic (9.58e-2)"		"unprognostic (2.41e-2)"	"unprognostic (1.62e-2)"	"unprognostic (2.06e-1)"	"unprognostic (4.28e-3)"	"unprognostic (3.89e-2)"	"unprognostic (1.20e-1)"	"unprognostic (9.49e-2)"	"unprognostic (4.64e-3)"
DNAJC22	"FLJ13236, wus"	ENSG00000178401	"DnaJ heat shock protein family (Hsp40) member C22"	Q8N4W6	12	49346888-49357546	"Predicted membrane proteins"		Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	4	"liver: 23.5"	"Cell type enhanced"	"Detected in many"		"Cholangiocytes: 42.0;Distal enterocytes: 34.4;Enteroendocrine cells: 32.6;Hepatocytes: 38.1;Intestinal goblet cells: 31.4;Mesothelial cells: 27.6;Paneth cells: 33.6;Proximal enterocytes: 55.9;Undifferentiated cells: 26.2"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose visceral - Mesothelial cells, Colon - Colon enterocytes, Kidney - Proximal tubular cells"	"Region enhanced"	"Detected in single"		"midbrain: 1.2"	"Low region specificity"	"Detected in all"			HPA039953			Approved	Vesicles			NA	NA				"Cluster 83: Liver - Metabolism"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 16: Intestinal goblet cells - Mucin production"		Vesicles		"HPA039953: AB_2676770"	"unprognostic (5.23e-2)"	"unprognostic (1.24e-1)"	"unprognostic (9.01e-2)"	"prognostic favorable (4.56e-5)"	"unprognostic (4.77e-3)"	"unprognostic (2.74e-1)"	"unprognostic (1.28e-1)"	"unprognostic (4.05e-2)"	"prognostic unfavorable (7.54e-4)"	"unprognostic (6.14e-2)"	"unprognostic (1.23e-2)"	"unprognostic (2.49e-1)"	"unprognostic (1.49e-2)"	"unprognostic (3.18e-2)"	"unprognostic (9.35e-2)"	"unprognostic (1.58e-1)"	"unprognostic (3.83e-2)"
DUSP9	"MKP-4, MKP4"	ENSG00000130829	"Dual specificity phosphatase 9"	Q99956	X	153642492-153651326	"Enzymes, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	12	"kidney: 55.4;placenta: 70.2"	"Group enriched"	"Detected in some"	20	"Cytotrophoblasts: 1119.9;Distal tubular cells: 418.0;Syncytiotrophoblasts: 1527.5"	"Cancer enhanced"	"Detected in many"		"liver cancer: 10.6"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	4	"Gastric cancer: 21.2;liver cancer: 62.7"	"Kidney - Ascending Loop of Henle cells, Testis - Spermatogonia"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			HPA003336	Enhanced		Approved	"Endoplasmic reticulum"			NA	NA				"Cluster 58: Placenta - Pregnancy"	"Cluster 51: Neurons - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 24: Cytotrophoblasts - Mitochondria"	2	"Endoplasmic reticulum"		"HPA003336: AB_1078709"	"unprognostic (4.64e-2)"	"unprognostic (6.48e-2)"	"unprognostic (4.87e-2)"	"prognostic unfavorable (1.60e-4)"	"unprognostic (1.52e-2)"	"unprognostic (2.74e-3)"	"unprognostic (9.36e-3)"	"unprognostic (6.15e-2)"	"unprognostic (2.81e-1)"	"unprognostic (3.03e-1)"	"unprognostic (1.29e-2)"	"unprognostic (1.38e-2)"	"unprognostic (2.68e-7)"	"unprognostic (4.49e-2)"	"unprognostic (2.08e-1)"	"unprognostic (2.77e-2)"	"unprognostic (5.52e-2)"
ECHDC3	FLJ20909	ENSG00000134463	"Enoyl-CoA hydratase domain containing 3"	Q96DC8	10	11742366-11764070	"Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 157.6;skeletal muscle: 123.8"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 81.8;Distal tubular cells: 144.5;Hepatocytes: 179.8;Proximal tubular cells: 185.5"	"Cancer enhanced"	"Detected in all"		"liver cancer: 35.2"	"Region enriched"	"Detected in all"	5	"choroid plexus: 33.6"	"Immune cell enriched"	"Detected in many"	4	"eosinophil: 15.5"	"Lineage enriched"	"Detected in many"	9	"granulocytes: 15.5"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Testis - Sertoli cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA038306	Enhanced						NA	NA		120000	"Cluster 19: Eosinophils - Unknown function"	"Cluster 83: Liver - Metabolism"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"				"HPA038306: AB_10672586"	"unprognostic (8.74e-2)"	"unprognostic (1.69e-1)"	"unprognostic (2.13e-1)"	"unprognostic (1.60e-1)"	"unprognostic (1.92e-1)"	"unprognostic (2.37e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.64e-1)"	"unprognostic (5.07e-1)"	"unprognostic (2.23e-1)"	"unprognostic (2.04e-2)"	"unprognostic (3.53e-1)"	"prognostic favorable (3.43e-4)"	"unprognostic (1.24e-1)"	"unprognostic (1.44e-1)"	"unprognostic (1.08e-2)"	"prognostic unfavorable (3.91e-4)"
ENSG00000261130		ENSG00000261130	"Novel protein"		16	15395754-15515348	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	14	"Astrocytes: 3.7;Excitatory neurons: 5.4;Inhibitory neurons: 5.7;Microglial cells: 2.7;Oligodendrocyte precursor cells: 7.1;Oligodendrocytes: 3.0"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA						"Cluster 18: Liver cancer - Metabolism"	"Cluster 76: Oligodendrocyte precursor - Unknown function"																					
ENSG00000273047		ENSG00000273047	"Novel transcript, LIME1-SLC2A4RG readthrough"		20	63738270-63740398	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in some"	6	"liver: 6.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Region enhanced"	"Detected in single"		"white matter: 1.1"	"Immune cell enhanced"	"Detected in many"		"plasmacytoid DC: 6.2"	"Group enriched"	"Detected in many"	31	"dendritic cells: 6.2;T-cells: 4.3"	"Not detected"	"Not detected"																			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 11: White matter - Signal transduction"	"Cluster 18: Liver cancer - Metabolism"												"unprognostic (3.96e-2)"						"unprognostic (1.60e-1)"				
ENTPD5	"CD39L4, NTPDase-5, PCPH"	ENSG00000187097	"Ectonucleoside triphosphate diphosphohydrolase 5 (inactive)"	O75356	14	73958010-74019399	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"		Hydrolase	Proto-oncogene	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"intestine: 103.8;kidney: 91.8;liver: 255.6"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 190.4;Hepatocytes: 115.5;Intestinal goblet cells: 86.4;Prostatic glandular cells: 78.6;Proximal enterocytes: 79.9"	"Group enriched"	"Detected in all"	5	"liver cancer: 18.2;prostate cancer: 39.9"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"basophil: 18.4;eosinophil: 9.4"	"Lineage enriched"	"Detected in many"	7	"granulocytes: 18.4"	"Low cancer specificity"	"Detected in all"			"Breast - Breast glandular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA002927	Enhanced				"Secreted to blood"	Enzyme	NA	NA		5900000	"Cluster 46: Basophils - Proteolysis"	"Cluster 37: Liver & Intestine - Lipid metabolism"	"Cluster 30: White matter - Myelination"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 5: Enterocytes - Absorption"	2			"HPA002927: AB_1078744"	"unprognostic (4.19e-1)"	"unprognostic (9.63e-3)"	"unprognostic (3.11e-2)"	"unprognostic (2.06e-2)"	"unprognostic (1.98e-1)"	"unprognostic (3.87e-2)"	"unprognostic (1.46e-1)"	"unprognostic (1.19e-1)"	"unprognostic (3.34e-1)"	"unprognostic (6.01e-2)"	"unprognostic (6.20e-2)"	"unprognostic (2.55e-1)"	"prognostic favorable (3.95e-5)"	"unprognostic (1.25e-1)"	"unprognostic (5.06e-2)"	"unprognostic (1.76e-1)"	"unprognostic (6.92e-3)"
EPO	EP	ENSG00000130427	Erythropoietin	P01588	7	100720468-100723700	"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Predicted secreted proteins"	"Erythrocyte maturation"	Hormone	"Cancer-related genes, Congenital erythrocytosis, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	6	"liver: 46.0"	"Group enriched"	"Detected in some"	4	"Exocrine glandular cells: 6.4;Extravillous trophoblasts: 16.8;Hepatocytes: 18.5"	"Group enriched"	"Detected in many"	5	"liver cancer: 2.7;renal cancer: 5.4"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"liver cancer: 1.0"		"Not detected"	"Not detected"			"Not detected"	"Not detected"			CAB010336	Supported				"Secreted to blood"	Hormone	NA	NA	12300			"Cluster 83: Liver - Metabolism"		"Cluster 18: Liver cancer - Metabolism"	"Cluster 62: Hepatocytes - Metabolism"	2			"CAB010336: AB_2098408"	"unprognostic (2.93e-1)"	"unprognostic (1.57e-2)"	"unprognostic (1.08e-3)"	"unprognostic (7.30e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.78e-3)"	"prognostic unfavorable (5.67e-5)"	"unprognostic (3.52e-2)"	"unprognostic (5.16e-2)"	"unprognostic (9.70e-2)"	"unprognostic (2.44e-3)"	"unprognostic (3.31e-1)"	"prognostic unfavorable (2.18e-6)"	"unprognostic (4.80e-2)"	"unprognostic (1.87e-1)"	"unprognostic (1.59e-2)"	"unprognostic (3.34e-1)"
EXOC3L4	C14orf73	ENSG00000205436	"Exocyst complex component 3 like 4"	Q17RC7	14	103094725-103110559	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	6	"intestine: 17.6;liver: 40.1"	"Cell type enhanced"	"Detected in some"		"Gastric mucus-secreting cells: 18.3;Hepatocytes: 18.5;Proximal enterocytes: 32.8;Proximal tubular cells: 11.4"	"Cancer enhanced"	"Detected in many"		"liver cancer: 7.9"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"liver cancer: 2.3"		"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA043661	Approved						NA	NA				"Cluster 37: Liver & Intestine - Lipid metabolism"		"Cluster 18: Liver cancer - Metabolism"	"Cluster 22: Proximal enterocytes - Digestion"				"HPA043661: AB_10965693"	"unprognostic (8.71e-2)"	"unprognostic (7.42e-3)"	"prognostic unfavorable (1.43e-5)"	"unprognostic (8.20e-2)"	"unprognostic (1.06e-1)"	"unprognostic (1.79e-1)"	"unprognostic (9.53e-3)"	"unprognostic (6.64e-2)"	"unprognostic (1.49e-1)"	"unprognostic (6.98e-2)"	"unprognostic (3.12e-1)"	"unprognostic (8.96e-2)"	"unprognostic (2.22e-1)"	"unprognostic (1.32e-2)"	"unprognostic (5.21e-2)"	"unprognostic (2.22e-1)"	"unprognostic (2.81e-4)"
