Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CIB3	KIP3	ENSG00000141977	"Calcium and integrin binding family member 3"	Q96Q77	19	16161368-16173525	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"bone marrow: 1.2"	"Cell type enriched"	"Detected in some"	4	"Late spermatids: 9.5"	"Cancer enriched"	"Detected in single"	7	"breast cancer: 0.9"	"Not detected"	"Not detected"			"Immune cell enhanced"	"Detected in single"		"eosinophil: 2.3"	"Lineage enriched"	"Detected in single"	10	"granulocytes: 2.3"	"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA043553, HPA043995"	Uncertain		Approved	"Plasma membrane,Cytosol"			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 77: Bone marrow - Cell proliferation"		"Cluster 49: HMC-1 - Innate immune response"	"Cluster 36: Late spermatids - Unknown function"	44	"Plasma membrane, Cytosol"		"HPA043553: AB_10964566, HPA043995: "	"unprognostic (8.43e-2)"	"unprognostic (7.26e-5)"		"unprognostic (3.18e-2)"	"unprognostic (2.62e-1)"	"unprognostic (5.32e-2)"	"unprognostic (1.95e-2)"	"unprognostic (1.25e-1)"		"unprognostic (3.14e-1)"	"unprognostic (2.93e-2)"	"unprognostic (3.05e-1)"		"unprognostic (5.68e-2)"	"unprognostic (3.42e-1)"		"unprognostic (1.54e-2)"
CLC	"Gal-10, LGALS10, MGC149659"	ENSG00000105205	"Charcot-Leyden crystal galectin"	Q05315	19	39731255-39738029	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	11	"bone marrow: 447.0"	"Cell type enriched"	"Detected in some"	6	"Erythroid cells: 66.2"	"Cancer enhanced"	"Detected in some"		"colorectal cancer: 3.0"	"Region enriched"	"Detected in single"	4	"hypothalamus: 1.7"	"Group enriched"	"Detected in all"	312	"basophil: 28919.8;eosinophil: 21548.5"	"Lineage enriched"	"Detected in all"	2255	"granulocytes: 28919.8"	"Cancer enriched"	"Detected in single"	327	"Leukemia: 107.0"						"Not detected"	"Not detected"			HPA041751	Enhanced						NA	NA		400000	"Cluster 22: Eosinophils - Transcription"	"Cluster 6: Bone marrow - Innate immune response"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 1: Erythroid cells - Oxygen transport"				"HPA041751: AB_10793973"		"unprognostic (4.53e-2)"	"unprognostic (3.04e-2)"		"unprognostic (4.09e-2)"	"unprognostic (1.45e-1)"		"unprognostic (2.72e-1)"		"unprognostic (1.34e-2)"	"unprognostic (6.60e-2)"		"unprognostic (2.21e-1)"	"unprognostic (4.28e-2)"	"unprognostic (5.74e-2)"		"unprognostic (1.24e-1)"
CPPED1	"CSTP1, FLJ11151"	ENSG00000103381	"Calcineurin like phosphoesterase domain containing 1"	Q9BRF8	16	12659799-12803887	"Enzymes, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cytotrophoblasts: 103.5;monocytes: 123.8;Syncytiotrophoblasts: 153.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"neutrophil: 676.1"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA040938, HPA041970"	Uncertain		Supported	"Plasma membrane,Cytosol"			No	No		470000	"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 30: White matter - Myelination"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 29: Monocytes - Innate immune response"		Cytosol	"Plasma membrane"	"HPA040938: AB_10673443, HPA041970: AB_2677774"	"prognostic unfavorable (9.72e-4)"	"unprognostic (1.70e-1)"	"unprognostic (2.04e-3)"	"unprognostic (1.05e-2)"	"unprognostic (1.13e-3)"	"unprognostic (3.86e-2)"	"unprognostic (1.35e-1)"	"unprognostic (8.67e-2)"	"unprognostic (1.23e-1)"	"unprognostic (3.26e-2)"	"unprognostic (6.26e-2)"	"unprognostic (3.64e-1)"	"prognostic favorable (1.62e-9)"	"unprognostic (5.05e-2)"	"unprognostic (1.25e-1)"	"unprognostic (2.48e-3)"	"unprognostic (2.40e-2)"
CSF2RB	"betaGMR, CD131, IL3RB, IL5RB"	ENSG00000100368	"Colony stimulating factor 2 receptor subunit beta"	P32927	22	36913628-36940439	"CD markers, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"		Receptor	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 53.9;lymphoid tissue: 63.7"	"Cell type enhanced"	"Detected in many"		"dendritic cells: 115.7;Extravillous trophoblasts: 43.3;granulocytes: 68.5;Kupffer cells: 36.9;Langerhans cells: 74.0;Late spermatids: 40.9;Macrophages: 36.3;monocytes: 36.6;Plasma cells: 43.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	7	"basophil: 239.1;neutrophil: 76.3"	"Lineage enriched"	"Detected in many"	16	"granulocytes: 239.1"	"Group enriched"	"Detected in some"	47	"Leukemia: 43.7;lymphoma: 16.5;Myeloma: 15.2"	"Testis - Late spermatids"	"Low region specificity"	"Detected in single"			"Low region specificity"	"Detected in all"			HPA078677			Approved	"Golgi apparatus"			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 12: Non-specific - Vasculature"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 74: Neutrophils - Degranulation"	6	"Golgi apparatus"		"HPA078677: AB_2732389"	"unprognostic (1.67e-2)"	"unprognostic (9.44e-3)"	"unprognostic (1.03e-2)"	"unprognostic (6.66e-3)"	"unprognostic (1.51e-1)"	"prognostic favorable (7.47e-5)"	"unprognostic (1.86e-1)"	"unprognostic (1.94e-2)"	"unprognostic (4.38e-1)"	"unprognostic (9.57e-2)"	"unprognostic (1.33e-1)"	"unprognostic (3.21e-1)"	"unprognostic (1.82e-3)"	"unprognostic (5.76e-2)"	"unprognostic (3.65e-2)"	"unprognostic (1.95e-1)"	"unprognostic (8.52e-2)"
CT45A9		ENSG00000270946	"Cancer/testis antigen family 45 member A9"	P0DMV2	X	135863418-135871812	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"breast cancer: 1.4;Sarcoma: 1.4"										"HPA044735, HPA044757, HPA046872, HPA046987"	Supported		Approved	Nucleoplasm,Nucleoli			NA	NA						"Cluster 49: HMC-1 - Innate immune response"			"Nucleoplasm, Nucleoli"		"HPA044735: AB_2679065, HPA044757: AB_2679075, HPA046872: AB_2679849, HPA046987: AB_2679893"																	
CTSS		ENSG00000163131	"Cathepsin S"	P25774	1	150730079-150765957	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"		"Hydrolase, Protease, Thiol protease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 127.8;lymphoid tissue: 160.8"	"Group enriched"	"Detected in many"	4	"Hofbauer cells: 1232.7;Kupffer cells: 2021.4;Macrophages: 1270.0;monocytes: 3727.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"classical monocyte: 2462.4"	"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"lymphoma: 35.9;Myeloma: 33.2"	"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Breast - Macrophages, Liver - Kupffer cells, Lung - Macrophages, Testis - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB000460, HPA002988"	Supported		Approved	Vesicles	"Intracellular and membrane"	Enzyme	NA	NA		23000000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 29: Monocytes - Innate immune response"		Vesicles		"CAB000460: , HPA002988: AB_1078409"	"unprognostic (7.81e-2)"	"unprognostic (9.04e-2)"	"unprognostic (3.23e-2)"	"unprognostic (3.93e-2)"	"unprognostic (1.52e-1)"	"unprognostic (1.12e-2)"	"unprognostic (1.11e-1)"	"unprognostic (1.23e-1)"	"unprognostic (1.59e-1)"	"unprognostic (6.00e-3)"	"unprognostic (1.46e-1)"	"unprognostic (3.89e-1)"	"unprognostic (6.24e-2)"	"unprognostic (7.50e-2)"	"unprognostic (4.14e-2)"	"unprognostic (2.13e-1)"	"unprognostic (2.47e-3)"
CTTNBP2	"C7orf8, CORTBP2, KIAA1758, Orf4"	ENSG00000077063	"Cortactin binding protein 2"	Q8WZ74	7	117710651-117874139	"Plasma proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 124.3;granulocytes: 126.6;Inhibitory neurons: 186.5;Oligodendrocyte precursor cells: 402.3;Oligodendrocytes: 413.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in single"	9	"non-classical monocyte: 7.9"	"Lineage enriched"	"Detected in single"	26	"monocytes: 7.9"	"Low cancer specificity"	"Detected in many"			"Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009151, HPA044654"	Enhanced		Approved	"Midbody ring,Cytosol"			Yes	No				"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 11: White matter - Signal transduction"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 76: Oligodendrocyte precursor - Unknown function"	6	"Midbody ring"	Cytosol	"CAB009151: AB_2088281, HPA044654: AB_2679037"	"unprognostic (6.28e-2)"	"unprognostic (2.90e-1)"	"unprognostic (5.11e-2)"	"unprognostic (1.81e-3)"	"unprognostic (1.21e-1)"	"unprognostic (3.64e-1)"	"unprognostic (7.38e-2)"	"unprognostic (3.28e-4)"	"unprognostic (3.83e-1)"	"unprognostic (7.98e-2)"	"unprognostic (7.93e-3)"	"unprognostic (1.20e-1)"	"prognostic favorable (3.71e-5)"	"unprognostic (1.10e-1)"	"unprognostic (1.27e-1)"	"unprognostic (6.06e-2)"	"unprognostic (2.45e-3)"
CXCR1	"CD181, CDw128a, CKR-1, CMKAR1, IL8RA"	ENSG00000163464	"C-X-C motif chemokine receptor 1"	P25024	2	218162841-218166962	"Cancer-related genes, CD markers, G-protein coupled receptors, Predicted membrane proteins"	Chemotaxis	"G-protein coupled receptor, Receptor, Transducer"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 12.7;lymphoid tissue: 39.5"	"Group enriched"	"Detected in some"	5	"NK-cells: 9.8;Serous glandular cells: 5.2"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in some"			"Immune cell enriched"	"Detected in many"	14	"neutrophil: 1477.6"	"Lineage enriched"	"Detected in many"	62	"granulocytes: 1477.6"	"Not detected"	"Not detected"			"Adipose visceral - Neutrophils, Colon - Neutrophils, Heart muscle - Neutrophils, Liver - Neutrophils, Lung - Neutrophil_2, Skeletal muscle - Neutrophils, Stomach - Neutrophils, Thyroid - Neutrophils"	"Not detected"	"Not detected"							HPA031991	Uncertain						NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 12: Non-specific - Vasculature"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 74: Neutrophils - Degranulation"	3			"HPA031991: AB_2674103"	"unprognostic (2.80e-1)"	"unprognostic (2.91e-2)"	"unprognostic (3.53e-2)"	"unprognostic (5.74e-2)"	"unprognostic (1.19e-1)"	"unprognostic (1.68e-1)"	"unprognostic (2.14e-2)"	"unprognostic (3.36e-2)"	"unprognostic (2.32e-1)"	"unprognostic (1.57e-1)"	"unprognostic (8.27e-2)"	"unprognostic (2.15e-2)"	"unprognostic (2.88e-1)"	"unprognostic (5.47e-2)"	"unprognostic (2.97e-1)"	"unprognostic (1.30e-1)"	"unprognostic (8.85e-2)"
DIAPH1	"DFNA1, hDIA1, LFHL1, mDia1"	ENSG00000131504	"Diaphanous related formin 1"	O60610	5	141515016-141619055	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	Hearing	Actin-binding	"Cancer-related genes, Deafness, Disease variant, Epilepsy, Non-syndromic deafness"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 165.5"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Stomach - Gastric mucous cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA004916, HPA076913"	Approved		Uncertain	"Plasma membrane,Cytosol"			NA	NA		2000000	"Cluster 25: Non-specific - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 45: Non-specific - Mixed function"	5	"Plasma membrane, Cytosol"		"HPA004916: AB_1847668, HPA076913: "	"unprognostic (6.79e-2)"	"unprognostic (2.99e-1)"	"unprognostic (2.12e-3)"	"unprognostic (3.73e-2)"	"unprognostic (4.18e-2)"	"unprognostic (1.54e-1)"	"unprognostic (2.08e-1)"	"unprognostic (4.54e-3)"	"unprognostic (2.03e-1)"	"unprognostic (1.27e-2)"	"prognostic unfavorable (7.81e-5)"	"unprognostic (2.88e-3)"	"prognostic favorable (1.29e-5)"	"unprognostic (1.64e-2)"	"unprognostic (1.84e-2)"	"unprognostic (7.00e-2)"	"unprognostic (1.65e-1)"
DNAH8	hdhc9	ENSG00000124721	"Dynein axonemal heavy chain 8"	Q96JB1	6	38715311-39030792	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		"Motor protein"	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"epididymis: 2.5;prostate: 2.1;testis: 7.6"	"Group enriched"	"Detected in some"	6	"Early spermatids: 44.6;Late spermatids: 12.6;Spermatocytes: 28.2"	"Cancer enriched"	"Detected in single"	7	"prostate cancer: 2.5"	"Not detected"	"Not detected"			"Immune cell enriched"	"Detected in single"	8	"basophil: 2.5"	"Lineage enriched"	"Detected in single"	8	"granulocytes: 2.5"	"Cancer enhanced"	"Detected in single"		"prostate cancer: 2.5"	"Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			HPA028447	Uncertain						NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 63: Testis - Spermatid development"		"Cluster 49: HMC-1 - Innate immune response"	"Cluster 31: Spermatocytes - Spermatogenesis"				"HPA028447: AB_10599600"	"unprognostic (2.83e-1)"	"unprognostic (4.46e-4)"	"unprognostic (1.27e-1)"	"unprognostic (5.24e-2)"	"unprognostic (1.23e-1)"	"unprognostic (2.00e-3)"	"unprognostic (1.02e-1)"	"unprognostic (1.22e-2)"	"unprognostic (1.41e-1)"	"unprognostic (3.47e-3)"	"unprognostic (1.19e-1)"	"unprognostic (1.39e-1)"	"unprognostic (2.17e-9)"	"unprognostic (1.46e-3)"	"unprognostic (1.56e-1)"	"unprognostic (1.62e-1)"	"unprognostic (1.48e-3)"
DOCK11	"ACG, FLJ32122, FLJ43653, ZIZ2"	ENSG00000147251	"Dedicator of cytokinesis 11"	Q5JSL3	X	118495815-118686163	"Predicted intracellular proteins"		"Guanine-nucleotide releasing factor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"adipose tissue: 52.6"	"Cell type enhanced"	"Detected in many"		"granulocytes: 49.4;Inhibitory neurons: 96.5;Macrophages: 54.9;Microglial cells: 64.4;monocytes: 85.4;NK-cells: 56.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in all"		"Leukemia: 23.9"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Breast - Adipocytes (Breast)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA059695	Uncertain						NA	NA			"Cluster 4: Neutrophils - Degranulation"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 21: Non-specific - Metabolism"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 8: Neurons - Neuronal signaling"				"HPA059695: AB_2684104"	"unprognostic (4.09e-1)"	"unprognostic (1.47e-1)"	"unprognostic (1.68e-1)"	"unprognostic (2.56e-1)"	"unprognostic (1.32e-1)"	"prognostic favorable (4.87e-4)"	"unprognostic (1.50e-1)"	"unprognostic (5.56e-2)"	"unprognostic (1.76e-1)"	"unprognostic (6.37e-3)"	"unprognostic (3.06e-1)"	"unprognostic (2.66e-1)"	"unprognostic (3.49e-2)"	"unprognostic (3.07e-2)"	"unprognostic (1.43e-1)"	"unprognostic (8.11e-2)"	"unprognostic (8.16e-3)"
EEF2K	"CaMKIII, eEF-2K"	ENSG00000103319	"Eukaryotic elongation factor 2 kinase"	O00418	16	22206278-22288738	"Enzymes, Predicted intracellular proteins"		"Calmodulin-binding, Kinase, Serine/threonine-protein kinase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"skin 1: 47.4"	"Cell type enhanced"	"Detected in many"		"Late spermatids: 78.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB007818, HPA056061"	Approved		Approved	Nucleoplasm			NA	NA				"Cluster 13: Skin - Cornification"	"Cluster 48: Non-specific - Mixed function"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 53: Fibroblasts - ECM organization"		Nucleoplasm		"CAB007818: AB_598150, HPA056061: AB_2683021"	"unprognostic (4.79e-2)"	"unprognostic (6.10e-1)"	"unprognostic (3.89e-2)"	"unprognostic (3.49e-1)"	"unprognostic (1.94e-2)"	"unprognostic (5.09e-3)"	"unprognostic (1.40e-1)"	"unprognostic (2.24e-2)"	"unprognostic (1.74e-1)"	"unprognostic (8.50e-2)"	"unprognostic (2.01e-2)"	"unprognostic (9.07e-3)"	"prognostic unfavorable (2.38e-4)"	"unprognostic (2.86e-1)"	"unprognostic (1.11e-1)"	"unprognostic (1.24e-1)"	"unprognostic (1.80e-1)"
ENSG00000254979		ENSG00000254979	"Novel protein"		11	57387365-57424059	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in many"		"bone marrow: 13.1;liver: 7.0;placenta: 6.8"	"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"melanoma: 0.5"	"Not detected"	"Not detected"			"Immune cell enriched"	"Detected in single"	9	"basophil: 3.6"	"Lineage enriched"	"Detected in single"	9	"granulocytes: 3.6"	"Cancer enriched"	"Detected in some"	5	"Leukemia: 13.0"										HPA038515	Supported						NA	NA				"Cluster 77: Bone marrow - Cell proliferation"		"Cluster 49: HMC-1 - Innate immune response"					"HPA038515: AB_10675800"	"unprognostic (1.12e-1)"	"unprognostic (1.19e-1)"	"unprognostic (5.10e-2)"	"unprognostic (1.55e-4)"	"unprognostic (2.16e-1)"	"unprognostic (4.01e-1)"	"unprognostic (4.83e-2)"	"unprognostic (2.05e-2)"	"unprognostic (2.20e-1)"	"unprognostic (3.08e-2)"	"unprognostic (1.33e-2)"	"unprognostic (1.79e-1)"	"unprognostic (1.51e-10)"	"unprognostic (4.86e-2)"	"unprognostic (1.54e-1)"	"unprognostic (5.59e-2)"	"unprognostic (3.10e-1)"
ENSG00000268790		ENSG00000268790	"Novel protein"		19	16577642-16660115	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"skeletal muscle: 1.8"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA				"Cluster 2: Skeletal muscle - Striated muscle contraction"		"Cluster 49: HMC-1 - Innate immune response"						"unprognostic (3.52e-1)"	"unprognostic (2.20e-1)"	"unprognostic (2.65e-1)"	"unprognostic (2.41e-1)"	"unprognostic (1.26e-1)"	"unprognostic (6.04e-2)"	"unprognostic (2.33e-1)"	"unprognostic (3.03e-1)"	"unprognostic (7.19e-2)"	"unprognostic (1.64e-2)"	"unprognostic (1.47e-1)"	"unprognostic (5.83e-2)"	"unprognostic (7.27e-3)"	"unprognostic (5.09e-3)"	"unprognostic (4.17e-2)"	"unprognostic (2.09e-1)"	"unprognostic (2.28e-1)"
FHAD1	KIAA1937	ENSG00000142621	"Forkhead associated phosphopeptide binding domain 1"	B1AJZ9	1	15236521-15400283	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 10.2;fallopian tube: 15.0;testis: 13.1"	"Group enriched"	"Detected in many"	15	"Ciliated cells: 135.7;Early spermatids: 216.3;Late spermatids: 261.3"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA054284	Enhanced						NA	NA			"Cluster 15: NK-cells - Unknown function"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 42: Ciliated cells - Cilium assembly"				"HPA054284: AB_2682436"	"unprognostic (3.18e-2)"	"unprognostic (1.12e-3)"	"unprognostic (2.36e-3)"	"unprognostic (2.15e-2)"	"unprognostic (5.55e-2)"	"unprognostic (8.32e-2)"	"unprognostic (2.46e-1)"	"unprognostic (2.06e-2)"	"unprognostic (1.04e-1)"	"unprognostic (2.00e-1)"	"unprognostic (1.72e-1)"	"unprognostic (1.40e-1)"	"unprognostic (1.17e-3)"	"unprognostic (2.77e-1)"	"unprognostic (3.59e-2)"	"unprognostic (1.83e-1)"	"unprognostic (1.04e-3)"
