Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
NACA	NACA1	ENSG00000196531	"Nascent polypeptide associated complex subunit alpha"	"E9PAV3, Q13765"	12	56712305-56731628	"Plasma proteins, Predicted intracellular proteins"	"Protein transport, Transcription, Transcription regulation, Transport"	"Activator, Chaperone, DNA-binding"	Allergen	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Breast myoepithelial cells: 6739.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA073152, HPA073648"			Approved	Cytosol			NA	Yes			"Cluster 13: Non-specific - Mitochondria"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	2	Cytosol		"HPA073152: AB_2686575, HPA073648: AB_2686621"	"unprognostic (3.35e-2)"	"unprognostic (9.98e-3)"	"unprognostic (1.56e-1)"	"unprognostic (2.30e-3)"	"unprognostic (4.03e-2)"	"unprognostic (2.81e-1)"	"unprognostic (1.24e-3)"	"unprognostic (1.55e-1)"	"unprognostic (3.92e-2)"	"unprognostic (2.95e-2)"	"unprognostic (5.64e-2)"	"unprognostic (8.45e-2)"	"prognostic unfavorable (4.58e-11)"	"unprognostic (9.47e-2)"	"unprognostic (6.28e-2)"	"unprognostic (7.00e-2)"	"unprognostic (9.79e-2)"
NAP1L1	"MGC23410, MGC8688, NAP1, NAP1L, NRP"	ENSG00000187109	"Nucleosome assembly protein 1 like 1"	P55209	12	76036585-76084735	"Plasma proteins, Predicted intracellular proteins"	Neurogenesis			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"monocytes: 2067.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA028861	Approved		Uncertain	Microtubules			NA	NA		10000000	"Cluster 33: Non-specific - ATP binding"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 57: Platelets - Hemostasis"	10	Microtubules		"HPA028861: AB_10603880"	"unprognostic (1.51e-1)"	"unprognostic (1.25e-1)"	"unprognostic (9.57e-2)"	"unprognostic (1.77e-1)"	"unprognostic (3.69e-3)"	"unprognostic (1.73e-1)"	"prognostic unfavorable (3.29e-9)"	"unprognostic (1.67e-1)"	"unprognostic (1.76e-1)"	"unprognostic (1.66e-1)"	"unprognostic (5.24e-3)"	"unprognostic (1.32e-1)"	"prognostic unfavorable (6.14e-13)"	"unprognostic (5.59e-2)"	"unprognostic (3.07e-2)"	"unprognostic (4.81e-2)"	"unprognostic (1.15e-1)"
NOA1	"C4orf14, hAtNOS1, hNOA1, MGC3232, MTG3"	ENSG00000084092	"Nitric oxide associated 1"	Q8NC60	4	56963350-56977606	"Predicted intracellular proteins"	Apoptosis			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035838, HPA035839"	Approved		Supported	Mitochondria	"Intracellular and membrane"	Other	NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 31: Non-specific - Transcription"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	3	Mitochondria		"HPA035838: AB_10669531, HPA035839: AB_10669658"	"unprognostic (6.61e-2)"	"unprognostic (1.66e-1)"	"unprognostic (1.65e-3)"	"unprognostic (5.19e-2)"	"unprognostic (9.06e-2)"	"unprognostic (1.49e-2)"	"unprognostic (2.04e-2)"	"unprognostic (1.29e-1)"	"unprognostic (1.75e-1)"	"unprognostic (1.01e-3)"	"unprognostic (3.64e-2)"	"unprognostic (1.33e-1)"	"prognostic favorable (2.38e-4)"	"unprognostic (8.97e-2)"	"unprognostic (6.87e-2)"	"unprognostic (1.79e-2)"	"unprognostic (4.27e-2)"
NOP53	"GLTSCR2, PICT-1, PICT1"	ENSG00000105373	"NOP53 ribosome biogenesis factor"	Q9NZM5	19	47745546-47757058	"Predicted intracellular proteins"	"Host-virus interaction, Ribosome biogenesis"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Group enriched"	"Detected in all"	5	"B-cells: 313.6;NK-cells: 97.4;T-cells: 245.6"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA018999, HPA049600"	Approved		Supported	Nucleoli			NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 18: Non-specific - Ribosome"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	3	Nucleoli		"HPA018999: AB_1849733, HPA049600: AB_2680831"	"unprognostic (2.08e-3)"	"unprognostic (1.84e-1)"	"unprognostic (4.02e-3)"	"prognostic favorable (2.35e-4)"	"unprognostic (1.76e-2)"	"unprognostic (1.16e-1)"	"unprognostic (5.83e-2)"	"unprognostic (2.02e-1)"	"unprognostic (1.41e-1)"	"unprognostic (1.56e-2)"	"unprognostic (3.62e-3)"	"unprognostic (1.89e-1)"	"unprognostic (9.27e-2)"	"unprognostic (2.99e-1)"	"unprognostic (3.11e-1)"	"unprognostic (2.12e-1)"	"unprognostic (1.32e-2)"
PFDN5	"MM-1, PFD5"	ENSG00000123349	"Prefoldin subunit 5"	Q99471	12	53295291-53299452	"Predicted intracellular proteins"		Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Langerhans cells: 339.4;Late spermatids: 378.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA008587	Approved		Supported	"Intermediate filaments,Cytosol"			NA	NA		110000	"Cluster 18: Non-specific - Translation"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	81	"Intermediate filaments, Cytosol"		"HPA008587: AB_1079597"	"unprognostic (3.56e-3)"	"unprognostic (2.31e-2)"	"unprognostic (2.87e-2)"	"unprognostic (4.02e-3)"	"unprognostic (1.59e-1)"	"unprognostic (3.44e-1)"	"unprognostic (3.44e-2)"	"unprognostic (1.99e-2)"	"unprognostic (2.65e-2)"	"unprognostic (2.12e-1)"	"prognostic favorable (5.45e-4)"	"unprognostic (1.27e-1)"	"prognostic unfavorable (1.54e-6)"	"unprognostic (5.34e-2)"	"unprognostic (9.48e-2)"	"unprognostic (2.30e-2)"	"unprognostic (2.01e-3)"
PNRC1	"B4-2, PROL2, PRR2"	ENSG00000146278	"Proline rich nuclear receptor coactivator 1"	Q12796	6	89080751-89085160	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	Activator		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Langerhans cells: 2026.2;monocytes: 2777.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA029839, HPA066513"	Approved		Approved	Nucleoplasm,Nucleoli			NA	Yes			"Cluster 21: Neutrophils - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 55: Non-specific - Transcription"	"Cluster 25: Non-specific - Ribosome"	"Cluster 29: Monocytes - Innate immune response"	1	"Nucleoplasm, Nucleoli"		"HPA029839: AB_10601247, HPA066513: AB_2685684"	"unprognostic (9.02e-3)"	"unprognostic (7.65e-2)"	"unprognostic (3.01e-2)"	"unprognostic (2.31e-2)"	"unprognostic (6.10e-2)"	"unprognostic (1.52e-1)"	"unprognostic (2.28e-1)"	"unprognostic (1.78e-1)"	"unprognostic (5.20e-2)"	"unprognostic (5.28e-3)"	"unprognostic (1.96e-2)"	"unprognostic (6.29e-2)"	"prognostic unfavorable (6.88e-6)"	"unprognostic (8.63e-3)"	"unprognostic (2.05e-1)"	"unprognostic (1.03e-1)"	"unprognostic (5.09e-2)"
POLR1E	"FLJ13390, FLJ13970, PAF53, PRAF1, RPA49"	ENSG00000137054	"RNA polymerase I subunit E"	Q9GZS1	9	37485948-37503697	"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, RNA polymerase related proteins"	Transcription			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA022527, HPA052400"	Supported		Supported	"Nucleoplasm,Nucleoli fibrillar center"			NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 55: Non-specific - Transcription"	"Cluster 25: Non-specific - Ribosome"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	2	"Nucleoplasm, Nucleoli fibrillar center"		"HPA022527: AB_1854924, HPA052400: AB_2681815"	"prognostic favorable (2.27e-4)"	"unprognostic (2.09e-1)"	"unprognostic (9.90e-3)"	"unprognostic (1.10e-2)"	"unprognostic (7.16e-3)"	"unprognostic (2.07e-1)"	"unprognostic (1.09e-2)"	"unprognostic (7.14e-2)"	"unprognostic (1.04e-1)"	"unprognostic (2.48e-1)"	"unprognostic (2.80e-1)"	"unprognostic (2.48e-1)"	"unprognostic (1.07e-1)"	"unprognostic (4.96e-2)"	"unprognostic (5.23e-1)"	"unprognostic (1.58e-1)"	"unprognostic (4.24e-2)"
QARS1	QARS	ENSG00000172053	"Glutaminyl-tRNA synthetase 1"	P47897	3	49095932-49105130	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"	"Protein biosynthesis"	"Aminoacyl-tRNA synthetase, Ligase"	"Disease variant, Epilepsy, Primary microcephaly"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Late spermatids: 569.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Prostate - Prostate basal glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036986, HPA036987"	Enhanced		Enhanced	Cytosol			No	No		58000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 21: Non-specific - Metabolism"	"Cluster 25: Non-specific - Ribosome"	"Cluster 36: Late spermatids - Unknown function"	53	Cytosol		"HPA036986: AB_10672344, HPA036987: AB_2675418"	"prognostic favorable (1.43e-4)"	"unprognostic (1.96e-1)"	"unprognostic (7.31e-2)"	"unprognostic (1.10e-2)"	"unprognostic (5.13e-3)"	"unprognostic (6.62e-3)"	"unprognostic (6.53e-3)"	"unprognostic (1.52e-2)"	"unprognostic (1.17e-1)"	"unprognostic (2.51e-1)"	"unprognostic (4.33e-1)"	"unprognostic (9.14e-2)"	"prognostic favorable (5.60e-6)"	"unprognostic (2.73e-3)"	"unprognostic (1.65e-1)"	"unprognostic (2.74e-2)"	"unprognostic (3.11e-1)"
RACK1	"Gnb2-rs1, GNB2L1, H12.3"	ENSG00000204628	"Receptor for activated C kinase 1"	P63244	5	181236897-181248096	"Plasma proteins, Predicted intracellular proteins, Ribosomal proteins, Transporters"	"Apoptosis, Biological rhythms, Cell cycle, Gastrulation, Growth regulation, Host-virus interaction, Translation regulation"	"Developmental protein, Ribonucleoprotein, Ribosomal protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB004288, HPA021676"	Uncertain		Supported	Nucleoplasm,Cytosol			NA	NA		630000	"Cluster 18: Non-specific - Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	98	Nucleoplasm	Cytosol	"CAB004288: AB_2247471, HPA021676: AB_1849868"	"unprognostic (4.02e-2)"	"unprognostic (2.94e-1)"	"unprognostic (2.58e-1)"	"unprognostic (2.03e-2)"	"unprognostic (1.07e-2)"	"unprognostic (7.43e-2)"	"prognostic unfavorable (2.98e-6)"	"unprognostic (4.19e-1)"	"unprognostic (3.04e-1)"	"unprognostic (2.00e-1)"	"unprognostic (2.07e-1)"	"unprognostic (3.81e-1)"	"unprognostic (1.05e-3)"	"unprognostic (3.67e-1)"	"unprognostic (1.78e-1)"	"unprognostic (3.50e-1)"	"unprognostic (2.62e-1)"
RPL10	"DXS648, DXS648E, FLJ23544, L10, NOV, QM"	ENSG00000147403	"Ribosomal protein L10"	P27635	X	154389955-154409168	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"	"Translation regulation"	"Developmental protein, Ribonucleoprotein, Ribosomal protein"	"Autism, Autism spectrum disorder, Cancer-related genes, Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells"									"CAB010339, HPA011311"	Enhanced		Enhanced	"Endoplasmic reticulum,Cytosol"			NA	NA		520000	"Cluster 18: Non-specific - Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	3	"Endoplasmic reticulum, Cytosol"		"CAB010339: AB_2181277, HPA011311: AB_1856431"	"unprognostic (2.46e-3)"	"unprognostic (3.57e-2)"	"unprognostic (1.72e-1)"	"unprognostic (2.14e-2)"	"unprognostic (1.25e-2)"	"unprognostic (2.06e-1)"	"unprognostic (6.11e-2)"	"unprognostic (9.01e-3)"	"unprognostic (1.91e-1)"	"unprognostic (2.21e-1)"	"unprognostic (5.39e-2)"	"unprognostic (3.37e-1)"	"prognostic unfavorable (7.67e-6)"	"unprognostic (6.84e-2)"	"unprognostic (1.86e-1)"	"unprognostic (1.65e-2)"	"unprognostic (5.68e-2)"
RPL10A	"Csa-19, L10A, NEDD6"	ENSG00000198755	"Ribosomal protein L10a"	P62906	6	35468401-35470785	"Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"		"Ribonucleoprotein, Ribosomal protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA053803, HPA077110"	Approved		Supported	"Nucleoli,Endoplasmic reticulum,Cytosol"			NA	NA		740000	"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	4	"Nucleoli, Endoplasmic reticulum, Cytosol"		"HPA053803: AB_2682268, HPA077110: "	"unprognostic (5.47e-2)"	"unprognostic (8.02e-2)"	"unprognostic (1.45e-1)"	"unprognostic (3.37e-1)"	"unprognostic (3.40e-2)"	"unprognostic (1.36e-1)"	"unprognostic (3.34e-2)"	"unprognostic (4.74e-2)"	"unprognostic (1.52e-2)"	"unprognostic (1.18e-1)"	"unprognostic (1.37e-2)"	"unprognostic (9.66e-2)"	"prognostic unfavorable (3.77e-4)"	"unprognostic (2.21e-2)"	"unprognostic (1.40e-1)"	"unprognostic (1.16e-1)"	"unprognostic (9.72e-2)"
RPL11	"L11, uL5"	ENSG00000142676	"Ribosomal protein L11"	P62913	1	23691742-23696835	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"		"Ribonucleoprotein, Ribosomal protein, RNA-binding, rRNA-binding"	"Diamond-Blackfan anemia, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA002734	Approved						NA	NA		420000	"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	8			"HPA002734: AB_1079838"	"prognostic favorable (2.55e-4)"	"unprognostic (3.98e-2)"	"unprognostic (7.77e-2)"	"unprognostic (3.30e-2)"	"unprognostic (1.21e-1)"	"unprognostic (6.70e-2)"	"unprognostic (4.51e-3)"	"unprognostic (4.94e-2)"	"unprognostic (1.70e-2)"	"unprognostic (1.25e-1)"	"unprognostic (1.61e-1)"	"unprognostic (8.92e-2)"	"prognostic unfavorable (5.93e-6)"	"unprognostic (8.65e-2)"	"unprognostic (2.42e-3)"	"unprognostic (5.41e-2)"	"unprognostic (1.90e-1)"
RPL12	L12	ENSG00000197958	"Ribosomal protein L12"	P30050	9	127447674-127451406	"Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"		"Ribonucleoprotein, Ribosomal protein, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Breast myoepithelial cells: 15498.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"							HPA003403	Approved		Approved	"Golgi apparatus"			NA	NA		710000	"Cluster 18: Non-specific - Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"		"Golgi apparatus"		"HPA003403: AB_1856432"	"unprognostic (5.89e-3)"	"unprognostic (3.27e-1)"	"unprognostic (1.08e-1)"	"unprognostic (5.75e-3)"	"unprognostic (4.93e-2)"	"prognostic unfavorable (5.66e-4)"	"unprognostic (4.98e-2)"	"unprognostic (3.05e-1)"	"unprognostic (6.82e-2)"	"unprognostic (3.22e-3)"	"unprognostic (1.03e-1)"	"unprognostic (1.13e-1)"	"prognostic unfavorable (7.42e-7)"	"unprognostic (2.58e-1)"	"unprognostic (1.02e-1)"	"unprognostic (1.00e-3)"	"unprognostic (4.80e-2)"
RPL13	"BBC1, D16S444E, L13"	ENSG00000167526	"Ribosomal protein L13"	P26373	16	89560677-89564542	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"		"Ribonucleoprotein, Ribosomal protein"	"Disease variant, Dwarfism"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA051702	Approved		Enhanced	"Nucleoli,Endoplasmic reticulum,Cytosol"			NA	NA		190000	"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	7	"Nucleoli, Endoplasmic reticulum, Cytosol"		"HPA051702: AB_2681579"	"unprognostic (5.41e-3)"	"unprognostic (1.69e-1)"	"unprognostic (1.14e-2)"	"prognostic favorable (6.26e-4)"	"unprognostic (1.57e-2)"	"unprognostic (3.68e-2)"	"unprognostic (7.38e-2)"	"unprognostic (2.37e-1)"	"unprognostic (2.70e-1)"	"unprognostic (1.44e-2)"	"unprognostic (2.14e-1)"	"unprognostic (7.57e-2)"	"prognostic unfavorable (6.64e-4)"	"unprognostic (4.34e-2)"	"unprognostic (7.10e-2)"	"unprognostic (1.14e-1)"	"unprognostic (9.30e-2)"
RPL13A	"L13A, TSTA1"	ENSG00000142541	"Ribosomal protein L13a"	P40429	19	49487510-49493057	"Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"	"Translation regulation"	"Ribonucleoprotein, Ribosomal protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA038751	Approved		Approved	Nucleoli,Cytosol			NA	NA		44000	"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 18: Non-specific - Ribosome"	"Cluster 7: Non-specific - Ribosome"	"Cluster 25: Non-specific - Ribosome"	"Cluster 64: Non-specific - Ribosome"	1	"Nucleoli, Cytosol"		"HPA038751: AB_10962004"	"unprognostic (2.35e-3)"	"unprognostic (2.15e-1)"	"unprognostic (4.08e-2)"	"unprognostic (2.02e-1)"	"unprognostic (2.95e-3)"	"unprognostic (2.55e-1)"	"prognostic unfavorable (9.97e-4)"	"unprognostic (1.21e-1)"	"unprognostic (3.86e-2)"	"unprognostic (1.98e-1)"	"unprognostic (1.05e-1)"	"unprognostic (1.87e-1)"	"prognostic unfavorable (1.44e-5)"	"unprognostic (7.81e-2)"	"unprognostic (7.85e-2)"	"unprognostic (3.22e-1)"	"unprognostic (1.87e-1)"
