Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CTRL		ENSG00000141086	"Chymotrypsin like"	P40313	16	67927640-67932365	"Enzymes, Predicted secreted proteins"		"Hydrolase, Protease, Serine protease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	1187	"pancreas: 7243.2"	"Cell type enriched"	"Detected in some"	18	"Exocrine glandular cells: 156.0"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Pancreas - Exocrine glandular cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA034504, HPA034505"	Enhanced				"Secreted to digestive system"	Enzyme	NA	NA				"Cluster 15: Pancreas - Proteolysis"	"Cluster 6: Non-specific - Immune response"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 60: Pancreatic exocrine cells - Proteolysis"	3			"HPA034504: AB_2674196, HPA034505: AB_10602212"	"unprognostic (3.03e-5)"	"unprognostic (3.53e-3)"	"unprognostic (3.46e-2)"	"unprognostic (1.37e-1)"	"unprognostic (9.66e-2)"	"unprognostic (2.00e-2)"	"unprognostic (1.24e-1)"	"unprognostic (2.23e-1)"	"unprognostic (1.18e-1)"	"unprognostic (6.83e-3)"	"unprognostic (6.41e-2)"	"unprognostic (1.88e-1)"	"unprognostic (3.20e-4)"	"unprognostic (6.69e-2)"	"unprognostic (2.79e-1)"	"unprognostic (2.63e-1)"	"unprognostic (1.29e-3)"
CYBA	p22-PHOX	ENSG00000051523	"Cytochrome b-245 alpha chain"	P13498	16	88643275-88651083	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Electron transport, Transport"	Oxidoreductase	"Chronic granulomatous disease, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 813.8;lymphoid tissue: 676.6"	"Cell type enhanced"	"Detected in many"		"dendritic cells: 1998.3;Hofbauer cells: 2720.2;Macrophages: 1684.2;monocytes: 1935.1;Plasma cells: 2344.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"eosinophil: 756.9"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Prostate - T-cells, Skeletal muscle - Fibroblasts, Skin - Fibroblast_2, Testis - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009492, HPA072667"	Enhanced						NA	NA			"Cluster 45: Eosinophils - Unknown function"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 58: Macrophages - Innate immune response"	3			"CAB009492: AB_2090309, HPA072667: "	"prognostic favorable (8.19e-4)"	"unprognostic (1.05e-1)"	"unprognostic (8.32e-2)"	"prognostic favorable (4.75e-5)"	"unprognostic (2.42e-1)"	"unprognostic (4.77e-2)"	"unprognostic (4.88e-2)"	"unprognostic (9.16e-2)"	"unprognostic (1.72e-1)"	"unprognostic (1.11e-1)"	"unprognostic (3.08e-2)"	"unprognostic (2.68e-1)"	"prognostic unfavorable (1.83e-4)"	"unprognostic (1.91e-1)"	"unprognostic (5.22e-2)"	"unprognostic (2.57e-2)"	"unprognostic (1.63e-2)"
CYBC1	"C17orf62, Eros, FLJ90469, MGC4368"	ENSG00000178927	"Cytochrome b-245 chaperone 1"	Q9BQA9	17	82440912-82450829	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	"Immunity, Innate immunity"	Chaperone	"Chronic granulomatous disease, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA045696	Uncertain		Uncertain	"Plasma membrane,Cell Junctions"			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 47: Spleen - Immune response"	"Cluster 18: Non-specific - Mixed function"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 14: Langerhans cells - Innate immune response"	51	"Plasma membrane"	"Cell Junctions"	"HPA045696: AB_2679421"	"unprognostic (1.87e-2)"	"unprognostic (6.92e-3)"	"unprognostic (2.25e-1)"	"unprognostic (2.15e-3)"	"unprognostic (5.75e-2)"	"unprognostic (2.05e-3)"	"unprognostic (3.81e-3)"	"unprognostic (4.86e-2)"	"unprognostic (1.66e-1)"	"unprognostic (1.44e-1)"	"unprognostic (3.49e-3)"	"unprognostic (7.99e-2)"	"prognostic unfavorable (6.83e-11)"	"unprognostic (1.47e-1)"	"unprognostic (5.51e-2)"	"unprognostic (7.78e-2)"	"unprognostic (9.14e-3)"
DAD1	OST2	ENSG00000129562	"Defender against cell death 1"	P61803	14	22564907-22589224	"Cancer-related genes, Metabolic proteins, Predicted membrane proteins, Transporters"	Apoptosis		"Cancer-related genes"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA028882	Uncertain		Uncertain	"Endoplasmic reticulum,Cytosol"			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 53: Non-specific - Glycosylation"	"Cluster 21: Non-specific - Metabolism"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 77: Plasma cells - Protein processing"		Cytosol	"Endoplasmic reticulum"	"HPA028882: AB_10602214"	"unprognostic (2.76e-1)"	"unprognostic (1.21e-1)"	"unprognostic (1.15e-1)"	"unprognostic (1.97e-2)"	"unprognostic (2.02e-1)"	"unprognostic (1.18e-3)"	"prognostic unfavorable (7.73e-4)"	"unprognostic (9.43e-3)"	"unprognostic (3.06e-2)"	"unprognostic (6.09e-2)"	"unprognostic (1.99e-2)"	"unprognostic (9.64e-2)"	"unprognostic (6.62e-3)"	"unprognostic (1.19e-1)"	"unprognostic (3.08e-1)"	"unprognostic (1.93e-1)"	"unprognostic (1.37e-3)"
DIPK1B	"C9orf136, FAM69B, MGC20262"	ENSG00000165716	"Divergent protein kinase domain 1B"	Q5VUD6	9	136712572-136724742	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Adipocytes: 54.0;Endothelial cells: 37.1;Glandular and luminal cells: 26.6;Horizontal cells: 37.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	7	"memory B-cell: 1.0;naive B-cell: 2.8;plasmacytoid DC: 1.0"	"Group enriched"	"Detected in many"	9	"B-cells: 2.8;dendritic cells: 1.0"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA054443			Approved	"Nucleoplasm,Nuclear bodies,Vesicles"			No	No			"Cluster 34: B-cells - Unknown function"	"Cluster 65: Cerebellum - Nervous system development"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	1	"Nuclear bodies"	"Nucleoplasm, Vesicles"	"HPA054443: AB_2682489"	"unprognostic (2.78e-2)"	"unprognostic (8.07e-2)"	"prognostic unfavorable (1.77e-5)"	"unprognostic (3.82e-1)"	"unprognostic (1.37e-1)"	"unprognostic (5.59e-2)"	"unprognostic (1.71e-1)"	"unprognostic (6.74e-2)"	"unprognostic (6.80e-2)"	"unprognostic (2.10e-2)"	"prognostic favorable (9.48e-5)"	"unprognostic (2.77e-1)"	"unprognostic (6.67e-3)"	"unprognostic (4.14e-2)"	"unprognostic (1.21e-2)"	"unprognostic (1.84e-1)"	"unprognostic (2.78e-1)"
DIPK1C	"C18orf51, FAM69C"	ENSG00000187773	"Divergent protein kinase domain 1C"	Q0P6D2	18	74434775-74457944	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 36.9;retina: 16.0"	"Cell type enriched"	"Detected in some"	4	"Muller glia cells: 189.2"	"Group enriched"	"Detected in some"	18	"glioma: 11.1;melanoma: 6.8"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	10	"Leukemia: 2.5;skin cancer: 3.5"	"Heart muscle - Cardiomyocytes, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA048928	Enhanced						NA	NA				"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 10: Muller glia cells - Visual perception"				"HPA048928: AB_2680560"	"unprognostic (6.35e-2)"	"unprognostic (1.13e-2)"	"unprognostic (8.09e-2)"	"unprognostic (3.32e-2)"	"unprognostic (4.08e-2)"	"unprognostic (3.19e-1)"	"unprognostic (1.43e-2)"	"unprognostic (1.10e-1)"	"unprognostic (3.31e-1)"	"unprognostic (8.97e-2)"	"unprognostic (2.43e-1)"	"unprognostic (4.10e-2)"	"unprognostic (1.91e-4)"	"unprognostic (2.16e-1)"	"unprognostic (6.73e-2)"	"unprognostic (3.23e-2)"	"unprognostic (4.40e-3)"
DNAAF1	"CILD13, DAU1, FLJ25330, LRRC50, ODA7, swt"	ENSG00000154099	"Dynein axonemal assembly factor 1"	Q8NEP3	16	84145287-84178767	"Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Ciliopathy, Disease variant, Kartagener syndrome, Primary ciliary dyskinesia"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 23.7;fallopian tube: 22.0;testis: 43.9"	"Cell type enhanced"	"Detected in many"		"Ciliated cells: 431.7;Early spermatids: 140.2;monocytes: 589.7;Plasma cells: 225.0;Spermatocytes: 98.4"	"Cancer enriched"	"Detected in many"	5	"endometrial cancer: 3.1"	"Group enriched"	"Detected in many"	6	"choroid plexus: 18.4;medulla oblongata: 7.5;midbrain: 13.3;pons: 6.6;spinal cord: 4.6"	"Immune cell enhanced"	"Detected in some"		"neutrophil: 2.0"	"Low lineage specificity"	"Detected in single"			"Cancer enhanced"	"Detected in single"		"Myeloma: 1.0"	"Breast - Breast glandular cells, Lung - Respiratory ciliated cells, Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"HPA041166, HPA074239"	Enhanced		Approved	"Nuclear speckles,Plasma membrane,Cytosol"			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"	5	"Plasma membrane, Cytosol"	"Nuclear speckles"	"HPA041166: AB_10794190, HPA074239: AB_2732250"	"unprognostic (5.25e-3)"	"unprognostic (2.40e-2)"	"unprognostic (2.77e-2)"	"prognostic favorable (2.14e-4)"	"unprognostic (1.42e-1)"	"unprognostic (9.99e-2)"	"unprognostic (1.25e-1)"	"unprognostic (4.48e-2)"	"unprognostic (7.71e-2)"	"unprognostic (1.58e-1)"	"unprognostic (3.31e-5)"	"unprognostic (2.70e-2)"	"unprognostic (4.61e-3)"	"unprognostic (1.77e-1)"	"unprognostic (1.56e-1)"	"unprognostic (1.27e-4)"	"unprognostic (7.51e-4)"
DNAJC4	"HSPF2, MCG18"	ENSG00000110011	"DnaJ heat shock protein family (Hsp40) member C4"	Q9NNZ3	11	64230278-64234286	"Predicted intracellular proteins, Predicted membrane proteins"		Chaperone		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"testis: 234.2"	"Cell type enriched"	"Detected in all"	7	"Late spermatids: 3325.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA011947	Uncertain						NA	NA			"Cluster 2: Dendritic cells - Unknown function"	"Cluster 78: Testis - Transcription"	"Cluster 18: Non-specific - Mixed function"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 36: Late spermatids - Unknown function"	3			"HPA011947: AB_1847803"	"unprognostic (8.99e-3)"	"unprognostic (2.28e-2)"	"prognostic unfavorable (3.12e-4)"	"unprognostic (2.95e-2)"	"unprognostic (1.15e-1)"	"unprognostic (5.20e-2)"	"unprognostic (8.99e-2)"	"unprognostic (1.56e-2)"	"unprognostic (7.69e-2)"	"unprognostic (5.44e-3)"	"unprognostic (1.73e-3)"	"unprognostic (1.07e-1)"	"prognostic favorable (6.21e-4)"	"unprognostic (2.47e-1)"	"unprognostic (2.87e-1)"	"unprognostic (1.59e-1)"	"unprognostic (2.69e-1)"
DTYMK	"CDC8, TMPK, TYMK"	ENSG00000168393	"Deoxythymidylate kinase"	P23919	2	241675747-241686944	"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Nucleotide biosynthesis"	"Kinase, Transferase"	"Disease variant, Intellectual disability, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Extravillous trophoblasts: 159.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Stomach - Mitotic cells (Stomach)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA042593, HPA042719"	Approved		Approved	Mitochondria			NA	NA		7000	"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 6: Non-specific - Immune response"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 52: Non-specific - Cell proliferation"		Mitochondria		"HPA042593: AB_10959590, HPA042719: AB_10960633"	"unprognostic (1.90e-1)"	"unprognostic (6.95e-2)"	"unprognostic (4.14e-1)"	"unprognostic (8.61e-2)"	"unprognostic (1.89e-1)"	"unprognostic (9.45e-2)"	"prognostic unfavorable (1.73e-5)"	"unprognostic (1.44e-2)"	"unprognostic (2.64e-2)"	"unprognostic (5.50e-2)"	"unprognostic (2.60e-2)"	"unprognostic (6.94e-2)"	"prognostic unfavorable (1.22e-4)"	"unprognostic (7.13e-2)"	"unprognostic (6.81e-2)"	"unprognostic (5.07e-2)"	"unprognostic (9.19e-2)"
EIF3CL		ENSG00000205609	"Eukaryotic translation initiation factor 3 subunit C like"	B5ME19	16	28379579-28403841	"Predicted intracellular proteins"	"Protein biosynthesis"	"Initiation factor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in some"		"Basal squamous epithelial cells: 2.9;Erythroid cells: 8.6;Plasma cells: 3.2;Squamous epithelial cells: 3.4"	"Group enriched"	"Detected in some"	5	"glioma: 0.8;ovarian cancer: 0.5;stomach cancer: 0.7"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"												"HPA047097, HPA049495, HPA050112"	Supported		Approved	Cytosol			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 66: Non-specific - Transcription"	"Cluster 37: Neurons - Mixed function"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 15: Non-specific - Mixed function"	1	Cytosol		"HPA047097: AB_2679930, HPA049495: AB_2680793, HPA050112: AB_2681020"	"unprognostic (1.22e-1)"	"unprognostic (4.24e-2)"	"unprognostic (2.40e-1)"	"unprognostic (4.48e-3)"	"unprognostic (1.98e-1)"	"unprognostic (4.59e-2)"	"unprognostic (1.75e-5)"	"unprognostic (6.56e-2)"	"unprognostic (1.64e-1)"	"unprognostic (7.58e-2)"	"unprognostic (1.48e-1)"	"unprognostic (1.18e-3)"	"unprognostic (3.59e-2)"	"unprognostic (9.52e-2)"	"unprognostic (1.41e-1)"	"unprognostic (9.00e-3)"	"unprognostic (3.58e-2)"
EIF4EBP3	4E-BP3	ENSG00000243056	"Eukaryotic translation initiation factor 4E binding protein 3"	O60516	5	140547662-140549576	"Metabolic proteins, Predicted intracellular proteins"	"Translation regulation"	"Protein synthesis inhibitor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Basal squamous epithelial cells: 59.6;Exocrine glandular cells: 18.8;Gastric mucus-secreting cells: 27.1;Proximal enterocytes: 25.1;Squamous epithelial cells: 36.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"prostate cancer: 38.6"	"Testis - Early spermatids"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			HPA045537	Uncertain						NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 68: Non-specific - Protein processing"	"Cluster 55: Non-specific - Transcription"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 49: Non-specific - Transcription"	2			"HPA045537: AB_10965796"	"unprognostic (7.29e-2)"	"unprognostic (4.20e-2)"	"unprognostic (1.14e-1)"	"unprognostic (2.44e-1)"	"unprognostic (6.64e-2)"	"unprognostic (4.84e-3)"	"unprognostic (2.70e-1)"	"unprognostic (1.24e-1)"	"unprognostic (2.57e-1)"	"unprognostic (8.36e-2)"	"unprognostic (4.87e-3)"	"unprognostic (2.17e-1)"	"prognostic favorable (3.10e-4)"	"unprognostic (1.05e-1)"	"unprognostic (1.42e-1)"	"unprognostic (8.82e-2)"	"unprognostic (3.75e-1)"
ENSG00000142539		ENSG00000142539	"Novel protein"		19	50415799-50428409	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in single"		"lymphoid tissue: 1.7"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Immune cell enhanced"	"Detected in some"		"memory B-cell: 1.0;plasmacytoid DC: 2.0"	"Group enriched"	"Detected in many"	15	"B-cells: 1.0;dendritic cells: 2.0"	"Not detected"	"Not detected"												HPA018523	Uncertain						NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 47: Spleen - Immune response"		"Cluster 35: RS4;11 - Unknown function"					"HPA018523: AB_1857443"																	
ENSG00000259132		ENSG00000259132	"Novel protein"		14	22946270-22982258	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Low tissue specificity"	"Detected in all"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in many"		"Bile duct cancer: 7.0"										HPA029803	Approved						NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 68: Non-specific - Protein processing"	"Cluster 51: Neurons - Mixed function"	"Cluster 35: RS4;11 - Unknown function"					"HPA029803: AB_10601428"																	
ENSG00000268083		ENSG00000268083	"Novel protein"		19	38817471-38840178	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in some"		"skeletal muscle: 1.4"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in single"		"Leukemia: 1.3"										"HPA002907, HPA051748"	Uncertain		Uncertain	Mitochondria			NA	NA			"Cluster 8: Plasmacytoid DCs - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"		"Cluster 35: RS4;11 - Unknown function"			Mitochondria		"HPA002907: AB_1847964, HPA051748: AB_2681588"																	"unprognostic (1.36e-2)"
ENSG00000276345		ENSG00000276345			Unmapped	2585-11802	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in many"		"choroid plexus: 34.5"	"Cell type enhanced"	"Detected in many"		"Distal tubular cells: 64.5;Extravillous trophoblasts: 27.9;Proximal enterocytes: 52.6;Proximal tubular cells: 84.4"					"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"												HPA050406	Uncertain		Approved	"Nucleoli fibrillar center,Mitochondria"			NA	NA					"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"		"Nucleoli fibrillar center, Mitochondria"		"HPA050406: AB_2681116"																	
ENSG00000284976		ENSG00000284976	"Novel RING finger protein"		9	137217494-137219361	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in many"		"esophagus: 12.1;stomach 1: 12.4"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 39.6;Gastric mucus-secreting cells: 44.8;Intestinal goblet cells: 29.9;Proximal enterocytes: 40.3;Suprabasal keratinocytes: 43.1"					"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in many"		"prostate cancer: 17.6"																	NA	NA			"Cluster 22: Eosinophils - Transcription"		"Cluster 6: Non-specific - Immune response"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 59: Suprabasal keratinocytes - Cornification"																					
ENSG00000289809		ENSG00000289809	"Novel protein"		3	12825768-12871919	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"adipose tissue: 4.5;testis: 9.8"									"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"																			NA	NA					"Cluster 8: Immune cells - Immune response"	"Cluster 35: RS4;11 - Unknown function"																						
EVA1B	"C1orf78, FAM176B, FLJ10647"	ENSG00000142694	"Eva-1 homolog B"	Q9NVM1	1	36322030-36324154	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Breast glandular cells: 144.7;Extravillous trophoblasts: 295.7;Syncytiotrophoblasts: 165.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"basophil: 4.3"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Fibroblasts, Liver - Vascular Endothelial cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA041928, HPA043537"	Approved		Approved	"Nucleoplasm,Plasma membrane,Cytosol"			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 44: Non-specific - Mixed function"	"Cluster 35: RS4;11 - Unknown function"	"Cluster 17: Breast glandular cells - Lactation"	6	"Plasma membrane"	"Nucleoplasm, Cytosol"	"HPA041928: AB_2677752, HPA043537: AB_2678538"	"prognostic favorable (4.58e-4)"	"unprognostic (5.66e-3)"	"unprognostic (1.04e-3)"	"unprognostic (3.20e-2)"	"unprognostic (1.22e-2)"	"unprognostic (4.00e-3)"	"prognostic unfavorable (4.82e-4)"	"unprognostic (1.45e-1)"	"unprognostic (8.33e-2)"	"unprognostic (1.48e-1)"	"unprognostic (1.09e-1)"	"unprognostic (2.60e-1)"	"prognostic unfavorable (4.79e-5)"	"unprognostic (1.87e-2)"	"unprognostic (3.96e-2)"	"unprognostic (1.39e-1)"	"unprognostic (2.02e-1)"
