Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CH25H		ENSG00000138135	"Cholesterol 25-hydroxylase"	O95992	10	89205629-89207317	"Enzymes, Metabolic proteins, Predicted membrane proteins"	"Lipid biosynthesis, Lipid metabolism, Steroid biosynthesis, Steroid metabolism, Sterol biosynthesis, Sterol metabolism"	"Monooxygenase, Oxidoreductase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 34.2"	"Cell type enhanced"	"Detected in many"		"Adipocytes: 129.0;Basal squamous epithelial cells: 146.0;monocytes: 327.8;Smooth muscle cells: 82.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	4	"Brain cancer: 2.7;thyroid cancer: 1.0;Uterine cancer: 4.0"		"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 36: Lymphoid tissue - Cytokine signaling"	"Cluster 44: Non-specific - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 48: Smooth muscle cells - Signal transduction"	2				"unprognostic (6.07e-3)"	"unprognostic (2.96e-3)"	"unprognostic (1.57e-1)"	"unprognostic (5.11e-2)"	"unprognostic (2.17e-2)"	"unprognostic (2.02e-1)"	"unprognostic (3.15e-2)"	"unprognostic (2.13e-1)"	"unprognostic (2.54e-1)"	"unprognostic (8.65e-3)"	"unprognostic (7.74e-2)"	"unprognostic (4.76e-2)"	"unprognostic (2.62e-5)"	"unprognostic (2.47e-2)"	"unprognostic (1.40e-1)"	"unprognostic (2.32e-2)"	"unprognostic (2.29e-2)"
CHRDL1	"CHL, MGC1, NRLN1"	ENSG00000101938	"Chordin like 1"	Q9BU40	X	110673856-110795819	"Disease related genes, Human disease related genes, Predicted secreted proteins"	"Differentiation, Neurogenesis, Osteogenesis"	"Developmental protein"	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"seminal vesicle: 216.7"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 47.7;Fibroblasts: 82.7;Leydig cells: 38.5;Lymphatic endothelial cells: 152.5;Mesothelial cells: 48.5;Muller glia cells: 64.5"	"Cancer enhanced"	"Detected in many"		"prostate cancer: 16.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"thyroid cancer: 59.3"	"Heart muscle - Fibroblasts, Liver - Hepatic stellate cells, Lung - Fibroblast_1, Pancreas - Fibroblasts, Prostate - Smooth muscle cells, Skeletal muscle - Fibroblasts, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA000226, HPA000250"	Approved				"Secreted in other tissues"	"Developmental protein"	NA	NA		610000		"Cluster 62: Connective tissue - ECM organization"	"Cluster 53: Neurons - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"				"HPA000226: AB_1078522, HPA000250: AB_1078521"	"unprognostic (5.13e-2)"	"unprognostic (6.31e-2)"	"unprognostic (8.50e-3)"	"unprognostic (2.48e-3)"	"unprognostic (1.99e-2)"	"unprognostic (1.72e-2)"	"unprognostic (7.26e-3)"	"unprognostic (1.42e-2)"	"unprognostic (4.89e-2)"	"unprognostic (5.54e-2)"	"unprognostic (3.43e-2)"	"unprognostic (3.56e-1)"	"prognostic unfavorable (2.36e-4)"	"unprognostic (4.75e-3)"	"unprognostic (7.91e-2)"	"unprognostic (5.01e-2)"	"prognostic unfavorable (2.23e-4)"
CIDEC	"CIDE-3, FLJ20871, Fsp27"	ENSG00000187288	"Cell death inducing DFFA like effector c"	Q96AQ7	3	9866711-9880255	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Apoptosis, Lipid transport, Transcription, Transcription regulation, Transport"	Activator		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	7	"adipose tissue: 717.1;breast: 477.1"	"Cell type enriched"	"Detected in some"	5	"Proximal enterocytes: 210.0"	"Group enriched"	"Detected in many"	5	"breast cancer: 4.5;colorectal cancer: 1.4;liver cancer: 2.4;pancreatic cancer: 4.6;stomach cancer: 2.2"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	4	"colorectal cancer: 2.2;Gastric cancer: 7.0;liver cancer: 4.9;pancreatic cancer: 3.0"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Skin - Adipocytes (Skin)"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA018837, HPA020553"	Uncertain						NA	NA				"Cluster 7: Adipose tissue - Mixed function"		"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 5: Enterocytes - Absorption"	4			"HPA018837: AB_1846767, HPA020553: AB_1846769"	"unprognostic (1.83e-2)"	"unprognostic (3.08e-2)"	"unprognostic (2.32e-1)"	"unprognostic (1.83e-1)"	"unprognostic (1.19e-1)"	"unprognostic (7.80e-2)"	"unprognostic (1.66e-3)"	"unprognostic (1.26e-5)"	"unprognostic (9.03e-2)"	"unprognostic (1.81e-1)"	"unprognostic (5.48e-3)"	"unprognostic (8.14e-2)"	"unprognostic (5.37e-5)"	"unprognostic (9.47e-3)"	"unprognostic (2.02e-1)"	"unprognostic (7.46e-3)"	"unprognostic (2.94e-2)"
COL6A3		ENSG00000163359	"Collagen type VI alpha 3 chain"	P12111	2	237324003-237414328	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"	"Cell adhesion"	"Protease inhibitor, Serine protease inhibitor"	"Congenital muscular dystrophy, Disease variant, Dystonia, Limb-girdle muscular dystrophy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"smooth muscle: 403.7"	"Cell type enhanced"	"Detected in many"		"Cardiomyocytes: 210.6;Endometrial stromal cells: 326.2;Fibroblasts: 705.7;Leydig cells: 300.1;Ovarian stromal cells: 144.8;Smooth muscle cells: 173.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Brain cancer: 441.4;Sarcoma: 220.8"	"Kidney - Fibroblasts, Liver - Hepatic stellate cells, Skin - Fibroblast_2"	"Region enhanced"	"Detected in some"		"basal ganglia: 4.5"	"Region enriched"	"Detected in many"	4	"spinal cord: 18.1"	"HPA010007, HPA010080"	Supported		Approved	"Endoplasmic reticulum,Vesicles"	"Secreted to extracellular matrix"	"Cell adhesion"	NA	NA		1000000000		"Cluster 62: Connective tissue - ECM organization"	"Cluster 29: Forebrain - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"		"Endoplasmic reticulum"	Vesicles	"HPA010007: , HPA010080: AB_1078550"	"unprognostic (8.94e-2)"	"unprognostic (7.24e-2)"	"unprognostic (6.60e-2)"	"unprognostic (3.82e-1)"	"unprognostic (3.90e-2)"	"unprognostic (2.37e-1)"	"unprognostic (5.34e-2)"	"unprognostic (2.87e-2)"	"unprognostic (8.20e-3)"	"unprognostic (2.55e-2)"	"unprognostic (1.33e-2)"	"unprognostic (1.23e-1)"	"prognostic unfavorable (5.57e-11)"	"unprognostic (1.54e-2)"	"unprognostic (2.50e-2)"	"unprognostic (3.51e-2)"	"unprognostic (1.84e-3)"
COPS8	"COP9, CSN8, MGC1297, SGN8"	ENSG00000198612	"COP9 signalosome subunit 8"	Q99627	2	237085882-237100474	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enriched"	"Detected in all"	7	"Oocytes: 988.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA036485	Uncertain		Supported	Nucleoplasm,Cytosol			NA	NA		110000	"Cluster 3: Non-specific - Nuclear processes"	"Cluster 3: Non-specific - Unknown function"	"Cluster 14: Neurons - Synaptic function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 50: Connective tissue cells - ECM organization"	16	Nucleoplasm	Cytosol	"HPA036485: AB_10670720"	"unprognostic (8.61e-2)"	"unprognostic (1.20e-1)"	"unprognostic (8.74e-2)"	"unprognostic (1.07e-3)"	"unprognostic (1.20e-1)"	"unprognostic (3.54e-3)"	"prognostic unfavorable (4.70e-5)"	"unprognostic (1.34e-2)"	"unprognostic (8.03e-2)"	"unprognostic (2.04e-1)"	"unprognostic (6.85e-2)"	"unprognostic (2.70e-1)"	"unprognostic (2.41e-2)"	"unprognostic (7.36e-3)"	"unprognostic (2.30e-1)"	"unprognostic (1.40e-1)"	"unprognostic (8.82e-2)"
CRTAP	"CASP, LEPREL3, P3H5"	ENSG00000170275	"Cartilage associated protein"	O75718	3	33114014-33147773	"Disease related genes, Human disease related genes, Predicted secreted proteins"			"Disease variant, Dwarfism, Osteogenesis imperfecta"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"classical monocyte: 377.9"	"Group enriched"	"Detected in all"	5	"dendritic cells: 307.2;monocytes: 377.9"	"Low cancer specificity"	"Detected in all"			"Breast - Fibroblasts, Lung - Fibroblast_1"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA043598, HPA044150"	Approved		Approved	"Intermediate filaments,Actin filaments,Cytosol"	"Secreted to blood"	"No annotated function"	NA	NA			"Cluster 26: Monocytes - Plasma membrane proteins"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 49: Non-specific - Transcription"	1	"Intermediate filaments, Actin filaments, Cytosol"		"HPA043598: AB_10960991, HPA044150: AB_10959594"	"unprognostic (5.29e-2)"	"unprognostic (2.64e-1)"	"unprognostic (2.13e-1)"	"unprognostic (1.85e-3)"	"unprognostic (7.36e-2)"	"unprognostic (4.73e-3)"	"unprognostic (4.28e-2)"	"unprognostic (1.87e-1)"	"unprognostic (9.97e-2)"	"unprognostic (4.62e-2)"	"unprognostic (3.70e-1)"	"unprognostic (1.40e-1)"	"unprognostic (2.10e-1)"	"unprognostic (1.41e-1)"	"unprognostic (1.79e-1)"	"unprognostic (9.93e-2)"	"unprognostic (1.28e-3)"
CTSK	"CTSO, CTSO2, PKND, PYCD"	ENSG00000143387	"Cathepsin K"	P43235	1	150794880-150809577	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"Hydrolase, Protease, Thiol protease"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"cervix: 407.1"	"Cell type enhanced"	"Detected in many"		"Fibroblasts: 319.3;Langerhans cells: 84.8;Leydig cells: 121.2;Peritubular cells: 148.9"	"Low cancer specificity"	"Detected in all"			"Region enriched"	"Detected in all"	16	"choroid plexus: 31.1"	"Immune cell enhanced"	"Detected in some"		"classical monocyte: 1.9"	"Lineage enriched"	"Detected in single"	5	"monocytes: 1.9"	"Cancer enriched"	"Detected in many"	5	"skin cancer: 65.3"	"Breast - Fibroblasts, Heart muscle - Fibroblasts, Liver - Hepatic stellate cells, Lung - Fibroblast_2, Prostate - Fibroblasts, Skin - Fibroblast_2, Stomach - Fibroblasts, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA050346			Supported	Vesicles	"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"		Vesicles		"HPA050346: AB_2681101"	"unprognostic (1.48e-1)"	"unprognostic (9.29e-2)"	"unprognostic (1.21e-1)"	"unprognostic (7.61e-3)"	"unprognostic (5.08e-2)"	"unprognostic (6.57e-2)"	"unprognostic (1.02e-1)"	"unprognostic (6.60e-2)"	"unprognostic (2.11e-1)"	"unprognostic (1.01e-1)"	"unprognostic (1.49e-1)"	"unprognostic (3.54e-2)"	"prognostic unfavorable (7.12e-5)"	"unprognostic (6.07e-3)"	"unprognostic (2.98e-2)"	"unprognostic (5.93e-3)"	"unprognostic (6.41e-2)"
CXCL12	"PBSF, SCYB12, SDF-1a, SDF-1b, SDF1, SDF1A, SDF1B, TLSF-a, TLSF-b, TPAR1"	ENSG00000107562	"C-X-C motif chemokine ligand 12"	P48061	10	44370165-44386493	"Predicted secreted proteins"	"Chemotaxis, Host-virus interaction"	"Cytokine, Growth factor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Adipocytes: 293.2;Distal tubular cells: 116.8;Endothelial cells: 130.5;Fibroblasts: 451.4;Kupffer cells: 159.0;Smooth muscle cells: 131.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Brain cancer: 60.3;testis cancer: 57.1"	"Kidney - Fibroblasts, Liver - Hepatic stellate cells, Lung - Fibroblast_2, Prostate - Fibroblasts, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB017564	Approved				"Secreted to blood"	Chemokine	NA	NA	1030000	560000		"Cluster 62: Connective tissue - ECM organization"	"Cluster 8: Immune cells - Immune response"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 53: Fibroblasts - ECM organization"	19			"CAB017564: AB_2088170"	"unprognostic (2.41e-1)"	"unprognostic (2.95e-2)"	"unprognostic (1.48e-1)"	"unprognostic (3.38e-1)"	"unprognostic (1.37e-1)"	"unprognostic (1.76e-1)"	"unprognostic (3.14e-2)"	"unprognostic (1.28e-1)"	"unprognostic (2.28e-1)"	"unprognostic (3.28e-3)"	"unprognostic (2.55e-1)"	"unprognostic (7.61e-2)"	"unprognostic (1.13e-2)"	"unprognostic (2.91e-2)"	"unprognostic (2.16e-1)"	"unprognostic (1.08e-1)"	"unprognostic (5.95e-3)"
CYB5A	CYB5	ENSG00000166347	"Cytochrome b5 type A"	P00167	18	74250846-74291973	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Electron transport, Transport"		"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 2392.7"	"Cell type enhanced"	"Detected in all"		"Alveolar cells type 2: 2106.5;Distal tubular cells: 1512.1;Hepatocytes: 3946.9;Proximal enterocytes: 1904.2;Proximal tubular cells: 2759.2"	"Cancer enhanced"	"Detected in all"		"liver cancer: 43.2"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Liver - Hepatocytes, Lung - Alveolar cells type 2, Skeletal muscle - Fibroblasts, Skin - Sebaceous gland cells, Testis - Leydig cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB006333, HPA047548, HPA058547"	Enhanced		Enhanced	Vesicles,Cytosol			No	No		1400000	"Cluster 34: B-cells - Unknown function"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 43: Hepatocytes - Metabolism"	3	"Vesicles, Cytosol"		"CAB006333: , HPA047548: AB_2680084, HPA058547: AB_2683750"	"unprognostic (1.88e-1)"	"unprognostic (1.28e-1)"	"prognostic favorable (5.23e-4)"	"unprognostic (1.08e-2)"	"unprognostic (1.41e-1)"	"unprognostic (9.14e-2)"	"prognostic favorable (4.15e-4)"	"unprognostic (7.79e-3)"	"unprognostic (1.11e-1)"	"unprognostic (3.33e-2)"	"unprognostic (2.68e-2)"	"unprognostic (1.65e-2)"	"unprognostic (1.17e-1)"	"unprognostic (1.95e-1)"	"unprognostic (1.75e-1)"	"unprognostic (4.64e-2)"	"unprognostic (8.54e-2)"
CYBRD1	"CYB561A2, DCYTB, FLJ23462, FRRS3"	ENSG00000071967	"Cytochrome b reductase 1"	Q53TN4	2	171522247-171558129	"Enzymes, Metabolic proteins, Predicted membrane proteins, Transporters"	"Electron transport, Transport"	"Oxidoreductase, Translocase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Fibroblasts: 229.2;Leydig cells: 193.7;Peritubular cells: 215.1;Proximal enterocytes: 691.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	4	"classical monocyte: 17.4;intermediate monocyte: 17.8;myeloid DC: 16.8;neutrophil: 9.8;non-classical monocyte: 13.7"	"Group enriched"	"Detected in many"	4	"dendritic cells: 16.8;granulocytes: 9.8;monocytes: 17.8"	"Low cancer specificity"	"Detected in many"			"Breast - Fibroblasts, Heart muscle - Fibroblasts, Kidney - Fibroblasts, Liver - Hepatic stellate cells, Pancreas - Fibroblasts, Prostate - Fibroblasts"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA014757	Approved		Supported	"Plasma membrane"			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 22: Proximal enterocytes - Digestion"	19	"Plasma membrane"		"HPA014757: AB_1847374"	"unprognostic (1.35e-1)"	"unprognostic (1.57e-1)"	"unprognostic (2.89e-2)"	"unprognostic (4.87e-2)"	"unprognostic (2.97e-2)"	"unprognostic (3.11e-2)"	"unprognostic (2.86e-1)"	"unprognostic (5.44e-3)"	"unprognostic (8.90e-3)"	"unprognostic (3.57e-3)"	"unprognostic (1.74e-1)"	"unprognostic (1.71e-1)"	"unprognostic (1.02e-3)"	"unprognostic (1.93e-2)"	"unprognostic (8.48e-2)"	"unprognostic (2.77e-2)"	"unprognostic (1.51e-2)"
DCUN1D3	"DKFZp686O0290, FLJ41725, MGC48972, SCCRO3"	ENSG00000188215	"Defective in cullin neddylation 1 domain containing 3"	Q8IWE4	16	20854925-20900358	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Late spermatids: 61.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA041983, HPA043511"	Approved		Supported	Nucleoplasm,Cytosol			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 55: Non-specific - Transcription"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 29: Monocytes - Innate immune response"	1	"Nucleoplasm, Cytosol"		"HPA041983: , HPA043511: AB_2678521"	"unprognostic (9.34e-2)"	"unprognostic (4.56e-2)"	"unprognostic (3.47e-2)"	"unprognostic (1.33e-2)"	"unprognostic (4.24e-2)"	"unprognostic (8.71e-2)"	"unprognostic (5.90e-2)"	"unprognostic (1.73e-1)"	"unprognostic (1.81e-1)"	"unprognostic (7.57e-2)"	"unprognostic (1.67e-1)"	"unprognostic (2.31e-2)"	"prognostic unfavorable (5.41e-6)"	"unprognostic (1.48e-1)"	"unprognostic (1.17e-1)"	"unprognostic (5.31e-2)"	"unprognostic (2.42e-1)"
DDR2	"NTRKR3, TKT, TYRO10"	ENSG00000162733	"Discoidin domain receptor tyrosine kinase 2"	Q16832	1	162631373-162787405	"Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	Osteogenesis	"Kinase, Receptor, Transferase, Tyrosine-protein kinase"	"Cancer-related genes, Disease variant, Dwarfism, FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Endometrial stromal cells: 84.7;Fibroblasts: 128.6;Leydig cells: 62.8;Mesothelial cells: 69.7;Peritubular cells: 85.6;Smooth muscle cells: 77.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 44.3"	"Lung - Fibroblast_1"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA070112			Approved	"Plasma membrane,Actin filaments"			Yes	No		770000		"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 32: Smooth muscle cells - Muscle contraction"	6	"Plasma membrane, Actin filaments"		"HPA070112: AB_2686229"	"unprognostic (4.12e-2)"	"unprognostic (2.73e-1)"	"unprognostic (6.97e-3)"	"unprognostic (4.52e-2)"	"unprognostic (1.17e-1)"	"unprognostic (8.16e-2)"	"unprognostic (1.81e-1)"	"unprognostic (1.19e-1)"	"unprognostic (6.62e-2)"	"unprognostic (2.24e-2)"	"unprognostic (1.00e-1)"	"unprognostic (1.15e-1)"	"prognostic unfavorable (1.73e-7)"	"unprognostic (1.56e-3)"	"unprognostic (8.26e-3)"	"unprognostic (7.57e-2)"	"unprognostic (4.10e-3)"
DNAJC28	"C21orf55, C21orf78"	ENSG00000177692	"DnaJ heat shock protein family (Hsp40) member C28"	Q9NX36	21	33485530-33491716	"Predicted intracellular proteins"		Chaperone		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"testis: 6.8"	"Cell type enhanced"	"Detected in many"		"Cardiomyocytes: 17.3;Early spermatids: 36.0;Late spermatids: 11.2;Proximal tubular cells: 10.1;Spermatocytes: 11.1"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Heart muscle - Cardiomyocytes, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA018003, HPA030076, HPA077153"	Approved		Approved	Nucleoplasm,Centrosome,Cytosol			NA	NA				"Cluster 78: Testis - Transcription"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 44: Connective tissue cells - ECM organization"	"Cluster 39: Non-specific - Basic cellular processes"		"Nucleoplasm, Centrosome"	Cytosol	"HPA018003: AB_1845695, HPA030076: AB_10602218, HPA077153: "	"unprognostic (9.63e-3)"	"unprognostic (4.44e-1)"	"unprognostic (5.66e-3)"	"unprognostic (2.05e-1)"	"unprognostic (4.00e-2)"	"unprognostic (4.92e-3)"	"unprognostic (2.89e-2)"	"unprognostic (6.61e-3)"	"unprognostic (1.45e-1)"	"unprognostic (7.23e-4)"	"unprognostic (1.20e-3)"	"unprognostic (1.04e-1)"	"unprognostic (3.14e-9)"	"unprognostic (1.84e-1)"	"unprognostic (1.71e-1)"	"unprognostic (4.53e-2)"	"unprognostic (1.24e-2)"
