Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
GAD1	GAD	ENSG00000128683	"Glutamate decarboxylase 1"	Q99259	2	170813213-170861151	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Neurotransmitter biosynthesis"	"Decarboxylase, Lyase"	"Disease variant, Epilepsy, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	9	"brain: 57.0;parathyroid gland: 44.6;retina: 28.8"	"Group enriched"	"Detected in many"	8	"Horizontal cells: 127.8;Inhibitory neurons: 376.6;Oligodendrocyte precursor cells: 137.7"	"Cancer enhanced"	"Detected in many"		"endometrial cancer: 4.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose visceral - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"olfactory bulb: 546.3"	"CAB004415, HPA048871, HPA058412, CAB078176"	Enhanced	Supported	Approved	"Vesicles,Plasma membrane,Cytosol"			NA	NA				"Cluster 61: Brain - Neuronal signaling"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 69: Neurons - Neuronal signaling"	5	"Vesicles, Plasma membrane, Cytosol"		"CAB004415: AB_627650, CAB078176: AB_2665792, HPA048871: , HPA058412: AB_2683710"	"unprognostic (1.28e-1)"	"prognostic favorable (7.31e-4)"	"unprognostic (1.87e-2)"	"prognostic favorable (8.61e-4)"	"unprognostic (1.12e-1)"	"unprognostic (3.05e-1)"	"unprognostic (4.97e-7)"	"unprognostic (1.51e-1)"	"unprognostic (7.72e-2)"	"unprognostic (4.27e-4)"	"unprognostic (6.75e-2)"	"unprognostic (9.18e-3)"	"unprognostic (6.90e-5)"	"unprognostic (2.93e-2)"	"unprognostic (6.57e-2)"	"unprognostic (1.56e-2)"	"unprognostic (3.08e-3)"
GGH	GATD10	ENSG00000137563	"Gamma-glutamyl hydrolase"	Q92820	8	63014881-63039407	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"kidney: 121.2;liver: 183.1"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 518.4;Early spermatids: 371.7;Extravillous trophoblasts: 309.4;Late spermatids: 258.6;Oocytes: 235.3;Syncytiotrophoblasts: 725.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in many"	5	"plasmacytoid DC: 30.6"	"Lineage enriched"	"Detected in all"	5	"dendritic cells: 30.6"	"Low cancer specificity"	"Detected in all"			"Kidney - Proximal tubular cells, Liver - Hepatocytes, Stomach - Mitotic cells (Stomach), Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB019296, HPA025226"	Approved				"Intracellular and membrane"	Enzyme	NA	NA		1200000000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 24: Neurons - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 24: Cytotrophoblasts - Mitochondria"	1			"CAB019296: , HPA025226: AB_1849645"	"unprognostic (9.29e-2)"	"unprognostic (1.22e-1)"	"unprognostic (5.48e-3)"	"prognostic unfavorable (3.99e-7)"	"unprognostic (5.57e-2)"	"unprognostic (1.08e-1)"	"unprognostic (1.14e-1)"	"prognostic unfavorable (1.65e-4)"	"unprognostic (1.95e-2)"	"unprognostic (1.60e-1)"	"unprognostic (2.11e-2)"	"unprognostic (1.32e-1)"	"unprognostic (1.69e-2)"	"unprognostic (9.62e-3)"	"unprognostic (1.50e-1)"	"unprognostic (2.36e-1)"	"unprognostic (6.50e-2)"
GPR155	"DEP.7, DEPDC3, FLJ31819, PGR22"	ENSG00000163328	"G protein-coupled receptor 155"	Q7Z3F1	2	174431571-174487094	"Predicted membrane proteins, Transporters"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"choroid plexus: 67.1;stomach 1: 51.2"	"Cell type enhanced"	"Detected in many"		"Cone photoreceptor cells: 115.5;Excitatory neurons: 96.0;Inhibitory neurons: 125.4;Melanocytes: 264.5;Oligodendrocyte precursor cells: 122.2;Schwann cells: 242.2"	"Low cancer specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"choroid plexus: 194.4"	"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Colon - Enteric glia cells, Kidney - Proximal tubular cells, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036159, HPA057384"	Approved		Approved	"Nuclear bodies,Cytosol"			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 26: Schwann cells & Melanocytes - Mixed function"		"Nuclear bodies, Cytosol"		"HPA036159: AB_10671835, HPA057384: AB_2683424"	"unprognostic (3.91e-2)"	"unprognostic (7.93e-2)"	"unprognostic (3.14e-2)"	"unprognostic (4.11e-4)"	"unprognostic (5.03e-2)"	"unprognostic (2.48e-1)"	"unprognostic (8.49e-2)"	"unprognostic (2.94e-2)"	"unprognostic (2.39e-1)"	"unprognostic (2.14e-1)"	"unprognostic (1.91e-2)"	"unprognostic (2.48e-2)"	"unprognostic (4.82e-2)"	"unprognostic (2.59e-2)"	"unprognostic (9.90e-2)"	"unprognostic (1.82e-2)"	"unprognostic (4.54e-2)"
GTF2IRD1	"BEN, Cream1, GTF3, MusTRD1, RBAP2, WBSCR11, WBSCR12"	ENSG00000006704	"GTF2I repeat domain containing 1"	Q9UHL9	7	74453790-74602605	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Transcription, Transcription regulation"	"Developmental protein, DNA-binding"	"Williams-Beuren syndrome"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"skeletal muscle: 65.7"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 45.8;Inhibitory neurons: 40.3;Rod photoreceptor cells: 44.0;Skeletal myocytes: 40.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Kidney - Endothelial cells, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA044254	Approved		Supported	Nucleoplasm,Cytosol			Yes	No				"Cluster 3: Non-specific - Unknown function"	"Cluster 45: Non-specific - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 47: Astrocytes - Unknown function"	8	Nucleoplasm	Cytosol	"HPA044254: AB_10964747"	"unprognostic (8.92e-2)"	"unprognostic (6.94e-2)"	"unprognostic (1.61e-1)"	"prognostic unfavorable (9.71e-5)"	"unprognostic (2.24e-1)"	"unprognostic (3.35e-2)"	"unprognostic (2.71e-3)"	"unprognostic (3.77e-2)"	"unprognostic (1.84e-2)"	"unprognostic (6.26e-2)"	"unprognostic (4.89e-3)"	"unprognostic (3.31e-1)"	"unprognostic (2.53e-1)"	"unprognostic (8.61e-2)"	"unprognostic (1.08e-1)"	"unprognostic (3.06e-2)"	"unprognostic (2.25e-3)"
HAO2	"GIG16, HAOX2"	ENSG00000116882	"Hydroxyacid oxidase 2"	Q9NYQ3	1	119368779-119394130	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"	Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	15	"kidney: 292.3;liver: 412.4"	"Group enriched"	"Detected in some"	12	"Hepatocytes: 276.9;Proximal tubular cells: 387.9"	"Group enriched"	"Detected in some"	26	"liver cancer: 25.6;renal cancer: 11.5"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Kidney - Proximal tubular cells, Liver - Hepatocytes, Skin - Sebaceous gland cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA050355			Approved	Vesicles,Cytosol			NA	NA				"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 53: Neurons - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	1	"Vesicles, Cytosol"		"HPA050355: "	"unprognostic (1.13e-1)"	"unprognostic (1.68e-2)"	"unprognostic (2.07e-1)"	"unprognostic (1.00e-1)"	"unprognostic (6.22e-2)"	"unprognostic (5.33e-3)"	"unprognostic (2.80e-2)"	"unprognostic (3.27e-1)"	"unprognostic (3.15e-1)"	"unprognostic (3.17e-1)"	"unprognostic (1.41e-1)"	"unprognostic (1.73e-1)"	"prognostic favorable (4.92e-4)"	"unprognostic (9.66e-2)"	"unprognostic (1.79e-1)"	"unprognostic (2.89e-2)"	"unprognostic (5.14e-4)"
HNRNPLL	HNRPLL	ENSG00000143889	"Heterogeneous nuclear ribonucleoprotein L like"	Q8WVV9	2	38561969-38603586	"Predicted intracellular proteins"		"Ribonucleoprotein, RNA-binding"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 184.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA046084	Approved		Approved	Nucleoplasm,Mitochondria,Cytosol			No	No			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 40: Non-specific - Transcription"	"Cluster 34: Non-specific - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	8	Nucleoplasm	"Mitochondria, Cytosol"	"HPA046084: AB_10960895"	"unprognostic (2.27e-2)"	"unprognostic (1.75e-1)"	"unprognostic (3.63e-2)"	"unprognostic (5.18e-1)"	"unprognostic (2.10e-3)"	"unprognostic (1.43e-1)"	"prognostic unfavorable (1.22e-4)"	"unprognostic (1.52e-2)"	"unprognostic (1.52e-1)"	"unprognostic (1.80e-1)"	"unprognostic (4.20e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.53e-1)"	"unprognostic (2.25e-1)"	"unprognostic (2.28e-1)"	"unprognostic (1.26e-1)"	"unprognostic (9.30e-2)"
HOXA11	"HOX1, HOX1I"	ENSG00000005073	"Homeobox A11"	P31270	7	27181157-27185232	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Developmental protein, DNA-binding"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 43.4;endometrium 1: 93.5;smooth muscle: 39.8"	"Cell type enriched"	"Detected in some"	21	"Endometrial stromal cells: 122.6"	"Low cancer specificity"	"Detected in many"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Kidney - Fibroblasts, Testis - Early spermatids"	"Not detected"	"Not detected"			"Region enriched"	"Detected in single"	56	"spinal cord: 5.6"	"HPA006770, HPA035623"	Enhanced		Supported	Nucleoplasm			NA	NA				"Cluster 62: Connective tissue - ECM organization"		"Cluster 32: Non-specific - Cell proliferation"	"Cluster 9: Endometrial stromal cells - Transcription"		Nucleoplasm		"HPA006770: AB_2667672, HPA035623: AB_10601576"	"unprognostic (5.95e-2)"	"unprognostic (9.23e-2)"	"unprognostic (3.07e-2)"	"unprognostic (2.70e-2)"	"unprognostic (6.29e-2)"	"unprognostic (9.78e-2)"	"unprognostic (2.82e-3)"	"unprognostic (4.36e-2)"	"unprognostic (1.61e-2)"	"unprognostic (3.05e-2)"	"unprognostic (2.08e-3)"	"unprognostic (1.73e-2)"	"prognostic unfavorable (2.57e-5)"	"unprognostic (2.17e-2)"	"unprognostic (6.90e-2)"	"unprognostic (2.03e-2)"	"unprognostic (2.56e-1)"
HOXA7	"HOX1, HOX1A"	ENSG00000122592	"Homeobox A7"	P31268	7	27153716-27157936	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Developmental protein, DNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Distal tubular cells: 129.1;Early spermatids: 38.4;Oocytes: 93.4;Proximal tubular cells: 58.0"	"Low cancer specificity"	"Detected in many"			"Group enriched"	"Detected in some"	5	"medulla oblongata: 10.2;spinal cord: 17.6;white matter: 10.9"	"Immune cell enriched"	"Detected in single"	6	"NK-cell: 4.7"	"Lineage enriched"	"Detected in single"	6	"NK-cells: 4.7"	"Low cancer specificity"	"Detected in many"				"Region enriched"	"Detected in single"	12	"pons and medulla: 1.3"	"Region enriched"	"Detected in some"	6	"spinal cord: 28.1"	HPA074048			Supported	"Nucleoplasm,Nuclear membrane"			NA	NA				"Cluster 59: Fallopian tube - Tissue development"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 3: Basal prostatic cells - Lipid metabolism"	1	Nucleoplasm	"Nuclear membrane"	"HPA074048: AB_2686655"	"unprognostic (5.40e-2)"	"unprognostic (2.34e-1)"	"unprognostic (1.45e-1)"	"prognostic unfavorable (7.87e-5)"	"unprognostic (3.30e-1)"	"unprognostic (2.53e-1)"	"unprognostic (3.02e-1)"	"unprognostic (3.24e-2)"	"unprognostic (2.14e-1)"	"unprognostic (1.83e-1)"	"unprognostic (1.04e-2)"	"unprognostic (1.14e-1)"	"prognostic favorable (1.15e-5)"	"unprognostic (9.08e-2)"	"unprognostic (8.90e-2)"	"unprognostic (2.58e-1)"	"unprognostic (1.25e-1)"
HSDL1	SDR12C3	ENSG00000103160	"Hydroxysteroid dehydrogenase like 1"	Q3SXM5	16	84122141-84145192	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 43.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA045745			Supported	"Vesicles,Intermediate filaments,Mitochondria"			No	No			"Cluster 16: Non-specific - Cell proliferation"	"Cluster 3: Non-specific - Unknown function"	"Cluster 1: Neurons - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 66: Photoreceptor cells - Visual perception"		Mitochondria	"Vesicles, Intermediate filaments"	"HPA045745: AB_2679440"	"unprognostic (2.16e-1)"	"unprognostic (4.32e-2)"	"unprognostic (2.09e-1)"	"unprognostic (4.80e-3)"	"unprognostic (3.66e-2)"	"unprognostic (1.68e-1)"	"prognostic unfavorable (3.50e-4)"	"unprognostic (1.25e-2)"	"unprognostic (7.43e-2)"	"unprognostic (3.39e-2)"	"unprognostic (6.42e-2)"	"unprognostic (3.66e-1)"	"prognostic favorable (4.20e-7)"	"unprognostic (2.30e-1)"	"unprognostic (1.57e-1)"	"unprognostic (1.03e-2)"	"unprognostic (1.14e-2)"
HUNK		ENSG00000142149	"Hormonally up-regulated Neu-associated kinase"	P57058	21	31873020-32044633	"Enzymes, Predicted intracellular proteins"		"Kinase, Serine/threonine-protein kinase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"pancreas: 9.5"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 18.4;Horizontal cells: 26.4;Inhibitory neurons: 105.1"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Adipose progenitor cells, Skeletal muscle - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA027295, HPA027372"	Approved		Approved	"Nucleoplasm,Plasma membrane"			NA	NA				"Cluster 48: Stomach - Proteolysis"	"Cluster 53: Neurons - Mixed function"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 65: Neurons - Synaptic function"	2	"Nucleoplasm, Plasma membrane"		"HPA027295: AB_2672203, HPA027372: AB_2672239"	"unprognostic (9.09e-3)"	"unprognostic (7.29e-2)"	"unprognostic (1.42e-1)"	"unprognostic (5.95e-3)"	"unprognostic (1.99e-1)"	"unprognostic (2.12e-4)"	"unprognostic (4.00e-2)"	"unprognostic (6.90e-2)"	"unprognostic (5.07e-1)"	"unprognostic (2.27e-1)"	"unprognostic (9.09e-2)"	"unprognostic (1.13e-1)"	"prognostic favorable (7.48e-5)"	"unprognostic (8.84e-2)"	"unprognostic (2.22e-1)"	"unprognostic (1.39e-1)"	"unprognostic (6.69e-2)"
IL17RD	"FLJ35755, IL-17RD, IL17RLM, SEF"	ENSG00000144730	"Interleukin 17 receptor D"	Q8NFM7	3	57089982-57170306	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"		Receptor	"Disease variant, Hypogonadotropic hypogonadism, Kallmann syndrome"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Breast myoepithelial cells: 15.5;Early spermatids: 14.5;Late spermatids: 22.4;Microglial cells: 14.3;Peritubular cells: 23.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 14.2"	"Adipose subcutaneous - Adipose progenitor cells, Liver - Hepatic stellate cells, Lung - Fibroblast_2, Prostate - Smooth muscle cells, Skeletal muscle - Fibroblasts, Testis - Early spermatids, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA039577, HPA043550"	Approved		Supported	"Nucleoplasm,Golgi apparatus"			NA	NA				"Cluster 59: Fallopian tube - Tissue development"	"Cluster 8: Immune cells - Immune response"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 53: Fibroblasts - ECM organization"		"Golgi apparatus"	Nucleoplasm	"HPA039577: AB_2676580, HPA043550: AB_2678546"	"unprognostic (4.67e-2)"	"unprognostic (1.52e-1)"	"unprognostic (2.31e-1)"	"unprognostic (2.72e-2)"	"unprognostic (1.33e-2)"	"unprognostic (9.62e-2)"	"unprognostic (1.17e-2)"	"unprognostic (1.60e-1)"	"unprognostic (3.72e-1)"	"unprognostic (2.11e-3)"	"unprognostic (4.79e-2)"	"unprognostic (1.25e-1)"	"prognostic favorable (2.92e-9)"	"unprognostic (2.90e-1)"	"unprognostic (2.21e-1)"	"unprognostic (2.63e-3)"	"unprognostic (9.58e-3)"
IRAK1BP1	"AIP70, SIMPL"	ENSG00000146243	"Interleukin 1 receptor associated kinase 1 binding protein 1"	Q5VVH5	6	78867551-78946440	"Predicted intracellular proteins"	"Transcription, Transcription regulation"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 63.5;Excitatory neurons: 70.6;Inhibitory neurons: 54.8;Late spermatids: 56.2;Oligodendrocyte precursor cells: 52.8"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035742, HPA035743"	Uncertain		Approved	Vesicles			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 40: Non-specific - Transcription"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 34: Neurons - Neuronal signaling"	6	Vesicles		"HPA035742: AB_10670119, HPA035743: AB_2674764"	"unprognostic (2.62e-1)"	"unprognostic (1.38e-2)"	"unprognostic (1.32e-1)"	"unprognostic (1.19e-1)"	"unprognostic (5.82e-2)"	"unprognostic (2.12e-1)"	"unprognostic (2.38e-3)"	"unprognostic (3.93e-2)"	"unprognostic (6.55e-2)"	"unprognostic (2.34e-2)"	"unprognostic (1.32e-2)"	"unprognostic (9.88e-2)"	"unprognostic (2.81e-2)"	"unprognostic (4.64e-2)"	"unprognostic (1.82e-1)"	"unprognostic (3.39e-2)"	"unprognostic (2.58e-1)"
KCNE3	"HOKPP, MiRP2"	ENSG00000175538	"Potassium voltage-gated channel subfamily E regulatory subunit 3"	Q9Y6H6	11	74454841-74467729	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Ion transport, Potassium transport, Transport"	"Ion channel, Potassium channel, Voltage-gated channel"	"Brugada syndrome, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"intestine: 68.4;stomach 1: 54.6"	"Cell type enhanced"	"Detected in many"		"Gastric mucus-secreting cells: 43.6;Hofbauer cells: 48.7;Kupffer cells: 110.2;Macrophages: 36.9;monocytes: 50.3;Undifferentiated cells: 32.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	49	"basophil: 51.7;classical monocyte: 38.6;eosinophil: 23.5;intermediate monocyte: 41.8;myeloid DC: 18.3;neutrophil: 53.4;non-classical monocyte: 36.8"	"Group enriched"	"Detected in many"	123	"dendritic cells: 18.3;granulocytes: 53.4;monocytes: 41.8"	"Cancer enhanced"	"Detected in many"		"Bone cancer: 68.1;cervical cancer: 61.1"	"Adipose subcutaneous - Macrophages"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA014849	Approved		Supported	"Plasma membrane"			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 45: Intestine - Digestion"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 32: Non-specific - Cell proliferation"	"Cluster 29: Monocytes - Innate immune response"		"Plasma membrane"		"HPA014849: AB_1852112"	"unprognostic (1.61e-2)"	"unprognostic (2.94e-1)"	"unprognostic (1.11e-1)"	"unprognostic (8.69e-2)"	"unprognostic (3.58e-1)"	"unprognostic (5.13e-2)"	"prognostic unfavorable (2.28e-4)"	"unprognostic (4.67e-3)"	"unprognostic (4.89e-4)"	"unprognostic (4.12e-3)"	"unprognostic (2.56e-2)"	"unprognostic (2.97e-2)"	"unprognostic (1.45e-3)"	"unprognostic (7.86e-2)"	"unprognostic (1.33e-2)"	"unprognostic (1.73e-1)"	"unprognostic (2.00e-1)"
