Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CCDC171	"bA536D16.1, bA778P13.1, C9orf93, Em:AL513423.1, FLJ39267, FLJ46740"	ENSG00000164989	"Coiled-coil domain containing 171"	Q6TFL3	9	15553043-16061663	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"testis: 10.9"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 189.0;Excitatory neurons: 89.3;Inhibitory neurons: 67.7;Late spermatids: 166.7;Spermatocytes: 127.9"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"basophil: 2.4"	"Low lineage specificity"	"Detected in single"			"Cancer enhanced"	"Detected in many"		"Bone cancer: 8.2"	"Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA019803, HPA019806, HPA024133"	Uncertain		Approved	Nucleoplasm,Nucleoli			Yes	No				"Cluster 16: Non-specific - Transcription"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 11: Late spermatids - Unknown function"		Nucleoplasm	Nucleoli	"HPA019803: AB_1845846, HPA019806: AB_1845847, HPA024133: AB_1845848"	"unprognostic (1.35e-2)"	"unprognostic (2.03e-4)"	"unprognostic (7.22e-3)"	"unprognostic (1.16e-1)"	"unprognostic (1.43e-1)"	"unprognostic (1.09e-1)"	"unprognostic (1.51e-2)"	"unprognostic (2.05e-2)"	"unprognostic (2.18e-1)"	"unprognostic (6.76e-3)"	"unprognostic (5.37e-2)"	"unprognostic (1.28e-1)"	"unprognostic (2.92e-3)"	"unprognostic (7.80e-2)"	"unprognostic (4.90e-2)"	"unprognostic (1.15e-1)"	"unprognostic (6.91e-3)"
CCK		ENSG00000187094	Cholecystokinin	P06307	3	42257825-42266185	"Plasma proteins, Predicted secreted proteins"		Hormone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	15	"brain: 435.6;intestine: 112.3"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 38.1;Enteroendocrine cells: 115.6;Excitatory neurons: 149.6;Inhibitory neurons: 150.9;Melanocytes: 37.8;Muller glia cells: 36.2;Oligodendrocytes: 38.0"	"Group enriched"	"Detected in many"	5	"glioma: 4.0;pancreatic cancer: 1.8;prostate cancer: 3.5;stomach cancer: 1.0"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	7	"Bone cancer: 82.2;Gastric cancer: 52.1"		"Low region specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"cerebral cortex: 107.8"	"HPA045039, HPA069515"	Enhanced	Supported			"Secreted to blood"	Hormone	NA	NA	43700000			"Cluster 61: Brain - Neuronal signaling"	"Cluster 53: Neurons - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 34: Neurons - Neuronal signaling"	32			"HPA045039: , HPA069515: AB_2732135"	"unprognostic (3.36e-1)"	"unprognostic (1.58e-1)"	"unprognostic (1.92e-1)"	"unprognostic (1.40e-3)"	"unprognostic (1.04e-1)"	"unprognostic (1.70e-1)"		"unprognostic (2.39e-3)"		"unprognostic (1.97e-2)"	"unprognostic (3.91e-1)"	"unprognostic (8.77e-2)"		"unprognostic (1.35e-1)"	"unprognostic (2.42e-1)"	"unprognostic (1.37e-1)"	"unprognostic (5.10e-2)"
CD207	"CLEC4K, Langerin"	ENSG00000116031	"CD207 molecule"	Q9UJ71	2	70830211-70835816	"CD markers, Disease related genes, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	5	"skin 1: 85.4"	"Group enriched"	"Detected in some"	4	"Langerhans cells: 15.1;Macrophages: 13.7"	"Low cancer specificity"	"Detected in many"			"Not detected"	"Not detected"			"Immune cell enriched"	"Detected in single"	12	"myeloid DC: 1.1"	"Lineage enriched"	"Detected in single"	12	"dendritic cells: 1.1"	"Cancer enhanced"	"Detected in some"		"Bone cancer: 1.3"	"Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"CAB002222, HPA011216"	Enhanced		Uncertain	Cytosol			No	NA				"Cluster 13: Skin - Cornification"		"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 28: Dendritic cells - Antigen presentation"	5	Cytosol		"CAB002222: AB_563850, HPA011216: AB_1078453"	"unprognostic (1.45e-2)"	"unprognostic (8.28e-3)"	"unprognostic (9.34e-2)"	"unprognostic (1.65e-1)"	"unprognostic (1.38e-1)"	"unprognostic (2.23e-1)"	"unprognostic (3.02e-1)"	"unprognostic (1.27e-3)"	"unprognostic (1.05e-1)"	"unprognostic (4.86e-2)"	"unprognostic (3.45e-1)"	"unprognostic (1.63e-1)"	"unprognostic (7.92e-4)"	"unprognostic (2.13e-2)"	"unprognostic (1.81e-1)"	"unprognostic (1.98e-1)"	"unprognostic (2.46e-2)"
CD99	MIC2	ENSG00000002586	"CD99 molecule (Xg blood group)"	P14209	X	2691187-2741309	"CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Fibroblast_1, Skin - Fibroblast_2"					"Low region specificity"	"Detected in all"			"CAB000020, HPA035304"	Supported		Approved	"Golgi apparatus"			NA	NA		62000000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 53: Fibroblasts - ECM organization"		"Golgi apparatus"		"CAB000020: AB_2076419, HPA035304: AB_10672861"	"unprognostic (3.71e-3)"	"unprognostic (2.90e-1)"	"unprognostic (5.97e-3)"	"unprognostic (7.01e-3)"	"unprognostic (2.14e-2)"	"unprognostic (6.98e-3)"	"unprognostic (3.89e-3)"	"unprognostic (1.54e-2)"	"unprognostic (1.06e-1)"	"unprognostic (1.05e-1)"	"unprognostic (1.59e-2)"	"unprognostic (1.87e-1)"	"prognostic unfavorable (5.87e-7)"	"unprognostic (2.11e-2)"	"unprognostic (2.18e-1)"	"unprognostic (5.37e-2)"	"unprognostic (3.61e-2)"
CDKL2	"KKIAMRE, P56"	ENSG00000138769	"Cyclin dependent kinase like 2"	Q92772	4	75576496-75630716	"Enzymes, Predicted intracellular proteins"		"Kinase, Serine/threonine-protein kinase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"retina: 9.3;testis: 11.2"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 2: 52.5;Early spermatids: 81.9;Horizontal cells: 34.6;Inhibitory neurons: 39.2;Oligodendrocytes: 43.2;Spermatocytes: 93.9"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Adipose visceral - Mesothelial cells, Lung - Alveolar cells type 2, Skin - Sebaceous gland cells, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA040672			Approved	Nucleoplasm,Centrosome			NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"		"Nucleoplasm, Centrosome"		"HPA040672: AB_10794744"	"unprognostic (2.07e-1)"	"unprognostic (9.96e-2)"	"unprognostic (6.91e-2)"	"unprognostic (3.80e-5)"	"unprognostic (3.43e-2)"	"unprognostic (2.71e-2)"	"unprognostic (1.59e-1)"	"unprognostic (8.14e-3)"	"unprognostic (1.58e-1)"	"unprognostic (1.62e-1)"	"unprognostic (5.85e-2)"	"unprognostic (1.27e-1)"	"prognostic favorable (6.88e-15)"	"unprognostic (5.91e-2)"	"unprognostic (1.70e-1)"	"unprognostic (1.64e-1)"	"unprognostic (7.52e-2)"
CENPVL1	"CENPVP1, PRR6L1"	ENSG00000223591	"Centromere protein V like 1"	A0A0U1RR11	X	51710512-51712131	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Group enriched"	"Detected in some"	12	"brain: 3.9;testis: 1.1"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA				"Cluster 5: Brain & Testis - Signal transduction"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 12: Bone cancer - Neuronal signaling"																						
CENPVL2	CENPVP2	ENSG00000283093	"Centromere protein V like 2"	P0DPI3	X	51681212-51682831	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Tissue enriched"	"Detected in single"	6	"brain: 4.7"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 12: Bone cancer - Neuronal signaling"																						
CENPVL3	CENPVP3	ENSG00000224109	"Centromere protein V like 3"	A0A0U1RRI6	X	51617020-51618912	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Group enriched"	"Detected in some"	5	"brain: 2.0;testis: 2.9"	"Cell type enriched"	"Detected in some"	23	"Sertoli cells: 27.2"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"Bone cancer: 8.9"	"Testis - Sertoli cells"																NA	NA				"Cluster 44: Testis - Spermatogenesis"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 63: Late spermatids - Spermatogenesis"																"unprognostic (3.07e-2)"			"unprognostic (1.48e-1)"		
CHRNA4	"BFNC, EBN, EBN1"	ENSG00000101204	"Cholinergic receptor nicotinic alpha 4 subunit"	P43681	20	63343223-63378401	"Disease related genes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"Disease variant, Epilepsy, FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 14.3;liver: 56.6;parathyroid gland: 12.3"	"Group enriched"	"Detected in some"	4	"Bipolar cells: 24.4;Hepatocytes: 29.4;Horizontal cells: 49.7"	"Cancer enhanced"	"Detected in some"		"liver cancer: 1.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"Bone cancer: 1.0"	"Kidney - Proximal tubular cells, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"midbrain: 36.5;pons: 34.3;thalamus: 57.0"	CAB034064	Uncertain						NA	NA				"Cluster 69: Liver - Oxidoreductase activity"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"	5			"CAB034064: AB_2080535"	"unprognostic (3.40e-1)"	"unprognostic (1.71e-1)"		"unprognostic (2.87e-2)"	"unprognostic (3.98e-1)"	"unprognostic (8.03e-2)"	"unprognostic (1.75e-1)"	"unprognostic (1.22e-1)"	"unprognostic (1.74e-1)"	"unprognostic (2.10e-3)"	"unprognostic (5.72e-4)"	"unprognostic (9.02e-3)"	"unprognostic (9.79e-4)"	"unprognostic (6.77e-2)"	"unprognostic (1.08e-1)"	"unprognostic (3.81e-2)"	
CLDN5	"AWAL, BEC1, CPETRL1, TMVCF"	ENSG00000184113	"Claudin 5"	O00501	22	19523024-19527545	"Predicted membrane proteins, Transporters"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 425.6;breast: 407.2;choroid plexus: 418.8;lung: 386.5"	"Group enriched"	"Detected in many"	12	"Adipocytes: 2773.0;Endothelial cells: 835.9;Lymphatic endothelial cells: 1261.5"	"Cancer enriched"	"Detected in all"	4	"glioma: 32.0"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	24	"basophil: 19.0;naive CD4 T-cell: 4.8;neutrophil: 5.9"	"Group enriched"	"Detected in many"	29	"granulocytes: 19.0;T-cells: 4.8"	"Cancer enhanced"	"Detected in some"		"Bone cancer: 6.4;cervical cancer: 13.7"	"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Breast - Endothelial cells, Colon - Endothelial cells, Kidney - Endothelial cells, Liver - Vascular Endothelial cells, Prostate - Endothelial cells, Testis - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB002607	Approved						NA	NA			"Cluster 4: Neutrophils - Degranulation"	"Cluster 34: Non-specific - Mixed function"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 54: Lymphatic endothelial cells - Lymph vessel development"	33			"CAB002607: "	"unprognostic (1.26e-1)"	"unprognostic (2.05e-3)"	"unprognostic (1.77e-2)"	"unprognostic (2.07e-1)"	"unprognostic (3.05e-3)"	"unprognostic (6.00e-2)"	"unprognostic (4.98e-2)"	"unprognostic (3.24e-3)"	"unprognostic (1.33e-1)"	"unprognostic (8.95e-2)"	"unprognostic (2.29e-3)"	"unprognostic (1.15e-1)"	"unprognostic (7.31e-2)"	"unprognostic (2.01e-2)"	"unprognostic (2.47e-2)"	"unprognostic (2.22e-1)"	"unprognostic (2.96e-2)"
CLSTN2	"CDHR13, CS2, CSTN2, FLJ39113"	ENSG00000158258	"Calsyntenin 2"	Q9H4D0	3	139935185-140577397	"Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 20.4;ovary: 40.5"	"Cell type enriched"	"Detected in many"	4	"Excitatory neurons: 532.8"	"Cancer enriched"	"Detected in many"	7	"breast cancer: 15.0"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	5	"Bone cancer: 20.0;testis cancer: 39.3"	"Liver - Hepatic stellate cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA031342, HPA061800"	Approved		Uncertain	"Vesicles,Cytokinetic bridge"			Yes	No		130000		"Cluster 64: Neuronal - Transcription"	"Cluster 51: Neurons - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 34: Neurons - Neuronal signaling"		Vesicles	"Cytokinetic bridge"	"HPA031342: AB_10602800, HPA061800: AB_2684615"	"unprognostic (7.58e-2)"	"unprognostic (2.64e-2)"	"unprognostic (8.02e-2)"	"unprognostic (1.51e-3)"	"unprognostic (5.52e-3)"	"unprognostic (8.35e-2)"	"unprognostic (1.58e-1)"	"unprognostic (1.21e-1)"	"unprognostic (5.58e-1)"	"unprognostic (6.25e-2)"	"unprognostic (2.24e-1)"	"unprognostic (1.81e-1)"	"unprognostic (1.71e-1)"	"unprognostic (2.52e-2)"	"unprognostic (3.16e-2)"	"unprognostic (7.63e-5)"	"unprognostic (7.22e-5)"
COL11A2	"DFNA13, DFNB53, HKE5"	ENSG00000204248	"Collagen type XI alpha 2 chain"	P13942	6	33162681-33192499	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"			"Deafness, Disease variant, Dwarfism, Non-syndromic deafness, Stickler syndrome"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	4	"brain: 14.9;pituitary gland: 22.8;testis: 7.8"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 8.1;Early spermatids: 7.1;Horizontal cells: 5.7;Late spermatids: 5.7;Muller glia cells: 5.0;Oligodendrocytes: 6.2"	"Cancer enriched"	"Detected in many"	8	"melanoma: 13.3"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	4	"Bone cancer: 2.7;skin cancer: 1.7"	"Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"								"Secreted to extracellular matrix"	"No annotated function"	NA	NA		2100000		"Cluster 65: Cerebellum - Nervous system development"	"Cluster 6: Non-specific - Immune response"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 21: Early spermatids - Spermatogenesis"	1				"unprognostic (4.62e-1)"	"unprognostic (8.69e-2)"	"unprognostic (1.65e-4)"	"unprognostic (5.15e-3)"	"unprognostic (1.14e-1)"	"unprognostic (1.69e-1)"	"unprognostic (1.04e-2)"	"unprognostic (9.67e-2)"	"unprognostic (2.05e-2)"	"unprognostic (4.47e-2)"	"unprognostic (1.22e-1)"	"unprognostic (3.41e-3)"	"unprognostic (2.26e-6)"	"unprognostic (8.27e-2)"	"unprognostic (2.17e-1)"	"unprognostic (1.88e-1)"	"unprognostic (5.96e-2)"
CORT	"MGC32686, SST2"	ENSG00000241563	Cortistatin	O00230	1	10450031-10451998	"Predicted secreted proteins"		Hormone		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	28	"brain: 52.7"	"Cell type enhanced"	"Detected in some"		"Adipocytes: 1.8;Early spermatids: 5.2;Late spermatids: 5.3;Spermatocytes: 1.3"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"								"Secreted in brain"	Hormone	NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 33: Neurons - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 63: Late spermatids - Spermatogenesis"					"unprognostic (1.25e-2)"	"unprognostic (1.79e-2)"	"unprognostic (1.65e-1)"	"unprognostic (3.70e-3)"	"unprognostic (8.87e-2)"	"unprognostic (1.67e-2)"	"unprognostic (1.02e-2)"	"unprognostic (1.20e-1)"	"unprognostic (1.05e-1)"	"unprognostic (7.94e-3)"	"unprognostic (7.08e-7)"	"unprognostic (2.01e-1)"	"unprognostic (9.01e-4)"	"unprognostic (1.62e-1)"	"unprognostic (1.02e-1)"	"unprognostic (3.02e-1)"	"unprognostic (2.14e-4)"
CPNE4	"COPN4, CPN4"	ENSG00000196353	"Copine 4"	Q96A23	3	131533555-132285410	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	5	"brain: 7.8;prostate: 25.3"	"Cell type enriched"	"Detected in some"	5	"Excitatory neurons: 338.9"	"Cancer enriched"	"Detected in some"	6	"prostate cancer: 22.4"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"Bone cancer: 8.9"	"Colon - Colon enteroendocrine cells, Heart muscle - Cardiomyocytes, Pancreas - Alpha cells, Pancreas - Beta cells, Prostate - Prostate glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			"HPA032036, HPA078300"	Enhanced		Approved	Nucleoplasm,Cytosol			NA	NA				"Cluster 64: Neuronal - Transcription"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 34: Neurons - Neuronal signaling"		"Nucleoplasm, Cytosol"		"HPA032036: AB_10600898, HPA078300: AB_2732377"	"unprognostic (7.38e-2)"	"unprognostic (2.12e-2)"	"unprognostic (1.56e-1)"	"unprognostic (1.22e-4)"	"unprognostic (2.53e-2)"	"unprognostic (1.41e-2)"	"unprognostic (8.81e-3)"	"unprognostic (3.40e-1)"	"unprognostic (2.69e-2)"	"unprognostic (1.57e-2)"	"unprognostic (2.27e-2)"	"unprognostic (1.29e-2)"	"unprognostic (9.10e-3)"	"unprognostic (1.18e-2)"	"unprognostic (1.76e-2)"	"unprognostic (1.35e-1)"	"unprognostic (2.51e-1)"
CPNE7		ENSG00000178773	"Copine 7"	Q9UBL6	16	89575758-89597246	"Metabolic proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 17.3;epididymis: 18.9;pituitary gland: 13.7"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 10.1;Collecting duct cells: 15.6;Excitatory neurons: 9.0;Horizontal cells: 13.2;Inhibitory neurons: 8.7;Spermatogonia: 10.5;T-cells: 9.4"	"Cancer enhanced"	"Detected in many"		"colorectal cancer: 11.9"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"MAIT T-cell: 4.9"	"Lineage enriched"	"Detected in single"	5	"T-cells: 4.9"	"Low cancer specificity"	"Detected in many"			"Thyroid - T-cells"	"Low region specificity"	"Detected in many"			"Not detected"	"Not detected"			HPA043359	Uncertain						NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 50: Epididymis - Male reproductive secretion"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"				"HPA043359: AB_10794884"	"unprognostic (6.77e-2)"	"unprognostic (1.30e-2)"	"unprognostic (1.43e-1)"	"unprognostic (1.97e-1)"	"unprognostic (3.08e-2)"	"unprognostic (1.97e-1)"	"unprognostic (1.82e-1)"	"unprognostic (2.28e-3)"	"unprognostic (2.55e-1)"	"unprognostic (6.47e-2)"	"unprognostic (5.88e-2)"	"unprognostic (6.93e-2)"	"prognostic unfavorable (9.52e-6)"	"unprognostic (1.87e-2)"	"unprognostic (1.17e-1)"	"unprognostic (3.08e-1)"	"prognostic favorable (7.22e-4)"
CSPG5	NGC	ENSG00000114646	"Chondroitin sulfate proteoglycan 5"	O95196	3	47562238-47580792	"Predicted membrane proteins"	"Differentiation, Growth regulation, Neurogenesis"	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	20	"brain: 103.4;choroid plexus: 54.9;retina: 27.5"	"Cell type enhanced"	"Detected in some"		"Alveolar cells type 1: 41.5;Astrocytes: 64.1;Muller glia cells: 81.8;Oligodendrocyte precursor cells: 219.3"	"Cancer enriched"	"Detected in many"	19	"glioma: 48.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bone cancer: 14.1"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Skin - Keratinocyte (other), Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA049529, HPA067818, HPA071779"	Enhanced		Approved	Nucleoplasm,Mitochondria			No	No				"Cluster 33: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 12: Bone cancer - Neuronal signaling"	"Cluster 76: Oligodendrocyte precursor - Unknown function"		Nucleoplasm	Mitochondria	"HPA049529: AB_2680805, HPA067818: AB_2685905, HPA071779: AB_2686446"	"unprognostic (2.68e-1)"	"unprognostic (2.11e-1)"	"unprognostic (8.87e-2)"	"unprognostic (3.12e-2)"	"unprognostic (2.88e-1)"	"unprognostic (7.66e-2)"	"unprognostic (5.05e-4)"	"unprognostic (1.40e-1)"	"unprognostic (3.82e-1)"	"prognostic favorable (2.14e-4)"	"unprognostic (1.17e-1)"	"unprognostic (1.13e-1)"	"unprognostic (3.41e-4)"	"unprognostic (8.08e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.43e-1)"	"unprognostic (2.10e-1)"
