Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
FCRL3	"CD307c, FCRH3, IFGP3, IRTA3, SPAP2, SPAP2a, SPAP2b, SPAP2c, SPAP2d, SPAP2e"	ENSG00000160856	"Fc receptor like 3"	Q96P31	1	157674321-157700769	"CD markers, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	Fertilization	Receptor		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	6	"lymphoid tissue: 48.3"	"Cell type enhanced"	"Detected in some"		"B-cells: 45.6;Late spermatids: 10.6;NK-cells: 28.7;T-cells: 9.6"	"Low cancer specificity"	"Detected in some"			"Not detected"	"Not detected"			"Immune cell enhanced"	"Detected in many"		"naive B-cell: 35.4"	"Group enriched"	"Detected in many"	54	"B-cells: 35.4;NK-cells: 20.5;T-cells: 19.1"	"Cancer enriched"	"Detected in single"	81	"lymphoma: 17.7"	"Adipose subcutaneous - T-cells, Adipose visceral - T-cells, Breast - T-cells, Heart muscle - T-cells, Kidney - T-cells, Liver - NK-cells (Liver), Lung - NK-cells (Lung), Testis - Late spermatids"					"Low region specificity"	"Detected in many"			HPA048022	Enhanced						NA	NA			"Cluster 14: Non-specific - Unknown function"	"Cluster 70: Lymphoid tissue - Immune response"		"Cluster 55: Lymphoma - Immune response"	"Cluster 73: B-cells - B-cell function"				"HPA048022: AB_2732541"	"unprognostic (6.73e-3)"	"unprognostic (5.06e-4)"	"unprognostic (1.13e-2)"	"unprognostic (2.08e-4)"	"unprognostic (3.86e-1)"	"unprognostic (1.74e-5)"	"unprognostic (1.09e-2)"	"unprognostic (4.29e-3)"	"unprognostic (3.69e-3)"	"unprognostic (2.46e-4)"	"unprognostic (1.13e-1)"	"unprognostic (2.55e-2)"	"unprognostic (2.01e-4)"	"unprognostic (1.55e-1)"	"unprognostic (1.29e-1)"	"unprognostic (2.21e-1)"	"unprognostic (6.69e-2)"
FCRL5	"BXMAS1, CD307e, FCRH5, IRTA2"	ENSG00000143297	"Fc receptor like 5"	Q96RD9	1	157513377-157552515	"CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins"	Fertilization	Receptor		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	6	"lymphoid tissue: 35.4"	"Group enriched"	"Detected in some"	9	"B-cells: 83.7;Early spermatids: 68.8;Plasma cells: 249.7"	"Low cancer specificity"	"Detected in some"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	17	"memory B-cell: 13.0;naive B-cell: 14.2"	"Lineage enriched"	"Detected in single"	17	"B-cells: 14.2"	"Group enriched"	"Detected in some"	12	"lymphoma: 20.4;Myeloma: 7.2"	"Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Testis - Early spermatids, Testis - Late spermatids, Thyroid - Plasma cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"								"Secreted to blood"	Receptor	NA	NA	169000000	65000000	"Cluster 23: B-cells - Immunoglobulins"	"Cluster 36: Lymphoid tissue - Cytokine signaling"		"Cluster 55: Lymphoma - Immune response"	"Cluster 77: Plasma cells - Protein processing"	2				"unprognostic (1.30e-3)"	"unprognostic (3.51e-2)"	"unprognostic (7.59e-3)"	"unprognostic (1.57e-2)"	"unprognostic (9.41e-3)"	"unprognostic (4.32e-5)"	"unprognostic (2.61e-2)"	"unprognostic (6.93e-2)"	"unprognostic (7.40e-2)"	"unprognostic (7.66e-3)"	"unprognostic (4.01e-1)"	"unprognostic (1.39e-1)"	"unprognostic (9.51e-10)"	"unprognostic (1.20e-1)"	"unprognostic (4.40e-1)"	"unprognostic (8.99e-2)"	"unprognostic (2.78e-1)"
FGD2	ZFYVE4	ENSG00000146192	"FYVE, RhoGEF and PH domain containing 2"	Q7Z6J4	6	37005646-37029069	"Predicted intracellular proteins"		"Guanine-nucleotide releasing factor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 38.7"	"Cell type enhanced"	"Detected in many"		"B-cells: 65.5;dendritic cells: 57.5;Kupffer cells: 98.7;Langerhans cells: 52.5;Macrophages: 52.9;Microglial cells: 41.2;monocytes: 117.5;Schwann cells: 37.3"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	16	"classical monocyte: 22.7;intermediate monocyte: 65.6;memory B-cell: 24.0;myeloid DC: 35.5;naive B-cell: 19.1;non-classical monocyte: 72.0;plasmacytoid DC: 27.9"	"Group enriched"	"Detected in many"	18	"B-cells: 24.0;dendritic cells: 35.5;monocytes: 72.0"	"Group enriched"	"Detected in some"	7	"Leukemia: 3.4;lymphoma: 10.2;Myeloma: 3.2"	"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Breast - Macrophages, Colon - Macrophages, Heart muscle - Macrophages, Kidney - Macrophages, Liver - Kupffer cells, Pancreas - Macrophages, Prostate - Macrophages, Skeletal muscle - Macrophages, Stomach - Macrophages"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA029145, HPA049692"	Approved						NA	NA			"Cluster 23: B-cells - Immunoglobulins"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 55: Lymphoma - Immune response"	"Cluster 73: B-cells - B-cell function"	4			"HPA029145: AB_10601321, HPA049692: AB_2680852"	"unprognostic (3.54e-2)"	"unprognostic (1.40e-4)"	"unprognostic (5.69e-3)"	"unprognostic (2.29e-1)"	"unprognostic (1.27e-1)"	"unprognostic (1.67e-4)"	"unprognostic (7.97e-2)"	"unprognostic (1.58e-2)"	"unprognostic (2.47e-2)"	"unprognostic (2.78e-1)"	"unprognostic (3.39e-2)"	"unprognostic (2.82e-1)"	"unprognostic (1.15e-2)"	"unprognostic (3.91e-1)"	"unprognostic (1.02e-2)"	"unprognostic (3.88e-1)"	"unprognostic (7.10e-2)"
FGR	"c-fgr, p55c-fgr, SRC2"	ENSG00000000938	"FGR proto-oncogene, Src family tyrosine kinase"	P09769	1	27612064-27635185	"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"Immunity, Innate immunity"	"Kinase, Transferase, Tyrosine-protein kinase"	Proto-oncogene	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	6	"bone marrow: 205.7;lung: 83.9;lymphoid tissue: 137.8"	"Cell type enhanced"	"Detected in many"		"Hofbauer cells: 117.4;Kupffer cells: 202.5;Langerhans cells: 79.5;Macrophages: 138.9;monocytes: 398.9;NK-cells: 135.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Group enriched"	"Detected in some"	16	"Leukemia: 21.4;lymphoma: 33.4;Myeloma: 17.9"	"Adipose subcutaneous - Macrophages, Heart muscle - Neutrophils, Liver - Neutrophils, Lung - Neutrophil_2, Skin - Macrophages"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA002024	Enhanced		Approved	"Plasma membrane,Aggresome"			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 55: Lymphoma - Immune response"	"Cluster 29: Monocytes - Innate immune response"	2	"Plasma membrane"	Aggresome	"HPA002024: AB_1078503"	"unprognostic (2.66e-2)"	"unprognostic (1.51e-2)"	"unprognostic (6.32e-2)"	"unprognostic (9.74e-3)"	"unprognostic (6.66e-3)"	"unprognostic (6.71e-2)"	"unprognostic (5.77e-2)"	"unprognostic (1.25e-1)"	"unprognostic (1.81e-2)"	"unprognostic (7.45e-2)"	"unprognostic (2.79e-2)"	"unprognostic (1.10e-1)"	"unprognostic (1.94e-2)"	"unprognostic (6.26e-2)"	"unprognostic (3.93e-2)"	"unprognostic (2.30e-1)"	"unprognostic (8.12e-3)"
FMNL3	"DKFZp762B245, MGC45819, WBP3"	ENSG00000161791	"Formin like 3"	Q8IVF7	12	49636499-49708165	"Predicted intracellular proteins"	Angiogenesis	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"dendritic cells: 72.6;granulocytes: 44.8;Microglial cells: 113.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"plasmacytoid DC: 5.1"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Colon - Enteric glia cells, Liver - Vascular Endothelial cells, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA002552, HPA023201"	Uncertain		Supported	"Golgi apparatus,Vesicles,Plasma membrane,Cytosol"			NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 55: Lymphoma - Immune response"	"Cluster 58: Macrophages - Innate immune response"		"Golgi apparatus, Vesicles, Plasma membrane"	Cytosol	"HPA002552: AB_1078862, HPA023201: AB_1848575"	"unprognostic (2.97e-1)"	"unprognostic (2.77e-3)"	"unprognostic (4.97e-3)"	"unprognostic (7.19e-2)"	"unprognostic (5.42e-2)"	"unprognostic (2.33e-3)"	"unprognostic (5.37e-3)"	"unprognostic (1.52e-2)"	"unprognostic (2.83e-1)"	"unprognostic (1.54e-1)"	"unprognostic (6.67e-2)"	"unprognostic (2.79e-1)"	"prognostic unfavorable (3.58e-5)"	"unprognostic (1.04e-1)"	"unprognostic (2.31e-1)"	"unprognostic (2.03e-1)"	"unprognostic (2.69e-2)"
FNBP1	"FBP17, KIAA0554"	ENSG00000187239	"Formin binding protein 1"	Q96RU3	9	129887187-130043189	"Disease related genes, Plasma proteins, Predicted intracellular proteins"	Endocytosis			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"lymphoid tissue: 106.5"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 301.3;Langerhans cells: 424.1;NK-cells: 265.7;Oligodendrocytes: 485.9;Schwann cells: 248.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Colon - Smooth muscle cells, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA019635, HPA019691, HPA022119, HPA067742"	Enhanced		Supported	"Vesicles,Plasma membrane"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 71: Thymus - Adaptive immune response"	"Cluster 6: Non-specific - Immune response"	"Cluster 55: Lymphoma - Immune response"	"Cluster 14: Langerhans cells - Innate immune response"	7	"Plasma membrane"	Vesicles	"HPA019635: AB_2732423, HPA019691: AB_2670231, HPA022119: AB_2670897, HPA067742: "	"unprognostic (2.86e-1)"	"unprognostic (2.59e-3)"	"unprognostic (1.22e-2)"	"unprognostic (2.10e-1)"	"unprognostic (3.20e-1)"	"unprognostic (1.43e-2)"	"unprognostic (6.30e-3)"	"unprognostic (9.10e-2)"	"unprognostic (2.90e-1)"	"unprognostic (6.17e-2)"	"unprognostic (9.26e-2)"	"unprognostic (2.65e-1)"	"prognostic unfavorable (8.45e-5)"	"unprognostic (6.84e-2)"	"unprognostic (1.37e-1)"	"unprognostic (2.10e-1)"	"unprognostic (1.21e-1)"
FOXP1	"12CC4, hFKH1B, HSPC215, QRF1"	ENSG00000114861	"Forkhead box P1"	Q9H334	3	70954693-71583978	"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"DNA-binding, Repressor"	"Cancer-related genes, Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Skin - Endothelial cells"	"Region enhanced"	"Detected in all"		"basal ganglia: 102.6"	"Low region specificity"	"Detected in all"			"HPA003876, CAB011501"	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 53: Neurons - Mixed function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 64: Non-specific - Ribosome"	2	Nucleoplasm		"CAB011501: AB_732428, HPA003876: AB_1078907"	"unprognostic (2.31e-1)"	"unprognostic (4.35e-3)"	"unprognostic (2.09e-2)"	"unprognostic (3.54e-2)"	"unprognostic (2.69e-1)"	"unprognostic (2.81e-3)"	"unprognostic (1.68e-1)"	"unprognostic (1.00e-1)"	"unprognostic (1.23e-1)"	"unprognostic (2.03e-1)"	"unprognostic (4.38e-3)"	"unprognostic (3.40e-1)"	"unprognostic (6.14e-2)"	"unprognostic (1.05e-1)"	"unprognostic (8.65e-2)"	"unprognostic (1.27e-1)"	"unprognostic (6.05e-2)"
FRMPD2	"MGC35285, PDZD5C, PDZK5C"	ENSG00000170324	"FERM and PDZ domain containing 2"	Q68DX3	10	48153088-48274696	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	8	"retina: 24.0"	"Group enriched"	"Detected in some"	15	"Astrocytes: 34.7;Bipolar cells: 49.1;Ciliated cells: 53.6;Cone photoreceptor cells: 113.8;Early spermatids: 81.4;Late spermatids: 121.4;Rod photoreceptor cells: 96.1"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	5	"prostate cancer: 2.5"	"Breast - Breast glandular cells, Kidney - Ascending Loop of Henle cells, Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"										NA	NA				"Cluster 76: Retina - Visual perception"	"Cluster 46: Brainstem - Mixed function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 66: Photoreceptor cells - Visual perception"					"unprognostic (1.53e-1)"	"unprognostic (3.08e-1)"		"unprognostic (7.88e-4)"	"unprognostic (7.59e-2)"	"unprognostic (2.37e-1)"	"unprognostic (2.06e-1)"	"unprognostic (6.54e-3)"		"unprognostic (1.85e-1)"	"unprognostic (6.60e-2)"	"unprognostic (1.12e-1)"	"unprognostic (3.25e-12)"	"unprognostic (3.48e-2)"	"unprognostic (5.43e-2)"	"unprognostic (1.54e-1)"	"unprognostic (7.43e-5)"
FSD1L	"CCDC10, CSDUFD1, FSD1CL, FSD1NL"	ENSG00000106701	"Fibronectin type III and SPRY domain containing 1 like"	Q9BXM9	9	105447796-105552433	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"retina: 42.0"	"Cell type enhanced"	"Detected in many"		"Cone photoreceptor cells: 249.8;Early spermatids: 93.7;Excitatory neurons: 76.3;Late spermatids: 84.6;Rod photoreceptor cells: 132.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Pancreas - Ductal cells, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA035138	Approved		Approved	"Golgi apparatus,Vesicles,Plasma membrane"			NA	NA			"Cluster 23: B-cells - Immunoglobulins"	"Cluster 39: Retina & Testis - Cilium"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 66: Photoreceptor cells - Visual perception"		"Plasma membrane"	"Golgi apparatus, Vesicles"	"HPA035138: AB_10601324"	"unprognostic (9.28e-2)"	"unprognostic (4.04e-3)"	"unprognostic (1.73e-1)"	"unprognostic (1.88e-3)"	"unprognostic (3.93e-2)"	"unprognostic (1.82e-2)"	"unprognostic (3.17e-5)"	"unprognostic (4.20e-2)"	"unprognostic (5.65e-2)"	"unprognostic (9.64e-3)"	"unprognostic (2.66e-3)"	"unprognostic (3.32e-2)"	"unprognostic (8.28e-2)"	"unprognostic (2.92e-1)"	"unprognostic (1.87e-1)"	"unprognostic (8.07e-2)"	"unprognostic (1.22e-3)"
GDF7	BMP12	ENSG00000143869	"Growth differentiation factor 7"	Q7Z4P5	2	20667144-20679243	"Predicted secreted proteins"		"Cytokine, Growth factor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 9.5;seminal vesicle: 21.7"	"Cell type enriched"	"Detected in some"	14	"Endometrial stromal cells: 121.5"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"liver cancer: 1.4"	"Adipose subcutaneous - Smooth muscle cells, Skin - Keratinocyte (granular)"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA069106			Approved	Vesicles	"Secreted in other tissues"	Cytokine	NA	NA				"Cluster 62: Connective tissue - ECM organization"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 9: Endometrial stromal cells - Transcription"		Vesicles		"HPA069106: "	"unprognostic (1.35e-1)"	"unprognostic (9.93e-3)"	"unprognostic (5.10e-1)"	"unprognostic (2.44e-3)"	"unprognostic (1.35e-1)"	"unprognostic (2.06e-3)"	"unprognostic (8.63e-3)"	"unprognostic (6.31e-3)"	"unprognostic (8.00e-3)"	"unprognostic (3.85e-1)"	"unprognostic (4.41e-2)"	"unprognostic (1.14e-1)"	"unprognostic (1.28e-3)"	"unprognostic (8.02e-3)"	"unprognostic (2.05e-1)"	"unprognostic (3.44e-2)"	"unprognostic (1.89e-3)"
GPCPD1	"GDE5, GDPD6, KIAA1434"	ENSG00000125772	"Glycerophosphocholine phosphodiesterase 1"	Q9NPB8	20	5544439-5611006	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 74.6"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 273.0;Microglial cells: 278.2;monocytes: 272.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA042987			Uncertain	Nucleoplasm			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 6: Bone marrow - Innate immune response"	"Cluster 37: Neurons - Mixed function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 29: Monocytes - Innate immune response"		Nucleoplasm		"HPA042987: AB_2678254"	"unprognostic (2.25e-2)"	"unprognostic (2.45e-2)"	"unprognostic (3.41e-1)"	"prognostic favorable (1.30e-4)"	"unprognostic (2.93e-2)"	"unprognostic (8.10e-2)"	"unprognostic (1.63e-1)"	"unprognostic (1.39e-2)"	"unprognostic (3.76e-2)"	"unprognostic (1.67e-1)"	"unprognostic (1.46e-1)"	"unprognostic (1.18e-1)"	"prognostic unfavorable (3.73e-4)"	"unprognostic (1.56e-1)"	"unprognostic (1.22e-1)"	"unprognostic (1.51e-1)"	"unprognostic (2.30e-2)"
GPR132	G2A	ENSG00000183484	"G protein-coupled receptor 132"	Q9UNW8	14	105049395-105065445	"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins"	"Stress response"	"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 7.9;lymphoid tissue: 7.6"	"Cell type enhanced"	"Detected in some"		"B-cells: 18.7;Langerhans cells: 60.0;Macrophages: 36.3;monocytes: 119.0;NK-cells: 18.7;T-cells: 22.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"lymphoma: 13.7;Myeloma: 7.9"	"Adipose visceral - Macrophages, Prostate - T-cells, Skeletal muscle - Macrophages"									"HPA029694, HPA029695"	Supported						NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 55: Lymphoma - Immune response"	"Cluster 29: Monocytes - Innate immune response"				"HPA029694: AB_10600213, HPA029695: AB_10601984"	"unprognostic (2.71e-3)"	"prognostic favorable (3.21e-4)"	"unprognostic (1.68e-2)"	"unprognostic (1.07e-3)"	"unprognostic (1.16e-1)"	"prognostic favorable (6.44e-4)"	"unprognostic (1.82e-1)"	"unprognostic (1.28e-1)"	"unprognostic (3.35e-2)"	"unprognostic (8.54e-2)"	"unprognostic (1.10e-1)"	"unprognostic (4.18e-1)"	"prognostic unfavorable (1.71e-5)"	"unprognostic (6.71e-2)"	"unprognostic (4.60e-2)"	"unprognostic (1.23e-3)"	"unprognostic (2.72e-1)"
GPR15		ENSG00000154165	"G protein-coupled receptor 15"	P49685	3	98531978-98534681	"G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	4	"intestine: 30.3"	"Group enriched"	"Detected in some"	13	"B-cells: 8.7;Plasma cells: 33.8;T-cells: 22.2"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in some"			"Group enriched"	"Detected in some"	6	"memory B-cell: 3.6;memory CD4 T-cell: 10.8;memory CD8 T-cell: 5.1;T-reg: 12.2"	"Group enriched"	"Detected in many"	26	"B-cells: 3.6;T-cells: 12.2"	"Cancer enhanced"	"Detected in many"		"lymphoma: 31.6"	"Adipose visceral - T-cells, Breast - Plasma cells, Thyroid - T-cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA013775	Approved						NA	NA			"Cluster 16: Non-specific - Cell proliferation"	"Cluster 45: Intestine - Digestion"	"Cluster 30: White matter - Myelination"	"Cluster 55: Lymphoma - Immune response"	"Cluster 77: Plasma cells - Protein processing"				"HPA013775: AB_1849264"	"unprognostic (8.03e-2)"	"unprognostic (1.04e-2)"	"unprognostic (3.72e-3)"	"unprognostic (5.66e-2)"	"unprognostic (9.48e-3)"	"unprognostic (5.60e-5)"	"unprognostic (5.17e-1)"	"unprognostic (6.77e-3)"	"unprognostic (3.96e-1)"	"unprognostic (3.03e-2)"	"unprognostic (2.82e-1)"	"unprognostic (2.83e-1)"	"unprognostic (4.04e-3)"	"unprognostic (4.23e-3)"	"unprognostic (1.89e-1)"	"unprognostic (1.23e-1)"	"unprognostic (1.54e-1)"
