Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CA8	"CALS, CARP"	ENSG00000178538	"Carbonic anhydrase 8"	P35219	8	60185412-60281400	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Cancer-related genes, Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 18.2;parathyroid gland: 38.9"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 87.9;Oligodendrocyte precursor cells: 121.7"	"Cancer enhanced"	"Detected in many"		"endometrial cancer: 7.8"	"Region enhanced"	"Detected in all"		"cerebellum: 36.0"	"Immune cell enriched"	"Detected in some"	24	"basophil: 76.2"	"Lineage enriched"	"Detected in many"	24	"granulocytes: 76.2"	"Cancer enhanced"	"Detected in many"		"skin cancer: 9.1"	"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Heart muscle - Endothelial cells, Prostate - Fibroblasts, Testis - Sertoli cells"	"Region enriched"	"Detected in all"	38	"cerebellum: 1260.6"	"Region enriched"	"Detected in all"	9	"cerebellum: 115.2"	"HPA024748, CAB025545, CAB047309"	Enhanced						NA	NA			"Cluster 46: Basophils - Proteolysis"	"Cluster 61: Brain - Neuronal signaling"	"Cluster 35: Non-specific - DNA binding"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 76: Oligodendrocyte precursor - Unknown function"	11			"CAB025545: , CAB047309: , HPA024748: AB_1846003"	"unprognostic (1.55e-1)"	"unprognostic (2.89e-2)"	"unprognostic (4.43e-2)"	"unprognostic (3.46e-3)"	"unprognostic (6.67e-2)"	"unprognostic (3.19e-1)"	"unprognostic (3.85e-2)"	"unprognostic (3.54e-2)"	"unprognostic (1.28e-1)"	"unprognostic (1.19e-1)"	"prognostic favorable (5.79e-5)"	"unprognostic (3.23e-2)"	"unprognostic (1.68e-2)"	"unprognostic (2.12e-1)"	"unprognostic (1.71e-2)"	"unprognostic (1.95e-1)"	"unprognostic (1.41e-1)"
CAPN8	nCL-2	ENSG00000203697	"Calpain 8"	A6NHC0	1	223538007-223665723	"Enzymes, Predicted intracellular proteins"		"Hydrolase, Protease, Thiol protease"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	9	"stomach 1: 283.4"	"Cell type enriched"	"Detected in many"	12	"Gastric mucus-secreting cells: 816.5"	"Cancer enhanced"	"Detected in many"		"pancreatic cancer: 28.8"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bile duct cancer: 30.1;colorectal cancer: 26.4;Gastric cancer: 30.1"	"Colon - Colon enterocytes, Lung - Alveolar cells type 2, Prostate - Urothelial cells, Stomach - Gastric mucous cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA073939			Approved	"Nucleoplasm,Nuclear membrane,Vesicles"			No	NA				"Cluster 48: Stomach - Proteolysis"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 46: Gastric mucus-secreting cells - Digestion"		"Nucleoplasm, Nuclear membrane, Vesicles"		"HPA073939: AB_2686646"	"unprognostic (4.87e-3)"	"unprognostic (2.58e-1)"	"unprognostic (1.89e-1)"	"unprognostic (2.06e-2)"	"unprognostic (1.32e-2)"	"unprognostic (1.49e-1)"	"unprognostic (7.97e-3)"	"unprognostic (1.19e-1)"	"unprognostic (1.26e-1)"	"unprognostic (8.08e-2)"	"unprognostic (2.72e-3)"	"unprognostic (3.55e-1)"	"unprognostic (4.12e-6)"	"unprognostic (6.95e-2)"	"unprognostic (5.59e-2)"	"unprognostic (3.83e-2)"	"unprognostic (5.44e-3)"
CAPN9	"GC36, nCL-4"	ENSG00000135773	"Calpain 9"	O14815	1	230747384-230802003	"Enzymes, Predicted intracellular proteins"		"Hydrolase, Protease, Thiol protease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"intestine: 21.5;stomach 1: 58.8"	"Group enriched"	"Detected in some"	6	"Gastric mucus-secreting cells: 89.0;Intestinal goblet cells: 90.6"	"Cancer enhanced"	"Detected in many"		"pancreatic cancer: 7.8"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Gastric cancer: 4.2"	"Colon - Colon enterocytes, Heart muscle - Cardiomyocytes, Stomach - Gastric mucous cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA020398, CAB033483, HPA062050"	Enhanced		Approved	"Golgi apparatus,Vesicles"			NA	NA				"Cluster 45: Intestine - Digestion"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"		Vesicles	"Golgi apparatus"	"CAB033483: AB_1119945, HPA020398: AB_2670429, HPA062050: "	"unprognostic (2.64e-1)"	"unprognostic (1.20e-1)"	"unprognostic (2.60e-2)"	"unprognostic (1.09e-1)"	"unprognostic (2.20e-1)"	"unprognostic (2.49e-2)"	"unprognostic (3.36e-2)"	"unprognostic (2.30e-2)"	"unprognostic (4.61e-2)"	"unprognostic (3.44e-2)"	"unprognostic (9.10e-2)"	"unprognostic (1.60e-1)"	"unprognostic (5.97e-5)"	"unprognostic (1.51e-1)"	"unprognostic (2.08e-1)"	"unprognostic (4.60e-2)"	"unprognostic (2.16e-1)"
CFAP65	"CCDC108, DKFZp434O0527, MGC35338"	ENSG00000181378	"Cilia and flagella associated protein 65"	Q6ZU64	2	219002846-219041527	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cilium biogenesis/degradation"		"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 9.1;fallopian tube: 24.8;retina: 8.9;testis: 9.1"	"Cell type enhanced"	"Detected in many"		"Ciliated cells: 64.5;Early spermatids: 159.9;Enteroendocrine cells: 36.6;Intestinal goblet cells: 31.0;Late spermatids: 147.8"	"Cancer enhanced"	"Detected in single"		"endometrial cancer: 1.1"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Lung - Respiratory ciliated cells, Prostate - Prostate glandular cells, Testis - Early spermatids"	"Low region specificity"	"Detected in many"			"Region enhanced"	"Detected in many"		"midbrain: 10.4"	"HPA055156, HPA063406"	Uncertain		Approved	"Plasma membrane,Cytosol"	"Intracellular and membrane"	Other	NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"		"Plasma membrane, Cytosol"		"HPA055156: AB_2682720, HPA063406: "	"unprognostic (3.95e-2)"	"unprognostic (1.80e-1)"	"unprognostic (9.88e-3)"	"prognostic favorable (6.08e-5)"	"unprognostic (2.18e-2)"	"unprognostic (1.04e-2)"	"unprognostic (2.20e-1)"	"unprognostic (3.76e-3)"	"unprognostic (3.71e-1)"	"unprognostic (3.03e-1)"	"unprognostic (5.58e-3)"	"unprognostic (1.43e-1)"	"unprognostic (6.62e-3)"	"unprognostic (8.04e-2)"	"unprognostic (2.81e-2)"	"unprognostic (9.60e-2)"	"unprognostic (6.60e-2)"
CHMP5	"C9orf83, CGI-34, HSPC177, SNF7DC2, Vps60"	ENSG00000086065	"Charged multivesicular body protein 5"	Q9NZZ3	9	33264879-33282070	"Plasma proteins, Predicted intracellular proteins"	"Protein transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB033874, HPA042883, HPA056437"	Enhanced		Supported	Microtubules,Midbody,Cytosol			Yes	No		22000	"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 52: Kidney - Transmembrane transport"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 45: Non-specific - Mixed function"	5	"Microtubules, Cytosol"	Midbody	"CAB033874: AB_10608611, HPA042883: AB_2678212, HPA056437: AB_2683133"	"unprognostic (1.10e-1)"	"unprognostic (1.10e-1)"	"unprognostic (9.08e-2)"	"unprognostic (1.07e-1)"	"unprognostic (2.32e-1)"	"unprognostic (4.56e-2)"	"unprognostic (3.87e-2)"	"unprognostic (2.18e-2)"	"unprognostic (4.71e-2)"	"unprognostic (2.14e-3)"	"unprognostic (7.94e-2)"	"unprognostic (2.66e-1)"	"prognostic favorable (2.87e-7)"	"unprognostic (2.22e-1)"	"unprognostic (9.59e-2)"	"unprognostic (1.73e-1)"	"unprognostic (7.31e-2)"
CLDN18	SFTPJ	ENSG00000066405	"Claudin 18"	P56856	3	137998735-138033655	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	51	"lung: 244.4;stomach 1: 706.2"	"Group enriched"	"Detected in some"	32	"Alveolar cells type 1: 661.9;Alveolar cells type 2: 361.3;Gastric mucus-secreting cells: 1092.4"	"Group enriched"	"Detected in some"	11	"pancreatic cancer: 113.6;stomach cancer: 186.8"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Gastric cancer: 17.9;pancreatic cancer: 12.4"	"Lung - Alveolar cells type 1, Stomach - Gastric mucous cells, Testis - Spermatocytes"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"CAB013010, CAB013243, HPA018446"	Enhanced		Approved	"Cell Junctions"			NA	NA				"Cluster 48: Stomach - Proteolysis"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 45: Non-specific - Mixed function"	2	"Cell Junctions"		"CAB013010: AB_2533382, CAB013243: AB_2533383, HPA018446: AB_2669866"	"unprognostic (1.03e-1)"	"unprognostic (1.49e-1)"	"unprognostic (2.93e-1)"	"unprognostic (1.04e-2)"	"unprognostic (1.41e-1)"	"unprognostic (8.51e-2)"	"unprognostic (5.14e-4)"	"unprognostic (2.00e-1)"	"unprognostic (1.29e-1)"	"unprognostic (2.60e-1)"	"unprognostic (9.54e-2)"	"unprognostic (1.38e-2)"	"unprognostic (4.42e-5)"	"unprognostic (1.66e-1)"	"unprognostic (2.26e-1)"	"unprognostic (8.26e-2)"	"unprognostic (2.95e-1)"
CRYBA2		ENSG00000163499	"Crystallin beta A2"	P53672	2	218990189-218993422	"Disease related genes, Human disease related genes, Predicted intracellular proteins"		"Eye lens protein"	"Cataract, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"pancreas: 16.1;pituitary gland: 13.4"	"Cell type enriched"	"Detected in some"	4	"Enteroendocrine cells: 886.3"	"Cancer enriched"	"Detected in some"	15	"pancreatic cancer: 16.0"	"Group enriched"	"Detected in many"	6	"midbrain: 23.4;pons: 10.1"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"lung cancer: 4.7;Neuroblastoma: 4.3"	"Pancreas - Alpha cells, Prostate - Prostate glandular cells"	"Region enhanced"	"Detected in some"		"pons and medulla: 4.3"	"Low region specificity"	"Detected in many"			HPA062293	Supported						NA	NA				"Cluster 15: Pancreas - Proteolysis"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 20: Enteroendocrine cells - Hormone signaling"	21			"HPA062293: AB_2732680"	"unprognostic (5.29e-2)"	"unprognostic (1.24e-1)"	"unprognostic (2.15e-1)"	"unprognostic (4.19e-1)"	"unprognostic (6.19e-2)"	"unprognostic (1.77e-1)"	"unprognostic (2.72e-1)"	"unprognostic (1.66e-2)"	"unprognostic (3.75e-1)"		"prognostic favorable (7.62e-4)"	"unprognostic (2.91e-1)"		"unprognostic (1.90e-1)"	"unprognostic (2.19e-1)"		
CST3		ENSG00000101439	"Cystatin C"	P01034	20	23626706-23638473	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins"		"Protease inhibitor, Thiol protease inhibitor"	"Age-related macular degeneration, Amyloidosis, Cancer-related genes, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 4419.8;choroid plexus: 4010.9"	"Cell type enhanced"	"Detected in all"		"Langerhans cells: 22281.6;Schwann cells: 10946.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in all"	7	"classical monocyte: 4979.2;intermediate monocyte: 6434.2;myeloid DC: 7977.6;non-classical monocyte: 4321.2;plasmacytoid DC: 4438.0"	"Group enriched"	"Detected in all"	9	"dendritic cells: 7977.6;monocytes: 6434.2"	"Low cancer specificity"	"Detected in all"			"Kidney - Fibroblasts, Skin - Fibroblast_2, Stomach - Fibroblasts, Testis - Sertoli cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB000118, HPA013143"	Enhanced		Supported	"Golgi apparatus,Vesicles"	"Secreted to blood"	"Enzyme inhibitor"	NA	NA	1040000000	2800000000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 28: Dendritic cells - Antigen presentation"	1	"Golgi apparatus, Vesicles"		"CAB000118: , HPA013143: AB_1847417"	"unprognostic (3.89e-2)"	"unprognostic (1.63e-1)"	"unprognostic (1.45e-1)"	"prognostic favorable (1.83e-4)"	"unprognostic (8.53e-2)"	"unprognostic (4.06e-2)"	"unprognostic (2.10e-2)"	"unprognostic (2.18e-2)"	"unprognostic (3.46e-2)"	"unprognostic (3.72e-1)"	"unprognostic (2.29e-3)"	"unprognostic (3.51e-2)"	"unprognostic (1.85e-1)"	"unprognostic (1.16e-1)"	"unprognostic (2.97e-1)"	"unprognostic (5.01e-2)"	"prognostic favorable (8.77e-4)"
CTF1	"CT-1, CT1"	ENSG00000150281	"Cardiotrophin 1"	Q16619	16	30896614-30903547	"Predicted intracellular proteins, Predicted secreted proteins"		Cytokine		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 15.0;Distal tubular cells: 27.7;Muller glia cells: 19.6;Proximal tubular cells: 13.9;Secretory cells: 20.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Heart muscle - Cardiomyocytes, Liver - Hepatic stellate cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB025853	Uncertain				"Secreted to blood"	Cytokine	NA	NA	11900			"Cluster 62: Connective tissue - ECM organization"	"Cluster 44: Non-specific - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 37: Glandular & Luminal cells - Unknown function"	1			"CAB025853: "	"unprognostic (1.31e-1)"	"unprognostic (9.01e-2)"	"unprognostic (6.81e-3)"	"unprognostic (1.06e-3)"	"prognostic unfavorable (7.22e-5)"	"unprognostic (2.12e-2)"	"unprognostic (1.73e-1)"	"prognostic favorable (9.87e-4)"	"unprognostic (4.47e-2)"	"unprognostic (1.09e-1)"	"unprognostic (6.75e-2)"	"unprognostic (2.76e-2)"	"unprognostic (1.76e-3)"	"unprognostic (5.07e-3)"	"unprognostic (2.06e-1)"	"unprognostic (2.16e-2)"	"unprognostic (1.79e-1)"
DOCK6	"KIAA1395, ZIR1"	ENSG00000130158	"Dedicator of cytokinesis 6"	Q96HP0	19	11199295-11262524	"Disease related genes, Human disease related genes, Predicted intracellular proteins"		"Guanine-nucleotide releasing factor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Adipocytes: 63.3;Endothelial cells: 40.9;Gastric mucus-secreting cells: 32.4;Lymphatic endothelial cells: 36.9;Microglial cells: 34.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Endothelial cells, Breast - Endothelial cells, Kidney - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA049423, HPA049424"	Approved		Supported	Cytosol			NA	NA				"Cluster 7: Adipose tissue - Mixed function"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	1	Cytosol		"HPA049423: AB_2680760, HPA049424: AB_2680761"	"unprognostic (2.69e-2)"	"unprognostic (2.27e-1)"	"unprognostic (9.51e-2)"	"unprognostic (3.35e-2)"	"unprognostic (4.72e-3)"	"prognostic favorable (9.09e-4)"	"unprognostic (2.54e-2)"	"unprognostic (4.91e-1)"	"unprognostic (1.23e-1)"	"unprognostic (1.65e-2)"	"unprognostic (2.57e-1)"	"unprognostic (7.89e-2)"	"unprognostic (1.25e-3)"	"unprognostic (2.76e-1)"	"unprognostic (1.51e-1)"	"unprognostic (5.41e-2)"	"unprognostic (2.95e-1)"
ENSG00000259171		ENSG00000259171	"Novel protein, ANG-RNASE4 readthrough"		14	20684587-20700576	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in many"		"liver: 111.6"	"Cell type enriched"	"Detected in single"	5	"Gastric mucus-secreting cells: 2.4"	"Cancer enhanced"	"Detected in single"		"liver cancer: 0.6"	"Low region specificity"	"Detected in many"			"Group enriched"	"Detected in some"	5	"classical monocyte: 9.9;memory B-cell: 3.6;myeloid DC: 5.8"	"Group enriched"	"Detected in many"	12	"B-cells: 3.6;dendritic cells: 5.8;monocytes: 9.9"	"Low cancer specificity"	"Detected in many"																			NA	NA			"Cluster 2: Dendritic cells - Unknown function"	"Cluster 83: Liver - Metabolism"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 49: Non-specific - Transcription"					"unprognostic (1.88e-1)"	"unprognostic (3.10e-2)"	"unprognostic (1.34e-1)"		"unprognostic (1.08e-2)"	"unprognostic (1.33e-2)"	"unprognostic (2.81e-3)"	"unprognostic (1.93e-1)"	"unprognostic (1.27e-1)"	"unprognostic (2.60e-1)"	"unprognostic (8.66e-2)"	"unprognostic (6.61e-2)"	"unprognostic (6.87e-3)"	"unprognostic (8.58e-3)"	"unprognostic (2.88e-1)"	"unprognostic (2.53e-2)"	"unprognostic (5.11e-2)"
ENSG00000270249		ENSG00000270249	"Novel protein"		7	102541501-102592444	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Low tissue specificity"	"Detected in some"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Not detected"	"Not detected"												HPA046970			Uncertain	Nucleoplasm			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 3: Non-specific - Unknown function"	"Cluster 37: Neurons - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"			Nucleoplasm		"HPA046970: AB_2679882"																	
EPHA4	"Hek8, TYRO1"	ENSG00000116106	"EPH receptor A4"	P54764	2	221418027-221574202	"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Cell adhesion, Neurogenesis"	"Developmental protein, Kinase, Receptor, Transferase, Tyrosine-protein kinase"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 24.3"	"Cell type enriched"	"Detected in many"	4	"Excitatory neurons: 307.6"	"Cancer enhanced"	"Detected in many"		"thyroid cancer: 14.9"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	9	"basophil: 1.6;gdT-cell: 1.7;MAIT T-cell: 1.7;memory B-cell: 1.3;memory CD4 T-cell: 2.5;memory CD8 T-cell: 1.7;naive B-cell: 1.2;naive CD4 T-cell: 1.0;NK-cell: 3.5;T-reg: 1.2"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB028368	Enhanced						NA	NA		9300000	"Cluster 24: Non-specific - Transcription"	"Cluster 74: Spermatids - Flagellum assembly"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 34: Neurons - Neuronal signaling"	5			"CAB028368: AB_2099353"	"unprognostic (1.28e-1)"	"unprognostic (5.87e-2)"	"unprognostic (2.28e-1)"	"unprognostic (2.46e-2)"	"unprognostic (5.99e-2)"	"unprognostic (1.33e-1)"	"unprognostic (7.05e-4)"	"unprognostic (1.80e-2)"	"unprognostic (2.40e-1)"	"prognostic unfavorable (9.56e-4)"	"unprognostic (1.12e-1)"	"unprognostic (2.85e-2)"	"prognostic favorable (5.67e-4)"	"unprognostic (3.12e-2)"	"unprognostic (1.96e-1)"	"unprognostic (2.36e-1)"	"unprognostic (8.66e-2)"
ETFRF1	LYRM5	ENSG00000205707	"Electron transfer flavoprotein regulatory factor 1"	Q6IPR1	12	25195216-25209645	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Distal tubular cells: 273.5;Early spermatids: 361.6;Spermatocytes: 306.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in all"		"Bile duct cancer: 107.2"	"Testis - Early spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA044255	Approved						NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 3: Non-specific - Unknown function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"	3			"HPA044255: AB_10967895"	"prognostic favorable (9.63e-4)"	"unprognostic (1.30e-1)"	"unprognostic (2.01e-1)"	"unprognostic (9.17e-2)"	"unprognostic (5.96e-2)"	"unprognostic (1.70e-1)"	"unprognostic (3.57e-3)"	"unprognostic (3.16e-2)"	"unprognostic (1.03e-1)"	"unprognostic (4.32e-2)"	"unprognostic (2.49e-2)"	"unprognostic (3.41e-2)"	"prognostic favorable (9.23e-5)"	"unprognostic (1.55e-1)"	"unprognostic (4.04e-2)"	"unprognostic (1.53e-1)"	"unprognostic (4.71e-3)"
