Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CNTNAP1	"Caspr, CNTNAP, NRXN4, p190"	ENSG00000108797	"Contactin associated protein 1"	P78357	17	42682531-42699993	"Disease related genes, Human disease related genes, Predicted membrane proteins"	"Cell adhesion"		"Disease variant, Neuropathy"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 75.2"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 22.8;Endometrial stromal cells: 17.5;Excitatory neurons: 44.0;Horizontal cells: 27.1;Inhibitory neurons: 36.1"	"Cancer enhanced"	"Detected in all"		"glioma: 10.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells, Testis - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA011772	Approved		Approved	Nucleoplasm			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 48: Smooth muscle cells - Signal transduction"		Nucleoplasm		"HPA011772: AB_1079541"	"unprognostic (4.04e-2)"	"unprognostic (3.69e-1)"	"unprognostic (2.37e-3)"	"unprognostic (1.89e-1)"	"unprognostic (5.02e-3)"	"unprognostic (1.13e-1)"	"unprognostic (3.19e-3)"	"unprognostic (1.19e-1)"	"unprognostic (2.59e-1)"	"unprognostic (9.76e-3)"	"unprognostic (1.99e-2)"	"unprognostic (1.67e-1)"	"prognostic unfavorable (4.16e-14)"	"unprognostic (9.52e-3)"	"unprognostic (2.27e-2)"	"unprognostic (3.11e-2)"	"unprognostic (7.37e-3)"
CRISPLD1	"Cocoacrisp, DKFZp762F133, LCRISP1"	ENSG00000121005	"Cysteine rich secretory protein LCCL domain containing 1"	Q9H336	8	74984505-75034558	"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"breast: 28.4"	"Cell type enhanced"	"Detected in many"		"Breast myoepithelial cells: 36.4;Ciliated cells: 27.0;Oligodendrocyte precursor cells: 76.4;Oocytes: 28.7;Prostatic glandular cells: 48.6"	"Cancer enhanced"	"Detected in many"		"glioma: 30.8"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Rhabdoid: 64.3"	"Colon - Enteric glia cells, Heart muscle - Fibroblasts, Skeletal muscle - Fibroblasts, Skin - Eccrine sweat gland cells, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			HPA024725	Uncertain				"Secreted - unknown location"	"No annotated function"	NA	NA		8200		"Cluster 51: Thyroid gland - Unknown function"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 76: Oligodendrocyte precursor - Unknown function"				"HPA024725: AB_1847238"	"unprognostic (2.16e-1)"	"unprognostic (5.88e-2)"	"unprognostic (4.01e-2)"	"unprognostic (3.78e-2)"	"unprognostic (3.85e-2)"	"unprognostic (1.65e-1)"	"unprognostic (2.09e-4)"	"unprognostic (6.81e-2)"	"unprognostic (1.58e-2)"	"unprognostic (5.96e-2)"	"unprognostic (2.35e-1)"	"unprognostic (2.24e-1)"	"unprognostic (1.65e-1)"	"unprognostic (7.39e-3)"	"unprognostic (2.38e-1)"	"unprognostic (1.77e-2)"	"unprognostic (1.23e-1)"
CTXND1	LINC01314	ENSG00000259417	"Cortexin domain containing 1"	A0A1B0GTU2	15	80195481-80252213	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Tissue enhanced"	"Detected in some"		"brain: 26.1;liver: 9.1"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 35.3;Cholangiocytes: 19.1;Hepatocytes: 17.0;Inhibitory neurons: 46.3;Melanocytes: 24.0;Oligodendrocyte precursor cells: 57.5"	"Group enriched"	"Detected in many"	7	"glioma: 3.4;liver cancer: 2.7;melanoma: 9.1;thyroid cancer: 5.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	9	"Rhabdoid: 6.1;skin cancer: 3.1"	"Colon - Enteric glia cells, Heart muscle - Cardiomyocytes, Liver - Hepatocytes, Lung - Alveolar cells type 2"	"Region enriched"	"Detected in all"	4	"hippocampal formation: 35.1"	"Region enriched"	"Detected in all"	10	"hippocampal formation: 1361.3"								NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 29: Forebrain - Mixed function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 65: Neurons - Synaptic function"					"unprognostic (4.15e-5)"	"unprognostic (8.42e-2)"	"unprognostic (6.08e-2)"	"unprognostic (1.86e-3)"	"unprognostic (5.59e-2)"	"unprognostic (3.48e-1)"	"unprognostic (1.90e-2)"	"unprognostic (2.61e-1)"	"unprognostic (2.41e-1)"	"unprognostic (7.04e-2)"	"unprognostic (3.90e-4)"	"unprognostic (2.43e-1)"	"unprognostic (1.72e-2)"	"unprognostic (1.92e-3)"	"unprognostic (1.06e-1)"	"unprognostic (5.14e-3)"	"unprognostic (1.34e-1)"
CYP26A1	"CP26, CYP26, P450RAI, P450RAI1"	ENSG00000095596	"Cytochrome P450 family 26 subfamily A member 1"	O43174	10	93073475-93077885	"Metabolic proteins, Predicted intracellular proteins"	"Lipid metabolism"	"Monooxygenase, Oxidoreductase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	27	"liver: 17.4"	"Cell type enhanced"	"Detected in some"		"Basal respiratory cells: 13.5;Glandular and luminal cells: 22.7;Inhibitory neurons: 4.7;Muller glia cells: 19.3"	"Cancer enhanced"	"Detected in many"		"testis cancer: 5.0"	"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Rhabdoid: 10.7"		"Not detected"	"Not detected"			"Region enhanced"	"Detected in some"		"cerebral cortex: 9.1"								NA	NA				"Cluster 83: Liver - Metabolism"	"Cluster 14: Neurons - Synaptic function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 37: Glandular & Luminal cells - Unknown function"					"unprognostic (2.80e-1)"	"unprognostic (4.21e-3)"	"unprognostic (5.65e-2)"	"unprognostic (2.94e-1)"	"unprognostic (2.16e-1)"	"unprognostic (4.90e-1)"	"unprognostic (4.17e-2)"	"unprognostic (6.22e-2)"	"unprognostic (3.35e-1)"	"unprognostic (4.89e-1)"	"unprognostic (1.11e-2)"	"unprognostic (6.24e-2)"	"unprognostic (2.04e-11)"	"unprognostic (1.84e-2)"	"unprognostic (2.04e-1)"	"unprognostic (1.22e-1)"	"unprognostic (4.11e-1)"
DMP1		ENSG00000152592	"Dentin matrix acidic phosphoprotein 1"	Q13316	4	87650280-87664361	"Disease related genes, Human disease related genes, Predicted secreted proteins"	Biomineralization			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Not detected"	"Not detected"			"Cell type enhanced"	"Detected in single"		"Early spermatids: 1.8"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	21	"Rhabdoid: 15.9"		"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA037465	Approved				"Secreted to extracellular matrix"	Other	NA	NA		64000				"Cluster 3: Rhabdoid - Membrane components"	"Cluster 18: Early spermatids - Unknown function"				"HPA037465: AB_10672492"	"unprognostic (6.77e-2)"	"unprognostic (1.55e-1)"		"unprognostic (1.42e-3)"	"unprognostic (1.80e-1)"	"unprognostic (4.96e-3)"		"unprognostic (7.73e-2)"	"unprognostic (3.88e-1)"	"unprognostic (1.11e-1)"	"unprognostic (1.35e-2)"		"unprognostic (8.50e-9)"	"unprognostic (5.82e-2)"	"unprognostic (1.49e-2)"	"unprognostic (2.77e-1)"	"unprognostic (1.74e-3)"
DNASE1L2	DNAS1L2	ENSG00000167968	"Deoxyribonuclease 1 like 2"	Q92874	16	2235816-2238711	"Predicted secreted proteins"		"Endonuclease, Hydrolase, Nuclease"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	5	"brain: 16.4;skin 1: 44.4"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 2.8;Cholangiocytes: 1.9;Enteroendocrine cells: 3.4;Excitatory neurons: 2.4;Inhibitory neurons: 2.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"				"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA044714			Uncertain	Mitochondria	"Secreted in other tissues"	Enzyme	NA	NA				"Cluster 13: Skin - Cornification"	"Cluster 6: Non-specific - Immune response"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 20: Enteroendocrine cells - Hormone signaling"		Mitochondria		"HPA044714: AB_10962870"	"unprognostic (9.88e-2)"	"unprognostic (1.11e-3)"	"unprognostic (6.80e-4)"	"unprognostic (4.29e-2)"	"unprognostic (2.35e-1)"	"unprognostic (1.55e-1)"	"unprognostic (2.72e-2)"	"unprognostic (2.50e-1)"	"unprognostic (2.72e-1)"	"unprognostic (1.86e-1)"	"unprognostic (2.96e-3)"	"unprognostic (2.17e-2)"	"unprognostic (4.67e-4)"	"unprognostic (1.40e-4)"	"unprognostic (3.51e-1)"	"unprognostic (2.28e-1)"	"unprognostic (2.94e-4)"
DUSP19	"DUSP17, SKRP1"	ENSG00000162999	"Dual specificity phosphatase 19"	Q8WTR2	2	183078559-183100008	"Enzymes, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Ciliated cells: 14.7;Early spermatids: 20.3;Spermatocytes: 13.8"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA021501	Approved		Approved	Nucleoplasm			Yes	No			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 74: Spermatids - Flagellum assembly"	"Cluster 51: Neurons - Mixed function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 42: Ciliated cells - Cilium assembly"	2	Nucleoplasm		"HPA021501: AB_1847892"	"unprognostic (1.24e-1)"	"unprognostic (2.13e-2)"	"unprognostic (1.21e-1)"	"unprognostic (1.64e-1)"	"unprognostic (5.18e-2)"	"unprognostic (2.44e-1)"	"unprognostic (1.21e-1)"	"unprognostic (1.88e-1)"	"unprognostic (8.30e-2)"	"unprognostic (1.49e-2)"	"unprognostic (3.33e-2)"	"unprognostic (6.53e-2)"	"unprognostic (5.80e-3)"	"unprognostic (6.97e-2)"	"unprognostic (2.91e-2)"	"unprognostic (2.16e-2)"	"unprognostic (2.75e-2)"
DYNC2H1	"DHC1b, DHC2, DNCH2, DYH1B, hdhc11"	ENSG00000187240	"Dynein cytoplasmic 2 heavy chain 1"	Q8NCM8	11	103109410-103479863	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cilium biogenesis/degradation"	"Developmental protein, Motor protein"	"Ciliopathy, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"choroid plexus: 18.5"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 164.7;Ciliated cells: 169.0;Excitatory neurons: 159.2;Inhibitory neurons: 97.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA039015, HPA039016"	Approved		Approved	Nucleoplasm,Mitochondria,Cytosol			NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 42: Ciliated cells - Cilium assembly"		Mitochondria	"Nucleoplasm, Cytosol"	"HPA039015: AB_2676309, HPA039016: AB_10673410"	"unprognostic (3.11e-1)"	"unprognostic (2.60e-1)"	"unprognostic (1.28e-2)"	"unprognostic (1.54e-1)"	"unprognostic (7.11e-2)"	"unprognostic (2.08e-1)"	"unprognostic (4.14e-3)"	"unprognostic (2.07e-2)"	"unprognostic (2.05e-1)"	"unprognostic (4.10e-2)"	"unprognostic (2.87e-2)"	"unprognostic (7.13e-2)"	"prognostic favorable (8.49e-5)"	"unprognostic (3.75e-3)"	"unprognostic (1.62e-1)"	"unprognostic (3.88e-2)"	"unprognostic (4.11e-3)"
DZANK1	"ANKRD64, bA189K21.8, C20orf12, C20orf84, dJ568F9.2, FLJ10600, FLJ30892"	ENSG00000089091	"Double zinc ribbon and ankyrin repeat domains 1"	Q9NVP4	20	18383367-18467281	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Ciliated cells: 33.9;Early spermatids: 27.8;Excitatory neurons: 31.1;Inhibitory neurons: 25.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in many"		"Rhabdoid: 19.9"	"Lung - Respiratory ciliated cells, Testis - Early spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA059478, HPA064255"	Uncertain		Approved	"Nucleoli fibrillar center"			NA	NA			"Cluster 14: Non-specific - Unknown function"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 42: Ciliated cells - Cilium assembly"	2	"Nucleoli fibrillar center"		"HPA059478: AB_2684033, HPA064255: AB_2685228"	"unprognostic (1.21e-2)"	"unprognostic (1.60e-1)"	"unprognostic (2.84e-2)"	"unprognostic (1.29e-1)"	"unprognostic (1.80e-1)"	"unprognostic (3.79e-2)"	"unprognostic (2.78e-4)"	"unprognostic (2.26e-1)"	"unprognostic (1.38e-1)"	"unprognostic (1.66e-1)"	"unprognostic (3.34e-2)"	"unprognostic (2.29e-1)"	"unprognostic (1.67e-2)"	"unprognostic (5.68e-2)"	"unprognostic (2.45e-1)"	"unprognostic (6.05e-3)"	"unprognostic (8.81e-3)"
DZIP1L	"DZIP2, FLJ32844"	ENSG00000158163	"DAZ interacting zinc finger protein 1 like"	Q8IYY4	3	138061990-138115818	"Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Ciliopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Ciliated cells: 63.3;Early spermatids: 16.3;Rod photoreceptor cells: 22.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Adipose progenitor cells, Adipose visceral - Adipose progenitor cells, Lung - Respiratory ciliated cells, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA030404	Approved		Supported	"Nucleoplasm,Microtubules,Cytokinetic bridge"			Yes	No				"Cluster 59: Fallopian tube - Tissue development"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 42: Ciliated cells - Cilium assembly"	8	Microtubules	"Nucleoplasm, Cytokinetic bridge"	"HPA030404: AB_10601548"	"unprognostic (3.65e-2)"	"unprognostic (8.37e-2)"	"unprognostic (2.87e-2)"	"unprognostic (3.71e-2)"	"unprognostic (8.22e-2)"	"unprognostic (6.50e-2)"	"unprognostic (6.47e-4)"	"unprognostic (1.54e-1)"	"unprognostic (3.21e-2)"	"unprognostic (3.13e-1)"	"unprognostic (3.26e-1)"	"unprognostic (1.69e-1)"	"unprognostic (1.51e-2)"	"unprognostic (2.35e-3)"	"unprognostic (2.72e-1)"	"unprognostic (9.98e-2)"	"unprognostic (2.77e-2)"
EHBP1	"KIAA0903, NACSIN"	ENSG00000115504	"EH domain binding protein 1"	Q8NDI1	2	62673851-63046487	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"Endocytosis, Protein transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Astrocytes: 192.9;Excitatory neurons: 253.5;Inhibitory neurons: 235.0;Late spermatids: 508.1;Oligodendrocyte precursor cells: 212.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035468, HPA035469"	Enhanced		Enhanced	"Plasma membrane,Cytosol"			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 74: Spermatids - Flagellum assembly"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 11: Late spermatids - Unknown function"	1	"Plasma membrane"	Cytosol	"HPA035468: AB_10671513, HPA035469: AB_10601365"	"unprognostic (5.39e-2)"	"unprognostic (1.63e-3)"	"unprognostic (8.78e-2)"	"unprognostic (3.83e-3)"	"unprognostic (1.43e-1)"	"unprognostic (1.57e-2)"	"unprognostic (1.36e-1)"	"prognostic unfavorable (9.03e-4)"	"unprognostic (1.78e-1)"	"unprognostic (1.95e-1)"	"unprognostic (3.33e-2)"	"unprognostic (3.14e-1)"	"unprognostic (3.13e-3)"	"unprognostic (1.15e-2)"	"unprognostic (1.29e-1)"	"unprognostic (2.16e-2)"	"prognostic unfavorable (1.95e-8)"
ELOVL4	"CT118, SCA34, STGD2, STGD3"	ENSG00000118402	"ELOVL fatty acid elongase 4"	Q9GZR5	6	79914814-79947553	"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted membrane proteins"	"Fatty acid biosynthesis, Fatty acid metabolism, Lipid biosynthesis, Lipid metabolism"	Transferase	"Disease variant, FDA approved drug targets, Ichthyosis, Intellectual disability, Neurodegeneration, Spinocerebellar ataxia, Stargardt disease"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 102.8;retina: 171.3"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 88.2;Cone photoreceptor cells: 270.2;Rod photoreceptor cells: 307.1;Suprabasal keratinocytes: 88.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in some"	6	"MAIT T-cell: 23.8"	"Lineage enriched"	"Detected in single"	238	"T-cells: 23.8"	"Cancer enhanced"	"Detected in many"		"Rhabdoid: 18.8"	"Heart muscle - Fibroblasts, Kidney - Podocytes, Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 76: Retina - Visual perception"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 66: Photoreceptor cells - Visual perception"	79				"unprognostic (1.67e-2)"	"unprognostic (8.58e-3)"	"unprognostic (2.38e-2)"	"unprognostic (3.08e-6)"	"unprognostic (1.49e-1)"	"unprognostic (2.10e-1)"	"unprognostic (1.27e-1)"	"unprognostic (1.39e-1)"	"unprognostic (1.85e-1)"	"unprognostic (3.46e-1)"	"unprognostic (6.91e-3)"	"unprognostic (3.39e-1)"	"unprognostic (1.38e-2)"	"unprognostic (3.45e-3)"	"unprognostic (1.66e-1)"	"unprognostic (1.77e-1)"	"prognostic unfavorable (6.27e-4)"
ENSG00000248235		ENSG00000248235	"Novel protein"		8	22589274-22602084	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"lymphoid tissue: 2.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Rhabdoid: 3.3"										HPA024667	Uncertain						NA	NA				"Cluster 47: Spleen - Immune response"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 3: Rhabdoid - Membrane components"					"HPA024667: AB_1845783"	"unprognostic (3.72e-2)"	"unprognostic (5.48e-2)"	"unprognostic (2.04e-1)"	"unprognostic (2.01e-1)"	"unprognostic (7.92e-2)"	"unprognostic (1.48e-2)"	"unprognostic (1.96e-1)"	"unprognostic (2.29e-2)"	"unprognostic (9.64e-2)"	"unprognostic (1.67e-1)"	"unprognostic (4.64e-3)"	"unprognostic (2.29e-1)"	"unprognostic (2.55e-4)"	"unprognostic (1.48e-1)"	"unprognostic (2.28e-2)"	"unprognostic (2.28e-1)"	"unprognostic (8.23e-3)"
ENSG00000255439		ENSG00000255439	"Novel protein, VKORC1 and PRSS53 readthrough"		16	31083439-31094956	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"skin 1: 1.1"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"												HPA042720	Approved		Approved	"Endoplasmic reticulum"			NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 13: Skin - Cornification"		"Cluster 3: Rhabdoid - Membrane components"			"Endoplasmic reticulum"		"HPA042720: AB_10961864"	"unprognostic (2.74e-1)"	"unprognostic (9.61e-2)"	"unprognostic (6.94e-2)"	"unprognostic (2.00e-1)"	"unprognostic (1.59e-2)"	"unprognostic (2.68e-3)"	"unprognostic (2.45e-3)"	"unprognostic (1.34e-1)"	"unprognostic (3.57e-1)"	"unprognostic (2.79e-2)"	"unprognostic (4.48e-3)"	"unprognostic (8.49e-2)"	"unprognostic (2.84e-8)"	"unprognostic (4.96e-6)"	"unprognostic (1.39e-1)"	"unprognostic (4.81e-1)"	"unprognostic (2.29e-4)"
ENSG00000269825		ENSG00000269825	"Novel zinc finger protein"		19	52650447-52690496	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 12.0;Early spermatids: 19.4;Syncytiotrophoblasts: 14.8"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"									HPA042466	Uncertain		Approved	"Nucleoli rim"			NA	NA			"Cluster 24: Non-specific - Transcription"		"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 3: Rhabdoid - Membrane components"	"Cluster 21: Early spermatids - Spermatogenesis"		"Nucleoli rim"		"HPA042466: AB_10797497"	"unprognostic (2.33e-3)"	"unprognostic (9.06e-2)"	"unprognostic (4.73e-2)"	"unprognostic (8.55e-2)"	"unprognostic (8.19e-2)"	"unprognostic (1.73e-3)"	"unprognostic (3.17e-4)"	"unprognostic (1.91e-2)"	"unprognostic (6.76e-3)"	"unprognostic (1.95e-1)"	"unprognostic (3.28e-2)"	"unprognostic (6.04e-2)"	"unprognostic (1.79e-1)"	"unprognostic (4.76e-2)"	"unprognostic (3.28e-1)"	"unprognostic (1.09e-2)"	"unprognostic (2.89e-1)"
ENSG00000273049		ENSG00000273049	"Novel protein, readthrough between HOXC10 and HOXC5"		12	53985845-54034888	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in single"	4	"skeletal muscle: 2.3"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Rhabdoid: 2.0"																	NA	NA				"Cluster 2: Skeletal muscle - Striated muscle contraction"		"Cluster 3: Rhabdoid - Membrane components"																						
