Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CXorf49B		ENSG00000215113	"Chromosome X open reading frame 49B"	A8MYA2	X	71763349-71767204	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	46	"testis: 4.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA				"Cluster 10: Testis - Spermatid development"		"Cluster 20: Myeloma - Immune response"	"Cluster 37: Glandular & Luminal cells - Unknown function"																					
DAZ1	"DAZ, SPGY"	ENSG00000188120	"Deleted in azoospermia 1"	Q9NQZ3	Y	23129355-23199010	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Differentiation, Spermatogenesis"	"Developmental protein, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	9	"testis: 2.0"	"Cell type enriched"	"Detected in single"	206	"Gastric mucus-secreting cells: 22.4"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	5	"Myeloma: 2.4;Neuroblastoma: 1.9"										HPA047113	Supported						NA	NA				"Cluster 20: Testis - Spermatogenesis"		"Cluster 20: Myeloma - Immune response"	"Cluster 46: Gastric mucus-secreting cells - Digestion"	5			"HPA047113: AB_2679936"																	
DAZ3		ENSG00000187191	"Deleted in azoospermia 3"	Q9NR90	Y	24763069-24813492	"Disease related genes, Predicted intracellular proteins"	"Differentiation, Spermatogenesis"	"Developmental protein, RNA-binding"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"testis: 1.4"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA047113	Approved						NA	NA				"Cluster 21: Testis - Unknown function"		"Cluster 20: Myeloma - Immune response"					"HPA047113: AB_2679936"																	
DAZ4		ENSG00000205916	"Deleted in azoospermia 4"	Q86SG3	Y	24833843-24907040	"Disease related genes, Predicted intracellular proteins"	"Differentiation, Spermatogenesis"	"Developmental protein, RNA-binding"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	40	"stomach 1: 25.2;testis: 11.2"	"Cell type enriched"	"Detected in single"	17	"Gastric mucus-secreting cells: 1.8"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Gastric cancer: 7.2;Myeloma: 15.5;Neuroblastoma: 10.3"										HPA047113	Approved						NA	NA				"Cluster 46: Testis - Spermatogenesis"		"Cluster 20: Myeloma - Immune response"	"Cluster 46: Gastric mucus-secreting cells - Digestion"				"HPA047113: AB_2679936"																	
DCC	"IGDCC1, NTN1R1"	ENSG00000187323	"DCC netrin 1 receptor"	P43146	18	52340197-53535903	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	Apoptosis	"Developmental protein, Receptor"	"Cancer-related genes, Disease variant, Intellectual disability, Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 3.0;testis: 7.4"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 178.1;Excitatory neurons: 423.6;Inhibitory neurons: 435.6;Late spermatids: 187.7;Oligodendrocyte precursor cells: 1225.4"	"Cancer enhanced"	"Detected in single"		"glioma: 0.9"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	5	"Bone cancer: 6.9;Myeloma: 23.2"	"Testis - Early spermatids, Testis - Late spermatids, Thyroid - Plasma cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA055376, HPA069552"	Enhanced		Approved	"Golgi apparatus"			NA	NA		64000		"Cluster 44: Testis - Spermatogenesis"	"Cluster 51: Neurons - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 76: Oligodendrocyte precursor - Unknown function"	5	"Golgi apparatus"		"HPA055376: AB_2682798, HPA069552: AB_2686151"	"unprognostic (1.96e-3)"	"unprognostic (1.69e-2)"	"unprognostic (3.13e-1)"	"unprognostic (3.90e-3)"	"unprognostic (1.04e-1)"	"unprognostic (1.35e-3)"	"unprognostic (2.59e-1)"	"unprognostic (5.59e-2)"	"unprognostic (2.00e-1)"	"unprognostic (2.58e-1)"	"unprognostic (8.22e-4)"	"unprognostic (4.14e-2)"	"unprognostic (1.27e-4)"	"unprognostic (7.21e-2)"	"unprognostic (1.84e-2)"	"unprognostic (1.42e-1)"	"unprognostic (2.69e-3)"
EHD3	PAST3	ENSG00000013016	"EH domain containing 3"	Q9NZN3	2	31234152-31269451	"Plasma proteins, Predicted intracellular proteins"	"Cilium biogenesis/degradation, Protein transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 43.9;esophagus: 42.7"	"Cell type enhanced"	"Detected in many"		"Endothelial cells: 33.1;Kupffer cells: 28.9;Oligodendrocyte precursor cells: 21.2;Syncytiotrophoblasts: 46.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"memory B-cell: 20.9;naive B-cell: 5.6"	"Lineage enriched"	"Detected in many"	7	"B-cells: 20.9"	"Low cancer specificity"	"Detected in many"			"Kidney - Podocytes, Liver - Sinusoid Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA049890, HPA049986, HPA066751"	Approved		Approved	"Plasma membrane"			NA	NA		15000000	"Cluster 23: B-cells - Immunoglobulins"	"Cluster 61: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	6	"Plasma membrane"		"HPA049890: AB_2680936, HPA049986: AB_2680983, HPA066751: AB_2685713"	"unprognostic (3.44e-1)"	"unprognostic (8.88e-2)"	"unprognostic (2.21e-1)"	"unprognostic (3.79e-2)"	"unprognostic (3.70e-2)"	"unprognostic (1.89e-1)"	"unprognostic (5.49e-2)"	"unprognostic (1.21e-1)"	"unprognostic (3.74e-2)"	"unprognostic (9.72e-2)"	"unprognostic (9.92e-3)"	"unprognostic (1.06e-1)"	"prognostic unfavorable (1.02e-4)"	"unprognostic (4.88e-3)"	"unprognostic (9.41e-2)"	"unprognostic (4.79e-3)"	"unprognostic (4.92e-3)"
EIF5		ENSG00000100664	"Eukaryotic translation initiation factor 5"	P55010	14	103333544-103345025	"Predicted intracellular proteins"	"Protein biosynthesis"	"Initiation factor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA000867, CAB004226"	Supported		Supported	Cytosol			NA	NA		77000	"Cluster 22: Eosinophils - Transcription"	"Cluster 56: Non-specific - Unknown function"	"Cluster 27: Non-specific - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 80: Non-specific - Transcription"	3	Cytosol		"CAB004226: AB_627507, HPA000867: AB_1078731"	"unprognostic (1.39e-1)"	"unprognostic (3.13e-1)"	"unprognostic (4.02e-2)"	"unprognostic (6.47e-3)"	"unprognostic (6.33e-2)"	"unprognostic (3.02e-1)"	"unprognostic (2.01e-1)"	"unprognostic (5.59e-2)"	"unprognostic (7.82e-2)"	"unprognostic (3.92e-3)"	"unprognostic (1.08e-1)"	"unprognostic (2.70e-2)"	"prognostic favorable (5.67e-7)"	"unprognostic (2.76e-1)"	"unprognostic (8.41e-2)"	"unprognostic (5.43e-3)"	"unprognostic (3.14e-2)"
ENSG00000269590		ENSG00000269590	"Novel protein"		19	12664828-12669397	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in some"		"intestine: 1.2;lymphoid tissue: 1.4;skeletal muscle: 1.3"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Immune cell enhanced"	"Detected in single"		"neutrophil: 2.5"	"Lineage enriched"	"Detected in single"	4	"granulocytes: 2.5"	"Not detected"	"Not detected"												HPA065685	Uncertain		Approved	"Nuclear membrane,Endoplasmic reticulum"			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 35: Non-specific - Mitochondria"		"Cluster 20: Myeloma - Immune response"			"Nuclear membrane, Endoplasmic reticulum"		"HPA065685: AB_2685531"																	
ENSG00000278646		ENSG00000278646	"Novel protein similar to cancer/testis antigen family 47, member A12 (CT47A12)"		X	120877496-120878924	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enriched"	"Detected in single"	7	"testis: 2.2"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA042483	Supported		Uncertain	Nucleoli			NA	NA				"Cluster 44: Testis - Spermatogenesis"		"Cluster 20: Myeloma - Immune response"			Nucleoli		"HPA042483: AB_2678017"																	
ENSG00000285585		ENSG00000285585	"Novel protein"		3	119703076-119807570	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Cell type enhanced"	"Detected in some"		"Distal enterocytes: 1.1;Proximal enterocytes: 2.4"					"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA074084	Uncertain						NA	NA						"Cluster 20: Myeloma - Immune response"	"Cluster 45: Non-specific - Mixed function"				"HPA074084: "																	
ENSG00000288645		ENSG00000288645	"Novel protein"		15	50648802-50686717	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Not detected"	"Not detected"																			NA	NA			"Cluster 24: Non-specific - Transcription"		"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 20: Myeloma - Immune response"																						
ENSG00000291315		ENSG00000291315	"Novel protein"		3	40312086-40312214	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in some"	15	"skeletal muscle: 38.8"									"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"														NA	NA			"Cluster 15: NK-cells - Unknown function"			"Cluster 20: Myeloma - Immune response"																						
EYA2	EAB1	ENSG00000064655	"EYA transcriptional coactivator and phosphatase 2"	O00167	20	46894624-47188844	"Enzymes, Plasma proteins, Predicted intracellular proteins"	"DNA damage, DNA repair, Transcription, Transcription regulation"	"Activator, Chromatin regulator, Developmental protein, Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 53.6"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 145.8;Basal respiratory cells: 48.4;Glandular and luminal cells: 55.3;Oligodendrocyte precursor cells: 45.8;Oocytes: 83.1;Salivary duct cells: 41.6"	"Cancer enhanced"	"Detected in many"		"endometrial cancer: 69.3"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Myeloma: 23.8"	"Skin - Eccrine sweat gland cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA027024, HPA059291"	Uncertain		Supported	Cytosol			NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 37: Glandular & Luminal cells - Unknown function"	1	Cytosol		"HPA027024: AB_1848334, HPA059291: AB_2683967"	"unprognostic (1.08e-1)"	"unprognostic (5.71e-3)"	"unprognostic (4.03e-1)"	"prognostic favorable (4.30e-5)"	"unprognostic (3.32e-2)"	"unprognostic (1.72e-1)"	"unprognostic (4.94e-3)"	"unprognostic (1.10e-1)"	"unprognostic (1.21e-1)"	"unprognostic (1.21e-1)"	"unprognostic (2.54e-1)"	"unprognostic (2.65e-1)"	"unprognostic (7.06e-2)"	"unprognostic (2.15e-1)"	"unprognostic (2.78e-1)"	"unprognostic (4.17e-3)"	"unprognostic (1.56e-1)"
FAM133A	"CT115, FLJ37659, RP1-32F7.2"	ENSG00000179083	"Family with sequence similarity 133 member A"	Q8N9E0	X	93674013-93712274	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 4.7;testis: 7.5"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 16.9;Inhibitory neurons: 22.9;Late spermatids: 28.1;Oligodendrocyte precursor cells: 21.2;Oligodendrocytes: 14.5;Sertoli cells: 51.7;Spermatocytes: 24.7;Spermatogonia: 42.2"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	5	"Gallbladder cancer: 27.2;Myeloma: 13.5"	"Testis - Sertoli cells"					"Low region specificity"	"Detected in all"			"HPA066175, HPA069513"			Approved	Nucleoplasm,Nucleoli			NA	NA				"Cluster 5: Brain & Testis - Signal transduction"	"Cluster 1: Neurons - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 69: Neurons - Neuronal signaling"	17	Nucleoli	Nucleoplasm	"HPA066175: AB_2685629, HPA069513: AB_2686143"	"unprognostic (1.75e-1)"	"unprognostic (1.21e-1)"		"unprognostic (1.67e-3)"	"unprognostic (4.45e-1)"	"unprognostic (4.05e-2)"	"unprognostic (3.86e-3)"	"unprognostic (4.22e-2)"	"unprognostic (8.76e-2)"	"unprognostic (1.09e-2)"	"unprognostic (7.42e-2)"	"unprognostic (1.39e-2)"	"unprognostic (7.12e-4)"	"unprognostic (1.67e-3)"	"unprognostic (2.13e-1)"	"unprognostic (1.47e-2)"	"unprognostic (2.99e-3)"
FAM209B	"C20orf107, dJ1153D9.4"	ENSG00000213714	"Family with sequence similarity 209 member B"	Q5JX69	20	56533246-56536520	"Predicted membrane proteins"	"Differentiation, Spermatogenesis"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	10	"testis: 111.2"	"Group enriched"	"Detected in some"	104	"Early spermatids: 1649.5;Late spermatids: 519.6"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in single"			"Immune cell enhanced"	"Detected in single"		"eosinophil: 1.0"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in single"			"Testis - Early spermatids, Testis - Late spermatids"									HPA042144	Enhanced						NA	NA				"Cluster 42: Testis - Spermatogenesis"	"Cluster 31: Non-specific - Transcription"	"Cluster 20: Myeloma - Immune response"	"Cluster 21: Early spermatids - Spermatogenesis"				"HPA042144: AB_10794414"	"unprognostic (2.93e-1)"	"unprognostic (6.90e-2)"	"unprognostic (9.49e-3)"	"unprognostic (4.96e-3)"	"unprognostic (1.72e-1)"	"unprognostic (3.77e-1)"	"unprognostic (1.72e-1)"	"unprognostic (7.77e-2)"	"unprognostic (3.63e-2)"	"unprognostic (1.43e-1)"	"unprognostic (4.59e-4)"	"unprognostic (3.47e-1)"	"unprognostic (2.02e-3)"	"unprognostic (1.48e-1)"	"unprognostic (1.55e-1)"	"unprognostic (7.13e-2)"	"unprognostic (1.48e-4)"
FAM227B	"C15orf33, FLJ32800"	ENSG00000166262	"Family with sequence similarity 227 member B"	Q96M60	15	49326962-49620929	"Metabolic proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 37.5;Early spermatids: 47.2;Oligodendrocytes: 51.3;Oocytes: 166.9;Spermatocytes: 42.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in single"			"Low region specificity"	"Detected in all"			"HPA049774, HPA061695"	Uncertain		Approved	"Nuclear speckles"			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 74: Spermatids - Flagellum assembly"	"Cluster 46: Brainstem - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"		"Nuclear speckles"		"HPA049774: AB_2680873, HPA061695: AB_2684588"	"unprognostic (1.19e-2)"	"unprognostic (2.57e-1)"	"unprognostic (1.89e-2)"	"unprognostic (4.74e-3)"	"unprognostic (1.17e-1)"	"unprognostic (1.80e-1)"	"unprognostic (5.28e-4)"	"unprognostic (3.32e-2)"	"unprognostic (9.21e-2)"	"unprognostic (6.57e-3)"	"unprognostic (6.32e-3)"	"unprognostic (6.41e-2)"	"unprognostic (7.48e-5)"	"unprognostic (2.70e-1)"	"unprognostic (9.01e-2)"	"unprognostic (7.47e-2)"	"unprognostic (1.76e-1)"
GOLGA6B		ENSG00000215186	"Golgin A6 family member B"	A6NDN3	15	72654697-72669599	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Group enriched"	"Detected in some"	14	"liver: 4.2;testis: 7.0"	"Group enriched"	"Detected in some"	4	"Astrocytes: 3.7;Early spermatids: 8.3;Excitatory neurons: 2.6;Inhibitory neurons: 2.6;Oligodendrocytes: 2.4"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Liver - Hepatocytes"									"HPA044978, HPA050087, HPA072134"	Supported		Approved	Nucleoplasm,Vesicles,Centrosome			NA	NA				"Cluster 78: Testis - Transcription"		"Cluster 20: Myeloma - Immune response"	"Cluster 18: Early spermatids - Unknown function"		Vesicles	"Nucleoplasm, Centrosome"	"HPA044978: AB_2679165, HPA050087: AB_2681010, HPA072134: "					"unprognostic (5.47e-3)"		"unprognostic (1.88e-2)"			"unprognostic (2.07e-1)"				"unprognostic (2.01e-1)"	"unprognostic (2.03e-1)"		
GOLGA6L2	"CT105, FLJ36144"	ENSG00000174450	"Golgin A6 family like 2"	Q8N9W4	15	23439038-23447243	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	44	"testis: 49.8"	"Cell type enriched"	"Detected in some"	11	"Early spermatids: 920.2"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	5	"Myeloma: 1.2"	"Testis - Late spermatids"																NA	NA				"Cluster 10: Testis - Spermatid development"		"Cluster 20: Myeloma - Immune response"	"Cluster 18: Early spermatids - Unknown function"	1					"unprognostic (1.45e-1)"	"unprognostic (4.86e-2)"	"unprognostic (4.12e-1)"	"unprognostic (1.92e-2)"	"unprognostic (1.24e-1)"								"unprognostic (5.52e-2)"	"unprognostic (8.71e-2)"		
GOLGA6L7	GOLGA6L7P	ENSG00000261649	"Golgin A6 family like 7"	A0A1B0GV03	15	28841832-28848675	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	64	"testis: 27.0"	"Cell type enriched"	"Detected in some"	11	"Early spermatids: 230.8"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Kidney cancer: 1.7"	"Testis - Early spermatids, Testis - Late spermatids"																NA	NA				"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 20: Myeloma - Immune response"	"Cluster 18: Early spermatids - Unknown function"								"unprognostic (2.13e-1)"	"unprognostic (1.98e-1)"	"unprognostic (3.65e-5)"		"unprognostic (3.84e-1)"	"unprognostic (6.81e-2)"	"unprognostic (1.66e-2)"	"unprognostic (5.10e-2)"		"unprognostic (5.62e-11)"	"unprognostic (2.53e-1)"	"unprognostic (3.14e-1)"	"unprognostic (2.59e-1)"	
GPR151	"GALR4, PGR7"	ENSG00000173250	"G protein-coupled receptor 151"	Q8TDV0	5	146513144-146516190	"G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Not detected"	"Not detected"			"Cell type enriched"	"Detected in single"	4	"Cone photoreceptor cells: 3.4"	"Not detected"	"Not detected"			"Region enriched"	"Detected in single"	22	"midbrain: 17.7"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Region enriched"	"Detected in many"	19	"thalamus: 30.6"	"Region enriched"	"Detected in single"	9	"thalamus: 6.1"	HPA065728		Supported					NA	NA					"Cluster 46: Brainstem - Mixed function"	"Cluster 20: Myeloma - Immune response"	"Cluster 66: Photoreceptor cells - Visual perception"	35			"HPA065728: "					"unprognostic (2.09e-1)"					"unprognostic (2.30e-1)"				"unprognostic (1.14e-1)"	"unprognostic (1.32e-2)"		
GPRC6A	bA86F4.3	ENSG00000173612	"G protein-coupled receptor class C group 6 member A"	Q5T6X5	6	116792085-116829083	"G-protein coupled receptors, Predicted membrane proteins, Transporters"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Evidence at protein level"	"Not detected"	"Not detected"			"Cell type enriched"	"Detected in some"	10	"Salivary duct cells: 21.4"	"Cancer enriched"	"Detected in single"	11	"renal cancer: 0.8"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Kidney - Intercalated cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA						"Cluster 20: Myeloma - Immune response"	"Cluster 75: Serous glandular cells - Salivary secretion"							"unprognostic (9.16e-2)"									"unprognostic (2.48e-1)"			"unprognostic (4.38e-3)"		
H1-10	"H1FX, H1X, MGC15959, MGC8350"	ENSG00000184897	"H1.10 linker histone"	Q92522	3	129314771-129316286	"Plasma proteins, Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 992.2"	"Cell type enhanced"	"Detected in all"		"Plasma cells: 703.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB012235, HPA040099, HPA068431"	Enhanced		Supported	"Nucleoplasm,Nucleoli,Nucleoli rim,Mitotic chromosome"			Yes	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 20: Myeloma - Immune response"	"Cluster 61: Plasma cells - Immunoglobulins & histones"		"Nucleoplasm, Nucleoli"	"Nucleoli rim, Mitotic chromosome"	"CAB012235: , HPA040099: AB_2676846, HPA068431: "	"unprognostic (1.01e-2)"	"unprognostic (1.12e-2)"	"unprognostic (4.13e-2)"	"unprognostic (8.48e-2)"	"unprognostic (6.94e-2)"	"unprognostic (2.23e-1)"	"unprognostic (4.00e-2)"	"unprognostic (1.46e-2)"	"unprognostic (1.16e-1)"	"unprognostic (5.51e-2)"	"unprognostic (5.28e-3)"	"unprognostic (1.44e-2)"	"unprognostic (2.88e-1)"	"unprognostic (1.15e-1)"	"unprognostic (2.85e-1)"	"unprognostic (3.24e-1)"	"unprognostic (2.50e-2)"
