Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CACNA1G	"Cav3.1, NBR13"	ENSG00000006283	"Calcium voltage-gated channel subunit alpha1 G"	O43497	17	50560715-50627474	"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted membrane proteins, Voltage-gated ion channels"	"Calcium transport, Ion transport, Transport"	"Calcium channel, Ion channel, Voltage-gated channel"	"Disease variant, FDA approved drug targets, Neurodegeneration, Spinocerebellar ataxia"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 20.5;cervix: 9.5;retina: 8.4"	"Group enriched"	"Detected in some"	5	"Bipolar cells: 152.8;Horizontal cells: 68.0"	"Cancer enhanced"	"Detected in some"		"glioma: 1.6;testis cancer: 1.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bone cancer: 6.8"	"Lung - Fibroblast_2"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA004714	Uncertain						NA	NA				"Cluster 28: Neuronal - Transcription"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"				"HPA004714: AB_1078368"	"unprognostic (1.90e-2)"	"unprognostic (5.83e-2)"	"unprognostic (2.85e-2)"	"unprognostic (1.08e-1)"	"unprognostic (4.00e-1)"	"unprognostic (9.89e-2)"	"unprognostic (1.47e-2)"	"unprognostic (2.73e-1)"	"unprognostic (1.02e-4)"	"unprognostic (1.47e-2)"	"unprognostic (2.16e-2)"	"unprognostic (9.76e-2)"	"unprognostic (4.87e-12)"	"unprognostic (3.34e-2)"	"unprognostic (1.62e-1)"	"unprognostic (1.56e-3)"	"unprognostic (6.63e-2)"
CADPS	"CAPS, CAPS1, KIAA1121, UNC-31"	ENSG00000163618	"Calcium dependent secretion activator"	Q9ULU8	3	62398346-62875416	"Plasma proteins, Predicted intracellular proteins"	"Exocytosis, Protein transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 79.6;retina: 178.7"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 655.8;Cone photoreceptor cells: 300.7;Excitatory neurons: 801.7;Horizontal cells: 235.4;Inhibitory neurons: 1107.6;Oligodendrocyte precursor cells: 250.5"	"Cancer enhanced"	"Detected in many"		"glioma: 2.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 11.1"	"Colon - Colon enteroendocrine cells, Lung - Mast cells, Skin - Fibroblast_2"									HPA059328	Enhanced	Supported	Approved	Vesicles			NA	NA				"Cluster 76: Retina - Visual perception"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 8: Neurons - Neuronal signaling"		Vesicles		"HPA059328: AB_2683982"	"unprognostic (3.46e-3)"	"unprognostic (1.40e-2)"	"unprognostic (1.61e-2)"	"unprognostic (3.87e-2)"	"unprognostic (1.14e-1)"	"unprognostic (1.61e-1)"	"unprognostic (2.21e-1)"	"unprognostic (3.12e-2)"	"unprognostic (9.27e-2)"	"unprognostic (5.73e-2)"	"unprognostic (2.08e-3)"	"unprognostic (3.21e-1)"	"unprognostic (4.20e-3)"	"unprognostic (1.90e-2)"	"unprognostic (2.04e-1)"	"unprognostic (7.91e-3)"	"unprognostic (5.35e-3)"
CAMKK1	"CAMKKA, DKFZp761M0423, MGC34095"	ENSG00000004660	"Calcium/calmodulin dependent protein kinase kinase 1"	Q8N5S9	17	3860315-3894891	"Enzymes, Predicted intracellular proteins"		"Calmodulin-binding, Kinase, Serine/threonine-protein kinase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 72.8"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 39.5;Excitatory neurons: 50.9;Rod photoreceptor cells: 27.3"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Adipose visceral - Adipose progenitor cells, Liver - Vascular Endothelial cells, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009111, HPA028062"	Approved		Approved	Cytosol			No	No			"Cluster 7: Non-specific - Innate immune response"	"Cluster 22: Brain - Synaptic signal transduction"	"Cluster 53: Neurons - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 34: Neurons - Neuronal signaling"	1	Cytosol		"CAB009111: AB_2068406, HPA028062: AB_1845954"	"unprognostic (1.39e-2)"	"unprognostic (2.13e-1)"	"unprognostic (8.66e-3)"	"unprognostic (4.40e-3)"	"unprognostic (2.94e-3)"	"unprognostic (4.79e-2)"	"unprognostic (1.98e-1)"	"unprognostic (4.47e-3)"	"unprognostic (8.23e-2)"	"unprognostic (1.03e-2)"	"prognostic favorable (2.65e-4)"	"unprognostic (1.98e-1)"	"unprognostic (1.59e-1)"	"unprognostic (7.19e-2)"	"unprognostic (8.70e-2)"	"unprognostic (8.36e-2)"	"unprognostic (3.10e-1)"
CAMKV	"MGC8407, VACAMKL"	ENSG00000164076	"CaM kinase like vesicle associated"	Q8NCB2	3	49857988-49869935	"Enzymes, Predicted intracellular proteins"		Calmodulin-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	25	"brain: 212.4"	"Cell type enhanced"	"Detected in some"		"Excitatory neurons: 31.5;Horizontal cells: 41.5;Inhibitory neurons: 25.7;Late spermatids: 9.3"	"Group enriched"	"Detected in some"	11	"glioma: 4.0;testis cancer: 5.2"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"Neuroblastoma: 23.5"	"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA007656, CAB034931"	Enhanced	Supported	Approved	"Nucleoplasm,Cytokinetic bridge"			Yes	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 33: Neurons - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 69: Neurons - Neuronal signaling"		Nucleoplasm	"Cytokinetic bridge"	"CAB034931: AB_2068550, HPA007656: AB_1078391"	"unprognostic (9.47e-4)"	"unprognostic (5.65e-3)"	"unprognostic (1.42e-1)"	"unprognostic (2.70e-7)"	"unprognostic (2.76e-1)"	"unprognostic (7.95e-4)"		"unprognostic (3.09e-2)"	"unprognostic (2.61e-1)"	"unprognostic (1.48e-1)"	"unprognostic (4.30e-3)"	"unprognostic (1.72e-1)"	"unprognostic (8.11e-2)"	"unprognostic (1.00e-3)"	"unprognostic (7.61e-2)"	"unprognostic (9.51e-2)"	"unprognostic (1.67e-3)"
CBLN1		ENSG00000102924	"Cerebellin 1 precursor"	P23435	16	49277917-49281838	"Predicted secreted proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	14	"brain: 439.8"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 97.7;Late spermatids: 294.6;Spermatocytes: 52.7"	"Cancer enhanced"	"Detected in many"		"thyroid cancer: 8.5"	"Region enriched"	"Detected in all"	4	"cerebellum: 239.1"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bone cancer: 12.2;Neuroblastoma: 18.5"	"Breast - Adipocytes (Breast), Skin - Smooth muscle cells, Testis - Early spermatids, Testis - Late spermatids"	"Region enriched"	"Detected in all"	9	"cerebellum: 613.4"	"Region enriched"	"Detected in all"	13	"cerebellum: 493.5"						"Secreted in brain"	"No annotated function"	NA	NA		6000000		"Cluster 65: Cerebellum - Nervous system development"	"Cluster 35: Non-specific - DNA binding"	"Cluster 1: Neuronal - Visual perception"	"Cluster 63: Late spermatids - Spermatogenesis"					"unprognostic (1.39e-2)"	"unprognostic (1.88e-2)"	"unprognostic (1.53e-1)"	"unprognostic (3.16e-1)"	"unprognostic (1.62e-1)"	"unprognostic (6.07e-2)"	"unprognostic (9.65e-3)"	"unprognostic (1.18e-2)"	"unprognostic (6.31e-2)"	"unprognostic (1.89e-2)"	"unprognostic (2.02e-1)"	"unprognostic (4.04e-2)"	"unprognostic (7.68e-2)"	"unprognostic (2.45e-1)"	"unprognostic (1.06e-2)"	"prognostic favorable (7.10e-4)"	"unprognostic (1.60e-2)"
CCDC13	FLJ25467	ENSG00000244607	"Coiled-coil domain containing 13"	Q8IYE1	3	42705756-42773253	"Predicted intracellular proteins"	"Cilium biogenesis/degradation"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"fallopian tube: 2.8;retina: 4.2;testis: 5.7"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 6.8;Ciliated cells: 10.1;Distal tubular cells: 15.4;Early spermatids: 6.7;Excitatory neurons: 5.8;Spermatocytes: 5.8"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			HPA047429			Supported	"Nucleoplasm,Centriolar satellite,Cytosol"			NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 46: Brainstem - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 42: Ciliated cells - Cilium assembly"	37	"Centriolar satellite"	"Nucleoplasm, Cytosol"	"HPA047429: AB_2680043"	"unprognostic (3.34e-2)"	"unprognostic (3.72e-2)"	"unprognostic (2.18e-2)"	"unprognostic (1.67e-3)"	"unprognostic (2.19e-2)"	"unprognostic (5.35e-2)"	"unprognostic (4.75e-2)"	"unprognostic (8.06e-2)"	"unprognostic (4.26e-2)"	"unprognostic (1.19e-1)"	"unprognostic (1.05e-2)"	"unprognostic (2.31e-1)"	"unprognostic (1.83e-7)"	"unprognostic (6.21e-2)"	"unprognostic (2.40e-1)"	"unprognostic (5.71e-2)"	"unprognostic (2.04e-2)"
CCDC60	MGC39827	ENSG00000183273	"Coiled-coil domain containing 60"	Q8IWA6	12	119334712-119541040	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"choroid plexus: 31.9;fallopian tube: 17.7;testis: 11.3"	"Group enriched"	"Detected in some"	4	"Early spermatids: 157.0;Late spermatids: 90.9"	"Cancer enhanced"	"Detected in some"		"cervical cancer: 1.8"	"Region enriched"	"Detected in all"	4	"choroid plexus: 50.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"testis cancer: 1.4"	"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 1: Neuronal - Visual perception"	"Cluster 42: Ciliated cells - Cilium assembly"	1				"unprognostic (2.96e-1)"	"unprognostic (2.05e-2)"	"unprognostic (7.73e-3)"	"unprognostic (2.78e-3)"	"unprognostic (1.19e-1)"	"unprognostic (1.98e-3)"		"unprognostic (1.00e-1)"		"unprognostic (2.70e-1)"	"unprognostic (1.70e-1)"	"unprognostic (2.93e-2)"	"unprognostic (3.56e-3)"	"unprognostic (3.92e-1)"	"unprognostic (4.29e-2)"	"unprognostic (4.11e-1)"	"unprognostic (2.54e-1)"
CDHR1	"CORD15, KIAA1775, PCDH21, RP65"	ENSG00000148600	"Cadherin related family member 1"	Q96JP9	10	84194537-84219621	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	"Cell adhesion"	Receptor	"Cone-rod dystrophy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	5	"retina: 304.3;skin 1: 208.5"	"Group enriched"	"Detected in many"	5	"Cone photoreceptor cells: 360.2;Rod photoreceptor cells: 214.4"	"Cancer enhanced"	"Detected in many"		"colorectal cancer: 13.8"	"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in single"	12	"NK-cell: 7.5"	"Lineage enriched"	"Detected in single"	12	"NK-cells: 7.5"	"Cancer enhanced"	"Detected in many"		"colorectal cancer: 17.9"	"Adipose visceral - T-cells, Colon - Colon enterocytes, Liver - NK-cells (Liver), Skin - Keratinocyte (other), Stomach - Fibroblasts, Thyroid - T-cells"	"Region enriched"	"Detected in many"	21	"olfactory bulb: 333.1"	"Low region specificity"	"Detected in all"			"HPA010795, HPA036819"	Enhanced		Approved	"Golgi apparatus"	"Intracellular and membrane"	Receptor	NA	NA		55000	"Cluster 15: NK-cells - Unknown function"	"Cluster 39: Retina & Testis - Cilium"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 66: Photoreceptor cells - Visual perception"		"Golgi apparatus"		"HPA010795: , HPA036819: AB_10671750"	"unprognostic (8.91e-4)"	"unprognostic (5.60e-2)"	"unprognostic (1.64e-1)"	"unprognostic (2.71e-2)"	"unprognostic (2.63e-2)"	"unprognostic (3.03e-2)"	"unprognostic (6.40e-2)"	"unprognostic (7.77e-2)"	"unprognostic (1.41e-1)"	"unprognostic (2.67e-1)"	"unprognostic (6.69e-4)"	"unprognostic (1.90e-1)"	"unprognostic (5.51e-3)"	"unprognostic (1.26e-1)"	"unprognostic (2.27e-1)"	"unprognostic (4.56e-3)"	"unprognostic (5.07e-2)"
CDKL4		ENSG00000205111	"Cyclin dependent kinase like 4"	Q5MAI5	2	39168045-39243983	"Enzymes, Predicted intracellular proteins"		"Kinase, Serine/threonine-protein kinase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"testis: 2.0"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 14.3;Excitatory neurons: 5.2;Inhibitory neurons: 3.3;Late spermatids: 6.1;Spermatocytes: 8.1;Spermatogonia: 3.9"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA067895	Uncertain						NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"				"HPA067895: AB_2685920"	"unprognostic (3.57e-2)"	"unprognostic (3.92e-2)"	"unprognostic (1.14e-1)"	"unprognostic (1.98e-2)"	"unprognostic (3.29e-1)"	"unprognostic (7.46e-3)"	"unprognostic (3.26e-2)"	"unprognostic (4.26e-1)"	"unprognostic (3.82e-2)"	"unprognostic (6.13e-3)"	"unprognostic (1.77e-2)"	"unprognostic (8.43e-2)"	"unprognostic (8.45e-4)"	"unprognostic (8.59e-2)"	"unprognostic (4.95e-1)"	"unprognostic (3.08e-1)"	"unprognostic (3.26e-2)"
CDKL5	"CFAP247, EIEE2, STK9"	ENSG00000008086	"Cyclin dependent kinase like 5"	O76039	X	18425583-18653629	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"		"Kinase, Serine/threonine-protein kinase, Transferase"	"Disease variant, Epilepsy, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 13.2"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 209.3;Inhibitory neurons: 111.3;Oligodendrocytes: 74.2"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"basophil: 5.7"	"Lineage enriched"	"Detected in single"	11	"granulocytes: 5.7"	"Low cancer specificity"	"Detected in many"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA002847, CAB011577"	Approved		Supported	Nucleoplasm			NA	NA			"Cluster 7: Non-specific - Innate immune response"	"Cluster 17: Neuronal - Synaptic function"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 1: Neuronal - Visual perception"	"Cluster 34: Neurons - Neuronal signaling"	2	Nucleoplasm		"CAB011577: AB_727019, HPA002847: AB_1080107"	"unprognostic (7.01e-2)"	"unprognostic (4.86e-2)"	"unprognostic (1.41e-1)"	"unprognostic (1.25e-4)"	"unprognostic (1.17e-1)"	"unprognostic (1.61e-2)"	"unprognostic (1.72e-2)"	"unprognostic (1.67e-1)"	"unprognostic (2.07e-1)"	"unprognostic (9.63e-3)"	"unprognostic (2.05e-3)"	"unprognostic (1.66e-1)"	"prognostic favorable (5.54e-4)"	"unprognostic (7.67e-3)"	"unprognostic (1.29e-1)"	"unprognostic (2.67e-3)"	"unprognostic (1.99e-1)"
CELF6	BRUNOL6	ENSG00000140488	"CUGBP Elav-like family member 6"	Q96J87	15	72284727-72320157	"Predicted intracellular proteins"	"mRNA processing"	RNA-binding		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in some"		"Astrocytes: 16.4;Excitatory neurons: 18.2;Inhibitory neurons: 20.9;Microglial cells: 8.9;Oligodendrocyte precursor cells: 5.2;Oligodendrocytes: 12.5"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Neuroblastoma: 2.4"	"Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA046985, HPA053526"	Uncertain						NA	NA				"Cluster 64: Neuronal - Transcription"	"Cluster 1: Neurons - Mixed function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 69: Neurons - Neuronal signaling"				"HPA046985: AB_2679891, HPA053526: AB_2682178"	"unprognostic (6.83e-3)"				"unprognostic (7.06e-3)"		"unprognostic (9.55e-2)"	"unprognostic (2.77e-1)"	"unprognostic (7.49e-2)"	"unprognostic (1.65e-1)"	"unprognostic (1.01e-2)"	"unprognostic (1.15e-1)"	"unprognostic (2.09e-4)"	"unprognostic (1.16e-1)"	"unprognostic (1.14e-2)"	"unprognostic (2.16e-1)"	
CHN2	"ARHGAP3, RhoGAP3"	ENSG00000106069	"Chimerin 2"	P52757	7	29146547-29514328	"Plasma proteins, Predicted intracellular proteins"		"GTPase activation"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 175.8;intestine: 74.6"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 29.5;granulocytes: 37.1;monocytes: 24.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Liver - Hepatocytes"	"Region enriched"	"Detected in all"	4	"cerebellum: 413.0"	"Low region specificity"	"Detected in all"			"HPA018989, HPA019026"	Approved		Approved	"Nucleoplasm,Nuclear bodies"			NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 28: Neuronal - Transcription"	"Cluster 25: Non-specific - Transcription"	"Cluster 1: Neuronal - Visual perception"	"Cluster 30: Granulocytes - Unknown function"	5	Nucleoplasm	"Nuclear bodies"	"HPA018989: AB_1846681, HPA019026: "	"unprognostic (3.88e-2)"	"unprognostic (2.36e-1)"	"unprognostic (6.87e-2)"	"unprognostic (2.56e-1)"	"unprognostic (1.52e-1)"	"unprognostic (8.12e-2)"	"unprognostic (6.87e-2)"	"unprognostic (1.19e-1)"	"unprognostic (6.64e-2)"	"unprognostic (4.71e-2)"	"unprognostic (7.54e-2)"	"unprognostic (7.85e-2)"	"unprognostic (1.61e-2)"	"unprognostic (1.68e-1)"	"unprognostic (1.18e-1)"	"unprognostic (1.15e-2)"	"unprognostic (1.58e-3)"
CHODL	"C21orf68, FLJ12627, MT75, PRED12"	ENSG00000154645	Chondrolectin	Q9H9P2	21	17901263-18267373	"Predicted intracellular proteins, Predicted membrane proteins"	Neurogenesis			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 13.7;testis: 30.1"	"Cell type enhanced"	"Detected in many"		"Endometrial stromal cells: 37.7;Oligodendrocyte precursor cells: 11.8;Oligodendrocytes: 46.6;Oocytes: 15.4"	"Cancer enhanced"	"Detected in many"		"ovarian cancer: 6.9"	"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in single"	4	"MAIT T-cell: 1.5"	"Lineage enriched"	"Detected in single"	7	"T-cells: 1.5"	"Cancer enhanced"	"Detected in some"		"Neuroblastoma: 7.3;Rhabdoid: 4.8"	"Colon - Enteric glia cells, Testis - Sertoli cells, Thyroid - Fibroblasts"	"Group enriched"	"Detected in many"	4	"basal ganglia: 3.9;hypothalamus: 12.3;pons and medulla: 10.9"	"Group enriched"	"Detected in all"	4	"olfactory bulb: 99.3;spinal cord: 66.1"	"HPA017282, HPA057559"	Enhanced		Approved	Centrosome,Cytosol			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 44: Testis - Spermatogenesis"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 1: Neuronal - Visual perception"	"Cluster 9: Endometrial stromal cells - Transcription"	11	Cytosol	Centrosome	"HPA017282: AB_1846687, HPA057559: "	"unprognostic (3.91e-1)"	"unprognostic (3.18e-2)"	"unprognostic (2.37e-2)"	"prognostic unfavorable (1.18e-6)"	"unprognostic (6.74e-2)"	"unprognostic (6.82e-2)"	"unprognostic (1.06e-3)"	"unprognostic (6.79e-2)"	"unprognostic (8.37e-2)"	"unprognostic (1.03e-1)"	"unprognostic (1.49e-2)"	"unprognostic (1.57e-1)"	"unprognostic (1.12e-3)"	"unprognostic (1.36e-2)"	"unprognostic (1.87e-1)"	"unprognostic (4.83e-2)"	"unprognostic (1.02e-1)"
CNTNAP5	"caspr5, FLJ31966"	ENSG00000155052	"Contactin associated protein family member 5"	Q8WYK1	2	124025287-124921219	"Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	4	"brain: 4.9;retina: 2.8"	"Group enriched"	"Detected in some"	53	"Excitatory neurons: 534.8;Inhibitory neurons: 867.8;Oligodendrocyte precursor cells: 713.2"	"Cancer enhanced"	"Detected in single"		"renal cancer: 0.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"Neuroblastoma: 1.5"	"Colon - Colon enteroendocrine cells, Kidney - Intercalated cells"					"Low region specificity"	"Detected in all"			"HPA069095, HPA069356"			Supported	"Nucleoplasm,Nucleoli fibrillar center,Vesicles"			NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 1: Neuronal - Visual perception"	"Cluster 65: Neurons - Synaptic function"		"Nucleoli fibrillar center"	"Nucleoplasm, Vesicles"	"HPA069095: AB_2686083, HPA069356: AB_2686127"				"unprognostic (6.32e-3)"	"unprognostic (6.38e-2)"	"unprognostic (1.23e-1)"		"unprognostic (2.25e-1)"	"unprognostic (1.68e-1)"	"unprognostic (7.53e-2)"	"unprognostic (6.20e-2)"	"unprognostic (3.11e-2)"	"unprognostic (2.62e-6)"	"unprognostic (3.65e-3)"	"unprognostic (5.32e-2)"		"unprognostic (9.58e-2)"
