Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CHD7	"CRG, FLJ20357, FLJ20361, KIAA1416"	ENSG00000171316	"Chromodomain helicase DNA binding protein 7"	Q9P2D1	8	60678740-60868028	"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"rRNA processing, Transcription, Transcription regulation"	"Chromatin regulator, DNA-binding, Helicase, Hydrolase"	"Cancer-related genes, Disease variant, Hypogonadotropic hypogonadism, Kallmann syndrome"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 29.9"	"Cell type enhanced"	"Detected in many"		"Oligodendrocyte precursor cells: 280.2;Oligodendrocytes: 237.9;Rod photoreceptor cells: 190.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Group enriched"	"Detected in many"	15	"B-cells: 14.1;granulocytes: 15.2;T-cells: 5.5"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"cerebellum: 119.9"	HPA053075			Supported	Nucleoplasm,Nucleoli			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 28: Neuronal - Transcription"	"Cluster 25: Non-specific - Transcription"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 76: Oligodendrocyte precursor - Unknown function"	2	Nucleoplasm	Nucleoli	"HPA053075: AB_2682035"	"unprognostic (3.77e-2)"	"unprognostic (3.28e-3)"	"unprognostic (3.17e-2)"	"prognostic unfavorable (5.34e-5)"	"unprognostic (9.59e-2)"	"unprognostic (1.14e-1)"	"unprognostic (1.86e-3)"	"unprognostic (3.41e-2)"	"unprognostic (3.06e-1)"	"unprognostic (2.73e-1)"	"unprognostic (2.46e-1)"	"unprognostic (1.33e-1)"	"unprognostic (9.09e-2)"	"unprognostic (9.21e-2)"	"unprognostic (1.75e-1)"	"unprognostic (8.20e-2)"	"unprognostic (2.17e-1)"
CHGA	"PHE5, PHES"	ENSG00000100604	"Chromogranin A"	P10645	14	92923150-92935285	"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins"		"Antibiotic, Antimicrobial, Fungicide"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	5	"parathyroid gland: 6356.0"	"Cell type enriched"	"Detected in many"	10	"Enteroendocrine cells: 13879.4"	"Cancer enhanced"	"Detected in many"		"pancreatic cancer: 114.8"	"Group enriched"	"Detected in all"	6	"cerebral cortex: 857.5;white matter: 400.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	6	"Neuroblastoma: 570.3"	"Pancreas - Alpha cells, Pancreas - Beta cells, Stomach - Gastric enteroendocrine cells, Testis - Sertoli cells, Thyroid - Parafollicular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB000023, HPA017369, CAB040544, CAB055506, CAB058688"	Enhanced		Supported	Vesicles	"Intracellular and membrane"	Defense	NA	NA	295000000	100000000		"Cluster 24: Parathyroid gland - Vesicular transport"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 20: Enteroendocrine cells - Hormone signaling"		Vesicles		"CAB000023: , CAB040544: , CAB055506: AB_2081135, CAB058688: AB_2665574, HPA017369: AB_1846698"	"prognostic favorable (7.85e-5)"	"unprognostic (4.89e-2)"	"unprognostic (5.96e-2)"	"unprognostic (1.17e-1)"	"unprognostic (1.43e-2)"	"unprognostic (5.95e-2)"	"prognostic unfavorable (2.40e-4)"	"unprognostic (1.74e-1)"	"unprognostic (2.23e-1)"	"unprognostic (4.56e-2)"	"prognostic favorable (4.07e-4)"	"unprognostic (1.85e-1)"	"unprognostic (8.81e-13)"	"unprognostic (1.07e-2)"	"unprognostic (1.77e-1)"	"unprognostic (9.17e-2)"	"prognostic unfavorable (3.99e-4)"
CHRM1		ENSG00000168539	"Cholinergic receptor muscarinic 1"	P11229	11	62908679-62921807	"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	10	"brain: 44.0;prostate: 28.7;salivary gland: 28.0"	"Cell type enriched"	"Detected in some"	5	"Prostatic glandular cells: 48.9"	"Cancer enriched"	"Detected in some"	16	"prostate cancer: 27.9"	"Group enriched"	"Detected in many"	5	"amygdala: 42.4;basal ganglia: 59.5;cerebral cortex: 69.7;hippocampal formation: 63.2;white matter: 36.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"breast cancer: 3.4;Neuroblastoma: 8.7;prostate cancer: 2.5"	"Breast - Breast glandular cells (progenitors), Colon - Colon enteroendocrine cells, Prostate - Prostate glandular cells, Skin - Eccrine sweat gland cells, Testis - Late spermatids"	"Low region specificity"	"Detected in many"							HPA014101	Enhanced	Supported					NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 40: Prostatic glandular cells - Transcription"				"HPA014101: AB_1854210"	"unprognostic (3.19e-2)"	"unprognostic (2.14e-1)"	"unprognostic (2.25e-1)"	"unprognostic (1.31e-2)"	"unprognostic (7.94e-2)"	"unprognostic (2.29e-1)"		"unprognostic (1.16e-2)"	"unprognostic (2.89e-2)"	"unprognostic (1.91e-1)"	"unprognostic (2.76e-1)"	"unprognostic (2.08e-1)"	"unprognostic (8.57e-4)"	"unprognostic (4.88e-1)"	"unprognostic (6.43e-2)"	"unprognostic (1.75e-1)"	
CHRNA3		ENSG00000080644	"Cholinergic receptor nicotinic alpha 3 subunit"	P32297	15	78593052-78621295	"Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"Disease variant, FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	7	"adrenal gland: 38.1;lymphoid tissue: 64.2;retina: 51.9"	"Cell type enriched"	"Detected in some"	6	"Cone photoreceptor cells: 407.8"	"Cancer enhanced"	"Detected in some"		"testis cancer: 1.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	20	"Neuroblastoma: 170.3"	"Colon - Colon enteroendocrine cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA029430	Enhanced		Supported	"Nuclear speckles,Plasma membrane"			NA	NA				"Cluster 16: Non-specific - Transcription"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 66: Photoreceptor cells - Visual perception"		"Plasma membrane"	"Nuclear speckles"	"HPA029430: AB_10603785"	"unprognostic (2.28e-1)"	"unprognostic (3.45e-1)"	"unprognostic (2.58e-2)"	"unprognostic (2.36e-1)"	"unprognostic (1.32e-1)"	"unprognostic (1.12e-1)"	"unprognostic (9.16e-3)"	"unprognostic (1.97e-1)"	"unprognostic (4.28e-2)"	"unprognostic (7.20e-2)"	"unprognostic (3.12e-1)"	"unprognostic (1.01e-1)"	"unprognostic (1.86e-4)"	"unprognostic (2.65e-3)"	"unprognostic (2.76e-1)"	"unprognostic (1.53e-1)"	"unprognostic (4.48e-1)"
CHRNA7		ENSG00000175344	"Cholinergic receptor nicotinic alpha 7 subunit"	P36544	15	31923438-32173018	"FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Transporters"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adrenal gland: 7.5;intestine: 9.4"	"Cell type enhanced"	"Detected in many"		"Gastric mucus-secreting cells: 31.2;Horizontal cells: 29.0;Inhibitory neurons: 29.4;Intestinal goblet cells: 31.1;Proximal enterocytes: 27.3;Spermatogonia: 16.2"	"Cancer enhanced"	"Detected in single"		"stomach cancer: 0.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	7	"Neuroblastoma: 16.8"	"Colon - Colon enteroendocrine cells"									"HPA029422, CAB033624"	Enhanced						NA	NA				"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 69: Neurons - Neuronal signaling"	4			"CAB033624: AB_784835, HPA029422: AB_10600863"	"unprognostic (3.43e-2)"	"unprognostic (8.44e-2)"	"unprognostic (2.02e-1)"	"unprognostic (4.61e-4)"	"unprognostic (6.19e-2)"	"unprognostic (1.31e-1)"	"unprognostic (2.14e-2)"	"unprognostic (5.08e-2)"	"unprognostic (1.63e-1)"	"unprognostic (4.31e-2)"	"unprognostic (3.22e-1)"	"unprognostic (1.05e-1)"	"unprognostic (2.40e-2)"	"unprognostic (4.36e-3)"	"unprognostic (5.44e-2)"	"unprognostic (7.41e-3)"	"unprognostic (2.43e-1)"
CHRNB2		ENSG00000160716	"Cholinergic receptor nicotinic beta 2 subunit"	P17787	1	154567778-154580013	"Disease related genes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Transporters"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"Disease variant, Epilepsy, FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	8	"brain: 14.3;pituitary gland: 3.5;retina: 8.0"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 11.0;Cone photoreceptor cells: 17.0;Excitatory neurons: 5.6;Horizontal cells: 21.4;Inhibitory neurons: 7.4;Late spermatids: 11.2;Rod photoreceptor cells: 5.7"	"Cancer enhanced"	"Detected in some"		"glioma: 1.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Neuroblastoma: 18.9"	"Colon - Colon enteroendocrine cells, Pancreas - Alpha cells, Pancreas - Beta cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"	1				"unprognostic (1.13e-1)"	"unprognostic (6.33e-2)"	"unprognostic (8.15e-3)"	"unprognostic (3.32e-1)"	"unprognostic (4.37e-3)"	"unprognostic (2.25e-1)"	"unprognostic (3.51e-1)"	"unprognostic (1.28e-1)"	"unprognostic (3.65e-2)"	"unprognostic (2.37e-1)"	"unprognostic (1.24e-3)"	"unprognostic (1.83e-1)"	"unprognostic (4.36e-1)"	"unprognostic (2.32e-1)"	"unprognostic (1.45e-1)"	"unprognostic (5.65e-2)"	"unprognostic (1.84e-1)"
CHRNB4		ENSG00000117971	"Cholinergic receptor nicotinic beta 4 subunit"	P30926	15	78624111-78727754	"FDA approved drug targets, Predicted membrane proteins"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"adrenal gland: 2.4;lymphoid tissue: 2.9;retina: 2.7;testis: 5.6"	"Group enriched"	"Detected in some"	18	"Early spermatids: 37.6;Late spermatids: 55.8;Oocytes: 56.6"	"Cancer enhanced"	"Detected in some"		"testis cancer: 2.0"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	35	"Neuroblastoma: 34.5"	"Colon - Colon enteroendocrine cells, Testis - Early spermatids, Testis - Late spermatids"	"Group enriched"	"Detected in some"	5	"olfactory bulb: 5.3;pons and medulla: 1.4;thalamus: 4.2"					HPA059484			Approved	"Endoplasmic reticulum,Cell Junctions"			NA	NA				"Cluster 16: Non-specific - Transcription"	"Cluster 46: Brainstem - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 11: Late spermatids - Unknown function"		"Endoplasmic reticulum"	"Cell Junctions"	"HPA059484: "	"unprognostic (4.74e-2)"	"unprognostic (4.54e-1)"	"unprognostic (1.26e-2)"	"unprognostic (8.77e-5)"	"unprognostic (8.15e-2)"	"unprognostic (6.43e-3)"	"unprognostic (1.10e-1)"	"unprognostic (2.30e-2)"	"unprognostic (1.09e-1)"	"unprognostic (3.19e-1)"	"unprognostic (1.40e-1)"	"unprognostic (1.49e-1)"	"unprognostic (1.45e-4)"	"unprognostic (7.00e-3)"	"unprognostic (2.58e-1)"	"unprognostic (8.50e-2)"	"unprognostic (7.76e-2)"
CHST8	GALNAC4ST-1	ENSG00000124302	"Carbohydrate sulfotransferase 8"	Q9H2A9	19	33621953-33773509	"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"	"Carbohydrate metabolism"	Transferase	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	22	"brain: 17.7;pituitary gland: 62.2"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 9.3;Excitatory neurons: 11.4;Granulosa cells: 10.8;Horizontal cells: 13.2;Late spermatids: 54.1;Oligodendrocyte precursor cells: 11.3;Pancreatic endocrine cells: 13.6"	"Group enriched"	"Detected in many"	4	"breast cancer: 4.1;glioma: 4.9;testis cancer: 3.3"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"Neuroblastoma: 12.0"	"Pancreas - Beta cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			HPA016004	Enhanced				"Intracellular and membrane"	Enzyme	NA	NA				"Cluster 49: Pituitary gland - Hormone signaling"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 36: Late spermatids - Unknown function"	2			"HPA016004: AB_1846731"	"unprognostic (1.00e-1)"	"unprognostic (6.58e-2)"	"unprognostic (1.21e-1)"	"unprognostic (1.45e-2)"	"unprognostic (9.44e-2)"	"unprognostic (2.96e-2)"	"unprognostic (1.15e-2)"	"unprognostic (5.75e-2)"	"unprognostic (8.41e-2)"	"unprognostic (1.16e-1)"	"unprognostic (2.83e-2)"	"unprognostic (1.54e-1)"	"unprognostic (6.98e-8)"	"unprognostic (9.37e-3)"	"unprognostic (2.61e-1)"	"unprognostic (3.28e-1)"	"unprognostic (3.87e-2)"
CLASP2	KIAA0627	ENSG00000163539	"Cytoplasmic linker associated protein 2"	O75122	3	33496245-33718356	"Predicted intracellular proteins"	"Cell cycle, Cell division, Mitosis"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 109.2;retina: 122.8"	"Cell type enhanced"	"Detected in all"		"Astrocytes: 279.3;Excitatory neurons: 496.8;Inhibitory neurons: 504.1;Oligodendrocyte precursor cells: 694.3;Oligodendrocytes: 1224.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Kidney - Fibroblasts, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA067071			Supported	"Golgi apparatus,Cytosol"			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 3: Non-specific - Unknown function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 51: Oligodendrocytes - Unknown function"	3	"Golgi apparatus"	Cytosol	"HPA067071: AB_2685775"	"unprognostic (1.97e-1)"	"unprognostic (2.05e-1)"	"unprognostic (7.24e-3)"	"unprognostic (5.46e-2)"	"unprognostic (3.16e-2)"	"unprognostic (1.33e-2)"	"unprognostic (1.27e-2)"	"unprognostic (4.51e-2)"	"unprognostic (1.40e-1)"	"unprognostic (1.36e-2)"	"unprognostic (2.60e-3)"	"unprognostic (3.25e-2)"	"prognostic favorable (1.48e-6)"	"unprognostic (1.23e-1)"	"unprognostic (2.55e-1)"	"unprognostic (1.07e-2)"	"unprognostic (5.72e-2)"
CLIP3	"CLIPR-59, RSNL1"	ENSG00000105270	"CAP-Gly domain containing linker protein 3"	Q96DZ5	19	36014660-36033343	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 215.1"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 24.0;Horizontal cells: 34.0;Inhibitory neurons: 29.4;Late spermatids: 24.0;Ovarian stromal cells: 26.2;Schwann cells: 28.5"	"Cancer enhanced"	"Detected in all"		"glioma: 65.0"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in all"		"Neuroblastoma: 48.0"	"Liver - Hepatic stellate cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA079430	Uncertain						NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 64: Neuronal - Transcription"	"Cluster 1: Neurons - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 6: Ovarian stromal cells - Transcription"	5			"HPA079430: "	"unprognostic (1.91e-2)"	"unprognostic (8.70e-2)"	"unprognostic (1.16e-2)"	"unprognostic (5.01e-2)"	"unprognostic (1.19e-1)"	"unprognostic (1.38e-1)"	"unprognostic (3.60e-2)"	"unprognostic (2.92e-2)"	"unprognostic (2.55e-2)"	"unprognostic (3.26e-2)"	"prognostic favorable (2.80e-4)"	"unprognostic (9.44e-2)"	"prognostic unfavorable (1.56e-10)"	"unprognostic (6.31e-3)"	"unprognostic (1.52e-1)"	"unprognostic (9.63e-2)"	"unprognostic (1.09e-2)"
CLVS1	"C6orf212L, CRALBPL, MGC34646, RLBP1L1"	ENSG00000177182	"Clavesin 1"	Q8IUQ0	8	61057158-61501645	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 8.7;retina: 5.0"	"Cell type enhanced"	"Detected in some"		"Excitatory neurons: 109.3;Inhibitory neurons: 151.0;Oligodendrocyte precursor cells: 84.4;Oligodendrocytes: 34.7"	"Cancer enhanced"	"Detected in single"		"glioma: 0.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"lung cancer: 2.8;Neuroblastoma: 2.7"	"Colon - Colon enteroendocrine cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA076650	Approved						NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 10: Cerebellum - Nucleic acid binding"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 69: Neurons - Neuronal signaling"	1			"HPA076650: "	"unprognostic (1.86e-2)"	"unprognostic (3.09e-4)"	"unprognostic (2.79e-1)"	"unprognostic (2.96e-7)"	"unprognostic (1.11e-1)"	"unprognostic (7.29e-2)"	"unprognostic (2.99e-1)"	"unprognostic (8.02e-4)"	"unprognostic (2.23e-1)"	"unprognostic (8.44e-3)"	"unprognostic (7.25e-3)"	"unprognostic (2.94e-1)"	"unprognostic (5.79e-8)"	"unprognostic (2.49e-1)"	"unprognostic (3.19e-2)"	"unprognostic (9.71e-2)"	"unprognostic (1.14e-2)"
CLVS2	"bA160A10.4, C6orf212, C6orf213, RLBP1L2"	ENSG00000146352	"Clavesin 2"	Q5SYC1	6	122996235-123072925	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	4	"brain: 16.9;retina: 7.9"	"Group enriched"	"Detected in some"	4	"Excitatory neurons: 133.3;Inhibitory neurons: 164.3;Muller glia cells: 50.2"	"Cancer enhanced"	"Detected in single"		"glioma: 0.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"Bone cancer: 7.5;Neuroblastoma: 11.7"	"Skin - Eccrine sweat gland cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA043764	Uncertain						NA	NA				"Cluster 28: Neuronal - Transcription"	"Cluster 35: Non-specific - DNA binding"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 65: Neurons - Synaptic function"	13			"HPA043764: AB_10960281"	"unprognostic (1.35e-1)"		"unprognostic (3.28e-2)"		"unprognostic (4.68e-2)"				"unprognostic (3.60e-1)"		"unprognostic (2.38e-1)"	"unprognostic (7.04e-2)"	"unprognostic (1.43e-2)"	"unprognostic (5.72e-3)"	"unprognostic (9.60e-2)"		"unprognostic (8.71e-2)"
CNGB1	"CNCG2, CNCG3L, CNGB1B, GAR1, GARP, RCNC2, RCNCb, RP45"	ENSG00000070729	"Cyclic nucleotide gated channel subunit beta 1"	Q14028	16	57882340-57971128	"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Ion transport, Olfaction, Sensory transduction, Transport, Vision"	"Ion channel, Ligand-gated ion channel"	"Disease variant, Retinitis pigmentosa"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	87	"retina: 581.5"	"Group enriched"	"Detected in some"	6	"Cone photoreceptor cells: 348.3;Rod photoreceptor cells: 1033.4"	"Cancer enriched"	"Detected in single"	6	"head and neck cancer: 2.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Neuroblastoma: 11.1"	"Colon - Colon enteroendocrine cells, Pancreas - Ductal cells, Skin - Outer root sheath cells"	"Region enhanced"	"Detected in some"		"hypothalamus: 4.5"					HPA060355			Approved	"Plasma membrane,Cytosol"			No	NA				"Cluster 76: Retina - Visual perception"	"Cluster 14: Neurons - Synaptic function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 66: Photoreceptor cells - Visual perception"		Cytosol	"Plasma membrane"	"HPA060355: "	"unprognostic (5.52e-3)"	"unprognostic (4.51e-3)"	"unprognostic (1.06e-1)"	"unprognostic (2.73e-3)"	"unprognostic (6.20e-2)"	"unprognostic (1.76e-1)"	"unprognostic (8.56e-4)"	"unprognostic (3.08e-1)"	"unprognostic (9.84e-2)"	"unprognostic (2.83e-1)"	"unprognostic (2.14e-4)"	"unprognostic (5.42e-2)"	"unprognostic (1.01e-3)"	"unprognostic (5.20e-2)"	"unprognostic (1.88e-1)"	"unprognostic (4.57e-2)"	"unprognostic (9.07e-2)"
CNIH2	"CNIH-2, Cnil, MGC50896"	ENSG00000174871	"Cornichon family AMPA receptor auxiliary protein 2"	Q6PI25	11	66278175-66285301	"Predicted membrane proteins, Transporters"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	10	"brain: 434.9"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 75.4;Enteroendocrine cells: 15.6;Excitatory neurons: 17.1;Late spermatids: 38.4"	"Cancer enriched"	"Detected in many"	5	"glioma: 20.1"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 11.9"	"Colon - Colon enteroendocrine cells, Lung - Respiratory ciliated cells, Pancreas - Alpha cells, Pancreas - Beta cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"														NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 29: Forebrain - Mixed function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 13: Spermatids - Transcription"	5				"unprognostic (1.84e-2)"	"unprognostic (3.53e-3)"	"unprognostic (3.40e-3)"	"unprognostic (1.04e-2)"	"prognostic unfavorable (9.18e-4)"	"unprognostic (1.81e-1)"	"unprognostic (1.74e-2)"	"unprognostic (3.29e-1)"	"unprognostic (3.25e-1)"	"unprognostic (3.80e-2)"	"unprognostic (7.66e-3)"	"unprognostic (4.16e-2)"	"unprognostic (6.95e-8)"	"unprognostic (3.53e-1)"	"unprognostic (3.19e-2)"	"unprognostic (3.17e-2)"	"unprognostic (3.55e-2)"
