Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CISH	"CIS, CIS-1, G18, SOCS"	ENSG00000114737	"Cytokine inducible SH2 containing protein"	Q9NSE2	3	50606489-50611774	"Predicted intracellular proteins"	"Growth regulation, Ubl conjugation pathway"	"Signal transduction inhibitor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"liver: 59.3"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 2: 86.5;Distal tubular cells: 58.4;Proximal tubular cells: 46.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Group enriched"	"Detected in many"	6	"breast cancer: 18.6;Leukemia: 48.5;lymphoma: 13.5"	"Lung - Alveolar cells type 2"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB034039, HPA040812"	Approved		Approved	"Microtubules,Cytokinetic bridge"			Yes	No			"Cluster 11: T-cells - Unknown function"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 8: Immune cells - Immune response"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 7: T-cells - T-cell receptor"	4	Microtubules	"Cytokinetic bridge"	"CAB034039: AB_2080282, HPA040812: AB_2677148"	"unprognostic (2.36e-3)"	"unprognostic (7.60e-3)"	"unprognostic (2.89e-2)"	"prognostic favorable (1.13e-5)"	"unprognostic (8.54e-2)"	"unprognostic (9.38e-2)"	"prognostic favorable (6.98e-4)"	"unprognostic (6.97e-3)"	"unprognostic (3.84e-1)"	"unprognostic (2.10e-1)"	"prognostic favorable (9.65e-4)"	"unprognostic (1.30e-2)"	"prognostic favorable (3.53e-12)"	"unprognostic (2.50e-1)"	"unprognostic (1.76e-1)"	"unprognostic (1.15e-1)"	"unprognostic (1.78e-2)"
CLDN14	DFNB29	ENSG00000159261	"Claudin 14"	O95500	21	36460621-36576569	"Disease related genes, Human disease related genes, Predicted membrane proteins"			"Deafness, Disease variant, Non-syndromic deafness"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	26	"kidney: 13.4;liver: 38.6"	"Cell type enhanced"	"Detected in some"		"Cholangiocytes: 3.8;Distal tubular cells: 9.2;Ductal cells: 12.0;Exocrine glandular cells: 4.6;Glandular and luminal cells: 4.7;Hepatocytes: 18.6"	"Cancer enriched"	"Detected in many"	6	"liver cancer: 7.9"	"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"lymphoma: 7.9"	"Liver - Hepatocytes"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in some"			HPA054707			Uncertain	Vesicles			NA	NA				"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 45: Non-specific - Mixed function"	4	Vesicles		"HPA054707: "	"unprognostic (1.14e-1)"	"unprognostic (2.21e-1)"	"unprognostic (3.74e-2)"	"unprognostic (9.43e-2)"	"unprognostic (8.20e-3)"	"unprognostic (5.54e-2)"	"prognostic favorable (1.53e-4)"	"unprognostic (3.50e-4)"	"unprognostic (2.28e-1)"	"unprognostic (2.30e-2)"	"unprognostic (2.12e-2)"	"unprognostic (4.87e-1)"	"unprognostic (7.44e-4)"	"unprognostic (2.77e-2)"	"unprognostic (7.65e-2)"	"unprognostic (2.45e-2)"	"unprognostic (9.71e-2)"
CLEC16A	"Gop-1, KIAA0350"	ENSG00000038532	"C-type lectin domain containing 16A"	Q2KHT3	16	10944539-11182186	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	Autophagy		"Diabetes mellitus"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 124.2;Early spermatids: 120.4;Excitatory neurons: 90.2;Inhibitory neurons: 129.9;Late spermatids: 106.6;Oligodendrocytes: 67.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035814, HPA035815, HPA061385"	Enhanced		Approved	Nucleoplasm,Vesicles			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 78: Testis - Transcription"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 8: Neurons - Neuronal signaling"		"Nucleoplasm, Vesicles"		"HPA035814: AB_10600801, HPA035815: AB_10671937, HPA061385: AB_2684498"	"unprognostic (3.41e-1)"	"unprognostic (4.58e-2)"	"unprognostic (7.36e-2)"	"unprognostic (1.56e-2)"	"unprognostic (3.44e-1)"	"unprognostic (1.33e-2)"	"unprognostic (3.44e-1)"	"unprognostic (2.22e-3)"	"unprognostic (4.54e-2)"	"unprognostic (7.78e-3)"	"unprognostic (2.08e-1)"	"unprognostic (3.49e-1)"	"prognostic favorable (2.92e-6)"	"unprognostic (2.69e-1)"	"unprognostic (1.79e-1)"	"unprognostic (8.22e-2)"	"unprognostic (3.03e-1)"
COL6A5	"COL29A1, FLJ35880, VWA4"	ENSG00000172752	"Collagen type VI alpha 5 chain"		3	130345516-130484846	"Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"lung: 5.5;skin 1: 4.7"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 6.0;Erythroid cells: 3.4;Fibroblasts: 4.4;Langerhans cells: 2.2;Late spermatids: 2.9;Oocytes: 2.2;Plasma cells: 1.3"	"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"midbrain: 3.3;thalamus: 1.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	7	"lymphoma: 4.3"	"Testis - Early spermatids"	"Low region specificity"	"Detected in single"			"Not detected"	"Not detected"			HPA043138	Uncertain				"Secreted in other tissues"		NA	NA				"Cluster 13: Skin - Cornification"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 49: Non-specific - Transcription"				"HPA043138: AB_10796687"	"unprognostic (3.45e-2)"	"unprognostic (4.08e-2)"	"unprognostic (6.01e-3)"	"unprognostic (2.32e-1)"	"unprognostic (3.42e-2)"	"unprognostic (1.46e-6)"		"unprognostic (8.44e-2)"	"unprognostic (2.07e-3)"	"unprognostic (2.47e-1)"	"unprognostic (1.71e-1)"		"unprognostic (7.58e-8)"	"unprognostic (3.85e-2)"	"unprognostic (4.51e-1)"	"unprognostic (1.54e-1)"	"unprognostic (2.79e-2)"
CYB5R4	"b5+b5R, dJ676J13.1, NCB5OR"	ENSG00000065615	"Cytochrome b5 reductase 4"	Q7L1T6	6	83859656-83967423	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 167.7;Late spermatids: 374.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"neutrophil: 200.2"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Lung - Neutrophil_2, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA018992	Approved						NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 16: Non-specific - Transcription"	"Cluster 48: Non-specific - Mixed function"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 36: Late spermatids - Unknown function"				"HPA018992: AB_1847371"	"unprognostic (4.86e-3)"	"unprognostic (1.16e-1)"	"unprognostic (1.80e-3)"	"unprognostic (1.21e-2)"	"unprognostic (1.72e-1)"	"unprognostic (3.25e-2)"	"unprognostic (1.72e-2)"	"unprognostic (7.94e-2)"	"unprognostic (4.77e-1)"	"unprognostic (6.77e-2)"	"unprognostic (1.39e-2)"	"unprognostic (5.44e-1)"	"unprognostic (6.36e-2)"	"unprognostic (1.95e-1)"	"unprognostic (4.11e-2)"	"unprognostic (2.15e-1)"	"unprognostic (8.15e-2)"
ENSG00000241690		ENSG00000241690	"Novel protein"		20	2814968-2818066	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in single"	35	"testis: 13.5"	"Cell type enriched"	"Detected in single"	7	"Late spermatids: 1.4"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA077873			Approved	"Vesicles,Plasma membrane"			NA	NA				"Cluster 44: Testis - Spermatogenesis"		"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 11: Late spermatids - Unknown function"		"Plasma membrane"	Vesicles	"HPA077873: "																	
ETV3L	FLJ16478	ENSG00000253831	"ETS variant transcription factor 3 like"	Q6ZN32	1	157092043-157112412	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	DNA-binding		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	11	"choroid plexus: 8.9"	"Group enriched"	"Detected in some"	6	"Breast glandular cells: 1.6;Breast myoepithelial cells: 1.6;Langerhans cells: 5.3"	"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"choroid plexus: 3.6;hypothalamus: 3.5"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	10	"lymphoma: 1.0"		"Not detected"	"Not detected"														NA	NA				"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 28: Dendritic cells - Antigen presentation"	1				"unprognostic (7.39e-4)"	"unprognostic (1.53e-1)"			"unprognostic (3.22e-2)"	"unprognostic (1.79e-5)"		"unprognostic (2.25e-1)"	"unprognostic (5.91e-2)"	"unprognostic (1.57e-2)"			"unprognostic (3.09e-4)"	"unprognostic (1.88e-1)"	"unprognostic (5.37e-2)"	"unprognostic (3.37e-1)"	
ETV6	TEL	ENSG00000139083	"ETS variant transcription factor 6"	P41212	12	11649674-11895377	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"DNA-binding, Repressor"	"Cancer-related genes, Disease variant, Proto-oncogene"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Langerhans cells: 142.9;Microglial cells: 206.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skeletal muscle - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA000264	Enhanced		Approved	Nucleoli,Cytosol			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 44: Non-specific - Mixed function"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 28: Dendritic cells - Antigen presentation"	4	Nucleoli	Cytosol	"HPA000264: AB_611466"	"unprognostic (4.03e-3)"	"unprognostic (3.08e-2)"	"unprognostic (7.54e-3)"	"unprognostic (2.60e-1)"	"unprognostic (2.07e-1)"	"unprognostic (1.35e-3)"	"unprognostic (2.74e-2)"	"unprognostic (4.02e-2)"	"unprognostic (3.16e-1)"	"unprognostic (9.46e-2)"	"prognostic unfavorable (9.38e-5)"	"unprognostic (1.15e-1)"	"prognostic unfavorable (4.66e-8)"	"unprognostic (1.33e-2)"	"unprognostic (5.99e-2)"	"unprognostic (8.92e-2)"	"prognostic favorable (1.54e-5)"
FAM187A		ENSG00000214447	"Family with sequence similarity 187 member A"	A6NFU0	17	44899774-44905390	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 4.6;retina: 2.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"										NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 21: Lymphoma - Adaptive immune response"																						
FAM227A		ENSG00000184949	"Family with sequence similarity 227 member A"	F5H4B4	22	38578118-38656629	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 4.8"	"Cell type enhanced"	"Detected in many"		"Ciliated cells: 112.4;Early spermatids: 91.9;Late spermatids: 64.1;Oocytes: 33.8;Rod photoreceptor cells: 35.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA003077	Uncertain		Uncertain	Nucleoplasm			NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 42: Ciliated cells - Cilium assembly"		Nucleoplasm		"HPA003077: AB_1079264"	"unprognostic (7.52e-2)"	"unprognostic (3.06e-2)"	"unprognostic (1.63e-1)"	"unprognostic (8.14e-2)"	"unprognostic (5.85e-2)"	"unprognostic (2.91e-3)"	"unprognostic (4.79e-5)"	"unprognostic (5.91e-2)"	"unprognostic (3.04e-2)"	"unprognostic (4.04e-2)"	"unprognostic (1.85e-2)"	"unprognostic (4.62e-2)"	"unprognostic (6.46e-6)"	"unprognostic (3.74e-1)"	"unprognostic (3.47e-2)"	"unprognostic (2.65e-3)"	"unprognostic (1.35e-2)"
FGGY	FLJ10986	ENSG00000172456	"FGGY carbohydrate kinase domain containing"	Q96C11	1	59296638-59810647	"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"		"Kinase, Transferase"	"Amyotrophic lateral sclerosis, Neurodegeneration"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 75.2"	"Cell type enhanced"	"Detected in all"		"Alveolar cells type 2: 122.8;Cholangiocytes: 345.3;Hepatocytes: 161.4;Secretory cells: 121.9;Skeletal myocytes: 199.1"	"Cancer enhanced"	"Detected in all"		"liver cancer: 13.9"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA054971, HPA075137"			Approved	"Nucleoplasm,Nuclear bodies"			NA	NA		220000	"Cluster 14: Non-specific - Unknown function"	"Cluster 53: Non-specific - Glycosylation"	"Cluster 25: Non-specific - Transcription"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 62: Hepatocytes - Metabolism"		Nucleoplasm	"Nuclear bodies"	"HPA054971: , HPA075137: "	"unprognostic (4.15e-1)"	"unprognostic (1.87e-1)"	"unprognostic (2.31e-2)"	"unprognostic (2.80e-2)"	"unprognostic (2.02e-1)"	"unprognostic (2.20e-3)"	"unprognostic (1.47e-3)"	"unprognostic (1.80e-2)"	"unprognostic (4.09e-1)"	"unprognostic (2.78e-1)"	"unprognostic (2.92e-1)"	"unprognostic (1.47e-1)"	"unprognostic (4.36e-3)"	"unprognostic (7.22e-2)"	"unprognostic (1.44e-1)"	"unprognostic (2.70e-1)"	"unprognostic (1.78e-1)"
FNIP2	"FNIPL, KIAA1450, MAPO1"	ENSG00000052795	"Folliculin interacting protein 2"	Q9P278	4	158769026-158908050	"Predicted intracellular proteins"	"DNA damage"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Langerhans cells: 320.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	5	"intermediate monocyte: 3.3;myeloid DC: 2.1;non-classical monocyte: 7.2"	"Group enriched"	"Detected in many"	7	"dendritic cells: 2.1;monocytes: 7.2"	"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA042779, HPA052758, HPA072420"	Approved		Supported	"Centriolar satellite,Cytosol"			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 11: Liver - Plasma proteins"	"Cluster 11: White matter - Signal transduction"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 29: Monocytes - Innate immune response"	2	Cytosol	"Centriolar satellite"	"HPA042779: AB_10794386, HPA052758: , HPA072420: AB_2732200"	"unprognostic (3.38e-2)"	"unprognostic (2.26e-1)"	"unprognostic (2.06e-2)"	"unprognostic (4.02e-1)"	"unprognostic (1.46e-1)"	"unprognostic (3.56e-1)"	"unprognostic (1.56e-1)"	"unprognostic (2.18e-2)"	"unprognostic (1.12e-1)"	"unprognostic (1.80e-1)"	"unprognostic (7.93e-2)"	"unprognostic (1.77e-1)"	"prognostic favorable (3.96e-11)"	"unprognostic (1.84e-2)"	"unprognostic (1.03e-1)"	"unprognostic (2.67e-1)"	"unprognostic (7.10e-2)"
GNB4		ENSG00000114450	"G protein subunit beta 4"	Q9HAV0	3	179396088-179451476	"Disease related genes, Human disease related genes, Predicted intracellular proteins, RAS pathway related proteins"		Transducer	"Charcot-Marie-Tooth disease, Disease variant, Neurodegeneration, Neuropathy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Hofbauer cells: 84.2;Kupffer cells: 81.5;Microglial cells: 87.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB018383, CAB018737, HPA040736"	Supported		Supported	"Plasma membrane"			NA	NA			"Cluster 7: Non-specific - Innate immune response"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 58: Macrophages - Innate immune response"	2	"Plasma membrane"		"CAB018383: AB_631542, CAB018737: AB_640712, HPA040736: AB_2677106"	"unprognostic (2.56e-2)"	"unprognostic (1.95e-1)"	"unprognostic (1.62e-1)"	"unprognostic (1.01e-1)"	"unprognostic (5.97e-3)"	"unprognostic (2.12e-1)"	"unprognostic (1.44e-2)"	"unprognostic (8.28e-2)"	"unprognostic (1.16e-1)"	"unprognostic (3.44e-1)"	"unprognostic (1.56e-1)"	"unprognostic (2.32e-2)"	"prognostic unfavorable (1.39e-6)"	"unprognostic (1.90e-3)"	"unprognostic (3.13e-2)"	"unprognostic (8.90e-2)"	"unprognostic (2.80e-3)"
GPR19		ENSG00000183150	"G protein-coupled receptor 19"	Q15760	12	12660890-12696207	"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 7.8;pituitary gland: 7.6;testis: 3.8"	"Cell type enhanced"	"Detected in some"		"Astrocytes: 7.4;Early spermatids: 5.8;Excitatory neurons: 14.7;Inhibitory neurons: 14.9;Oligodendrocyte precursor cells: 14.6;Oligodendrocytes: 5.5"	"Cancer enhanced"	"Detected in many"		"testis cancer: 5.8"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"T-reg: 6.4"	"Group enriched"	"Detected in many"	15	"granulocytes: 2.9;T-cells: 6.4"	"Cancer enhanced"	"Detected in all"		"testis cancer: 26.3"	"Colon - Colon enteroendocrine cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA013955	Uncertain						NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 65: Cerebellum - Nervous system development"	"Cluster 2: Neurons - Nucleosome"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 34: Neurons - Neuronal signaling"				"HPA013955: AB_1849287"	"unprognostic (1.92e-1)"	"unprognostic (3.38e-2)"	"unprognostic (1.72e-1)"	"unprognostic (8.62e-5)"	"unprognostic (1.60e-1)"	"unprognostic (3.21e-1)"	"unprognostic (8.25e-4)"	"unprognostic (1.37e-1)"	"unprognostic (1.73e-1)"	"unprognostic (6.90e-2)"	"unprognostic (1.45e-1)"	"unprognostic (1.70e-2)"	"unprognostic (2.67e-12)"	"unprognostic (5.19e-2)"	"unprognostic (1.38e-1)"	"unprognostic (7.60e-2)"	"unprognostic (1.60e-1)"
HLA-DPA1	HLA-DP1A	ENSG00000231389	"Major histocompatibility complex, class II, DP alpha 1"	P20036	6	33064569-33080775	"Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	"Adaptive immunity, Immunity"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"lung: 531.2;lymphoid tissue: 593.6"	"Cell type enhanced"	"Detected in many"		"B-cells: 2146.0;dendritic cells: 1539.0;Langerhans cells: 8980.3;Macrophages: 2779.5;monocytes: 2073.0;Schwann cells: 6090.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in all"	7	"classical monocyte: 473.9;intermediate monocyte: 1069.2;memory B-cell: 818.4;myeloid DC: 1726.4;naive B-cell: 800.1;non-classical monocyte: 725.0;plasmacytoid DC: 542.7"	"Group enriched"	"Detected in all"	9	"B-cells: 818.4;dendritic cells: 1726.4;monocytes: 1069.2"	"Cancer enhanced"	"Detected in many"		"lymphoma: 299.8;Myeloma: 115.4;skin cancer: 120.3"	"Adipose visceral - T-cells, Testis - Macrophages, Thyroid - T-cells"									HPA017967	Enhanced		Supported	Vesicles			NA	NA		240000	"Cluster 2: Dendritic cells - Unknown function"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 22: Non-specific - Mixed function"	"Cluster 21: Lymphoma - Adaptive immune response"	"Cluster 28: Dendritic cells - Antigen presentation"		Vesicles		"HPA017967: AB_1853929"	"unprognostic (8.93e-3)"	"unprognostic (3.15e-2)"	"unprognostic (3.64e-2)"	"unprognostic (9.40e-3)"	"unprognostic (9.07e-2)"	"unprognostic (2.80e-2)"	"unprognostic (5.69e-2)"	"unprognostic (1.82e-2)"	"unprognostic (7.28e-2)"	"unprognostic (1.39e-1)"	"unprognostic (1.93e-1)"	"unprognostic (1.80e-1)"	"unprognostic (8.38e-2)"	"unprognostic (1.17e-1)"	"unprognostic (4.69e-2)"	"unprognostic (8.11e-2)"	"unprognostic (1.06e-1)"
