Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
DIO1	TXDI1	ENSG00000211452	"Iodothyronine deiodinase 1"	P49895	1	53891239-53911086	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"	"Thyroid hormones biosynthesis"	Oxidoreductase	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	42	"kidney: 139.6;liver: 179.7;thyroid gland: 252.7"	"Group enriched"	"Detected in some"	6	"Hepatocytes: 58.8;Proximal tubular cells: 66.3"	"Group enriched"	"Detected in many"	8	"liver cancer: 44.7;thyroid cancer: 43.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	12	"breast cancer: 3.8;liver cancer: 2.5;prostate cancer: 4.9;thyroid cancer: 9.2"	"Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Lung - Respiratory ciliated cells, Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"										NA	NA				"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"					"unprognostic (4.89e-2)"	"unprognostic (4.86e-2)"	"unprognostic (1.81e-2)"	"unprognostic (1.21e-2)"	"unprognostic (1.06e-1)"	"unprognostic (2.68e-2)"	"unprognostic (3.91e-3)"	"unprognostic (6.96e-4)"	"unprognostic (6.94e-2)"	"unprognostic (4.83e-2)"	"unprognostic (8.81e-2)"	"unprognostic (1.43e-1)"	"unprognostic (3.50e-3)"	"unprognostic (9.99e-3)"	"unprognostic (3.78e-2)"	"prognostic unfavorable (5.44e-4)"	"unprognostic (3.59e-2)"
DLL3	SCDO1	ENSG00000090932	"Delta like canonical Notch ligand 3"	Q9NYJ7	19	39498895-39508481	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Differentiation, Notch signaling pathway"	"Developmental protein"	"Disease variant, Dwarfism"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	8	"brain: 28.1"	"Cell type enhanced"	"Detected in some"		"Oligodendrocyte precursor cells: 23.1;Oocytes: 105.9;Spermatogonia: 42.1"	"Group enriched"	"Detected in many"	11	"glioma: 29.2;melanoma: 15.5;testis cancer: 8.0"	"Low region specificity"	"Detected in many"			"Immune cell enhanced"	"Detected in some"		"memory B-cell: 2.6;naive CD8 T-cell: 1.4"	"Group enriched"	"Detected in many"	13	"B-cells: 2.6;T-cells: 1.4"	"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 17.9;skin cancer: 27.5"		"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"HPA024559, HPA056533"			Approved	"Nucleoplasm,Golgi apparatus,Plasma membrane"			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 61: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 67: Spermatogonia - Spermatogenesis"		Nucleoplasm	"Golgi apparatus, Plasma membrane"	"HPA024559: , HPA056533: "	"unprognostic (2.52e-1)"	"unprognostic (3.81e-1)"	"unprognostic (3.13e-2)"	"prognostic unfavorable (2.94e-4)"	"unprognostic (9.85e-2)"	"unprognostic (1.41e-2)"	"unprognostic (1.65e-3)"	"unprognostic (1.85e-1)"	"unprognostic (4.82e-2)"	"unprognostic (6.58e-2)"	"unprognostic (1.06e-2)"	"unprognostic (4.20e-2)"	"unprognostic (3.82e-4)"	"unprognostic (4.94e-2)"	"unprognostic (5.13e-2)"	"unprognostic (4.15e-2)"	"unprognostic (2.97e-1)"
DMKN	ZD52F10	ENSG00000161249	Dermokine	Q6E0U4	19	35497220-35513658	"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	13	"skin 1: 4645.8"	"Cell type enriched"	"Detected in many"	8	"Suprabasal keratinocytes: 4475.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"NK-cell: 11.7"	"Group enriched"	"Detected in many"	5	"NK-cells: 11.7;T-cells: 6.4"	"Low cancer specificity"	"Detected in many"			"Adipose visceral - Mesothelial cells, Lung - Alveolar cells type 2"	"Region enhanced"	"Detected in all"		"basal ganglia: 51.9"	"Low region specificity"	"Detected in some"			"HPA029406, HPA071641"	Enhanced		Approved	Nucleoplasm,Cytosol	"Secreted in other tissues"	"No annotated function"	NA	NA		47000000	"Cluster 15: NK-cells - Unknown function"	"Cluster 13: Skin - Cornification"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 12: Squamous epithelial cells - Keratinization"	6	"Nucleoplasm, Cytosol"		"HPA029406: AB_10603661, HPA071641: "	"unprognostic (5.70e-2)"	"unprognostic (2.36e-2)"	"unprognostic (3.64e-2)"	"unprognostic (1.03e-1)"	"unprognostic (1.28e-2)"	"unprognostic (2.48e-2)"	"unprognostic (3.82e-2)"	"unprognostic (3.23e-1)"	"unprognostic (1.03e-1)"	"unprognostic (8.82e-2)"	"unprognostic (2.54e-1)"	"unprognostic (9.93e-2)"	"prognostic favorable (5.37e-6)"	"unprognostic (3.50e-1)"	"unprognostic (1.58e-1)"	"unprognostic (1.29e-1)"	"unprognostic (2.08e-1)"
DMRTC1		ENSG00000269502	"DMRT like family C1"	Q5HYR2	X	72872025-72943837	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 3.2"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Region enhanced"	"Detected in many"		"hypothalamus: 16.3"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												"HPA046874, HPA046992"	Uncertain		Approved	"Nucleoplasm,Intermediate filaments"			NA	NA			"Cluster 34: B-cells - Unknown function"	"Cluster 17: Neuronal - Synaptic function"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 7: T-cells - T-cell receptor"		Nucleoplasm	"Intermediate filaments"	"HPA046874: AB_2679850, HPA046992: AB_2679894"					"unprognostic (1.83e-1)"												
DNAH3	"DKFZp434N074, DLP3, Dnahc3b, Hsadhc3"	ENSG00000158486	"Dynein axonemal heavy chain 3"	Q8TD57	16	20933111-21159441	"Plasma proteins, Predicted intracellular proteins"		"Motor protein"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"fallopian tube: 5.3;testis: 4.2"	"Group enriched"	"Detected in some"	4	"Ciliated cells: 47.8;Early spermatids: 46.6;Late spermatids: 20.3;Oocytes: 19.9"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Lung - Respiratory ciliated cells, Skin - Keratinocyte (other)"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 46: Brainstem - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 42: Ciliated cells - Cilium assembly"					"unprognostic (1.68e-1)"	"unprognostic (9.84e-2)"	"unprognostic (1.32e-1)"	"unprognostic (2.11e-3)"	"unprognostic (1.25e-2)"	"unprognostic (5.23e-2)"	"unprognostic (1.40e-3)"	"unprognostic (1.79e-1)"	"unprognostic (7.50e-2)"	"unprognostic (1.75e-1)"	"unprognostic (2.66e-2)"	"unprognostic (1.86e-1)"	"unprognostic (1.57e-5)"	"unprognostic (5.65e-2)"	"unprognostic (1.46e-1)"	"unprognostic (1.92e-1)"	"unprognostic (1.15e-1)"
DNAJB13	"RSPH16A, TSARG6"	ENSG00000187726	"DnaJ heat shock protein family (Hsp40) member B13"	P59910	11	73951026-73970366	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cilium biogenesis/degradation"	Chaperone	"Ciliopathy, Disease variant, Primary ciliary dyskinesia"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	6	"choroid plexus: 26.1;fallopian tube: 51.5;testis: 18.3"	"Cell type enhanced"	"Detected in some"		"Ciliated cells: 106.9;Early spermatids: 93.1;Ionocytes: 22.1;Late spermatids: 67.8;Oocytes: 44.1;Secretory cells: 22.3"	"Cancer enhanced"	"Detected in some"		"ovarian cancer: 2.9"	"Region enhanced"	"Detected in all"		"choroid plexus: 23.9"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in single"			"Low region specificity"	"Detected in all"			"HPA052465, HPA061330"	Enhanced		Approved	"Plasma membrane"			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 42: Ciliated cells - Cilium assembly"	9	"Plasma membrane"		"HPA052465: AB_2681842, HPA061330: AB_2732659"	"unprognostic (1.07e-1)"	"unprognostic (3.23e-2)"	"unprognostic (3.27e-3)"	"unprognostic (1.56e-2)"	"unprognostic (1.03e-1)"	"unprognostic (1.20e-4)"	"unprognostic (1.30e-2)"	"unprognostic (1.72e-4)"	"unprognostic (5.00e-2)"	"unprognostic (4.73e-2)"	"unprognostic (6.30e-2)"	"unprognostic (1.22e-1)"	"prognostic unfavorable (2.10e-6)"	"unprognostic (3.32e-2)"	"unprognostic (1.41e-1)"	"unprognostic (9.44e-2)"	"unprognostic (2.40e-2)"
DNAJC27	"RabJS, RBJ"	ENSG00000115137	"DnaJ heat shock protein family (Hsp40) member C27"	Q9NZQ0	2	24943636-24972094	"Predicted intracellular proteins"			Oncogene	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"testis: 21.6"	"Cell type enhanced"	"Detected in all"		"Early spermatids: 76.1;Spermatocytes: 63.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036815, HPA036816"	Uncertain		Approved	Cytosol			NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 45: Non-specific - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 31: Spermatocytes - Spermatogenesis"	1	Cytosol		"HPA036815: , HPA036816: AB_10673506"	"unprognostic (1.67e-1)"	"unprognostic (1.36e-1)"	"unprognostic (1.63e-1)"	"unprognostic (4.53e-2)"	"unprognostic (3.09e-1)"	"unprognostic (5.17e-3)"	"unprognostic (5.41e-2)"	"unprognostic (5.58e-3)"	"unprognostic (2.13e-1)"	"unprognostic (4.60e-2)"	"unprognostic (7.44e-4)"	"unprognostic (8.84e-2)"	"prognostic favorable (8.48e-5)"	"unprognostic (3.35e-1)"	"unprognostic (3.66e-1)"	"unprognostic (3.05e-2)"	"unprognostic (1.78e-3)"
DPP10	"DPL2, DPPY, DPRP3"	ENSG00000175497	"Dipeptidyl peptidase like 10"	Q8N608	2	114442299-115845780	"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"			Asthma	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	4	"adrenal gland: 10.4;brain: 21.0;pancreas: 16.7"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 4395.9;Excitatory neurons: 2962.3;Inhibitory neurons: 3154.3;Oligodendrocyte precursor cells: 929.6"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	4	"lung cancer: 4.8;Rhabdoid: 10.6"	"Adipose visceral - Mesothelial cells, Skin - Outer root sheath cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA048767	Uncertain						NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 53: Neurons - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 8: Neurons - Neuronal signaling"				"HPA048767: AB_2680515"	"unprognostic (1.19e-1)"		"unprognostic (2.55e-2)"	"unprognostic (1.84e-1)"	"unprognostic (1.77e-2)"	"unprognostic (1.29e-1)"		"unprognostic (2.03e-2)"	"unprognostic (6.59e-2)"	"unprognostic (2.92e-1)"	"unprognostic (5.35e-2)"	"unprognostic (2.95e-2)"	"unprognostic (1.23e-1)"	"unprognostic (1.03e-2)"	"unprognostic (8.33e-2)"	"unprognostic (7.61e-2)"	"unprognostic (4.22e-2)"
DTNA	"D18S892E, DRP3, DTN, DTN-1, DTN-2, DTN-3"	ENSG00000134769	"Dystrobrevin alpha"	Q9Y4J8	18	34493291-34891844	"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"			"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	5	"brain: 176.6;choroid plexus: 74.1;heart muscle: 144.4;skeletal muscle: 157.4;tongue: 203.2"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 1665.5;Excitatory neurons: 488.9;Inhibitory neurons: 626.0;Oligodendrocyte precursor cells: 461.3;Oligodendrocytes: 341.9"	"Cancer enriched"	"Detected in many"	9	"glioma: 28.2"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Group enriched"	"Detected in many"	4	"dendritic cells: 3.4;T-cells: 4.4"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Smooth muscle cells, Colon - Smooth muscle cells, Prostate - Smooth muscle cells, Skeletal muscle - Skeletal myocytes, Testis - Sertoli cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB015196, HPA071177"	Enhanced		Approved	"Nucleoplasm,Cell Junctions,Intermediate filaments"			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 47: Astrocytes - Unknown function"	4	"Cell Junctions, Intermediate filaments"	Nucleoplasm	"CAB015196: AB_2261797, HPA071177: "	"unprognostic (1.57e-1)"	"unprognostic (4.57e-2)"	"unprognostic (3.13e-3)"	"unprognostic (7.82e-6)"	"unprognostic (5.03e-1)"	"unprognostic (2.43e-3)"	"unprognostic (2.73e-1)"	"unprognostic (7.42e-2)"	"unprognostic (1.23e-1)"	"unprognostic (6.27e-2)"	"unprognostic (1.35e-4)"	"unprognostic (6.89e-2)"	"prognostic favorable (2.64e-7)"	"unprognostic (6.08e-3)"	"unprognostic (3.93e-2)"	"unprognostic (1.12e-1)"	"unprognostic (7.27e-5)"
DUSP10	"MKP-5, MKP5"	ENSG00000143507	"Dual specificity phosphatase 10"	Q9Y6W6	1	221701424-221742089	"Enzymes, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"liver: 31.9"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 86.5;granulocytes: 98.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"NK-cell: 19.8"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA016758	Approved		Supported	Nucleoplasm,Cytosol			No	No			"Cluster 33: Non-specific - ATP binding"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 11: White matter - Signal transduction"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	10	"Nucleoplasm, Cytosol"		"HPA016758: AB_1847880"	"unprognostic (1.55e-1)"	"unprognostic (2.73e-1)"	"unprognostic (1.44e-1)"	"unprognostic (6.65e-2)"	"unprognostic (3.83e-2)"	"unprognostic (2.85e-3)"	"prognostic favorable (5.42e-4)"	"unprognostic (2.89e-1)"	"unprognostic (3.89e-2)"	"unprognostic (9.68e-2)"	"unprognostic (2.38e-2)"	"unprognostic (1.05e-1)"	"prognostic unfavorable (3.69e-4)"	"unprognostic (4.18e-2)"	"unprognostic (2.57e-1)"	"unprognostic (8.88e-3)"	"unprognostic (1.97e-2)"
E2F6	E2F-6	ENSG00000169016	"E2F transcription factor 6"	O75461	2	11444375-11466177	"Plasma proteins, Predicted intracellular proteins, Transcription factors"	"Cell cycle, Transcription, Transcription regulation"	"DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Spermatogonia: 49.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in single"	16	"basophil: 7.8"	"Lineage enriched"	"Detected in single"	16	"granulocytes: 7.8"	"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous)"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA075185			Supported	Nucleoplasm			NA	NA				"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 67: Spermatogonia - Spermatogenesis"	6	Nucleoplasm		"HPA075185: AB_2732282"	"unprognostic (7.13e-2)"	"unprognostic (2.44e-1)"	"unprognostic (1.57e-1)"	"prognostic unfavorable (7.13e-4)"	"unprognostic (4.18e-1)"	"unprognostic (1.62e-1)"	"prognostic unfavorable (1.20e-5)"	"unprognostic (1.90e-1)"	"unprognostic (3.05e-3)"	"unprognostic (7.58e-2)"	"unprognostic (3.17e-3)"	"unprognostic (3.64e-3)"	"unprognostic (2.08e-3)"	"unprognostic (2.72e-2)"	"unprognostic (1.02e-1)"	"unprognostic (9.01e-2)"	"unprognostic (2.13e-1)"
EIF2S3B	"eIF-2-gamma2, eIF2gA"	ENSG00000180574	"Eukaryotic translation initiation factor 2 subunit gamma B"	Q2VIR3	12	10505602-10523135	"Enzymes, Predicted intracellular proteins"	"Protein biosynthesis"	"Hydrolase, Initiation factor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in some"			"Cell type enhanced"	"Detected in some"		"Cone photoreceptor cells: 1.7;Early spermatids: 2.8;Salivary duct cells: 1.6;Skeletal myocytes: 2.0;Spermatocytes: 2.5"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 78: Testis - Transcription"	"Cluster 37: Neurons - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 15: Non-specific - Mixed function"					"unprognostic (2.23e-1)"	"unprognostic (6.09e-2)"	"unprognostic (1.03e-2)"	"unprognostic (1.05e-1)"	"unprognostic (1.05e-1)"	"unprognostic (1.45e-1)"	"unprognostic (1.16e-2)"	"unprognostic (9.02e-2)"	"unprognostic (7.67e-2)"	"unprognostic (2.56e-1)"	"unprognostic (2.58e-4)"	"unprognostic (4.95e-2)"	"unprognostic (2.29e-1)"	"unprognostic (3.24e-2)"	"unprognostic (9.45e-3)"	"unprognostic (2.73e-1)"	"unprognostic (4.39e-1)"
EMC10	"C19orf63, HSM1, HSS1, INM02"	ENSG00000161671	"ER membrane protein complex subunit 10"	Q5UCC4	19	50476400-50490871	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters"	Angiogenesis		"Intellectual disability"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 178.8"	"Cell type enhanced"	"Detected in all"		"Skeletal myocytes: 625.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA053905, HPA062723"	Approved				"Secreted to blood"	"Developmental protein"	NA	NA			"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 27: Non-specific - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 2: Skeletal myocytes - Muscle contraction"	8			"HPA053905: AB_2682303, HPA062723: "	"unprognostic (2.48e-1)"	"unprognostic (1.93e-2)"	"unprognostic (9.86e-3)"	"unprognostic (1.65e-1)"	"unprognostic (6.94e-2)"	"unprognostic (8.38e-3)"	"unprognostic (3.23e-2)"	"unprognostic (9.87e-2)"	"unprognostic (2.77e-1)"	"unprognostic (2.99e-1)"	"prognostic favorable (4.39e-4)"	"unprognostic (5.01e-2)"	"prognostic favorable (6.64e-6)"	"unprognostic (2.81e-1)"	"unprognostic (3.49e-2)"	"unprognostic (1.28e-1)"	"unprognostic (2.44e-1)"
ENPP2	"ATX, PD-IALPHA, PDNP2"	ENSG00000136960	"Ectonucleotide pyrophosphatase/phosphodiesterase 2"	Q13822	8	119557086-119673453	"Cancer-related genes, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins"	"Chemotaxis, Lipid degradation, Lipid metabolism"	Hydrolase	"Cancer-related genes, Obesity"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in all"	4	"choroid plexus: 1296.7"	"Cell type enriched"	"Detected in many"	4	"Oligodendrocytes: 969.5"	"Cancer enhanced"	"Detected in all"		"renal cancer: 46.7"	"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in many"	6	"basophil: 54.0"	"Lineage enriched"	"Detected in many"	8	"granulocytes: 54.0"	"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 88.1"	"Breast - Endothelial cells, Skeletal muscle - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA023700, HPA053652"	Approved		Approved	"Nucleoplasm,Golgi apparatus,Actin filaments"	"Secreted to blood"	Enzyme	NA	NA		1200000000	"Cluster 41: Basophils - Unknown function"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 51: Oligodendrocytes - Unknown function"		"Nucleoplasm, Golgi apparatus"	"Actin filaments"	"HPA023700: AB_1848170, HPA053652: AB_2682218"	"unprognostic (1.17e-2)"	"unprognostic (6.29e-2)"	"unprognostic (3.63e-2)"	"unprognostic (3.93e-2)"	"unprognostic (1.23e-1)"	"unprognostic (1.37e-1)"	"unprognostic (9.70e-3)"	"unprognostic (7.14e-2)"	"unprognostic (1.29e-1)"	"unprognostic (1.26e-1)"	"prognostic favorable (2.07e-5)"	"unprognostic (5.54e-2)"	"unprognostic (3.14e-1)"	"unprognostic (2.37e-1)"	"unprognostic (5.18e-2)"	"unprognostic (2.37e-2)"	"unprognostic (1.50e-1)"
