Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CGB2		ENSG00000104818	"Chorionic gonadotropin subunit beta 2"	Q6NT52	19	49031890-49033238	"Predicted intracellular proteins, Predicted secreted proteins"		Hormone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Tissue enhanced"	"Detected in single"		"testis: 1.5"	"Cell type enriched"	"Detected in some"	9	"Syncytiotrophoblasts: 22.0"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"												"HPA038925, HPA038934"	Supported				"Secreted in other tissues"	Hormone	NA	NA				"Cluster 44: Testis - Spermatogenesis"	"Cluster 37: Neurons - Mixed function"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"				"HPA038925: AB_2676272, HPA038934: AB_2676277"										"unprognostic (3.05e-2)"							
CHRNA6		ENSG00000147434	"Cholinergic receptor nicotinic alpha 6 subunit"	Q15825	8	42752620-42796392	"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"retina: 3.2"	"Cell type enriched"	"Detected in some"	5	"Horizontal cells: 14.5"	"Low cancer specificity"	"Detected in some"			"Region enhanced"	"Detected in many"		"cerebellum: 20.3"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"lymphoma: 4.4"		"Group enriched"	"Detected in many"	7	"midbrain: 20.2;thalamus: 6.3"	"Region enriched"	"Detected in all"	6	"midbrain: 99.4"								NA	NA				"Cluster 76: Retina - Visual perception"	"Cluster 25: Non-specific - Transcription"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"	1				"unprognostic (1.91e-1)"	"unprognostic (7.49e-2)"	"unprognostic (2.66e-3)"	"unprognostic (1.25e-2)"	"unprognostic (5.23e-2)"	"unprognostic (7.60e-4)"	"unprognostic (4.99e-2)"	"unprognostic (2.48e-2)"	"unprognostic (7.73e-2)"	"unprognostic (6.24e-2)"	"unprognostic (2.13e-1)"	"unprognostic (6.56e-2)"	"unprognostic (2.63e-1)"	"unprognostic (3.97e-2)"	"unprognostic (1.92e-1)"	"unprognostic (3.27e-3)"	"unprognostic (3.66e-2)"
CLDN25		ENSG00000228607	"Claudin 25"	C9JDP6	11	113779796-113780485	"Predicted membrane proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"								"Low region specificity"	"Detected in all"			HPA053555	Uncertain						NA	NA						"Cluster 50: Lymphoma - Unknown function"					"HPA053555: AB_2682186"	"unprognostic (1.02e-2)"											"unprognostic (3.22e-1)"					
CMA1		ENSG00000092009	"Chymase 1"	P23946	14	24505353-24508265	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"		"Hydrolase, Protease, Serine protease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"breast: 17.8"	"Cell type enriched"	"Detected in some"	39	"granulocytes: 68.6"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"lymphoma: 1.9"	"Adipose subcutaneous - Mast cells, Adipose visceral - Mast cells, Colon - Mast cells, Stomach - Fibroblasts"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"CAB000363, HPA052634"	Enhanced		Supported	"Cytosol,Cytoplasmic bodies"	"Secreted to blood"	Enzyme	NA	NA	3000000			"Cluster 75: Epithelium - Extracellular exosomes"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 30: Granulocytes - Unknown function"		"Cytoplasmic bodies"	Cytosol	"CAB000363: AB_2083616, HPA052634: AB_2681892"	"unprognostic (1.37e-1)"	"unprognostic (2.27e-3)"	"unprognostic (2.04e-1)"			"unprognostic (7.07e-3)"	"unprognostic (1.48e-2)"	"unprognostic (1.19e-1)"	"unprognostic (5.79e-2)"	"unprognostic (2.21e-1)"	"unprognostic (8.91e-3)"	"unprognostic (4.19e-3)"	"unprognostic (1.29e-4)"	"unprognostic (2.52e-3)"	"unprognostic (7.78e-2)"	"unprognostic (7.37e-2)"	"unprognostic (4.98e-3)"
CMSS1	"C3orf26, MGC4308"	ENSG00000184220	"Cms1 ribosomal small subunit homolog"	Q9BQ75	3	99817837-100181732	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Late spermatids: 215.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA042820	Uncertain		Approved	"Nucleoplasm,Nuclear membrane,Nucleoli,Mitochondria"			NA	NA			"Cluster 18: Non-specific - Translation"	"Cluster 79: Non-specific - Transcription"	"Cluster 10: Cerebellum - Nucleic acid binding"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 13: Spermatids - Transcription"	1	Nucleoli	"Nucleoplasm, Nuclear membrane, Mitochondria"	"HPA042820: AB_10795763"	"unprognostic (1.50e-1)"	"unprognostic (8.28e-2)"	"unprognostic (4.61e-2)"	"prognostic unfavorable (3.15e-6)"	"unprognostic (2.13e-2)"	"unprognostic (2.39e-3)"	"prognostic unfavorable (5.92e-10)"	"unprognostic (1.50e-1)"	"unprognostic (5.92e-2)"	"unprognostic (5.83e-2)"	"unprognostic (6.71e-2)"	"prognostic unfavorable (3.10e-4)"	"unprognostic (2.18e-3)"	"unprognostic (1.56e-1)"	"unprognostic (2.26e-1)"	"unprognostic (3.25e-1)"	"unprognostic (4.04e-2)"
CST11	"CST8L, CTES2, dJ322G13.6"	ENSG00000125831	"Cystatin 11"	Q9H112	20	23450403-23452876	"Predicted secreted proteins"		"Antibiotic, Antimicrobial, Protease inhibitor, Thiol protease inhibitor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	476	"epididymis: 205.4"	"Cell type enhanced"	"Detected in some"		"Distal tubular cells: 3.1;Endometrial stromal cells: 2.0"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Late spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA053399	Enhanced				"Secreted in male reproductive system"	"Enzyme inhibitor"	NA	NA				"Cluster 50: Epididymis - Male reproductive secretion"		"Cluster 50: Lymphoma - Unknown function"	"Cluster 9: Endometrial stromal cells - Transcription"				"HPA053399: AB_2682136"						"unprognostic (9.42e-2)"				"unprognostic (2.21e-2)"							
CST8	"CRES, CTES5"	ENSG00000125815	"Cystatin 8"	O60676	20	23491101-23496010	"Predicted secreted proteins"		"Protease inhibitor, Thiol protease inhibitor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	204	"testis: 21.7"	"Group enriched"	"Detected in some"	182	"Early spermatids: 111.5;Late spermatids: 179.2"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"								"Secreted in male reproductive system"	"Enzyme inhibitor"	NA	NA				"Cluster 10: Testis - Spermatid development"		"Cluster 50: Lymphoma - Unknown function"	"Cluster 13: Spermatids - Transcription"																					
CTNS	"CTNS-LSB, PQLC4, SLC66A4"	ENSG00000040531	"Cystinosin, lysosomal cystine transporter"	O60931	17	3636459-3663103	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Melanin biosynthesis, Protein transport, Symport, Transport"		"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 30.9;Late spermatids: 35.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Group enriched"	"Detected in all"	4	"dendritic cells: 34.3;granulocytes: 28.2;monocytes: 10.5"	"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA074687			Supported	Vesicles			NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 46: Testis - Spermatogenesis"	"Cluster 11: White matter - Signal transduction"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 58: Macrophages - Innate immune response"		Vesicles		"HPA074687: "	"unprognostic (1.64e-1)"	"unprognostic (1.70e-1)"	"unprognostic (1.21e-1)"	"unprognostic (8.25e-2)"	"unprognostic (8.39e-2)"	"prognostic favorable (7.33e-4)"	"unprognostic (1.28e-2)"	"unprognostic (8.02e-2)"	"unprognostic (1.94e-1)"	"unprognostic (6.62e-3)"	"prognostic favorable (6.39e-5)"	"unprognostic (8.40e-2)"	"unprognostic (2.25e-1)"	"unprognostic (1.80e-1)"	"unprognostic (5.64e-2)"	"unprognostic (1.96e-1)"	"unprognostic (1.52e-1)"
CYP19A1	"ARO, ARO1, aromatase, CPV1, CYAR, CYP19, P-450AROM"	ENSG00000137869	"Cytochrome P450 family 19 subfamily A member 1"	P11511	15	51208057-51338601	"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Lipid metabolism"	"Monooxygenase, Oxidoreductase"	"Cancer-related genes, Disease variant, FDA approved drug targets, Pseudohermaphroditism"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	15	"placenta: 120.5"	"Cell type enriched"	"Detected in some"	61	"Syncytiotrophoblasts: 2667.7"	"Cancer enhanced"	"Detected in single"		"glioma: 0.6"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"lymphoma: 5.3;testis cancer: 15.0"	"Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"CAB000355, HPA051194"	Enhanced		Uncertain	Mitochondria			NA	NA				"Cluster 58: Placenta - Pregnancy"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"		Mitochondria		"CAB000355: , HPA051194: AB_2681381"	"unprognostic (9.41e-2)"	"unprognostic (7.44e-2)"	"unprognostic (9.52e-5)"	"unprognostic (6.81e-2)"	"unprognostic (2.72e-1)"	"unprognostic (4.25e-4)"	"unprognostic (5.18e-5)"	"unprognostic (1.54e-3)"	"unprognostic (2.38e-2)"	"unprognostic (2.52e-1)"	"unprognostic (1.97e-1)"	"unprognostic (5.37e-2)"	"unprognostic (1.54e-5)"	"unprognostic (2.52e-3)"	"unprognostic (2.11e-1)"	"unprognostic (1.40e-2)"	"unprognostic (1.11e-1)"
CYP4Z1	CYP4A20	ENSG00000186160	"Cytochrome P450 family 4 subfamily Z member 1"	Q86W10	1	47067231-47118318	"Enzymes, Metabolic proteins, Predicted membrane proteins"	"Fatty acid metabolism, Lipid metabolism"	"Monooxygenase, Oxidoreductase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"breast: 6.1"	"Group enriched"	"Detected in some"	4	"Breast glandular cells: 5.9;Early spermatids: 2.1;Excitatory neurons: 8.0;Inhibitory neurons: 5.5"	"Cancer enriched"	"Detected in some"	50	"breast cancer: 42.3"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	12	"breast cancer: 2.1;lymphoma: 3.7"	"Liver - Hepatocytes"																NA	NA				"Cluster 7: Adipose tissue - Mixed function"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 34: Neurons - Neuronal signaling"					"unprognostic (4.11e-2)"	"unprognostic (2.57e-2)"	"unprognostic (2.46e-1)"	"unprognostic (5.12e-2)"	"unprognostic (1.37e-1)"	"unprognostic (4.33e-4)"	"unprognostic (1.10e-1)"	"unprognostic (3.53e-3)"		"unprognostic (7.76e-3)"	"unprognostic (1.21e-1)"	"unprognostic (3.53e-1)"	"unprognostic (6.82e-3)"	"unprognostic (5.09e-3)"	"unprognostic (3.88e-2)"	"unprognostic (6.46e-2)"	"unprognostic (3.49e-3)"
CYSLTR2	"CysLT(2), CYSLT2R"	ENSG00000152207	"Cysteinyl leukotriene receptor 2"	Q9NS75	13	48653711-48711226	"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"placenta: 22.2;seminal vesicle: 15.3"	"Cell type enriched"	"Detected in some"	4	"monocytes: 103.0"	"Cancer enhanced"	"Detected in many"		"renal cancer: 6.6;thyroid cancer: 7.7"	"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in many"	12	"eosinophil: 89.7"	"Lineage enriched"	"Detected in many"	14	"granulocytes: 89.7"	"Cancer enhanced"	"Detected in some"		"Leukemia: 3.6;lymphoma: 3.1;Neuroblastoma: 2.9"										HPA046528	Approved						NA	NA			"Cluster 19: Eosinophils - Unknown function"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 29: Monocytes - Innate immune response"	4			"HPA046528: AB_2679687"	"unprognostic (9.83e-3)"	"unprognostic (2.72e-3)"	"unprognostic (1.05e-2)"	"unprognostic (6.81e-2)"	"unprognostic (2.94e-2)"	"unprognostic (3.11e-2)"	"unprognostic (1.11e-1)"	"unprognostic (7.41e-3)"	"unprognostic (8.33e-2)"	"unprognostic (1.83e-1)"	"unprognostic (5.44e-2)"	"unprognostic (5.93e-2)"	"unprognostic (1.88e-3)"	"unprognostic (3.79e-2)"	"unprognostic (4.44e-2)"	"unprognostic (2.35e-2)"	"unprognostic (1.18e-2)"
DNAH7	KIAA0944	ENSG00000118997	"Dynein axonemal heavy chain 7"	Q8WXX0	2	195737703-196068837	"Plasma proteins, Predicted intracellular proteins"		"Motor protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"choroid plexus: 20.4;testis: 10.5"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 187.0;Ciliated cells: 117.1;Early spermatids: 74.7;Excitatory neurons: 89.9;Rod photoreceptor cells: 38.5"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Lung - Respiratory ciliated cells, Testis - Early spermatids"	"Not detected"	"Not detected"			"Region enhanced"	"Detected in many"		"midbrain: 5.9"	"HPA034724, HPA044070"	Enhanced		Supported	Cytosol			NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"		Cytosol		"HPA034724: AB_10670977, HPA044070: AB_2678798"	"unprognostic (1.71e-1)"	"unprognostic (2.81e-2)"	"unprognostic (2.65e-2)"	"unprognostic (1.04e-2)"	"unprognostic (3.56e-1)"	"unprognostic (1.58e-2)"	"unprognostic (6.74e-3)"	"unprognostic (2.24e-1)"	"unprognostic (1.71e-1)"	"unprognostic (1.63e-1)"	"unprognostic (2.84e-2)"	"unprognostic (1.71e-1)"	"unprognostic (6.25e-3)"	"unprognostic (2.24e-1)"	"unprognostic (7.76e-2)"	"unprognostic (2.52e-3)"	"unprognostic (3.98e-2)"
DNAI3	"DIC3, FLJ30067, NYD-SP29, WDR63"	ENSG00000162643	"Dynein axonemal intermediate chain 3"	Q8IWG1	1	84999147-85133138	"Disease related genes, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	4	"adrenal gland: 21.2;choroid plexus: 41.2;fallopian tube: 14.0;testis: 18.3"	"Group enriched"	"Detected in some"	5	"Ciliated cells: 81.9;Early spermatids: 30.6;Melanocytes: 22.3;Spermatocytes: 48.5"	"Group enriched"	"Detected in some"	5	"endometrial cancer: 1.3;melanoma: 2.9"	"Region enhanced"	"Detected in all"		"choroid plexus: 49.5"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"skin cancer: 3.3"	"Lung - Respiratory ciliated cells, Testis - Early spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA038526	Enhanced						NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"				"HPA038526: AB_2676063"	"unprognostic (3.12e-2)"	"unprognostic (1.33e-1)"	"unprognostic (1.34e-1)"	"unprognostic (1.61e-2)"	"unprognostic (1.09e-4)"	"unprognostic (1.10e-3)"	"unprognostic (2.34e-1)"	"unprognostic (1.69e-1)"	"unprognostic (3.56e-1)"	"unprognostic (2.53e-1)"	"unprognostic (1.82e-3)"	"unprognostic (2.31e-1)"	"unprognostic (1.14e-5)"	"unprognostic (8.57e-3)"	"unprognostic (2.60e-1)"	"unprognostic (2.35e-2)"	"unprognostic (1.82e-1)"
EDDM3A	"FAM12A, HE3-ALPHA"	ENSG00000181562	"Epididymal protein 3A"	Q14507	14	20745887-20748380	"Predicted secreted proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	18	"epididymis: 620.9"	"Group enriched"	"Detected in some"	22	"Basal prostatic cells: 25.9;Collecting duct cells: 31.1"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA049952	Approved				"Secreted in male reproductive system"	"No annotated function"	NA	NA				"Cluster 50: Epididymis - Male reproductive secretion"	"Cluster 11: White matter - Signal transduction"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 3: Basal prostatic cells - Lipid metabolism"				"HPA049952: AB_2680970"	"unprognostic (1.42e-1)"				"unprognostic (9.88e-2)"								"unprognostic (8.56e-3)"		"unprognostic (2.10e-1)"		
EDDM3B	"FAM12B, HE3-BETA"	ENSG00000181552	"Epididymal protein 3B"	P56851	14	20768404-20770948	"Predicted secreted proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	283	"epididymis: 2502.0"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"							HPA001323	Enhanced				"Secreted in male reproductive system"	"No annotated function"	NA	NA				"Cluster 50: Epididymis - Male reproductive secretion"		"Cluster 50: Lymphoma - Unknown function"		17			"HPA001323: AB_1848377"	"unprognostic (2.40e-2)"																
ENSG00000258311		ENSG00000258311	"Novel protein"		12	55716036-55724703	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in some"		"Basal squamous epithelial cells: 10.2;Gastric mucus-secreting cells: 10.0;Macrophages: 6.0;Schwann cells: 8.2;Squamous epithelial cells: 12.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"																			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 83: Liver - Metabolism"	"Cluster 11: White matter - Signal transduction"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 49: Non-specific - Transcription"					"unprognostic (3.10e-3)"	"unprognostic (9.79e-2)"	"unprognostic (1.22e-1)"	"unprognostic (1.58e-1)"	"unprognostic (2.61e-2)"	"unprognostic (7.25e-2)"	"unprognostic (4.89e-3)"	"unprognostic (2.23e-2)"	"unprognostic (1.34e-2)"	"unprognostic (2.48e-2)"	"unprognostic (2.55e-2)"	"unprognostic (1.17e-2)"	"unprognostic (3.04e-3)"	"unprognostic (3.73e-1)"	"unprognostic (7.46e-2)"	"unprognostic (4.05e-3)"	"unprognostic (2.56e-1)"
ENSG00000267335		ENSG00000267335	"Novel protein"		19	49022953-49036895	"Predicted intracellular proteins, Predicted secreted proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in some"	6	"pituitary gland: 16.5"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"												HPA038925	Uncertain				"Secreted - unknown location"		NA	NA				"Cluster 49: Pituitary gland - Hormone signaling"	"Cluster 29: Forebrain - Mixed function"	"Cluster 50: Lymphoma - Unknown function"					"HPA038925: AB_2676272"																	
ENSG00000288053		ENSG00000288053	"Novel protein"		X	49071470-49079887	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							"Low region specificity"	"Detected in single"			"Immune cell enhanced"	"Detected in single"		"neutrophil: 1.0"	"Lineage enriched"	"Detected in single"	4	"granulocytes: 1.0"	"Not detected"	"Not detected"																			NA	NA			"Cluster 29: Non-specific - Unknown function"		"Cluster 44: Non-specific - Mixed function"	"Cluster 50: Lymphoma - Unknown function"																						
ENTREP1	"C9orf61, ENTREP, FAM189A2, X123"	ENSG00000135063	"Endosomal transmembrane epsin interactor 1"	Q15884	9	69324567-69392558	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"skeletal muscle: 47.2;thyroid gland: 56.4"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 243.1;Lymphatic endothelial cells: 70.7;Skeletal myocytes: 163.9"	"Cancer enhanced"	"Detected in many"		"thyroid cancer: 22.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Lung - Alveolar cells type 1, Skin - Eccrine sweat gland cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA029411, HPA057207"	Approved						NA	NA				"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 44: Non-specific - Mixed function"	"Cluster 50: Lymphoma - Unknown function"	"Cluster 47: Astrocytes - Unknown function"	7			"HPA029411: AB_10602338, HPA057207: AB_2683369"	"unprognostic (2.04e-2)"	"unprognostic (1.13e-1)"	"unprognostic (1.45e-1)"	"prognostic favorable (1.16e-6)"	"unprognostic (2.24e-1)"	"unprognostic (3.93e-2)"	"unprognostic (3.47e-2)"	"unprognostic (2.89e-2)"	"unprognostic (2.09e-1)"	"unprognostic (2.71e-3)"	"unprognostic (7.84e-2)"	"unprognostic (1.07e-2)"	"prognostic favorable (1.75e-5)"	"unprognostic (3.42e-1)"	"unprognostic (2.41e-1)"	"unprognostic (4.82e-2)"	"unprognostic (1.14e-1)"
