Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ECE1	ECE	ENSG00000117298	"Endothelin converting enzyme 1"	P42892	1	21217247-21345572	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"Hydrolase, Metalloprotease, Protease"	"Disease variant, Hirschsprung disease"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Adipocytes: 160.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"neutrophil: 29.8"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Kidney - Endothelial cells, Lung - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA001490, HPA013616"	Enhanced						NA	NA		1300000	"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 51: Thyroid gland - Unknown function"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	5			"HPA001490: AB_1078718, HPA013616: AB_1847963"	"unprognostic (7.90e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.48e-1)"	"unprognostic (1.99e-2)"	"unprognostic (1.49e-2)"	"unprognostic (1.46e-1)"	"unprognostic (5.24e-2)"	"unprognostic (1.23e-1)"	"unprognostic (6.20e-2)"	"unprognostic (1.92e-3)"	"unprognostic (1.04e-1)"	"unprognostic (2.56e-1)"	"unprognostic (7.70e-2)"	"unprognostic (3.55e-2)"	"unprognostic (9.10e-2)"	"unprognostic (1.97e-2)"	"unprognostic (1.97e-2)"
ECSCR	"ARIA, ECSM2"	ENSG00000249751	"Endothelial cell surface expressed chemotaxis and apoptosis regulator"	Q19T08	5	139448560-139462743	"Predicted membrane proteins"	"Angiogenesis, Apoptosis, Chemotaxis, Differentiation"	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Group enriched"	"Detected in many"	17	"Adipocytes: 239.5;Endothelial cells: 292.0;Lymphatic endothelial cells: 562.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"ovarian cancer: 15.8;pancreatic cancer: 11.4"	"Adipose visceral - Endothelial cells, Colon - Endothelial cells, Heart muscle - Endothelial cells, Kidney - Endothelial cells, Liver - Vascular Endothelial cells, Lung - Endothelial cells, Pancreas - Endothelial cells, Prostate - Endothelial cells, Skin - Endothelial cells, Testis - Endothelial cells, Thyroid - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			HPA063337			Supported	"Nucleoplasm,Vesicles,Plasma membrane"			NA	NA				"Cluster 7: Adipose tissue - Mixed function"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 54: Lymphatic endothelial cells - Lymph vessel development"	1	"Vesicles, Plasma membrane"	Nucleoplasm	"HPA063337: AB_2732701"	"unprognostic (5.91e-2)"	"unprognostic (2.37e-2)"	"unprognostic (1.95e-2)"	"unprognostic (2.83e-2)"	"unprognostic (3.69e-2)"	"unprognostic (2.15e-3)"	"unprognostic (3.95e-2)"	"unprognostic (1.12e-1)"	"unprognostic (2.29e-2)"	"unprognostic (1.78e-1)"	"unprognostic (2.78e-2)"	"unprognostic (1.91e-1)"	"unprognostic (1.83e-3)"	"unprognostic (2.41e-3)"	"unprognostic (1.36e-1)"	"unprognostic (9.90e-2)"	"unprognostic (2.91e-1)"
EFEMP1	"DHRD, FBLN3, FBNL, MTLV, S1-5"	ENSG00000115380	"EGF containing fibulin extracellular matrix protein 1"	Q12805	2	55865967-55924139	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"		"Growth factor"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Basal respiratory cells: 342.8;Cytotrophoblasts: 1342.6;Fibroblasts: 310.2;Lymphatic endothelial cells: 378.4;Mesothelial cells: 769.6;Syncytiotrophoblasts: 824.5"	"Cancer enhanced"	"Detected in all"		"glioma: 94.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in all"		"Adrenocortical cancer: 474.4"	"Breast - Fibroblasts, Heart muscle - Fibroblasts, Lung - Fibroblast_2, Prostate - Fibroblasts, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB016368, HPA049806, HPA070841, HPA071588"	Supported		Supported	Mitochondria	"Secreted to extracellular matrix"	"Growth factor"	NA	NA		1900000000		"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 46: Brainstem - Mixed function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 24: Cytotrophoblasts - Mitochondria"	27	Mitochondria		"CAB016368: AB_2277777, HPA049806: , HPA070841: AB_2686319, HPA071588: "	"unprognostic (8.21e-2)"	"unprognostic (7.68e-2)"	"unprognostic (9.01e-3)"	"prognostic unfavorable (4.72e-4)"	"unprognostic (3.43e-2)"	"unprognostic (1.73e-2)"	"unprognostic (4.86e-2)"	"unprognostic (1.38e-1)"	"unprognostic (3.46e-1)"	"unprognostic (9.07e-2)"	"unprognostic (1.55e-2)"	"unprognostic (1.50e-1)"	"prognostic unfavorable (3.89e-8)"	"unprognostic (3.15e-3)"	"unprognostic (4.94e-2)"	"unprognostic (3.09e-1)"	"prognostic unfavorable (6.68e-5)"
EHD4	PAST4	ENSG00000103966	"EH domain containing 4"	Q9H223	15	41895933-41972557	"Plasma proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Ionocytes: 153.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Colon - Endothelial cells, Kidney - Endothelial cells, Prostate - Endothelial cells, Skeletal muscle - Endothelial cells, Testis - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA049890, HPA049986, HPA052729, HPA066751"	Approved		Approved	"Plasma membrane"			NA	NA		440000	"Cluster 33: Non-specific - ATP binding"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 25: Non-specific - Transcription"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"		"Plasma membrane"		"HPA049890: AB_2680936, HPA049986: AB_2680983, HPA052729: AB_2681928, HPA066751: AB_2685713"	"unprognostic (1.45e-1)"	"unprognostic (1.37e-1)"	"unprognostic (4.34e-3)"	"unprognostic (3.36e-2)"	"unprognostic (3.46e-2)"	"unprognostic (4.48e-3)"	"unprognostic (1.52e-1)"	"unprognostic (3.36e-3)"	"unprognostic (2.25e-1)"	"unprognostic (3.74e-1)"	"unprognostic (6.93e-2)"	"unprognostic (2.35e-1)"	"unprognostic (5.05e-2)"	"unprognostic (3.49e-2)"	"unprognostic (3.19e-2)"	"unprognostic (8.27e-2)"	"unprognostic (2.72e-1)"
EMCN	MUC14	ENSG00000164035	Endomucin	Q9ULC0	4	100395341-100880126	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Group enriched"	"Detected in many"	9	"Adipocytes: 394.2;Endothelial cells: 263.1;Lymphatic endothelial cells: 174.4;Microglial cells: 106.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Colon - Endothelial cells, Liver - Vascular Endothelial cells, Prostate - Endothelial cells, Skin - Endothelial cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA005928	Approved				"Intracellular and membrane"	"No annotated function"	NA	NA		470000		"Cluster 7: Adipose tissue - Mixed function"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"				"HPA005928: AB_1078735"	"unprognostic (8.01e-2)"	"unprognostic (2.13e-4)"	"unprognostic (1.36e-1)"	"unprognostic (2.42e-1)"	"unprognostic (2.96e-3)"	"unprognostic (2.00e-2)"	"prognostic favorable (1.03e-4)"	"unprognostic (3.65e-1)"	"unprognostic (5.94e-2)"	"unprognostic (9.02e-2)"	"unprognostic (2.39e-2)"	"unprognostic (3.10e-2)"	"prognostic favorable (2.25e-4)"	"unprognostic (4.75e-3)"	"unprognostic (2.36e-1)"	"unprognostic (3.23e-1)"	"unprognostic (9.75e-2)"
ENSG00000267140		ENSG00000267140	"Novel protein"		18	35443871-35497940	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 4.7"	"Cell type enhanced"	"Detected in some"		"granulocytes: 1.6;Melanocytes: 1.7"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"																			NA	NA			"Cluster 44: Plasmacytoid DCs - Plasma membrane proteins"	"Cluster 70: Lymphoid tissue - Immune response"		"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 45: Non-specific - Mixed function"					"unprognostic (6.67e-3)"	"unprognostic (5.32e-2)"				"unprognostic (2.01e-1)"	"unprognostic (3.51e-2)"	"unprognostic (1.48e-2)"	"unprognostic (2.24e-2)"		"unprognostic (1.60e-1)"	"unprognostic (7.77e-2)"	"unprognostic (4.11e-2)"			"unprognostic (1.04e-1)"	"unprognostic (2.61e-1)"
ENSG00000284969		ENSG00000284969	"Novel protein"		11	33698261-33722467	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in some"		"Adipocytes: 2.9;Ductal cells: 6.8;Endothelial cells: 3.6;Exocrine glandular cells: 7.0;Pancreatic endocrine cells: 5.1"					"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"												HPA026494	Uncertain		Uncertain	"Golgi apparatus,Vesicles"			NA	NA					"Cluster 44: Non-specific - Mixed function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 45: Non-specific - Mixed function"		"Golgi apparatus, Vesicles"		"HPA026494: AB_1846321"																	
ENSG00000288625		ENSG00000288625	"Novel protein"		15	81002142-81002279	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA					"Cluster 14: Neurons - Synaptic function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"																						
ENSG00000289491		ENSG00000289491	"Novel protein"	C0HLU2	16	30610211-30610351	"Predicted intracellular proteins"	"Transcription, Transcription regulation"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"adipose tissue: 1.9;choroid plexus: 1.6;intestine: 1.7;lymphoid tissue: 1.4;skeletal muscle: 1.8"									"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA						"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"																						
EOGT	"AER61, C3orf64, FLJ33770"	ENSG00000163378	"EGF domain specific O-linked N-acetylglucosamine transferase"	Q5NDL2	3	68975217-69013684	"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"Glycosyltransferase, Transferase"	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Skeletal myocytes: 49.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA019460	Approved		Approved	"Nucleoplasm,Nuclear membrane,Cytosol"	"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 9: T-regs - Cell cycle regulation"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 32: Smooth muscle cells - Muscle contraction"		"Nucleoplasm, Nuclear membrane"	Cytosol	"HPA019460: AB_1844628"	"unprognostic (2.62e-1)"	"unprognostic (3.72e-1)"	"unprognostic (1.07e-1)"	"unprognostic (1.95e-2)"	"unprognostic (8.96e-2)"	"unprognostic (6.30e-2)"	"unprognostic (2.18e-3)"	"unprognostic (6.66e-2)"	"unprognostic (1.13e-2)"	"unprognostic (2.57e-1)"	"unprognostic (1.68e-1)"	"unprognostic (3.57e-1)"	"prognostic unfavorable (8.97e-5)"	"unprognostic (7.41e-2)"	"unprognostic (4.67e-1)"	"unprognostic (3.44e-2)"	"unprognostic (2.04e-1)"
EPB41L3	"4.1B, DAL1, KIAA0987"	ENSG00000082397	"Erythrocyte membrane protein band 4.1 like 3"	Q9Y2J2	18	5392381-5630700	"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	Apoptosis	Actin-binding	"Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 296.8;Inhibitory neurons: 228.0;Late spermatids: 302.0;monocytes: 188.0;Syncytiotrophoblasts: 252.8"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"intermediate monocyte: 7.7;non-classical monocyte: 12.5"	"Lineage enriched"	"Detected in many"	5	"monocytes: 12.5"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Macrophages, Kidney - Proximal tubular cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA028605	Enhanced		Enhanced	"Plasma membrane,Cell Junctions"			NA	NA		100000	"Cluster 40: Monocytes - Innate immune response"	"Cluster 80: Non-specific - Endocytosis"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 34: Neurons - Neuronal signaling"	5	"Plasma membrane, Cell Junctions"		"HPA028605: AB_10611963"	"unprognostic (3.58e-3)"	"unprognostic (1.17e-2)"	"unprognostic (3.61e-1)"	"unprognostic (7.97e-2)"	"unprognostic (1.88e-1)"	"unprognostic (1.44e-2)"	"unprognostic (2.60e-1)"	"unprognostic (9.73e-2)"	"unprognostic (3.40e-1)"	"unprognostic (3.63e-3)"	"unprognostic (1.07e-3)"	"unprognostic (5.81e-2)"	"unprognostic (5.96e-2)"	"unprognostic (5.65e-3)"	"unprognostic (8.99e-2)"	"unprognostic (2.72e-2)"	"unprognostic (6.59e-3)"
ESAM	W117m	ENSG00000149564	"Endothelial cell adhesion molecule"	Q96AP7	11	124752583-124762290	"Plasma proteins, Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in many"	4	"Adipocytes: 380.0;Endothelial cells: 268.6;Smooth muscle cells: 108.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"basophil: 8.2;naive B-cell: 7.5"	"Group enriched"	"Detected in many"	9	"B-cells: 7.5;granulocytes: 8.2;T-cells: 2.2"	"Cancer enhanced"	"Detected in many"		"Leukemia: 19.0;pancreatic cancer: 16.2"	"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Breast - Endothelial cells, Colon - Endothelial cells, Heart muscle - Endothelial cells, Kidney - Endothelial cells, Liver - Vascular Endothelial cells, Lung - Endothelial cells, Pancreas - Endothelial cells, Prostate - Endothelial cells, Skeletal muscle - Endothelial cells, Skin - Endothelial cells, Stomach - Endothelial cells, Testis - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA056293, HPA072563"	Uncertain		Approved	"Cell Junctions,Cytosol"			NA	NA		82000000	"Cluster 20: Non-specific - DNA binding"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	2	"Cell Junctions"	Cytosol	"HPA056293: AB_2683089, HPA072563: "	"unprognostic (1.52e-1)"	"unprognostic (2.03e-1)"	"unprognostic (1.05e-2)"	"unprognostic (3.56e-1)"	"unprognostic (1.41e-2)"	"unprognostic (4.49e-3)"	"unprognostic (2.61e-1)"	"unprognostic (1.10e-1)"	"unprognostic (9.05e-2)"	"unprognostic (2.99e-2)"	"unprognostic (3.08e-1)"	"unprognostic (3.60e-1)"	"unprognostic (1.54e-1)"	"unprognostic (1.24e-2)"	"unprognostic (5.10e-2)"	"unprognostic (2.29e-1)"	"unprognostic (5.06e-2)"
ESX1	"ESX1L, ESXR1"	ENSG00000123576	"ESX homeobox 1"	Q8N693	X	104250038-104254933	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	69	"testis: 8.6"	"Cell type enriched"	"Detected in some"	8	"Spermatogonia: 109.5"	"Cancer enriched"	"Detected in single"	5	"testis cancer: 0.8"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	4	"Adrenocortical cancer: 4.7"	"Testis - Spermatogonia"	"Not detected"	"Not detected"							"HPA051992, HPA073330"	Enhanced		Supported	"Nuclear speckles"			NA	NA				"Cluster 10: Testis - Spermatid development"		"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 67: Spermatogonia - Spermatogenesis"		"Nuclear speckles"		"HPA051992: AB_2681684, HPA073330: "															"unprognostic (1.87e-1)"		
EXOC6	"DKFZp761I2124, EXOC6A, FLJ1125, MGC33397, Sec15, SEC15L, SEC15L1"	ENSG00000138190	"Exocyst complex component 6"	Q8TAG9	10	92826831-93059493	"Plasma proteins, Predicted intracellular proteins, Transporters"	"Exocytosis, Protein transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in all"	4	"retina: 159.1"	"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 175.5;Microglial cells: 139.6;Oligodendrocyte precursor cells: 147.6;Rod photoreceptor cells: 153.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"neutrophil: 30.7"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Endothelial cells, Skeletal muscle - Skeletal myocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036285, HPA059111"	Approved		Supported	Nucleoplasm,Vesicles			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 76: Retina - Visual perception"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 66: Photoreceptor cells - Visual perception"	11	Vesicles	Nucleoplasm	"HPA036285: AB_10673617, HPA059111: AB_2683907"	"unprognostic (1.41e-1)"	"unprognostic (1.39e-3)"	"unprognostic (5.20e-2)"	"unprognostic (2.65e-1)"	"unprognostic (1.10e-1)"	"unprognostic (1.64e-1)"	"unprognostic (1.16e-3)"	"unprognostic (7.21e-3)"	"unprognostic (3.84e-1)"	"unprognostic (2.70e-1)"	"unprognostic (1.66e-1)"	"unprognostic (8.13e-2)"	"prognostic favorable (4.66e-4)"	"unprognostic (2.12e-2)"	"unprognostic (1.00e-1)"	"unprognostic (1.42e-1)"	"unprognostic (6.41e-2)"
FAM124B	FLJ22746	ENSG00000124019	"Family with sequence similarity 124 member B"	Q9H5Z6	2	224378698-224402107	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"placenta: 8.2"	"Cell type enhanced"	"Detected in some"		"Adipocytes: 12.6;Endothelial cells: 10.5;Erythroid cells: 6.0;granulocytes: 4.5;Lymphatic endothelial cells: 6.1;Oocytes: 3.7"	"Cancer enriched"	"Detected in many"	10	"testis cancer: 7.3"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"basophil: 29.7;eosinophil: 17.2"	"Low lineage specificity"	"Detected in many"			"Cancer enriched"	"Detected in single"	7	"Leukemia: 3.8"	"Breast - Endothelial cells, Colon - Endothelial cells, Heart muscle - Endothelial cells, Skeletal muscle - Endothelial cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA070240	Approved		Approved	Nucleoplasm,Mitochondria			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 58: Placenta - Pregnancy"	"Cluster 46: Brainstem - Mixed function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	24	Nucleoplasm	Mitochondria	"HPA070240: AB_2686238"	"unprognostic (2.01e-1)"	"unprognostic (1.83e-1)"	"unprognostic (6.87e-3)"	"unprognostic (2.49e-1)"	"unprognostic (7.10e-2)"	"unprognostic (1.72e-2)"	"unprognostic (1.28e-2)"	"unprognostic (5.78e-2)"	"unprognostic (3.19e-1)"	"unprognostic (1.85e-1)"	"unprognostic (1.57e-1)"	"unprognostic (3.36e-1)"	"unprognostic (7.61e-3)"	"unprognostic (1.36e-2)"	"unprognostic (4.30e-1)"	"unprognostic (2.25e-1)"	"unprognostic (5.80e-3)"
FBLIM1	"CAL, FBLP-1, migfilin"	ENSG00000162458	"Filamin binding LIM protein 1"	Q8WUP2	1	15756607-15786594	"Predicted intracellular proteins"	"Cell adhesion, Cell shape"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 168.5;Extravillous trophoblasts: 131.2;Gastric mucus-secreting cells: 126.2;Peritubular cells: 179.2;Proximal enterocytes: 133.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"basophil: 1.5"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Smooth muscle cells, Lung - Smooth muscle cells, Skin - Outer root sheath cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA025287, HPA072750"	Approved		Enhanced	"Nucleoli fibrillar center,Cell Junctions,Focal adhesion sites"			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 45: Intestine - Digestion"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 32: Smooth muscle cells - Muscle contraction"	14	"Cell Junctions, Focal adhesion sites"	"Nucleoli fibrillar center"	"HPA025287: AB_1848443, HPA072750: AB_2686554"	"unprognostic (4.10e-2)"	"prognostic unfavorable (4.07e-4)"	"unprognostic (2.26e-1)"	"unprognostic (5.33e-2)"	"unprognostic (2.46e-2)"	"unprognostic (1.52e-1)"	"unprognostic (9.33e-2)"	"unprognostic (8.77e-3)"	"prognostic unfavorable (6.15e-4)"	"unprognostic (2.02e-1)"	"unprognostic (1.67e-1)"	"unprognostic (1.09e-1)"	"prognostic unfavorable (8.64e-4)"	"unprognostic (8.33e-2)"	"unprognostic (3.01e-1)"	"unprognostic (1.08e-1)"	"unprognostic (8.21e-2)"
