Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
DHRS1	"FLJ25430, MGC20204, SDR19C1"	ENSG00000157379	"Dehydrogenase/reductase 1"	Q96LJ7	14	24290598-24299780	"Predicted intracellular proteins"		Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"esophagus: 66.9;liver: 59.4"	"Cell type enhanced"	"Detected in all"		"Proximal enterocytes: 175.7;Suprabasal keratinocytes: 161.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes, Skeletal muscle - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA000599, HPA076886"	Approved		Approved	Nucleoplasm,Centrosome,Cytosol			NA	NA			"Cluster 25: Non-specific - Unknown function"	"Cluster 37: Liver & Intestine - Lipid metabolism"	"Cluster 21: Non-specific - Metabolism"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	25	Nucleoplasm	"Centrosome, Cytosol"	"HPA000599: AB_1078655, HPA076886: "	"unprognostic (2.08e-3)"	"unprognostic (1.37e-1)"	"unprognostic (2.26e-2)"	"unprognostic (2.75e-1)"	"unprognostic (3.57e-1)"	"unprognostic (6.57e-2)"	"prognostic favorable (1.18e-5)"	"prognostic favorable (6.83e-4)"	"unprognostic (3.66e-1)"	"unprognostic (1.20e-1)"	"unprognostic (2.21e-3)"	"unprognostic (9.88e-2)"	"unprognostic (2.25e-3)"	"unprognostic (1.32e-2)"	"unprognostic (1.58e-1)"	"unprognostic (2.04e-1)"	"unprognostic (2.08e-1)"
DHRS9	"3alpha-HSD, RDH15, RDHL, RETSDR8, SDR9C4"	ENSG00000073737	"Dehydrogenase/reductase 9"	Q9BPW9	2	169064789-169096167	"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Lipid metabolism, Steroid metabolism"	Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"heart muscle: 52.1;intestine: 68.1"	"Cell type enhanced"	"Detected in many"		"Club cells: 153.0;Distal enterocytes: 194.3;Early spermatids: 184.0;Ionocytes: 253.3;Syncytiotrophoblasts: 443.7"	"Cancer enhanced"	"Detected in many"		"pancreatic cancer: 16.6"	"Low region specificity"	"Detected in many"			"Group enriched"	"Detected in many"	6	"basophil: 259.3;eosinophil: 99.5;neutrophil: 77.6"	"Lineage enriched"	"Detected in many"	10	"granulocytes: 259.3"	"Cancer enhanced"	"Detected in many"		"Gallbladder cancer: 144.7;pancreatic cancer: 82.9"	"Skin - Sebaceous gland cells, Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"HPA036491, HPA036667"	Approved				"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 46: Basophils - Proteolysis"	"Cluster 45: Intestine - Digestion"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 35: Respiratory epithelial cells - Unknown function"				"HPA036491: AB_10673498, HPA036667: AB_10670237"	"unprognostic (1.15e-1)"	"unprognostic (3.82e-3)"	"unprognostic (1.15e-1)"	"unprognostic (1.85e-1)"	"unprognostic (4.80e-2)"	"unprognostic (2.35e-1)"	"unprognostic (3.24e-2)"	"unprognostic (1.40e-1)"	"unprognostic (3.18e-1)"	"unprognostic (3.62e-4)"	"prognostic unfavorable (2.73e-4)"	"unprognostic (2.72e-1)"	"unprognostic (3.23e-1)"	"unprognostic (1.85e-2)"	"unprognostic (1.34e-2)"	"unprognostic (1.12e-1)"	"unprognostic (1.41e-1)"
DLK2	"EGFL9, MGC2487"	ENSG00000171462	"Delta like non-canonical Notch ligand 2"	Q6UY11	6	43450352-43456632	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 11.9;prostate: 12.5;skin 1: 12.3"	"Cell type enhanced"	"Detected in many"		"Basal prostatic cells: 20.0;Basal respiratory cells: 51.0;Basal squamous epithelial cells: 44.1;Breast myoepithelial cells: 31.8;Salivary duct cells: 29.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"head and neck cancer: 38.6"	"Prostate - Prostate basal glandular cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA061223, HPA068672, HPA070955"	Uncertain		Approved	Nucleoplasm,Nucleoli,Vesicles			No	No				"Cluster 80: Non-specific - Endocytosis"	"Cluster 15: Non-specific - Transcription"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 35: Respiratory epithelial cells - Unknown function"		Nucleoplasm	"Nucleoli, Vesicles"	"HPA061223: AB_2684454, HPA068672: AB_2686017, HPA070955: "	"unprognostic (4.65e-5)"	"unprognostic (1.27e-1)"	"unprognostic (1.69e-1)"	"unprognostic (9.68e-4)"	"unprognostic (2.87e-1)"	"unprognostic (3.80e-1)"	"unprognostic (4.19e-3)"	"unprognostic (1.65e-1)"	"unprognostic (2.65e-3)"	"unprognostic (4.04e-1)"	"unprognostic (1.88e-2)"	"unprognostic (1.88e-1)"	"unprognostic (9.27e-12)"	"unprognostic (7.71e-4)"	"unprognostic (8.92e-2)"	"unprognostic (1.55e-1)"	"unprognostic (6.43e-2)"
DNAH2	"DNHD3, FLJ46675, KIAA1503"	ENSG00000183914	"Dynein axonemal heavy chain 2"	Q9P225	17	7717744-7833742	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"		"Motor protein"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"fallopian tube: 12.6;parathyroid gland: 10.2;retina: 20.1"	"Group enriched"	"Detected in some"	9	"Ciliated cells: 41.5;Rod photoreceptor cells: 130.7"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Liver - Hepatic stellate cells, Lung - Respiratory ciliated cells, Skin - Sebaceous gland cells, Testis - Early spermatids"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			HPA067103	Enhanced		Approved	Microtubules			NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 66: Photoreceptor cells - Visual perception"		Microtubules		"HPA067103: AB_2685778"	"unprognostic (2.03e-2)"	"unprognostic (1.79e-2)"	"unprognostic (2.23e-2)"	"unprognostic (1.25e-1)"	"unprognostic (3.92e-2)"	"unprognostic (2.51e-1)"	"unprognostic (1.35e-1)"	"unprognostic (7.50e-3)"	"unprognostic (1.29e-2)"	"unprognostic (8.28e-2)"	"unprognostic (2.51e-3)"	"unprognostic (1.74e-1)"	"unprognostic (2.06e-2)"	"unprognostic (1.22e-1)"	"unprognostic (2.33e-1)"	"unprognostic (8.74e-3)"	"unprognostic (4.60e-2)"
DNAH5	"CILD3, Dnahc5, HL1, KTGNR, PCD"	ENSG00000039139	"Dynein axonemal heavy chain 5"	Q8TE73	5	13690328-14011818	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		"Motor protein"	"Ciliopathy, Disease variant, Kartagener syndrome, Primary ciliary dyskinesia"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 2.8;fallopian tube: 3.4"	"Cell type enriched"	"Detected in many"	13	"Ciliated cells: 228.3"	"Cancer enhanced"	"Detected in many"		"prostate cancer: 3.0"	"Region enhanced"	"Detected in all"		"choroid plexus: 28.0"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Breast - Breast glandular cells, Breast - Breast glandular cells, Lung - Respiratory ciliated cells, Skin - Eccrine sweat gland cells, Testis - Spermatogonia"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"HPA037469, HPA037470"	Enhanced						NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 42: Ciliated cells - Cilium assembly"				"HPA037469: AB_10672791, HPA037470: AB_10672348"	"unprognostic (3.85e-1)"	"unprognostic (8.17e-2)"	"unprognostic (5.94e-2)"	"unprognostic (1.12e-1)"	"unprognostic (4.58e-3)"	"unprognostic (6.23e-2)"	"unprognostic (3.33e-3)"	"unprognostic (2.86e-2)"	"unprognostic (9.94e-2)"	"unprognostic (4.39e-2)"	"unprognostic (1.59e-1)"	"unprognostic (9.99e-2)"	"unprognostic (9.97e-3)"	"unprognostic (8.87e-2)"	"unprognostic (8.72e-2)"	"unprognostic (2.82e-2)"	"unprognostic (1.65e-1)"
DNTTIP1	"C20orf167, dJ447F3.4, Tdif1"	ENSG00000101457	"Deoxynucleotidyltransferase terminal interacting protein 1"	Q9H147	20	45791954-45811427	"Plasma proteins, Predicted intracellular proteins"	"Transcription, Transcription regulation"	DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"neutrophil: 125.6"	"Group enriched"	"Detected in all"	6	"dendritic cells: 43.4;granulocytes: 125.6;monocytes: 51.0"	"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA045496			Supported	"Nucleoplasm,Nucleoli,Nucleoli rim,Mitotic chromosome"			Yes	No			"Cluster 21: Neutrophils - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 21: Non-specific - Metabolism"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 39: Non-specific - Basic cellular processes"	11	"Nucleoli, Nucleoli rim, Mitotic chromosome"	Nucleoplasm	"HPA045496: "	"unprognostic (7.77e-2)"	"unprognostic (2.19e-1)"	"unprognostic (2.07e-1)"	"unprognostic (4.52e-2)"	"unprognostic (2.50e-1)"	"unprognostic (3.05e-2)"	"prognostic unfavorable (1.79e-5)"	"unprognostic (6.29e-2)"	"unprognostic (7.16e-2)"	"unprognostic (1.85e-1)"	"unprognostic (5.81e-3)"	"unprognostic (5.63e-2)"	"prognostic unfavorable (1.90e-6)"	"unprognostic (3.18e-1)"	"unprognostic (1.54e-1)"	"unprognostic (1.19e-1)"	"unprognostic (1.30e-1)"
DOCK5	FLJ21034	ENSG00000147459	"Dedicator of cytokinesis 5"	Q9H7D0	8	25184689-25418082	"Predicted intracellular proteins"		"Guanine-nucleotide releasing factor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enriched"	"Detected in many"	5	"Oligodendrocytes: 734.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"neutrophil: 30.7"	"Lineage enriched"	"Detected in many"	4	"granulocytes: 30.7"	"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA017719, HPA056837"	Approved		Enhanced	Cytosol			No	No			"Cluster 35: Neutrophils - Protein binding"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 11: White matter - Signal transduction"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 51: Oligodendrocytes - Unknown function"	1	Cytosol		"HPA017719: AB_1847820, HPA056837: AB_2683253"	"unprognostic (2.16e-1)"	"unprognostic (3.55e-3)"	"unprognostic (1.25e-2)"	"prognostic favorable (1.91e-4)"	"unprognostic (8.44e-2)"	"unprognostic (1.24e-1)"	"unprognostic (2.61e-2)"	"unprognostic (2.88e-2)"	"unprognostic (1.69e-2)"	"unprognostic (4.21e-2)"	"unprognostic (4.18e-3)"	"unprognostic (3.00e-1)"	"prognostic unfavorable (1.18e-6)"	"unprognostic (2.81e-1)"	"unprognostic (3.07e-1)"	"unprognostic (1.30e-2)"	"unprognostic (2.25e-1)"
DPPA5	Esg1	ENSG00000203909	"Developmental pluripotency associated 5"	A6NC42	6	73353063-73354276	"Predicted intracellular proteins"		"Developmental protein, RNA-binding"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"testis: 2.0"	"Cell type enriched"	"Detected in some"	31	"Oocytes: 165.4"	"Cancer enriched"	"Detected in single"	2209	"testis cancer: 347.6"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"testis cancer: 6.3"		"Low region specificity"	"Detected in single"			"Not detected"	"Not detected"			"HPA055016, HPA064505"	Uncertain		Uncertain	"Cell Junctions"			NA	NA				"Cluster 74: Spermatids - Flagellum assembly"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 44: Oocytes - Unknown function"		"Cell Junctions"		"HPA055016: , HPA064505: AB_2685275"															"unprognostic (1.85e-1)"		
DPRX		ENSG00000204595	"Divergent-paired related homeobox"	A6NFQ7	19	53631999-53637014	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"DNA-binding, Repressor"		"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Tissue enhanced"	"Detected in some"		"placenta: 1.1;skeletal muscle: 1.0"	"Cell type enhanced"	"Detected in some"		"Adipocytes: 1.3;Cytotrophoblasts: 1.1;Late spermatids: 1.9;Oocytes: 4.4;Syncytiotrophoblasts: 5.4"	"Cancer enriched"	"Detected in single"	20	"thyroid cancer: 2.6"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"								"Low region specificity"	"Detected in many"			HPA043682	Uncertain						NA	NA				"Cluster 7: Adipose tissue - Mixed function"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"				"HPA043682: AB_10963073"												"unprognostic (2.47e-1)"			"unprognostic (1.89e-1)"		
DRD1		ENSG00000184845	"Dopamine receptor D1"	P21728	5	175440036-175444182	"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	16	"brain: 25.9;retina: 8.2"	"Group enriched"	"Detected in some"	15	"Bipolar cells: 31.3;Horizontal cells: 42.2"	"Low cancer specificity"	"Detected in some"			"Group enriched"	"Detected in many"	4	"basal ganglia: 46.6;cerebral cortex: 12.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Bladder cancer: 1.1;Bone cancer: 1.6"		"Region enriched"	"Detected in many"	9	"basal ganglia: 164.5"	"Region enriched"	"Detected in many"	13	"basal ganglia: 119.1"	"HPA013393, HPA017304"		Supported	Approved	"Plasma membrane,Cytosol"			NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 33: Neurons - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"	4	"Plasma membrane"	Cytosol	"HPA013393: AB_1847833, HPA017304: "	"unprognostic (2.74e-2)"	"unprognostic (6.36e-3)"	"unprognostic (2.02e-1)"	"unprognostic (1.07e-1)"	"unprognostic (7.63e-3)"	"unprognostic (1.28e-1)"	"unprognostic (1.15e-6)"	"unprognostic (6.69e-2)"	"unprognostic (1.05e-1)"	"unprognostic (1.24e-1)"	"unprognostic (1.49e-1)"	"unprognostic (2.74e-2)"	"unprognostic (8.60e-4)"	"unprognostic (5.86e-2)"	"unprognostic (5.43e-1)"	"unprognostic (6.00e-3)"	"unprognostic (1.10e-2)"
DSC2	"CDHF2, DSC3"	ENSG00000134755	"Desmocollin 2"	Q02487	18	31058840-31102522	"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins"	"Cell adhesion"		"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 165.7;vagina: 94.4"	"Cell type enhanced"	"Detected in many"		"Basal keratinocytes: 467.2;Distal enterocytes: 308.6;Squamous epithelial cells: 821.6;Suprabasal keratinocytes: 1501.7"	"Cancer enhanced"	"Detected in many"		"head and neck cancer: 48.7"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	9	"eosinophil: 29.9;neutrophil: 8.4"	"Lineage enriched"	"Detected in many"	14	"granulocytes: 29.9"	"Low cancer specificity"	"Detected in many"			"Prostate - Prostate glandular cells, Skin - Outer root sheath cells, Stomach - Gastric mucous cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA011911, HPA012615"	Enhanced		Supported	"Endoplasmic reticulum,Plasma membrane"			NA	NA		24000000	"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 75: Epithelium - Extracellular exosomes"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"		"Plasma membrane"	"Endoplasmic reticulum"	"HPA011911: AB_1847618, HPA012615: AB_1847619"	"unprognostic (3.28e-2)"	"unprognostic (3.20e-1)"	"unprognostic (2.23e-3)"	"unprognostic (2.56e-2)"	"unprognostic (1.90e-1)"	"unprognostic (3.04e-2)"	"unprognostic (1.30e-2)"	"prognostic unfavorable (5.80e-4)"	"unprognostic (7.66e-2)"	"unprognostic (4.07e-2)"	"unprognostic (1.22e-3)"	"unprognostic (2.10e-1)"	"unprognostic (1.43e-3)"	"unprognostic (1.60e-1)"	"unprognostic (1.75e-1)"	"unprognostic (2.49e-1)"	"prognostic unfavorable (3.01e-4)"
DSC3	"CDHF3, DSC, DSC1, DSC2, DSC4"	ENSG00000134762	"Desmocollin 3"	Q14574	18	30989365-31042815	"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins"	"Cell adhesion"		Hypotrichosis	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	5	"esophagus: 96.0;skin 1: 362.7"	"Group enriched"	"Detected in many"	5	"Basal keratinocytes: 522.5;Basal squamous epithelial cells: 316.7;Squamous epithelial cells: 409.7;Suprabasal keratinocytes: 603.7"	"Cancer enhanced"	"Detected in many"		"cervical cancer: 78.6;head and neck cancer: 107.7"	"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	5	"Bladder cancer: 21.2;cervical cancer: 33.3;Esophageal cancer: 44.7;Gallbladder cancer: 15.6;head and neck cancer: 54.7"	"Adipose visceral - Mesothelial cells, Skin - Keratinocyte (other)"	"Region enhanced"	"Detected in some"		"hippocampal formation: 3.3"	"Low region specificity"	"Detected in many"			"CAB037328, HPA049265, HPA073937"	Enhanced		Enhanced	"Plasma membrane,Cell Junctions"			NA	NA		6000000		"Cluster 13: Skin - Cornification"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 12: Squamous epithelial cells - Keratinization"		"Plasma membrane, Cell Junctions"		"CAB037328: , HPA049265: AB_2680695, HPA073937: AB_2686645"	"unprognostic (4.44e-3)"	"unprognostic (6.28e-2)"	"unprognostic (1.46e-1)"	"unprognostic (3.02e-3)"	"unprognostic (2.38e-1)"	"unprognostic (1.32e-2)"	"unprognostic (6.38e-2)"	"unprognostic (1.84e-2)"	"unprognostic (2.41e-1)"	"unprognostic (3.48e-2)"	"unprognostic (3.92e-3)"	"unprognostic (3.13e-1)"	"unprognostic (4.13e-4)"	"unprognostic (1.22e-2)"	"unprognostic (7.85e-2)"	"unprognostic (3.47e-1)"	"prognostic unfavorable (1.04e-5)"
DSE	"DS-Epi1, DSEPI, SART2"	ENSG00000111817	"Dermatan sulfate epimerase"	Q9UL01	6	116254173-116444861	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		Isomerase	"Disease variant, Ehlers-Danlos syndrome"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 196.1;Late spermatids: 274.4;Macrophages: 135.2;Mesothelial cells: 126.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"myeloid DC: 5.9"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA014764	Uncertain				"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 2: Dendritic cells - Unknown function"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 12: Non-specific - Vasculature"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 29: Monocytes - Innate immune response"				"HPA014764: AB_1856587"	"unprognostic (1.28e-1)"	"prognostic unfavorable (3.36e-4)"	"unprognostic (1.38e-1)"	"unprognostic (3.23e-3)"	"unprognostic (1.21e-1)"	"unprognostic (1.48e-2)"	"unprognostic (6.76e-2)"	"unprognostic (1.02e-2)"	"unprognostic (7.81e-2)"	"prognostic unfavorable (6.34e-4)"	"unprognostic (5.11e-2)"	"unprognostic (1.54e-1)"	"prognostic unfavorable (1.50e-4)"	"unprognostic (6.19e-3)"	"unprognostic (2.54e-2)"	"unprognostic (2.06e-1)"	"unprognostic (1.10e-2)"
DSG2	CDHF5	ENSG00000046604	"Desmoglein 2"	Q14126	18	31498177-31549008	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Cell adhesion"		"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"parathyroid gland: 152.7"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 281.5"	"Low cancer specificity"	"Detected in all"			"Region enriched"	"Detected in all"	10	"choroid plexus: 63.2"	"Immune cell enriched"	"Detected in single"	12	"basophil: 8.7"	"Lineage enriched"	"Detected in single"	12	"granulocytes: 8.7"	"Low cancer specificity"	"Detected in all"			"Lung - Alveolar cells type 2, Skeletal muscle - Endothelial cells, Testis - Spermatocytes, Testis - Spermatogonia, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA004896, CAB025122"	Enhanced		Supported	"Cell Junctions"			NA	NA		140000000	"Cluster 41: Basophils - Unknown function"	"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 45: Non-specific - Mixed function"		"Cell Junctions"		"CAB025122: , HPA004896: AB_1078643"	"unprognostic (1.56e-3)"	"prognostic unfavorable (8.22e-4)"	"prognostic favorable (7.81e-4)"	"unprognostic (8.77e-3)"	"unprognostic (3.53e-4)"	"prognostic unfavorable (5.63e-4)"	"unprognostic (2.86e-3)"	"prognostic unfavorable (2.43e-4)"	"unprognostic (5.21e-2)"	"unprognostic (1.49e-1)"	"prognostic unfavorable (4.94e-5)"	"unprognostic (3.40e-1)"	"prognostic favorable (3.14e-10)"	"unprognostic (1.76e-1)"	"unprognostic (1.51e-1)"	"unprognostic (3.72e-1)"	"unprognostic (8.57e-3)"
