Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
DNAJA4	PRO1472	ENSG00000140403	"DnaJ heat shock protein family (Hsp40) member A4"	Q8WW22	15	78264086-78282196	"Predicted intracellular proteins"		Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"tongue: 139.1"	"Cell type enriched"	"Detected in many"	4	"Late spermatids: 1661.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Lung - Respiratory ciliated cells, Skin - Keratinocyte (other), Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB004646, HPA041790"	Uncertain		Approved	"Plasma membrane,Cytosol"			NA	NA			"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 12: Heart muscle - Cardiac muscle contraction"	"Cluster 1: Neurons - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 11: Late spermatids - Unknown function"	2	"Plasma membrane, Cytosol"		"CAB004646: AB_426011, HPA041790: AB_2677674"	"unprognostic (8.41e-2)"	"unprognostic (2.48e-1)"	"unprognostic (3.00e-2)"	"unprognostic (8.20e-3)"	"unprognostic (1.14e-3)"	"unprognostic (1.99e-1)"	"unprognostic (2.28e-2)"	"unprognostic (2.46e-1)"	"unprognostic (5.86e-2)"	"unprognostic (7.78e-2)"	"unprognostic (2.31e-2)"	"unprognostic (1.28e-1)"	"prognostic favorable (1.08e-7)"	"unprognostic (1.89e-1)"	"unprognostic (2.84e-1)"	"unprognostic (9.01e-2)"	"unprognostic (2.93e-2)"
DUSP4	"HVH2, MKP-2, TYP"	ENSG00000120875	"Dual specificity phosphatase 4"	Q13115	8	29333064-29350684	"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"pancreas: 31.2;stomach 1: 31.5"	"Cell type enhanced"	"Detected in many"		"Basal prostatic cells: 494.7;Glandular and luminal cells: 163.5;Schwann cells: 391.5"	"Cancer enhanced"	"Detected in all"		"melanoma: 42.9"	"Region enhanced"	"Detected in all"		"hippocampal formation: 47.4"	"Immune cell enriched"	"Detected in single"	9	"T-reg: 6.8"	"Lineage enriched"	"Detected in single"	20	"T-cells: 6.8"	"Cancer enhanced"	"Detected in all"		"skin cancer: 149.2"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Kidney - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			HPA077183			Supported	Nucleoplasm			NA	NA			"Cluster 9: T-regs - Cell cycle regulation"	"Cluster 15: Pancreas - Proteolysis"	"Cluster 29: Forebrain - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 3: Basal prostatic cells - Lipid metabolism"	10	Nucleoplasm		"HPA077183: "	"unprognostic (1.92e-1)"	"unprognostic (5.97e-3)"	"unprognostic (3.24e-1)"	"unprognostic (6.54e-2)"	"unprognostic (2.18e-2)"	"unprognostic (7.66e-3)"	"unprognostic (7.30e-2)"	"unprognostic (7.08e-2)"	"unprognostic (1.83e-2)"	"unprognostic (9.73e-3)"	"unprognostic (9.60e-3)"	"unprognostic (3.15e-2)"	"prognostic unfavorable (4.19e-4)"	"unprognostic (6.88e-2)"	"unprognostic (1.62e-1)"	"unprognostic (1.08e-2)"	"unprognostic (6.07e-2)"
DUSP6	"MKP-3, PYST1"	ENSG00000139318	"Dual specificity phosphatase 6"	Q16828	12	89347235-89352501	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"	"Disease variant, Hypogonadotropic hypogonadism, Kallmann syndrome"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"salivary gland: 219.7"	"Cell type enhanced"	"Detected in all"		"Alveolar cells type 2: 207.9;granulocytes: 335.2;Kupffer cells: 213.5;Macrophages: 229.5;monocytes: 199.9"	"Cancer enhanced"	"Detected in all"		"thyroid cancer: 97.6"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"basophil: 1642.6"	"Group enriched"	"Detected in all"	13	"granulocytes: 1642.6;monocytes: 845.6"	"Low cancer specificity"	"Detected in all"			"Kidney - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB017566, HPA053188, HPA064692"	Approved		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 29: Monocytes - Innate immune response"	5	"Nucleoplasm, Cytosol"		"CAB017566: AB_647991, HPA053188: , HPA064692: "	"unprognostic (7.35e-2)"	"unprognostic (1.50e-2)"	"unprognostic (5.77e-2)"	"prognostic favorable (7.21e-4)"	"unprognostic (2.35e-3)"	"unprognostic (2.10e-3)"	"unprognostic (3.76e-2)"	"unprognostic (1.42e-1)"	"unprognostic (8.63e-2)"	"unprognostic (1.67e-2)"	"unprognostic (3.15e-3)"	"unprognostic (2.09e-1)"	"unprognostic (5.91e-3)"	"unprognostic (1.28e-2)"	"unprognostic (3.95e-2)"	"unprognostic (1.86e-2)"	"unprognostic (2.84e-1)"
DYNLT3	"TCTE1L, TCTEX1L"	ENSG00000165169	"Dynein light chain Tctex-type 3"	P51808	X	37836757-37847571	"Predicted intracellular proteins"	"Cell cycle, Cell division, Mitosis, Transport"	"Motor protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 544.9;Glandular and luminal cells: 297.0;Late spermatids: 587.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA003938	Approved						NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 61: Brain - Neuronal signaling"	"Cluster 1: Neurons - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 11: Late spermatids - Unknown function"	8			"HPA003938: AB_1847920"	"unprognostic (1.27e-1)"	"unprognostic (5.14e-2)"	"unprognostic (1.00e-1)"	"unprognostic (7.62e-2)"	"prognostic unfavorable (4.77e-4)"	"unprognostic (1.13e-1)"	"unprognostic (5.15e-3)"	"unprognostic (6.91e-2)"	"unprognostic (2.72e-1)"	"unprognostic (2.37e-1)"	"unprognostic (3.59e-2)"	"unprognostic (1.88e-1)"	"unprognostic (3.65e-3)"	"unprognostic (1.00e-2)"	"unprognostic (1.69e-1)"	"unprognostic (2.72e-1)"	"unprognostic (2.69e-2)"
EGFL8	"C6orf8, NG3"	ENSG00000241404	"EGF like domain multiple 8"	Q99944	6	32164595-32168281	"Metabolic proteins, Predicted secreted proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enriched"	"Detected in many"	7	"Schwann cells: 34.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	8	"skin cancer: 10.1"	"Colon - Enteric glia cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA061173	Uncertain		Approved	"Nuclear speckles,Vesicles"	"Secreted - unknown location"	"No annotated function"	NA	NA				"Cluster 34: Non-specific - Mixed function"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 26: Schwann cells & Melanocytes - Mixed function"	8	Vesicles	"Nuclear speckles"	"HPA061173: AB_2684443"	"unprognostic (7.13e-2)"	"unprognostic (1.86e-1)"	"unprognostic (6.79e-3)"	"unprognostic (3.64e-1)"	"unprognostic (1.30e-1)"	"unprognostic (7.60e-4)"	"unprognostic (3.42e-2)"	"unprognostic (2.49e-1)"	"unprognostic (6.42e-3)"	"unprognostic (1.97e-1)"	"unprognostic (7.60e-3)"	"unprognostic (8.11e-3)"	"unprognostic (1.07e-4)"	"unprognostic (1.11e-1)"	"unprognostic (6.79e-2)"	"unprognostic (1.21e-1)"	"unprognostic (3.29e-2)"
ENDOD1	KIAA0830	ENSG00000149218	"Endonuclease domain containing 1"	O94919	11	95089846-95132645	"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins"	"Immunity, Innate immunity"	"Endonuclease, Hydrolase, Nuclease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Granulosa cells: 92.9;Oligodendrocytes: 114.4;Schwann cells: 109.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA008932, HPA010517"	Enhanced		Approved	"Nuclear membrane"	"Secreted - unknown location"	Immunity	NA	NA		5200000	"Cluster 14: Non-specific - Unknown function"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 32: Smooth muscle cells - Muscle contraction"	2	"Nuclear membrane"		"HPA008932: AB_2262252, HPA010517: AB_1852351"	"unprognostic (8.81e-3)"	"unprognostic (1.92e-2)"	"unprognostic (2.22e-2)"	"unprognostic (1.43e-1)"	"unprognostic (6.34e-2)"	"unprognostic (2.78e-2)"	"unprognostic (4.43e-2)"	"unprognostic (2.23e-1)"	"unprognostic (1.41e-1)"	"unprognostic (3.65e-1)"	"prognostic unfavorable (8.86e-4)"	"unprognostic (2.84e-1)"	"prognostic favorable (6.64e-7)"	"unprognostic (5.92e-2)"	"unprognostic (2.35e-1)"	"unprognostic (5.62e-3)"	"prognostic unfavorable (3.27e-4)"
ENSG00000258881		ENSG00000258881	"Novel protein"		2	70939318-70995336	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"retina: 1.2"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 3.8;Cone photoreceptor cells: 3.4;Horizontal cells: 4.4;Lymphatic endothelial cells: 2.8;Rod photoreceptor cells: 17.3"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"skin cancer: 2.9"																	NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 48: Non-specific - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 66: Photoreceptor cells - Visual perception"					"unprognostic (1.86e-1)"	"unprognostic (2.94e-1)"	"unprognostic (7.99e-4)"	"unprognostic (1.36e-1)"	"unprognostic (9.49e-2)"	"unprognostic (1.78e-3)"	"unprognostic (2.35e-1)"	"unprognostic (1.34e-1)"	"unprognostic (1.44e-1)"	"unprognostic (1.95e-2)"	"unprognostic (1.52e-1)"	"unprognostic (2.93e-1)"	"unprognostic (2.53e-9)"	"unprognostic (6.54e-2)"	"unprognostic (7.86e-2)"	"unprognostic (2.07e-1)"	"unprognostic (1.32e-1)"
ENSG00000285526		ENSG00000285526	"Novel protein"		19	35106510-35124297	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"choroid plexus: 4.7;salivary gland: 7.2"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"skin cancer: 4.4"										HPA010856	Uncertain		Approved	"Nucleoplasm,Plasma membrane"			NA	NA					"Cluster 11: White matter - Signal transduction"	"Cluster 69: Skin cancer - ECM organization"			Nucleoplasm	"Plasma membrane"	"HPA010856: AB_1078915"																	
ENSG00000288637		ENSG00000288637	"Novel protein"		4	153152435-153415081	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Not detected"	"Not detected"			"Cell type enhanced"	"Detected in some"		"Glandular and luminal cells: 2.8;Mucus glandular cells: 2.2;Oocytes: 4.4;Spermatocytes: 2.5;Spermatogonia: 2.9"					"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"skin cancer: 4.2"										"HPA035853, HPA035854, HPA043499"	Uncertain		Approved	Centrosome			NA	NA					"Cluster 11: White matter - Signal transduction"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 37: Glandular & Luminal cells - Unknown function"		Centrosome		"HPA035853: AB_10669533, HPA035854: AB_10669659, HPA043499: AB_2732506"																	
ERBB3	"HER3, LCCS2"	ENSG00000065361	"Erb-b2 receptor tyrosine kinase 3"	P21860	12	56076799-56103505	"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters"		"Kinase, Receptor, Transferase, Tyrosine-protein kinase"	"Cancer-related genes, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Proximal enterocytes: 207.6;Schwann cells: 217.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"basophil: 1.0"	"Lineage enriched"	"Detected in single"	5	"granulocytes: 1.0"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Smooth muscle cells, Breast - Breast glandular cells, Lung - Alveolar cells type 2, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB025331, HPA045396, HPA070524"	Approved		Supported	"Plasma membrane,Actin filaments"	"Secreted - unknown location"	Receptor	NA	NA		450000		"Cluster 48: Stomach - Proteolysis"	"Cluster 11: White matter - Signal transduction"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 16: Intestinal goblet cells - Mucin production"	19	"Plasma membrane"	"Actin filaments"	"CAB025331: , HPA045396: AB_2679312, HPA070524: "	"unprognostic (2.97e-1)"	"unprognostic (2.71e-2)"	"unprognostic (1.91e-1)"	"unprognostic (8.97e-2)"	"unprognostic (1.63e-1)"	"unprognostic (1.07e-3)"	"unprognostic (2.31e-3)"	"unprognostic (2.66e-2)"	"unprognostic (9.89e-2)"	"unprognostic (4.30e-2)"	"unprognostic (4.76e-3)"	"unprognostic (5.77e-2)"	"unprognostic (1.06e-2)"	"unprognostic (4.56e-2)"	"unprognostic (1.57e-1)"	"unprognostic (6.72e-3)"	"unprognostic (2.07e-2)"
ERCC1	RAD10	ENSG00000012061	"ERCC excision repair 1, endonuclease non-catalytic subunit"	P07992	19	45407334-45478828	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"	"DNA damage, DNA repair"	DNA-binding	"Cancer-related genes, Cataract"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB004390, HPA029773, HPA050182, CAB072859, CAB072860"	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 12: Heart muscle - Cardiac muscle contraction"	"Cluster 45: Non-specific - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 75: Serous glandular cells - Salivary secretion"	9	Nucleoplasm		"CAB004390: AB_2278023, CAB072859: AB_2665703, CAB072860: AB_2665704, HPA029773: AB_10602129, HPA050182: AB_2681044"	"unprognostic (1.54e-3)"	"unprognostic (5.99e-2)"	"unprognostic (1.58e-1)"	"unprognostic (1.34e-1)"	"unprognostic (1.41e-3)"	"unprognostic (1.97e-1)"	"prognostic unfavorable (9.69e-4)"	"unprognostic (2.57e-1)"	"unprognostic (5.80e-2)"	"unprognostic (7.37e-2)"	"unprognostic (1.93e-2)"	"unprognostic (2.75e-2)"	"prognostic unfavorable (9.00e-5)"	"unprognostic (6.19e-2)"	"unprognostic (1.96e-1)"	"unprognostic (1.60e-1)"	"unprognostic (1.43e-1)"
ETV5	ERM	ENSG00000244405	"ETS variant transcription factor 5"	P41161	3	186046314-186110318	"Cancer-related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"		DNA-binding	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 90.8;Oligodendrocyte precursor cells: 159.4;Syncytiotrophoblasts: 79.8"	"Cancer enhanced"	"Detected in all"		"melanoma: 50.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in all"		"skin cancer: 100.7"	"Lung - Alveolar cells type 2, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009590, HPA063065, HPA073889"	Approved		Supported	Nucleoplasm			NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 61: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 34: Neurons - Neuronal signaling"	1	Nucleoplasm		"CAB009590: AB_2101008, HPA063065: AB_2684936, HPA073889: "	"unprognostic (3.85e-1)"	"unprognostic (5.81e-2)"	"unprognostic (1.54e-2)"	"unprognostic (3.30e-1)"	"unprognostic (9.00e-2)"	"unprognostic (2.56e-3)"	"prognostic unfavorable (7.85e-9)"	"unprognostic (3.52e-3)"	"unprognostic (2.97e-1)"	"unprognostic (1.22e-2)"	"unprognostic (4.18e-2)"	"unprognostic (1.48e-1)"	"unprognostic (1.57e-3)"	"unprognostic (6.80e-2)"	"unprognostic (1.57e-1)"	"unprognostic (3.58e-2)"	"unprognostic (3.84e-3)"
EXTL1	"EXTL, MGC70794"	ENSG00000158008	"Exostosin like glycosyltransferase 1"	Q92935	1	26019884-26036464	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		"Glycosyltransferase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	7	"brain: 31.6;skeletal muscle: 12.2;tongue: 28.6"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 11.8;Breast glandular cells: 8.5;Excitatory neurons: 22.0;Horizontal cells: 6.9;Melanocytes: 8.6;Oligodendrocyte precursor cells: 9.9"	"Cancer enriched"	"Detected in some"	13	"melanoma: 21.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	5	"Rhabdoid: 8.6;skin cancer: 25.6"	"Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes, Skin - Eccrine sweat gland cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA010726, HPA037749"	Uncertain		Approved	Vesicles,Centrosome	"Intracellular and membrane"	Enzyme	NA	NA		79000		"Cluster 61: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 17: Breast glandular cells - Lactation"	4	Centrosome	Vesicles	"HPA010726: , HPA037749: AB_10805350"	"unprognostic (2.00e-1)"	"unprognostic (1.10e-2)"	"unprognostic (8.16e-3)"	"unprognostic (1.47e-2)"	"unprognostic (2.47e-2)"	"unprognostic (6.14e-3)"	"unprognostic (3.78e-2)"	"unprognostic (1.99e-1)"	"unprognostic (1.99e-1)"	"unprognostic (6.70e-2)"	"unprognostic (1.44e-2)"	"unprognostic (3.46e-1)"	"unprognostic (1.12e-2)"	"unprognostic (1.40e-3)"	"unprognostic (2.27e-2)"	"unprognostic (2.91e-1)"	"unprognostic (1.35e-2)"
F2R	"CF2R, PAR-1, PAR1, TR"	ENSG00000181104	"Coagulation factor II thrombin receptor"	P25116	5	76716126-76735770	"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Blood coagulation, Hemostasis"	"G-protein coupled receptor, Receptor, Transducer"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 67.7"	"Cell type enhanced"	"Detected in many"		"Endometrial stromal cells: 46.3;Endothelial cells: 52.1;Fibroblasts: 62.0;Lymphatic endothelial cells: 46.9;Mucus glandular cells: 41.6;NK-cells: 90.1;Smooth muscle cells: 41.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"gdT-cell: 25.5"	"Group enriched"	"Detected in many"	14	"NK-cells: 7.0;T-cells: 25.5"	"Low cancer specificity"	"Detected in all"			"Heart muscle - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB008973, CAB012962"	Approved						NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 47: Spleen - Immune response"	"Cluster 46: Brainstem - Mixed function"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	1			"CAB008973: , CAB012962: AB_2533198"	"unprognostic (3.03e-1)"	"unprognostic (7.76e-2)"	"unprognostic (5.55e-2)"	"unprognostic (7.76e-2)"	"unprognostic (7.14e-2)"	"unprognostic (3.46e-1)"	"unprognostic (2.51e-1)"	"unprognostic (3.75e-2)"	"unprognostic (5.37e-2)"	"unprognostic (1.36e-1)"	"unprognostic (1.36e-1)"	"unprognostic (2.22e-1)"	"prognostic unfavorable (2.21e-7)"	"unprognostic (2.72e-3)"	"unprognostic (1.30e-1)"	"unprognostic (1.12e-1)"	"unprognostic (6.74e-3)"
FAM210A	"C18orf19, HsT2329, MGC24180"	ENSG00000177150	"Family with sequence similarity 210 member A"	Q96ND0	18	13663347-13726663	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"tongue: 31.8"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA014324, HPA051564"	Uncertain		Approved	"Nucleoplasm,Golgi apparatus,Mitochondria"			NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 21: Non-specific - Metabolism"	"Cluster 69: Skin cancer - ECM organization"	"Cluster 28: Dendritic cells - Antigen presentation"	1	"Nucleoplasm, Golgi apparatus, Mitochondria"		"HPA014324: AB_2668972, HPA051564: AB_2681536"	"unprognostic (1.32e-1)"	"unprognostic (6.98e-2)"	"unprognostic (5.78e-2)"	"unprognostic (9.18e-3)"	"unprognostic (4.13e-2)"	"prognostic unfavorable (8.14e-4)"	"unprognostic (2.23e-3)"	"unprognostic (1.11e-2)"	"unprognostic (2.26e-1)"	"unprognostic (5.53e-3)"	"unprognostic (6.79e-3)"	"unprognostic (2.98e-2)"	"unprognostic (3.27e-3)"	"unprognostic (7.67e-2)"	"unprognostic (2.86e-1)"	"unprognostic (1.78e-1)"	"unprognostic (4.82e-2)"
