Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ENSG00000111780		ENSG00000111780	"Novel protein"		12	120438198-120460006	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"												HPA062394	Uncertain		Approved	Mitochondria			NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"		"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"		Mitochondria		"HPA062394: AB_2684749"		"unprognostic (3.79e-2)"			"unprognostic (1.74e-1)"	"unprognostic (2.79e-1)"		"unprognostic (2.90e-1)"		"unprognostic (1.71e-1)"		"unprognostic (1.33e-1)"	"unprognostic (9.54e-4)"	"unprognostic (2.04e-1)"			
ENSG00000249141		ENSG00000249141	"Novel protein"		6	166858094-166956124	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"pancreas: 3.4"	"Cell type enhanced"	"Detected in some"		"dendritic cells: 6.0;Distal enterocytes: 3.9;Hofbauer cells: 4.9;monocytes: 4.8;Paneth cells: 3.1;Proximal enterocytes: 2.8"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in some"																			NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 68: Non-specific - Protein processing"	"Cluster 33: Neurons - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 28: Dendritic cells - Antigen presentation"					"unprognostic (1.22e-1)"	"unprognostic (1.22e-1)"	"unprognostic (7.52e-2)"	"unprognostic (7.60e-2)"	"unprognostic (1.51e-2)"	"unprognostic (4.47e-2)"	"unprognostic (7.13e-3)"	"unprognostic (1.87e-1)"	"unprognostic (2.27e-2)"	"unprognostic (1.74e-1)"	"unprognostic (1.95e-1)"	"unprognostic (2.90e-3)"	"unprognostic (1.76e-10)"	"unprognostic (2.10e-1)"	"unprognostic (1.24e-3)"	"unprognostic (1.52e-1)"	"unprognostic (9.28e-3)"
ENSG00000249967		ENSG00000249967	"Novel protein"		10	97584374-97673910	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"tongue: 1.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA076857			Uncertain	"Plasma membrane"			NA	NA				"Cluster 3: Non-specific - Unknown function"		"Cluster 61: BICR 18 - Protein kinases"			"Plasma membrane"		"HPA076857: AB_2686817"																	
ENSG00000255432		ENSG00000255432	"Novel protein"		11	62649694-62665178	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"skeletal muscle: 1.0"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 2: Skeletal muscle - Striated muscle contraction"		"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000259066		ENSG00000259066	"Novel protein"		14	93184973-93218586	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA						"Cluster 61: BICR 18 - Protein kinases"						"unprognostic (5.50e-2)"	"unprognostic (9.26e-2)"	"unprognostic (2.37e-1)"	"unprognostic (4.03e-1)"	"unprognostic (2.81e-2)"	"unprognostic (1.75e-1)"	"unprognostic (2.62e-1)"	"unprognostic (2.69e-2)"	"unprognostic (3.48e-1)"	"unprognostic (1.13e-1)"	"unprognostic (3.26e-2)"	"unprognostic (3.51e-2)"	"unprognostic (5.61e-3)"	"unprognostic (1.08e-1)"	"unprognostic (5.86e-2)"	"unprognostic (1.18e-3)"	"unprognostic (6.11e-2)"
ENSG00000267618		ENSG00000267618	"RAD51L3-RFFL readthrough"		17	35011349-35121493	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"testis: 4.2"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Immune cell enriched"	"Detected in single"	7	"NK-cell: 1.2"	"Lineage enriched"	"Detected in single"	7	"NK-cells: 1.2"	"Low cancer specificity"	"Detected in single"																			NA	NA				"Cluster 44: Testis - Spermatogenesis"	"Cluster 53: Neurons - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 36: Late spermatids - Unknown function"																					
ENSG00000268434		ENSG00000268434	"Novel protein"		19	45779437-45785973	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"skeletal muscle: 1.0"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA				"Cluster 12: Heart muscle - Cardiac muscle contraction"		"Cluster 61: BICR 18 - Protein kinases"										"unprognostic (3.77e-2)"					"unprognostic (2.87e-1)"		"unprognostic (2.00e-1)"		"unprognostic (1.29e-1)"			
ENSG00000268465		ENSG00000268465	"Novel protein"		19	48465837-48472431	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"intestine: 1.2;retina: 4.8;testis: 1.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												HPA060662			Uncertain	"Plasma membrane,Cytosol"			NA	NA				"Cluster 39: Retina & Testis - Cilium"	"Cluster 4: Non-specific - mRNA splicing & Cell cycle"	"Cluster 61: BICR 18 - Protein kinases"			"Plasma membrane, Cytosol"		"HPA060662: AB_2732652"																	
ENSG00000268643		ENSG00000268643	"Novel protein"		19	42234583-42255132	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in many"		"retina: 10.5"	"Cell type enhanced"	"Detected in some"		"Basal squamous epithelial cells: 2.9;Endometrial stromal cells: 2.2;granulocytes: 2.2"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in all"		"testis cancer: 19.2"										HPA006495			Approved	Nucleoplasm,Cytosol			NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 55: Non-specific - Transcription"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 80: Non-specific - Transcription"		Nucleoplasm	Cytosol	"HPA006495: "					"unprognostic (2.11e-1)"												
ENSG00000282278		ENSG00000282278	"Novel FIP1L1-PDGFRA fusion protein"		4	53377839-54295272	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in some"		"tongue: 2.9"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"head and neck cancer: 4.5;Rhabdoid: 4.9;thyroid cancer: 6.2"										"HPA058202, HPA079225, HPA079228"			Supported	Nucleoplasm			NA	NA				"Cluster 21: Testis - Unknown function"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 61: BICR 18 - Protein kinases"			Nucleoplasm		"HPA058202: AB_2683636, HPA079225: , HPA079228: "																	
ENSG00000285025		ENSG00000285025	"Mitochondrial elongation factor 1"	L0R8F8	22	39504231-39504443	"Predicted intracellular proteins"	"Ribosome biogenesis, Translation regulation"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	47	"skeletal muscle: 4.6"	"Not detected"	"Not detected"							"Region enhanced"	"Detected in some"		"choroid plexus: 2.8"	"Immune cell enhanced"	"Detected in single"		"eosinophil: 1.0"	"Low lineage specificity"	"Detected in single"			"Not detected"	"Not detected"				"Not detected"	"Not detected"														NA	NA			"Cluster 15: NK-cells - Unknown function"		"Cluster 17: Choroid plexus - Cilium"	"Cluster 61: BICR 18 - Protein kinases"		1																				
ENSG00000285133		ENSG00000285133	"Novel protein"	P0DPQ6	12	57517712-57520480	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"intestine: 4.4;skeletal muscle: 17.7;stomach 1: 4.5"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in many"			"Group enriched"	"Detected in some"	13	"basophil: 9.6;neutrophil: 21.5"	"Lineage enriched"	"Detected in many"	19	"granulocytes: 21.5"	"Cancer enhanced"	"Detected in many"		"Gastric cancer: 4.7"																	NA	NA			"Cluster 35: Neutrophils - Protein binding"		"Cluster 5: Non-specific - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000285404		ENSG00000285404	"Novel protein, DEPDC5-YWHAH readthrough"		22	31754899-31956243	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"												"HPA054969, HPA055619"	Uncertain						NA	NA						"Cluster 61: BICR 18 - Protein kinases"					"HPA054969: AB_2682655, HPA055619: AB_2682864"																	
ENSG00000287585		ENSG00000287585	"Novel protein, similar to CXorf51A"		X	149414877-149415506	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Cell type enriched"	"Detected in single"	17	"Late spermatids: 5.5"					"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA						"Cluster 61: BICR 18 - Protein kinases"	"Cluster 11: Late spermatids - Unknown function"																					
ENSG00000288570		ENSG00000288570	"Novel protein"		9	130713626-130713724	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"stomach 1: 1.1"	"Not detected"	"Not detected"							"Region enriched"	"Detected in single"	52	"cerebral cortex: 5.2"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"head and neck cancer: 1.2"																	NA	NA					"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288614		ENSG00000288614	"Novel protein"		6	53041266-53041385	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"endometrium 1: 1.0"	"Not detected"	"Not detected"							"Group enriched"	"Detected in some"	6	"cerebral cortex: 9.6;medulla oblongata: 3.7;pons: 3.6"	"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enriched"	"Detected in single"	9	"head and neck cancer: 1.5"																	NA	NA			"Cluster 22: Eosinophils - Transcription"		"Cluster 37: Neurons - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288623		ENSG00000288623	"Novel protein"		12	120534697-120534957	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Group enriched"	"Detected in some"	5	"adipose tissue: 5.4;intestine: 5.1;lymphoid tissue: 5.1;skeletal muscle: 2.6;stomach 1: 6.0"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"neutrophil: 23.4"	"Lineage enriched"	"Detected in all"	5	"granulocytes: 23.4"	"Low cancer specificity"	"Detected in many"																			NA	NA			"Cluster 21: Neutrophils - Unknown function"		"Cluster 18: Non-specific - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288626		ENSG00000288626	"Novel protein"		1	147611590-147611796	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Group enriched"	"Detected in some"	6	"adipose tissue: 1.2;skeletal muscle: 1.4"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA					"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288634		ENSG00000288634	"Novel protein"		7	112450487-112450645	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Group enriched"	"Detected in some"	10	"bone marrow: 26.8;skeletal muscle: 7.3"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"																			NA	NA			"Cluster 21: Neutrophils - Unknown function"		"Cluster 34: Non-specific - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288661		ENSG00000288661	"Novel protein"		X	63754485-63754664	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"retina: 1.2"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in many"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Cancer enhanced"	"Detected in single"		"testis cancer: 1.1"																	NA	NA					"Cluster 51: Neurons - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288678		ENSG00000288678	"Novel protein"		1	31919563-31919628	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	12	"head and neck cancer: 1.1"																	NA	NA			"Cluster 15: NK-cells - Unknown function"			"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288706		ENSG00000288706	"Novel protein"		X	23783278-23783367	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"											"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	29	"head and neck cancer: 5.8"																	NA	NA						"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000288841		ENSG00000288841	"Novel protein"		9	131432759-131446473	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Low tissue specificity"	"Detected in many"											"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"naive B-cell: 3.1"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"																			NA	NA			"Cluster 22: Eosinophils - Transcription"		"Cluster 31: Non-specific - Transcription"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000289025		ENSG00000289025	"Novel protein"		15	52045846-52045899	"Predicted intracellular proteins"				"No human protein/transcript evidence"	"No human protein/transcript evidence"			"Not detected"	"Not detected"											"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																			NA	NA						"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000289282		ENSG00000289282	"Novel protein"		6	31623874-31625499	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"esophagus: 8.7"									"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"																			NA	NA			"Cluster 35: Neutrophils - Protein binding"		"Cluster 31: Non-specific - Transcription"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000289763		ENSG00000289763	"Novel protein"		3	10249042-10249366	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in single"		"lymphoid tissue: 1.0"									"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"Sarcoma: 1.6"		"Not detected"	"Not detected"														NA	NA					"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"																						
ENSG00000289767		ENSG00000289767	"Novel protein"		8	109539726-109539800	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in some"	7	"skeletal muscle: 8.5"									"Not detected"	"Not detected"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Not detected"	"Not detected"																			NA	NA			"Cluster 3: Non-specific - Nuclear processes"			"Cluster 61: BICR 18 - Protein kinases"																						
FADS6		ENSG00000172782	"Fatty acid desaturase 6"		17	74877302-74893781	"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"brain: 10.1;epididymis: 17.5;intestine: 14.0"	"Cell type enriched"	"Detected in some"	9	"Proximal enterocytes: 62.6"	"Cancer enhanced"	"Detected in some"		"liver cancer: 2.6"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in some"			"Kidney - Proximal tubular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA016802	Uncertain						NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 50: Epididymis - Male reproductive secretion"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 22: Proximal enterocytes - Digestion"				"HPA016802: AB_2669448"	"unprognostic (2.41e-2)"	"unprognostic (6.80e-3)"	"unprognostic (2.64e-1)"	"unprognostic (4.68e-3)"	"unprognostic (4.73e-2)"	"unprognostic (1.47e-1)"	"unprognostic (1.83e-1)"	"unprognostic (1.07e-1)"	"unprognostic (6.41e-2)"	"unprognostic (6.98e-4)"	"unprognostic (3.38e-2)"	"unprognostic (7.53e-2)"	"unprognostic (1.14e-2)"	"unprognostic (6.71e-2)"	"unprognostic (2.27e-1)"	"unprognostic (8.45e-2)"	"unprognostic (1.79e-1)"
FKBP1C	bA184C23.2	ENSG00000198225	"FKBP prolyl isomerase family member 1C"		6	63211446-63213024	"Enzymes, Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"		"Low tissue specificity"	"Detected in some"			"Cell type enhanced"	"Detected in some"		"Basal respiratory cells: 1.3;Mesothelial cells: 1.9"	"Low cancer specificity"	"Detected in many"			"Not detected"	"Not detected"			"Low immune cell specificity"	"Detected in many"			"Group enriched"	"Detected in many"	4	"dendritic cells: 3.0;granulocytes: 4.4;monocytes: 5.1"	"Not detected"	"Not detected"												HPA051798	Uncertain						NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 66: Non-specific - Transcription"		"Cluster 61: BICR 18 - Protein kinases"	"Cluster 15: Non-specific - Mixed function"				"HPA051798: AB_2681615"	"unprognostic (6.64e-2)"	"unprognostic (1.25e-3)"	"unprognostic (2.58e-1)"	"unprognostic (1.08e-1)"	"unprognostic (3.90e-2)"	"unprognostic (1.19e-1)"	"unprognostic (4.91e-5)"	"unprognostic (4.78e-2)"	"unprognostic (3.58e-1)"	"unprognostic (1.98e-1)"	"unprognostic (9.79e-2)"	"unprognostic (8.54e-2)"	"unprognostic (9.95e-2)"	"unprognostic (9.46e-2)"	"unprognostic (3.48e-1)"	"unprognostic (1.37e-1)"	"unprognostic (1.73e-1)"
FRS2	"FRS2A, FRS2alpha, SNT-1, SNT1"	ENSG00000166225	"Fibroblast growth factor receptor substrate 2"	Q8WU20	12	69470349-69579793	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Astrocytes: 99.1;Oligodendrocyte precursor cells: 72.2;Oligodendrocytes: 83.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA038323, HPA073385"			Uncertain	"Plasma membrane,Cell Junctions"			NA	NA			"Cluster 14: Non-specific - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 55: Non-specific - Transcription"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 47: Astrocytes - Unknown function"	1	"Plasma membrane, Cell Junctions"		"HPA038323: , HPA073385: "	"unprognostic (9.15e-2)"	"unprognostic (1.19e-1)"	"unprognostic (1.25e-1)"	"unprognostic (1.28e-1)"	"unprognostic (8.50e-2)"	"unprognostic (9.29e-2)"	"unprognostic (1.51e-2)"	"unprognostic (1.68e-1)"	"unprognostic (1.22e-1)"	"unprognostic (1.71e-1)"	"unprognostic (1.33e-1)"	"unprognostic (8.97e-2)"	"unprognostic (2.34e-2)"	"unprognostic (5.70e-3)"	"unprognostic (3.80e-2)"	"unprognostic (8.22e-2)"	"unprognostic (6.66e-2)"
GET1-SH3BGR		ENSG00000285815	"GET1-SH3BGR readthrough"		21	39380332-39515506	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enhanced"	"Detected in some"		"choroid plexus: 3.7;retina: 5.6"	"Not detected"	"Not detected"							"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"plasmacytoid DC: 4.5"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in some"												HPA018527	Uncertain						NA	NA			"Cluster 8: Plasmacytoid DCs - Unknown function"		"Cluster 11: White matter - Signal transduction"	"Cluster 61: BICR 18 - Protein kinases"					"HPA018527: AB_1858860"																	
GSK3B		ENSG00000082701	"Glycogen synthase kinase 3 beta"	P49841	3	119821321-120094994	"Enzymes, Predicted intracellular proteins, Predicted membrane proteins"	"Biological rhythms, Carbohydrate metabolism, Differentiation, Glycogen metabolism, Neurogenesis, Wnt signaling pathway"	"Developmental protein, Kinase, Serine/threonine-protein kinase, Signal transduction inhibitor, Transferase"	"Alzheimer disease, Diabetes mellitus"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 211.3;Inhibitory neurons: 235.9;Oligodendrocyte precursor cells: 226.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA006495, CAB016263, HPA028017"	Approved		Supported	Nucleoplasm,Cytosol			No	No			"Cluster 45: Eosinophils - Unknown function"	"Cluster 16: Non-specific - Transcription"	"Cluster 1: Neurons - Mixed function"	"Cluster 61: BICR 18 - Protein kinases"	"Cluster 15: Non-specific - Mixed function"	28	Nucleoplasm	Cytosol	"CAB016263: AB_2279451, HPA006495: , HPA028017: AB_10600708"	"unprognostic (1.09e-2)"	"unprognostic (2.62e-1)"	"unprognostic (1.40e-1)"	"unprognostic (2.17e-3)"	"unprognostic (1.15e-1)"	"unprognostic (4.86e-2)"	"prognostic unfavorable (8.20e-5)"	"unprognostic (3.39e-2)"	"unprognostic (1.11e-1)"	"unprognostic (1.67e-2)"	"unprognostic (1.05e-3)"	"unprognostic (6.79e-2)"	"prognostic favorable (1.52e-4)"	"unprognostic (2.39e-1)"	"unprognostic (2.58e-1)"	"unprognostic (1.28e-2)"	"unprognostic (1.16e-1)"
