Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
H2AC16	"dJ193B12.9, H2A/i, H2AFI, HIST1H2AL"	ENSG00000276903	"H2A clustered histone 16"	P0C0S8	6	27865317-27865798	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	11	"bone marrow: 7.5"	"Group enriched"	"Detected in many"	4	"Erythroid cells: 12.9;Gastric mucus-secreting cells: 36.6;Plasma cells: 23.8"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"								"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 6: Bone marrow - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	13	Nucleoplasm		"HPA041189: AB_2677357"	"unprognostic (2.45e-2)"	"unprognostic (2.94e-2)"	"unprognostic (5.88e-2)"	"unprognostic (2.46e-3)"	"unprognostic (3.17e-1)"	"unprognostic (1.82e-1)"	"unprognostic (3.86e-2)"	"unprognostic (2.08e-2)"	"unprognostic (4.18e-1)"	"unprognostic (2.38e-1)"	"unprognostic (4.01e-2)"	"unprognostic (4.29e-1)"		"unprognostic (2.41e-2)"	"unprognostic (2.12e-1)"		"unprognostic (6.21e-2)"
H2AC17	"H2A.1, H2A/n, H2AFN, HIST1H2AM"	ENSG00000278677	"H2A clustered histone 17"	P0C0S8	6	27892699-27893185	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"bone marrow: 3.1"	"Group enriched"	"Detected in many"	6	"Erythroid cells: 38.3;Gastric mucus-secreting cells: 96.7;Plasma cells: 43.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"basophil: 63.8"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"								"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	13	Nucleoplasm		"HPA041189: AB_2677357"	"unprognostic (6.05e-2)"	"unprognostic (4.03e-1)"	"unprognostic (2.04e-1)"	"unprognostic (2.79e-1)"	"unprognostic (1.26e-1)"	"unprognostic (1.11e-2)"	"unprognostic (6.48e-2)"	"unprognostic (2.70e-1)"	"unprognostic (6.36e-2)"	"unprognostic (4.64e-3)"	"unprognostic (2.65e-3)"	"unprognostic (4.24e-1)"	"unprognostic (8.85e-6)"	"unprognostic (2.44e-1)"	"unprognostic (3.18e-1)"	"unprognostic (8.80e-2)"	"unprognostic (1.30e-1)"
H2AC19	"H2A/r, HIST2H2AA4"	ENSG00000288859	"H2A clustered histone 19"	Q6FI13	1	149851061-149851594	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 118.7;choroid plexus: 196.0"									"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in all"	5	"neutrophil: 1926.5"	"Lineage enriched"	"Detected in all"	9	"granulocytes: 1926.5"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"		"Cluster 55: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"		1	Nucleoplasm		"HPA041189: AB_2677357"																	
H2AC20	"H2A, H2A/q, H2AFQ, HIST2H2AC"	ENSG00000184260	"H2A clustered histone 20"	Q16777	1	149886918-149887411	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	5	"bone marrow: 25.0"	"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"				"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	Yes			"Cluster 35: Neutrophils - Protein binding"	"Cluster 40: Non-specific - Transcription"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"		Nucleoplasm		"HPA041189: AB_2677357"	"unprognostic (5.50e-3)"	"unprognostic (4.97e-2)"	"unprognostic (9.34e-2)"	"unprognostic (6.95e-2)"	"unprognostic (1.49e-1)"	"unprognostic (9.78e-3)"	"unprognostic (1.01e-1)"	"unprognostic (2.25e-1)"	"unprognostic (1.81e-1)"	"unprognostic (3.24e-2)"	"unprognostic (4.25e-2)"	"unprognostic (7.87e-2)"	"prognostic unfavorable (1.20e-10)"	"unprognostic (1.42e-1)"	"unprognostic (1.73e-1)"	"unprognostic (4.89e-2)"	"prognostic favorable (7.86e-5)"
H2AC21	HIST2H2AB	ENSG00000184270	"H2A clustered histone 21"	Q8IUE6	1	149887469-149887965	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	5	"bone marrow: 3.4"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 4.5;Erythroid cells: 6.0;Gastric mucus-secreting cells: 5.3;Muller glia cells: 6.0;Plasma cells: 7.7;Schwann cells: 5.3"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"CAB011483, HPA041189"	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 6: Bone marrow - Innate immune response"	"Cluster 31: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	1	Nucleoplasm		"CAB011483: AB_732909, HPA041189: AB_2677357"	"unprognostic (6.31e-2)"	"unprognostic (6.63e-2)"	"unprognostic (2.22e-2)"	"unprognostic (2.31e-1)"	"unprognostic (3.09e-1)"	"unprognostic (3.34e-1)"	"unprognostic (2.42e-3)"	"unprognostic (1.99e-1)"	"unprognostic (1.53e-1)"	"unprognostic (2.03e-1)"	"unprognostic (1.84e-1)"	"unprognostic (1.69e-1)"		"unprognostic (9.97e-3)"	"unprognostic (5.33e-2)"	"unprognostic (2.00e-2)"	"unprognostic (4.36e-2)"
H2AC4	"H2A/m, H2AFM, HIST1H2AB"	ENSG00000278463	"H2A clustered histone 4"	P04908	6	26033092-26033618	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"bone marrow: 1.5"	"Group enriched"	"Detected in some"	4	"Gastric mucus-secreting cells: 21.8;Plasma cells: 12.3"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 44: Non-specific - Mixed function"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	27	Nucleoplasm		"HPA041189: AB_2677357"	"unprognostic (9.53e-3)"	"unprognostic (3.93e-2)"	"unprognostic (5.40e-2)"	"unprognostic (5.96e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.43e-1)"	"unprognostic (7.13e-2)"	"unprognostic (2.58e-1)"	"unprognostic (2.49e-1)"	"unprognostic (1.04e-3)"		"unprognostic (3.28e-1)"		"unprognostic (7.78e-2)"	"unprognostic (1.47e-1)"		"unprognostic (1.47e-3)"
H2AC6	"H2AFL, HIST1H2AC"	ENSG00000180573	"H2A clustered histone 6"	Q93077	6	26124145-26139116	"Cancer-related genes, Predicted intracellular proteins"		DNA-binding	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Prostatic glandular cells: 263.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"neutrophil: 1566.8"	"Lineage enriched"	"Detected in all"	14	"granulocytes: 1566.8"	"Low cancer specificity"	"Detected in all"								"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 34: Non-specific - Mixed function"	"Cluster 55: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 57: Platelets - Hemostasis"	1	Nucleoplasm		"HPA041189: AB_2677357"	"unprognostic (4.89e-2)"	"unprognostic (1.97e-1)"	"unprognostic (7.15e-3)"	"unprognostic (1.34e-1)"	"unprognostic (4.70e-1)"	"unprognostic (1.33e-1)"	"unprognostic (3.25e-1)"	"unprognostic (1.37e-1)"	"unprognostic (8.16e-2)"	"unprognostic (2.57e-1)"	"unprognostic (1.61e-3)"	"unprognostic (1.75e-1)"	"unprognostic (1.19e-2)"	"unprognostic (2.58e-1)"	"unprognostic (1.17e-1)"	"unprognostic (1.20e-1)"	"unprognostic (5.89e-3)"
H2AC7	"H2A.3, H2A/g, H2AFG, HIST1H2AD"	ENSG00000196866	"H2A clustered histone 7"	P20671	6	26198784-26199293	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in some"			"Cell type enhanced"	"Detected in some"		"B-cells: 1.7;Distal enterocytes: 1.6;Gastric mucus-secreting cells: 1.8;Paneth cells: 2.4;Plasma cells: 1.9;Spermatogonia: 2.0;T-cells: 2.0"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"neutrophil: 18.2"	"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Breast - T-cells"					"Low region specificity"	"Detected in all"			HPA041189	Supported		Supported	Nucleoplasm			NA	Yes			"Cluster 20: Non-specific - DNA binding"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 55: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 73: B-cells - B-cell function"		Nucleoplasm		"HPA041189: AB_2677357"	"unprognostic (5.03e-2)"	"unprognostic (1.11e-2)"	"unprognostic (7.27e-2)"	"unprognostic (3.56e-1)"	"unprognostic (9.17e-2)"	"unprognostic (1.45e-1)"	"unprognostic (9.09e-3)"	"unprognostic (6.72e-2)"	"unprognostic (1.92e-1)"	"unprognostic (4.34e-1)"	"unprognostic (1.81e-1)"	"unprognostic (2.88e-2)"	"unprognostic (1.10e-9)"	"unprognostic (2.00e-1)"	"unprognostic (1.34e-1)"	"unprognostic (3.27e-1)"	"unprognostic (2.14e-2)"
H2AC8	"H2A.1, H2A/a, H2AFA, HIST1H2AE"	ENSG00000277075	"H2A clustered histone 8"	P04908	6	26216921-26217437	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"breast: 38.4"	"Cell type enhanced"	"Detected in many"		"Plasma cells: 35.9;Prostatic glandular cells: 33.7;Proximal enterocytes: 23.9"	"Cancer enhanced"	"Detected in all"		"prostate cancer: 40.9"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												"CAB012242, HPA041189"	Supported		Supported	Nucleoplasm			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 31: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 57: Platelets - Hemostasis"	27	Nucleoplasm		"CAB012242: AB_470265, HPA041189: AB_2677357"	"unprognostic (4.26e-2)"	"unprognostic (1.55e-2)"	"unprognostic (4.66e-2)"	"unprognostic (1.53e-1)"	"unprognostic (2.45e-1)"	"unprognostic (1.50e-1)"	"unprognostic (2.48e-2)"	"unprognostic (7.22e-2)"	"unprognostic (1.24e-2)"	"unprognostic (6.99e-2)"	"unprognostic (1.21e-3)"	"unprognostic (1.30e-2)"	"unprognostic (7.64e-2)"	"unprognostic (1.15e-1)"	"unprognostic (2.41e-1)"	"unprognostic (2.20e-1)"	"unprognostic (9.36e-2)"
H2BC10	"H2B/k, H2BFK, HIST1H2BI"	ENSG00000278588	"H2B clustered histone 10"	P62807	6	26272931-26273412	"Plasma proteins, Predicted intracellular proteins"		"Antibiotic, Antimicrobial, DNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	5	"bone marrow: 2.1;choroid plexus: 2.2;lymphoid tissue: 2.1"	"Cell type enhanced"	"Detected in some"		"Distal enterocytes: 1.7;Gastric mucus-secreting cells: 2.9;NK-cells: 1.3;Plasma cells: 2.9;Serous glandular cells: 2.3;T-cells: 1.6"	"Cancer enhanced"	"Detected in some"		"colorectal cancer: 1.5"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in some"												"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 16: Non-specific - Transcription"	"Cluster 25: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	9	Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (1.59e-1)"	"unprognostic (7.10e-2)"	"unprognostic (8.53e-2)"	"unprognostic (1.52e-1)"	"unprognostic (2.80e-1)"	"unprognostic (2.03e-2)"		"unprognostic (1.02e-1)"		"unprognostic (7.22e-3)"				"unprognostic (4.82e-2)"	"unprognostic (1.05e-1)"	"unprognostic (1.10e-1)"	"unprognostic (1.01e-2)"
H2BC11	"H2B/r, H2BFR, HIST1H2BJ"	ENSG00000124635	"H2B clustered histone 11"	P06899	6	27125897-27132795	"Predicted intracellular proteins"		"Antibiotic, Antimicrobial, DNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"testis: 31.0"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 67.4;Late spermatids: 45.3;Plasma cells: 84.2;Spermatocytes: 37.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in many"	5	"neutrophil: 16.3"	"Lineage enriched"	"Detected in many"	5	"granulocytes: 16.3"	"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 21: Testis - Unknown function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 57: Platelets - Hemostasis"	3	Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (4.02e-2)"	"prognostic favorable (1.51e-4)"	"unprognostic (8.58e-2)"	"unprognostic (2.34e-2)"	"unprognostic (1.18e-1)"	"unprognostic (1.26e-2)"	"unprognostic (3.03e-1)"	"unprognostic (2.98e-1)"	"unprognostic (1.88e-1)"	"unprognostic (1.49e-2)"	"unprognostic (1.90e-3)"	"unprognostic (2.23e-1)"	"unprognostic (3.57e-4)"	"unprognostic (8.67e-2)"	"unprognostic (5.80e-2)"	"unprognostic (1.57e-2)"	"unprognostic (6.16e-2)"
H2BC12	"H2BFAiii, H2BFT, HIST1H2BK"	ENSG00000197903	"H2B clustered histone 12"	O60814	6	27146361-27146855	"Predicted intracellular proteins"		"Antibiotic, Antimicrobial, DNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Basal squamous epithelial cells: 43.4;Gastric mucus-secreting cells: 38.9;Oocytes: 22.8;Plasma cells: 52.3;Squamous epithelial cells: 40.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Prostate - Prostate glandular cells, Testis - Sertoli cells"									"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 68: Non-specific - Protein processing"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 77: Plasma cells - Protein processing"	1	Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (1.78e-2)"	"unprognostic (4.70e-3)"	"unprognostic (9.00e-3)"	"unprognostic (1.30e-1)"	"unprognostic (3.81e-1)"	"unprognostic (4.50e-2)"	"unprognostic (6.50e-2)"	"unprognostic (4.27e-2)"	"unprognostic (2.15e-1)"	"unprognostic (1.29e-3)"	"unprognostic (3.46e-3)"	"unprognostic (9.49e-2)"	"prognostic unfavorable (5.77e-5)"	"unprognostic (3.93e-2)"	"unprognostic (1.49e-1)"	"unprognostic (7.59e-2)"	"unprognostic (2.37e-2)"
H2BC13	"dJ97D16.4, H2B/c, H2BFC, HIST1H2BL"	ENSG00000185130	"H2B clustered histone 13"	Q99880	6	27807479-27807929	"Plasma proteins, Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	5	"bone marrow: 6.9"	"Cell type enhanced"	"Detected in some"		"Gastric mucus-secreting cells: 6.5;Pancreatic endocrine cells: 1.7;Plasma cells: 3.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"neutrophil: 4.4"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"												"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 6: Bone marrow - Innate immune response"	"Cluster 2: Neurons - Nucleosome"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	3	Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (2.43e-1)"	"unprognostic (2.06e-2)"	"unprognostic (5.32e-3)"	"unprognostic (2.46e-2)"	"unprognostic (2.22e-1)"	"unprognostic (1.02e-3)"	"unprognostic (2.32e-3)"	"unprognostic (2.66e-1)"	"unprognostic (9.22e-2)"	"unprognostic (1.87e-2)"	"unprognostic (1.71e-2)"	"unprognostic (1.64e-1)"	"unprognostic (8.02e-3)"	"unprognostic (3.25e-2)"	"unprognostic (1.81e-1)"	"unprognostic (1.82e-1)"	"unprognostic (2.86e-2)"
H2BC14	"dJ160A22.3, H2B/e, H2BFE, HIST1H2BM"	ENSG00000273703	"H2B clustered histone 14"	Q99879	6	27815022-27815489	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"bone marrow: 3.5;choroid plexus: 2.0;lymphoid tissue: 3.1"	"Cell type enhanced"	"Detected in some"		"Erythroid cells: 1.5;Gastric mucus-secreting cells: 4.1;Plasma cells: 4.9;Serous glandular cells: 2.2"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"												"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 31: Non-specific - Transcription"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"		Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (3.83e-1)"	"unprognostic (8.85e-4)"	"unprognostic (3.74e-1)"	"unprognostic (2.00e-1)"	"unprognostic (3.00e-1)"	"unprognostic (1.11e-1)"		"unprognostic (1.38e-1)"		"unprognostic (3.37e-1)"	"unprognostic (9.46e-3)"	"unprognostic (3.02e-1)"		"unprognostic (1.04e-1)"	"unprognostic (5.70e-1)"		"unprognostic (2.65e-1)"
H2BC15	"H2B/d, H2BFD, HIST1H2BN"	ENSG00000233822	"H2B clustered histone 15"	Q99877	6	27838545-27855709	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in some"			"Cell type enhanced"	"Detected in many"		"Plasma cells: 34.2;Proximal enterocytes: 36.6;Rod photoreceptor cells: 29.1"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"neutrophil: 16.8"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"												"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 28: Neutrophils - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 34: Non-specific - Mixed function"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"		Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (2.29e-1)"	"unprognostic (2.82e-2)"	"unprognostic (1.33e-1)"	"unprognostic (3.25e-2)"	"unprognostic (3.22e-2)"	"unprognostic (6.66e-2)"	"unprognostic (1.87e-1)"	"unprognostic (1.67e-1)"	"unprognostic (3.04e-1)"	"unprognostic (4.41e-2)"	"unprognostic (2.95e-3)"	"unprognostic (2.05e-3)"	"unprognostic (1.14e-4)"	"unprognostic (9.62e-2)"	"unprognostic (3.91e-1)"	"unprognostic (9.62e-2)"	"unprognostic (2.22e-2)"
H2BC17	"H2B.2, H2B/n, H2BFN, HIST1H2BO"	ENSG00000274641	"H2B clustered histone 17"	P23527	6	27893425-27893891	"Predicted intracellular proteins"		DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"bone marrow: 2.4;lymphoid tissue: 2.5"	"Cell type enhanced"	"Detected in some"		"Gastric mucus-secreting cells: 4.1;Pancreatic endocrine cells: 1.7;Plasma cells: 2.5;Squamous epithelial cells: 1.3"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"												"HPA042205, HPA043013, HPA048671"	Supported		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 41: Non-specific - Nucleosome assembly"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	2	Nucleoplasm	Cytosol	"HPA042205: AB_2677900, HPA043013: AB_2678269, HPA048671: AB_2680488"	"unprognostic (7.22e-2)"	"unprognostic (1.77e-3)"	"unprognostic (9.47e-2)"	"unprognostic (4.43e-2)"	"unprognostic (6.67e-2)"	"unprognostic (7.52e-2)"	"unprognostic (2.47e-2)"	"unprognostic (3.48e-2)"	"unprognostic (1.55e-2)"	"unprognostic (7.91e-2)"	"unprognostic (7.81e-3)"	"unprognostic (2.88e-3)"	"unprognostic (4.04e-7)"	"unprognostic (4.39e-2)"	"unprognostic (3.41e-1)"	"unprognostic (4.39e-2)"	"prognostic favorable (4.89e-4)"
