Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
CABP4	CSNB2B	ENSG00000175544	"Calcium binding protein 4"	P57796	11	67452406-67461752	"Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	9	"retina: 65.9"	"Group enriched"	"Detected in many"	6	"Cone photoreceptor cells: 297.3;Rod photoreceptor cells: 300.3"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in some"	6	"non-classical monocyte: 12.1"	"Lineage enriched"	"Detected in many"	6	"monocytes: 12.1"	"Cancer enhanced"	"Detected in some"		"Gallbladder cancer: 4.1"	"Adipose subcutaneous - Macrophages, Liver - Kupffer cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in single"										NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 76: Retina - Visual perception"	"Cluster 6: Non-specific - Immune response"	"Cluster 70: DU4475 - Unknown function"	"Cluster 66: Photoreceptor cells - Visual perception"					"unprognostic (2.24e-1)"	"unprognostic (1.26e-1)"	"unprognostic (4.23e-2)"	"unprognostic (1.22e-2)"	"unprognostic (3.78e-3)"	"unprognostic (2.91e-2)"	"unprognostic (1.03e-3)"	"unprognostic (1.76e-1)"	"unprognostic (1.49e-1)"	"unprognostic (1.44e-2)"	"unprognostic (2.32e-3)"	"unprognostic (2.57e-1)"	"unprognostic (7.10e-4)"	"unprognostic (5.35e-2)"	"unprognostic (4.63e-2)"	"unprognostic (1.10e-1)"	"unprognostic (3.44e-3)"
CACHD1	"KIAA1573, VWCD1"	ENSG00000158966	"Cache domain containing 1"	Q5VU97	1	64470129-64693058	"Predicted membrane proteins, Transporters"	"Calcium transport, Ion transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enriched"	"Detected in many"	4	"Astrocytes: 269.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"testis cancer: 32.6"		"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA017202	Uncertain		Uncertain	Nucleoplasm,Nucleoli			NA	NA		310000		"Cluster 64: Neuronal - Transcription"	"Cluster 33: Neurons - Mixed function"	"Cluster 70: DU4475 - Unknown function"	"Cluster 47: Astrocytes - Unknown function"		"Nucleoplasm, Nucleoli"		"HPA017202: AB_1852423"	"unprognostic (2.92e-2)"	"unprognostic (2.91e-1)"	"unprognostic (1.29e-2)"	"unprognostic (1.02e-1)"	"unprognostic (3.75e-1)"	"unprognostic (1.01e-1)"	"unprognostic (4.82e-2)"	"unprognostic (4.32e-2)"	"unprognostic (6.77e-2)"	"unprognostic (1.33e-1)"	"unprognostic (8.16e-2)"	"unprognostic (1.86e-1)"	"unprognostic (1.24e-3)"	"unprognostic (2.67e-2)"	"unprognostic (3.89e-1)"	"unprognostic (3.65e-1)"	"unprognostic (2.13e-1)"
CACNA1S	"CACNL1A3, Cav1.1, HOKPP, hypoPP, MHS5"	ENSG00000081248	"Calcium voltage-gated channel subunit alpha1 S"	Q13698	1	201039512-201112451	"Disease related genes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Transporters, Voltage-gated ion channels"	"Calcium transport, Ion transport, Transport"	"Calcium channel, Calmodulin-binding, Ion channel, Voltage-gated channel"	"Disease variant, FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	85	"skeletal muscle: 245.8;tongue: 185.7"	"Cell type enriched"	"Detected in some"	15	"Skeletal myocytes: 106.4"	"Cancer enhanced"	"Detected in single"		"head and neck cancer: 0.9"	"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"breast cancer: 1.1"	"Adipose visceral - Smooth muscle cells, Skeletal muscle - Skeletal myocytes, Testis - Late spermatids"	"Region enhanced"	"Detected in single"		"olfactory bulb: 1.8"	"Region enriched"	"Detected in single"	5	"olfactory bulb: 3.8"	"CAB009507, HPA048892, HPA056815"	Enhanced						NA	NA				"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 70: DU4475 - Unknown function"	"Cluster 2: Skeletal myocytes - Muscle contraction"	4			"CAB009507: AB_2069576, HPA048892: AB_2680548, HPA056815: AB_2683242"	"unprognostic (2.14e-2)"		"unprognostic (1.38e-1)"	"unprognostic (1.12e-2)"	"unprognostic (1.09e-1)"	"unprognostic (3.52e-3)"	"unprognostic (4.53e-2)"	"unprognostic (2.84e-1)"		"unprognostic (2.23e-1)"	"unprognostic (2.53e-2)"	"unprognostic (1.51e-1)"	"unprognostic (4.72e-3)"	"unprognostic (1.12e-1)"	"unprognostic (5.28e-2)"	"unprognostic (7.36e-2)"	"unprognostic (1.57e-1)"
CALML5	CLSP	ENSG00000178372	"Calmodulin like 5"	Q9NZT1	10	5498697-5499570	"Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	6	"skin 1: 2962.8"	"Cell type enhanced"	"Detected in some"		"Breast glandular cells: 179.3;Breast myoepithelial cells: 135.5;Mucus glandular cells: 81.4;Serous glandular cells: 540.1;Suprabasal keratinocytes: 282.4"	"Group enriched"	"Detected in many"	6	"breast cancer: 97.6;cervical cancer: 189.1;head and neck cancer: 206.0;melanoma: 222.1;urothelial cancer: 82.4"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"breast cancer: 184.2;Esophageal cancer: 54.5"	"Breast - Breast glandular cells (progenitors), Skin - Keratinocyte (granular)"					"Not detected"	"Not detected"			HPA040725	Enhanced		Approved	"Plasma membrane,Cytosol"			NA	NA		48000000		"Cluster 13: Skin - Cornification"		"Cluster 70: DU4475 - Unknown function"	"Cluster 75: Serous glandular cells - Salivary secretion"		"Plasma membrane, Cytosol"		"HPA040725: AB_10793863"	"unprognostic (7.68e-3)"	"unprognostic (5.06e-3)"		"unprognostic (5.64e-2)"		"prognostic favorable (2.59e-5)"		"unprognostic (4.82e-2)"	"unprognostic (2.67e-1)"	"unprognostic (1.37e-1)"	"unprognostic (8.27e-2)"	"unprognostic (1.14e-1)"		"unprognostic (2.79e-1)"	"unprognostic (1.71e-1)"		"unprognostic (4.99e-2)"
CCDC158	FLJ25770	ENSG00000163749	"Coiled-coil domain containing 158"	Q5M9N0	4	76312997-76421868	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	20	"testis: 33.3"	"Group enriched"	"Detected in some"	7	"Early spermatids: 103.4;Late spermatids: 83.2;Spermatocytes: 60.2"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Adipose visceral - Adipocytes (Visceral), Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"										NA	NA				"Cluster 42: Testis - Spermatogenesis"	"Cluster 53: Neurons - Mixed function"	"Cluster 70: DU4475 - Unknown function"	"Cluster 31: Spermatocytes - Spermatogenesis"	1				"unprognostic (3.31e-2)"	"unprognostic (1.63e-1)"	"unprognostic (7.49e-2)"	"unprognostic (3.30e-2)"	"unprognostic (3.29e-3)"	"unprognostic (1.60e-1)"	"unprognostic (2.60e-3)"	"unprognostic (6.99e-2)"	"unprognostic (1.57e-1)"	"unprognostic (9.70e-2)"	"unprognostic (1.08e-3)"	"unprognostic (2.18e-1)"	"unprognostic (9.77e-3)"	"unprognostic (6.22e-2)"	"unprognostic (3.65e-2)"	"unprognostic (9.29e-2)"	"unprognostic (2.68e-1)"
CCDC92	FLJ22471	ENSG00000119242	"Coiled-coil domain containing 92"	Q53HC0	12	123918660-123972831	"Predicted intracellular proteins"	"Host-virus interaction, Immunity, Innate immunity"	"Antiviral protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 143.4"	"Cell type enhanced"	"Detected in all"		"Early spermatids: 103.5;Excitatory neurons: 118.9;Inhibitory neurons: 101.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Breast - Adipocytes (Breast), Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA038560, HPA057580"	Approved		Supported	Nucleoplasm,Centrosome			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 70: DU4475 - Unknown function"	"Cluster 8: Neurons - Neuronal signaling"	7	Centrosome	Nucleoplasm	"HPA038560: AB_10672717, HPA057580: AB_2683476"	"unprognostic (4.77e-3)"	"unprognostic (1.52e-1)"	"unprognostic (1.27e-1)"	"prognostic favorable (7.15e-4)"	"unprognostic (4.82e-2)"	"unprognostic (1.79e-1)"	"unprognostic (1.45e-1)"	"unprognostic (5.01e-2)"	"unprognostic (5.69e-2)"	"unprognostic (7.14e-2)"	"prognostic favorable (4.59e-5)"	"unprognostic (1.24e-1)"	"unprognostic (1.39e-1)"	"unprognostic (3.08e-2)"	"unprognostic (1.88e-1)"	"unprognostic (1.07e-3)"	"unprognostic (4.99e-2)"
CCL25	"Ckb15, SCYA25, TECK"	ENSG00000131142	"C-C motif chemokine ligand 25"	O15444	19	8052318-8062660	"Predicted secreted proteins"	"Chemotaxis, Inflammatory response"	Cytokine		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	1031	"intestine: 564.9;lymphoid tissue: 750.7"	"Group enriched"	"Detected in some"	11	"Proximal enterocytes: 941.7;Undifferentiated cells: 372.8"	"Group enriched"	"Detected in many"	4	"liver cancer: 25.4;stomach cancer: 33.5"	"Not detected"	"Not detected"			"Immune cell enriched"	"Detected in single"	5	"NK-cell: 3.5"	"Lineage enriched"	"Detected in single"	5	"NK-cells: 3.5"	"Cancer enhanced"	"Detected in single"		"breast cancer: 2.7"						"Low region specificity"	"Detected in all"			HPA055883	Approved				"Secreted to blood"	Chemokine	NA	NA	183000000		"Cluster 24: Non-specific - Transcription"	"Cluster 70: Lymphoid tissue - Immune response"		"Cluster 70: DU4475 - Unknown function"	"Cluster 22: Proximal enterocytes - Digestion"	4			"HPA055883: AB_2682955"	"unprognostic (9.22e-3)"	"unprognostic (3.13e-4)"	"unprognostic (1.12e-1)"	"unprognostic (1.29e-1)"	"unprognostic (2.87e-1)"	"unprognostic (9.30e-3)"	"unprognostic (2.54e-2)"	"unprognostic (1.48e-1)"	"unprognostic (1.16e-1)"	"unprognostic (8.85e-3)"	"unprognostic (1.60e-1)"	"unprognostic (1.06e-1)"	"unprognostic (2.27e-4)"	"unprognostic (6.43e-2)"	"unprognostic (3.86e-1)"	"unprognostic (6.57e-2)"	"unprognostic (2.17e-1)"
CDKN1C	"BWCR, BWS, KIP2, P57"	ENSG00000129757	"Cyclin dependent kinase inhibitor 1C"	P49918	11	2883213-2885775	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cell cycle"	"Protein kinase inhibitor"	"Cancer-related genes, Disease variant, Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 203.0;ovary: 199.8"	"Group enriched"	"Detected in many"	4	"Cytotrophoblasts: 586.1;Extravillous trophoblasts: 1799.0;monocytes: 531.8;Syncytiotrophoblasts: 2092.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	9	"intermediate monocyte: 118.2;non-classical monocyte: 288.3"	"Lineage enriched"	"Detected in many"	13	"monocytes: 288.3"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Breast - Adipocytes (Breast), Kidney - Podocytes, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA002924	Enhanced		Approved	"Nucleoplasm,Nuclear bodies,Cytosol"			NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 34: Non-specific - Mixed function"	"Cluster 30: White matter - Myelination"	"Cluster 70: DU4475 - Unknown function"	"Cluster 4: Extravillous trophoblasts - Unknown function"	2	"Nucleoplasm, Nuclear bodies"	Cytosol	"HPA002924: AB_1079548"	"unprognostic (5.49e-3)"	"unprognostic (2.62e-1)"	"unprognostic (9.82e-3)"	"unprognostic (5.79e-3)"	"unprognostic (4.15e-1)"	"unprognostic (2.84e-2)"	"unprognostic (1.95e-2)"	"unprognostic (1.85e-1)"	"unprognostic (3.13e-1)"	"unprognostic (3.15e-1)"	"unprognostic (2.95e-1)"	"unprognostic (3.39e-2)"	"unprognostic (2.15e-1)"	"unprognostic (3.31e-2)"	"unprognostic (8.53e-2)"	"unprognostic (1.93e-1)"	"unprognostic (2.94e-1)"
CFAP100	"CCDC37, FLJ40083, MIA1"	ENSG00000163885	"Cilia and flagella associated protein 100"	Q494V2	3	126394909-126436556	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 13.0;fallopian tube: 26.2;testis: 31.5"	"Group enriched"	"Detected in some"	6	"Early spermatids: 226.4;Late spermatids: 750.4"	"Cancer enhanced"	"Detected in some"		"endometrial cancer: 2.0"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA046354	Enhanced						NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 70: DU4475 - Unknown function"	"Cluster 63: Late spermatids - Spermatogenesis"				"HPA046354: AB_2679634"	"unprognostic (1.79e-2)"	"unprognostic (3.75e-3)"	"unprognostic (7.17e-5)"	"unprognostic (1.61e-3)"	"unprognostic (6.75e-2)"	"unprognostic (9.99e-3)"	"unprognostic (1.47e-1)"	"unprognostic (7.83e-2)"	"unprognostic (1.61e-1)"	"unprognostic (3.70e-1)"	"unprognostic (1.45e-2)"	"unprognostic (1.63e-1)"	"unprognostic (2.70e-5)"	"unprognostic (3.57e-2)"	"unprognostic (2.80e-1)"	"unprognostic (2.96e-2)"	"unprognostic (3.58e-4)"
CHRNA10		ENSG00000129749	"Cholinergic receptor nicotinic alpha 10 subunit"	Q9GZZ6	11	3665587-3671384	"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Calcium transport, Ion transport, Transport"	"Calcium channel, Ion channel, Ligand-gated ion channel, Receptor"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	22	"skeletal muscle: 46.2"	"Cell type enhanced"	"Detected in some"		"Glandular and luminal cells: 3.5"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in single"				"Region enriched"	"Detected in some"	6	"olfactory bulb: 7.2"	"Not detected"	"Not detected"										NA	NA				"Cluster 2: Skeletal muscle - Striated muscle contraction"	"Cluster 15: Non-specific - Transcription"	"Cluster 70: DU4475 - Unknown function"	"Cluster 37: Glandular & Luminal cells - Unknown function"					"unprognostic (3.04e-1)"	"unprognostic (2.23e-1)"	"unprognostic (4.04e-2)"	"unprognostic (1.11e-4)"	"unprognostic (1.50e-1)"	"unprognostic (1.71e-2)"	"unprognostic (8.22e-2)"	"unprognostic (1.50e-1)"	"unprognostic (3.79e-2)"	"unprognostic (2.74e-1)"	"unprognostic (6.90e-5)"	"unprognostic (4.35e-2)"	"unprognostic (1.06e-5)"	"unprognostic (5.60e-2)"	"unprognostic (1.70e-2)"	"unprognostic (2.32e-1)"	"unprognostic (4.39e-3)"
CLCN4	"ClC-4, CLC4"	ENSG00000073464	"Chloride voltage-gated channel 4"	P51793	X	10156975-10237660	"Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters"	"Antiport, Ion transport, Transport"		"Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 28.2;retina: 36.7;skeletal muscle: 43.4;tongue: 32.9"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 74.0;Cone photoreceptor cells: 142.7;Excitatory neurons: 44.1;Horizontal cells: 57.9;Inhibitory neurons: 51.7;Oligodendrocytes: 71.3;Oocytes: 44.8;Rod photoreceptor cells: 44.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	4	"basophil: 1.7;memory B-cell: 1.0;naive B-cell: 2.6;neutrophil: 2.2"	"Group enriched"	"Detected in many"	6	"B-cells: 2.6;granulocytes: 2.2"	"Low cancer specificity"	"Detected in all"			"Testis - Sertoli cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA031313, HPA063637"	Enhanced	Approved	Supported	Vesicles			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 3: Non-specific - Unknown function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 70: DU4475 - Unknown function"	"Cluster 66: Photoreceptor cells - Visual perception"	1	Vesicles		"HPA031313: AB_10601358, HPA063637: AB_2685069"	"unprognostic (1.01e-1)"	"unprognostic (1.20e-2)"	"unprognostic (5.07e-2)"	"prognostic unfavorable (2.13e-5)"	"unprognostic (2.96e-1)"	"unprognostic (3.75e-1)"	"unprognostic (1.04e-2)"	"unprognostic (3.66e-1)"	"unprognostic (1.75e-1)"	"unprognostic (5.99e-2)"	"prognostic favorable (9.55e-4)"	"unprognostic (9.70e-2)"	"unprognostic (9.78e-3)"	"unprognostic (1.68e-1)"	"unprognostic (1.49e-1)"	"unprognostic (1.32e-1)"	"unprognostic (1.74e-1)"
CMKLR1	RVER1	ENSG00000174600	"Chemerin chemokine-like receptor 1"	Q99788	12	108288044-108339317	"G-protein coupled receptors, Predicted membrane proteins, Transporters"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lymphoid tissue: 33.4"	"Cell type enhanced"	"Detected in some"		"dendritic cells: 18.6;Hofbauer cells: 28.9;Kupffer cells: 51.1;Macrophages: 29.6;Microglial cells: 37.6;NK-cells: 16.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"intermediate monocyte: 14.6;plasmacytoid DC: 18.2"	"Group enriched"	"Detected in many"	22	"dendritic cells: 18.2;monocytes: 14.6;T-cells: 7.1"	"Low cancer specificity"	"Detected in some"			"Breast - Macrophages, Heart muscle - Fibroblasts, Liver - Kupffer cells, Skeletal muscle - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA047865	Uncertain						NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 70: DU4475 - Unknown function"	"Cluster 58: Macrophages - Innate immune response"				"HPA047865: AB_2680191"	"unprognostic (1.78e-1)"	"unprognostic (2.61e-2)"	"unprognostic (8.83e-3)"	"unprognostic (7.39e-2)"	"unprognostic (2.44e-1)"	"unprognostic (3.49e-3)"	"unprognostic (1.69e-1)"	"unprognostic (2.94e-2)"	"unprognostic (1.69e-1)"	"unprognostic (6.83e-2)"	"unprognostic (1.06e-1)"	"unprognostic (8.72e-2)"	"unprognostic (2.96e-2)"	"unprognostic (1.77e-1)"	"unprognostic (1.83e-2)"	"unprognostic (5.19e-2)"	"unprognostic (1.14e-1)"
CNPY1		ENSG00000146910	"Canopy FGF signaling regulator 1"	Q3B7I2	7	155474206-155555450	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Tissue enriched"	"Detected in some"	6	"brain: 13.5"	"Group enriched"	"Detected in some"	8	"Astrocytes: 2.5;Oligodendrocytes: 1.8"	"Cancer enriched"	"Detected in single"	10	"glioma: 1.6"	"Group enriched"	"Detected in many"	5	"cerebellum: 26.3;midbrain: 8.6"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"breast cancer: 3.4"										HPA047400	Uncertain						NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 35: Non-specific - DNA binding"	"Cluster 70: DU4475 - Unknown function"	"Cluster 47: Astrocytes - Unknown function"				"HPA047400: AB_10960413"					"unprognostic (4.28e-3)"	"unprognostic (2.12e-1)"					"unprognostic (4.18e-2)"		"unprognostic (8.27e-12)"	"unprognostic (1.44e-1)"	"unprognostic (2.16e-1)"		
CNTD1	"CNTD, FLJ40137"	ENSG00000176563	"Cyclin N-terminal domain containing 1"	Q8N815	17	42798800-42811587	"Predicted intracellular proteins, Predicted membrane proteins"	Meiosis			"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Tissue enriched"	"Detected in some"	13	"testis: 41.1"	"Group enriched"	"Detected in many"	8	"Early spermatids: 74.4;Late spermatids: 125.4;Spermatocytes: 137.1"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Breast - Breast glandular cells, Testis - Early spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA072363			Approved	Nucleoplasm,Vesicles			NA	NA				"Cluster 42: Testis - Spermatogenesis"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 70: DU4475 - Unknown function"	"Cluster 31: Spermatocytes - Spermatogenesis"		Nucleoplasm	Vesicles	"HPA072363: "	"unprognostic (5.92e-2)"	"unprognostic (1.99e-3)"	"unprognostic (3.66e-2)"	"unprognostic (2.13e-2)"	"unprognostic (1.25e-1)"	"unprognostic (6.29e-3)"	"unprognostic (6.61e-2)"	"unprognostic (1.09e-2)"	"unprognostic (7.82e-2)"	"unprognostic (6.18e-2)"	"unprognostic (1.36e-2)"	"unprognostic (2.07e-1)"	"unprognostic (5.89e-7)"	"unprognostic (1.52e-1)"	"unprognostic (1.90e-1)"	"unprognostic (2.35e-1)"	"unprognostic (1.81e-4)"
CPNE9	KIAA4217	ENSG00000144550	"Copine family member 9"	Q8IYJ1	3	9703826-9729908	"Predicted intracellular proteins"	Differentiation			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	7	"brain: 36.7"	"Group enriched"	"Detected in some"	5	"Excitatory neurons: 27.2;Late spermatids: 62.3"	"Cancer enriched"	"Detected in single"	4	"testis cancer: 1.6"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"intermediate monocyte: 1.0"	"Lineage enhanced"	"Detected in single"		"monocytes: 1.0"	"Not detected"	"Not detected"			"Colon - Colon enteroendocrine cells, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA060813			Approved	"Plasma membrane,Cytosol"			NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 65: Cerebellum - Nervous system development"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 70: DU4475 - Unknown function"	"Cluster 63: Late spermatids - Spermatogenesis"		Cytosol	"Plasma membrane"	"HPA060813: "	"unprognostic (2.96e-1)"	"unprognostic (4.75e-2)"	"unprognostic (1.34e-1)"	"unprognostic (5.04e-3)"	"unprognostic (1.10e-1)"	"unprognostic (1.96e-1)"	"unprognostic (2.13e-3)"	"unprognostic (1.03e-2)"	"unprognostic (3.19e-2)"	"unprognostic (1.06e-1)"	"unprognostic (1.20e-4)"	"unprognostic (2.67e-2)"	"unprognostic (5.44e-4)"	"unprognostic (1.47e-2)"	"unprognostic (8.59e-2)"	"unprognostic (3.45e-1)"	"unprognostic (7.48e-2)"
