Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
EFCAB12	C3orf25	ENSG00000172771	"EF-hand calcium binding domain 12"	Q6NXP0	3	129401321-129428651	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"choroid plexus: 10.5;fallopian tube: 19.0"	"Cell type enhanced"	"Detected in some"		"Ciliated cells: 31.7;Early spermatids: 14.2;Late spermatids: 28.7;Prostatic glandular cells: 7.1"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in single"		"prostate cancer: 1.2"	"Lung - Respiratory ciliated cells, Prostate - Prostate glandular cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Region enhanced"	"Detected in many"		"midbrain: 11.8"	"HPA037694, HPA057532"	Uncertain	Supported	Approved	"Nucleoplasm,Nuclear bodies,Midbody ring"			Yes	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"	1	Nucleoplasm	"Nuclear bodies, Midbody ring"	"HPA037694: AB_10672605, HPA057532: "	"unprognostic (2.06e-3)"	"unprognostic (1.87e-2)"	"unprognostic (2.96e-2)"	"unprognostic (4.34e-3)"	"unprognostic (1.81e-1)"	"unprognostic (7.59e-4)"	"unprognostic (2.37e-2)"	"unprognostic (2.60e-1)"	"unprognostic (1.13e-1)"	"unprognostic (1.64e-1)"	"unprognostic (1.81e-2)"	"unprognostic (3.84e-1)"	"unprognostic (1.20e-1)"	"unprognostic (5.72e-2)"	"unprognostic (2.27e-1)"	"unprognostic (1.57e-2)"	"unprognostic (4.59e-2)"
ENSG00000261341		ENSG00000261341	"Novel protein"		19	50776141-50793142	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"		"Tissue enriched"	"Detected in some"	24	"testis: 210.2"	"Cell type enriched"	"Detected in some"	6	"Late spermatids: 4443.6"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Testis - Late spermatids"																NA	NA			"Cluster 14: Non-specific - Unknown function"	"Cluster 42: Testis - Spermatogenesis"	"Cluster 15: Non-specific - Transcription"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 63: Late spermatids - Spermatogenesis"					"unprognostic (1.46e-1)"	"unprognostic (1.67e-1)"	"unprognostic (2.63e-2)"	"unprognostic (2.47e-1)"	"unprognostic (9.62e-3)"	"unprognostic (9.41e-2)"	"unprognostic (1.11e-2)"	"unprognostic (5.95e-3)"	"unprognostic (1.14e-1)"	"unprognostic (1.98e-2)"	"unprognostic (1.06e-1)"	"unprognostic (1.52e-1)"	"unprognostic (5.32e-7)"	"unprognostic (3.63e-1)"	"unprognostic (2.21e-1)"	"unprognostic (3.37e-3)"	"unprognostic (3.00e-1)"
ETV1	ER81	ENSG00000006468	"ETS variant transcription factor 1"	P50549	7	13891229-13991425	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, DNA-binding"	"Cancer-related genes, Disease variant, Proto-oncogene"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 131.8;salivary gland: 87.9"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 2: 87.7;Astrocytes: 63.8;Cardiomyocytes: 114.4;Enteroendocrine cells: 93.6;Excitatory neurons: 64.4;Oligodendrocyte precursor cells: 127.3;Serous glandular cells: 152.2"	"Cancer enhanced"	"Detected in all"		"glioma: 22.5"	"Group enriched"	"Detected in all"	4	"cerebellum: 235.6;thalamus: 74.1"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in all"		"prostate cancer: 72.9"	"Skeletal muscle - Fibroblasts, Skin - Eccrine sweat gland cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"cerebellum: 284.0"	"HPA068389, HPA077249"		Supported	Approved	Nucleoplasm			No	No				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 15: Non-specific - Transcription"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 75: Serous glandular cells - Salivary secretion"	2	Nucleoplasm		"HPA068389: , HPA077249: AB_2686829"	"unprognostic (2.45e-1)"	"unprognostic (1.01e-1)"	"unprognostic (6.98e-2)"	"unprognostic (1.04e-1)"	"unprognostic (1.49e-2)"	"unprognostic (2.13e-2)"	"unprognostic (1.64e-7)"	"unprognostic (7.08e-3)"	"unprognostic (7.21e-2)"	"unprognostic (2.36e-1)"	"unprognostic (2.01e-1)"	"unprognostic (3.02e-1)"	"unprognostic (1.51e-3)"	"unprognostic (2.21e-2)"	"unprognostic (2.05e-1)"	"unprognostic (1.05e-1)"	"unprognostic (1.20e-2)"
FAM151B	UNQ9217	ENSG00000152380	"Family with sequence similarity 151 member B"	Q6UXP7	5	80487969-80542563	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"bone marrow: 4.7"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 17.2;Inhibitory neurons: 20.7;Oligodendrocyte precursor cells: 17.5;Syncytiotrophoblasts: 10.5"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"myeloid DC: 1.0"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in some"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA043805	Uncertain		Approved	Cytosol			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 29: Forebrain - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 65: Neurons - Synaptic function"	1	Cytosol		"HPA043805: AB_10794287"	"unprognostic (1.29e-1)"	"unprognostic (7.11e-2)"	"unprognostic (1.67e-3)"	"unprognostic (1.28e-4)"	"unprognostic (1.90e-2)"	"unprognostic (4.46e-4)"	"unprognostic (2.63e-2)"	"unprognostic (2.45e-1)"	"unprognostic (2.10e-2)"	"unprognostic (9.63e-2)"	"unprognostic (1.20e-1)"	"unprognostic (3.44e-2)"	"unprognostic (6.86e-3)"	"unprognostic (1.13e-1)"	"unprognostic (2.66e-1)"	"unprognostic (2.50e-2)"	"unprognostic (1.63e-1)"
FBXL17	"DKFZP434C1715, Fbl17, Fbx13, FBXO13"	ENSG00000145743	"F-box and leucine rich repeat protein 17"	Q9UF56	5	107859035-108382098	"Predicted intracellular proteins, Predicted membrane proteins"	"Neurogenesis, Ubl conjugation pathway"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"skeletal muscle: 42.0"	"Group enriched"	"Detected in all"	7	"Astrocytes: 256.1;Excitatory neurons: 549.1;Inhibitory neurons: 554.2;Microglial cells: 195.9;Oligodendrocyte precursor cells: 283.9;Oligodendrocytes: 238.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in all"		"prostate cancer: 31.9"	"Liver - Hepatocytes, Testis - Spermatocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036410, HPA036411"	Uncertain		Supported	Nucleoplasm			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 8: Neurons - Neuronal signaling"		Nucleoplasm		"HPA036410: AB_2675109, HPA036411: AB_10669603"	"unprognostic (8.15e-2)"	"unprognostic (3.77e-2)"	"unprognostic (2.18e-2)"	"unprognostic (1.21e-1)"	"unprognostic (4.58e-2)"	"unprognostic (2.72e-2)"	"unprognostic (2.08e-2)"	"unprognostic (2.65e-1)"	"unprognostic (6.67e-2)"	"unprognostic (3.08e-2)"	"unprognostic (5.98e-2)"	"unprognostic (6.30e-2)"	"prognostic favorable (4.60e-8)"	"unprognostic (1.86e-1)"	"unprognostic (3.34e-1)"	"prognostic unfavorable (3.27e-4)"	"unprognostic (3.35e-2)"
FBXL22	"Fbl22, FLJ39626"	ENSG00000197361	"F-box and leucine rich repeat protein 22"	Q6P050	15	63597353-63602428	"Predicted intracellular proteins"	"Ubl conjugation pathway"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"endometrium 1: 58.4;intestine: 58.1"	"Cell type enhanced"	"Detected in many"		"Oocytes: 17.6;Smooth muscle cells: 16.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Colon - Smooth muscle cells, Heart muscle - Cardiomyocytes, Prostate - Smooth muscle cells, Skin - Smooth muscle cells, Stomach - Fibroblasts"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"HPA047624, HPA054627"	Uncertain		Uncertain	Cytosol			NA	NA			"Cluster 30: Non-specific - DNA binding"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 15: Non-specific - Transcription"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 32: Smooth muscle cells - Muscle contraction"	1	Cytosol		"HPA047624: AB_2680107, HPA054627: AB_2682548"	"unprognostic (2.17e-1)"	"unprognostic (3.19e-2)"	"unprognostic (2.99e-3)"	"unprognostic (5.28e-2)"	"unprognostic (3.03e-2)"	"unprognostic (1.29e-2)"	"unprognostic (1.15e-1)"	"unprognostic (6.51e-2)"	"unprognostic (2.53e-1)"	"unprognostic (1.65e-1)"	"unprognostic (2.82e-2)"	"unprognostic (1.34e-1)"	"unprognostic (1.07e-3)"	"unprognostic (1.90e-2)"	"unprognostic (1.99e-1)"	"unprognostic (1.01e-2)"	"unprognostic (1.02e-2)"
FOXA1	HNF3A	ENSG00000129514	"Forkhead box A1"	P55317	14	37589552-37596059	"Cancer-related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, Chromatin regulator, Developmental protein, DNA-binding, Repressor"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"prostate: 72.3;stomach 1: 27.3"	"Cell type enhanced"	"Detected in many"		"Basal squamous epithelial cells: 72.0;Breast glandular cells: 81.7;Club cells: 76.8;Enteroendocrine cells: 77.2;Prostatic glandular cells: 229.7"	"Group enriched"	"Detected in many"	5	"breast cancer: 80.0;prostate cancer: 127.0"	"Region enriched"	"Detected in some"	5	"midbrain: 7.6"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	4	"breast cancer: 80.5;Gallbladder cancer: 38.9;prostate cancer: 122.3"	"Breast - Breast glandular cells, Colon - Colon enterocytes, Liver - Hepatocytes, Lung - Alveolar cells type 2, Prostate - Prostate glandular cells, Skin - Eccrine sweat gland cells, Thyroid - Parafollicular cells"	"Region enhanced"	"Detected in some"		"midbrain: 1.1"	"Region enriched"	"Detected in some"	6	"midbrain: 6.2"	"CAB011595, HPA050505"	Enhanced		Supported	"Nucleoplasm,Nucleoli fibrillar center"			NA	NA				"Cluster 75: Epithelium - Extracellular exosomes"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 40: Prostatic glandular cells - Transcription"	1	Nucleoplasm	"Nucleoli fibrillar center"	"CAB011595: AB_2104842, HPA050505: AB_2681148"	"unprognostic (1.61e-1)"	"unprognostic (8.80e-2)"	"unprognostic (1.12e-1)"	"unprognostic (4.65e-1)"	"unprognostic (2.58e-1)"	"unprognostic (1.51e-1)"	"unprognostic (1.74e-1)"	"unprognostic (1.78e-1)"	"unprognostic (1.71e-1)"	"unprognostic (3.01e-1)"	"unprognostic (1.54e-2)"	"unprognostic (6.30e-2)"	"unprognostic (0.00e+0)"	"unprognostic (3.67e-1)"	"unprognostic (2.58e-1)"	"unprognostic (1.69e-2)"	"prognostic favorable (1.00e-4)"
FOXD4	"FKHL9, FOXD4a, FREAC5"	ENSG00000170122	"Forkhead box D4"	Q12950	9	116231-118417	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	DNA-binding		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 2.8"	"Cell type enhanced"	"Detected in single"		"Cone photoreceptor cells: 1.7"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"prostate cancer: 8.6"										HPA012836	Uncertain		Approved	Nucleoplasm			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 37: Neurons - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 14: Langerhans cells - Innate immune response"	4	Nucleoplasm		"HPA012836: AB_2105429"	"unprognostic (8.27e-2)"	"unprognostic (1.09e-2)"	"unprognostic (2.38e-3)"	"unprognostic (4.75e-2)"	"unprognostic (1.02e-1)"	"unprognostic (3.87e-3)"	"unprognostic (1.22e-1)"	"unprognostic (4.20e-2)"	"unprognostic (9.46e-2)"	"unprognostic (2.52e-4)"	"unprognostic (3.66e-4)"	"unprognostic (7.06e-3)"	"unprognostic (1.14e-2)"	"unprognostic (1.44e-2)"	"unprognostic (2.43e-1)"	"unprognostic (6.26e-2)"	"unprognostic (1.02e-3)"
GHRHR		ENSG00000106128	"Growth hormone releasing hormone receptor"	Q02643	7	30938669-30993254	"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Transporters"		"G-protein coupled receptor, Receptor, Transducer"	"Disease variant, Dwarfism, FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	351	"pituitary gland: 206.1"	"Cell type enhanced"	"Detected in some"		"Cholangiocytes: 1.9;Spermatocytes: 1.6;Spermatogonia: 2.6"	"Cancer enhanced"	"Detected in single"		"liver cancer: 0.5"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	10	"prostate cancer: 2.1"	"Kidney - Proximal tubular cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"								"Intracellular and membrane"	Receptor	NA	NA				"Cluster 49: Pituitary gland - Hormone signaling"		"Cluster 60: Prostate cancer - Unknown function"	"Cluster 67: Spermatogonia - Spermatogenesis"					"unprognostic (8.32e-2)"		"unprognostic (1.45e-1)"	"unprognostic (9.30e-2)"	"unprognostic (1.39e-1)"		"unprognostic (7.23e-2)"	"unprognostic (4.15e-1)"		"unprognostic (2.28e-2)"	"unprognostic (1.54e-1)"	"unprognostic (1.20e-1)"	"unprognostic (1.27e-1)"	"unprognostic (1.43e-2)"	"unprognostic (1.47e-1)"	"unprognostic (5.87e-3)"	
GLYATL1	"FLJ34646, MGC15397"	ENSG00000166840	"Glycine-N-acyltransferase like 1"	Q969I3	11	58905398-59043527	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		"Acyltransferase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	30	"kidney: 135.0;liver: 527.0"	"Group enriched"	"Detected in some"	9	"Hepatocytes: 287.9;Proximal tubular cells: 517.2"	"Group enriched"	"Detected in some"	8	"liver cancer: 14.1;prostate cancer: 13.3;renal cancer: 10.1"	"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	19	"prostate cancer: 68.5"	"Kidney - Proximal tubular cells, Liver - Hepatocytes, Skin - Sebaceous gland cells"									HPA039501	Supported		Uncertain	"Golgi apparatus,Cytosol"			NA	NA				"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"		"Golgi apparatus"	Cytosol	"HPA039501: AB_2676545"	"unprognostic (9.46e-3)"	"unprognostic (5.33e-2)"	"unprognostic (3.90e-5)"	"unprognostic (3.93e-3)"	"unprognostic (3.54e-3)"	"unprognostic (2.17e-1)"	"prognostic favorable (3.69e-4)"	"unprognostic (3.62e-1)"	"unprognostic (2.51e-1)"	"unprognostic (1.05e-1)"	"unprognostic (2.08e-1)"	"unprognostic (2.92e-1)"	"prognostic favorable (3.03e-5)"	"unprognostic (1.50e-1)"	"unprognostic (1.01e-1)"	"unprognostic (1.86e-2)"	"unprognostic (4.55e-2)"
GNMT		ENSG00000124713	"Glycine N-methyltransferase"	Q14749	6	42960754-42963880	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"		"Methyltransferase, Transferase"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	9	"liver: 287.5;pancreas: 582.7"	"Cell type enriched"	"Detected in many"	12	"Hepatocytes: 1139.8"	"Group enriched"	"Detected in many"	20	"liver cancer: 69.6;prostate cancer: 49.8"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"prostate cancer: 8.8"	"Breast - Breast glandular cells, Liver - Hepatocytes, Prostate - Prostate glandular cells"	"Region enriched"	"Detected in some"	4	"cerebellum: 15.7"	"Low region specificity"	"Detected in all"			HPA027501	Enhanced		Supported	Cytosol			NA	NA		390000		"Cluster 68: Non-specific - Protein processing"	"Cluster 15: Non-specific - Transcription"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 43: Hepatocytes - Metabolism"	10	Cytosol		"HPA027501: AB_1849879"	"unprognostic (1.53e-2)"	"unprognostic (8.02e-4)"	"unprognostic (3.11e-2)"	"unprognostic (4.24e-3)"	"unprognostic (3.91e-2)"	"unprognostic (6.40e-4)"	"prognostic favorable (1.86e-4)"	"unprognostic (4.08e-6)"	"unprognostic (1.01e-1)"	"unprognostic (2.67e-2)"	"unprognostic (1.63e-3)"	"unprognostic (2.52e-1)"	"unprognostic (3.50e-3)"	"unprognostic (1.03e-1)"	"unprognostic (1.99e-1)"	"unprognostic (2.49e-2)"	"unprognostic (4.92e-2)"
GPR149	"IEDA, PGR10, R35"	ENSG00000174948	"G protein-coupled receptor 149"	Q86SP6	3	154334943-154430190	"G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 2.0;seminal vesicle: 1.4"	"Cell type enriched"	"Detected in some"	5	"Inhibitory neurons: 46.5"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	6	"prostate cancer: 1.0"		"Region enhanced"	"Detected in many"		"basal ganglia: 15.0"	"Low region specificity"	"Detected in many"			HPA018020	Uncertain						NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 69: Neurons - Neuronal signaling"				"HPA018020: AB_1849334"																	
GPR158	KIAA1136	ENSG00000151025	"G protein-coupled receptor 158"	Q5T848	10	25174802-25602229	"G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	5	"brain: 10.5;retina: 4.3"	"Cell type enhanced"	"Detected in some"		"Excitatory neurons: 354.8;Horizontal cells: 65.5;Inhibitory neurons: 288.6;Oligodendrocyte precursor cells: 393.8;Oligodendrocytes: 94.6"	"Cancer enhanced"	"Detected in many"		"glioma: 2.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	4	"prostate cancer: 10.9"	"Colon - Colon enteroendocrine cells, Pancreas - Beta cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA013185	Uncertain						NA	NA				"Cluster 28: Neuronal - Transcription"	"Cluster 15: Non-specific - Transcription"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 65: Neurons - Synaptic function"				"HPA013185: AB_2113957"	"unprognostic (4.43e-2)"	"unprognostic (3.14e-2)"	"unprognostic (7.42e-2)"	"unprognostic (2.66e-5)"	"unprognostic (5.67e-2)"	"unprognostic (9.37e-2)"	"unprognostic (4.73e-2)"	"unprognostic (1.85e-1)"	"unprognostic (1.22e-1)"	"unprognostic (4.37e-2)"	"unprognostic (8.09e-3)"	"unprognostic (1.72e-1)"	"unprognostic (2.60e-6)"	"unprognostic (8.36e-2)"	"unprognostic (1.78e-1)"	"unprognostic (1.21e-3)"	"unprognostic (3.90e-1)"
GRK1	"GPRK1, RHOK, RK"	ENSG00000185974	"G protein-coupled receptor kinase 1"	Q15835	13	113667219-113737736	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"Sensory transduction, Vision"	"Kinase, Serine/threonine-protein kinase, Transferase"	"Congenital stationary night blindness, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	50	"retina: 41.3"	"Group enriched"	"Detected in some"	9	"Cone photoreceptor cells: 34.0;Rod photoreceptor cells: 82.4"	"Cancer enriched"	"Detected in single"	5	"thyroid cancer: 0.5"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	12	"prostate cancer: 1.1"	"Heart muscle - Cardiomyocytes"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA035200, HPA059376"	Enhanced						NA	NA				"Cluster 76: Retina - Visual perception"		"Cluster 60: Prostate cancer - Unknown function"	"Cluster 66: Photoreceptor cells - Visual perception"				"HPA035200: AB_2674515, HPA059376: AB_2683996"	"unprognostic (7.93e-2)"	"unprognostic (2.50e-1)"	"unprognostic (1.87e-1)"	"unprognostic (1.24e-5)"	"unprognostic (1.76e-3)"	"unprognostic (1.53e-1)"		"unprognostic (3.59e-2)"		"unprognostic (2.21e-2)"	"unprognostic (1.84e-3)"	"unprognostic (2.00e-2)"	"unprognostic (4.02e-2)"	"unprognostic (6.91e-2)"	"unprognostic (6.18e-2)"	"unprognostic (6.11e-2)"	
GTF2H2	"BTF2, BTF2P44, p44, T-BTF2P44, TFIIH"	ENSG00000145736	"General transcription factor IIH subunit 2"	Q13888	5	71035016-71067689	"Predicted intracellular proteins"	"DNA damage, DNA repair, Host-virus interaction, Transcription, Transcription regulation"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in all"		"Spermatocytes: 51.5"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"Adrenocortical cancer: 33.9;prostate cancer: 35.0"										HPA047001			Supported	"Nuclear speckles"			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 66: Non-specific - Transcription"	"Cluster 6: Non-specific - Immune response"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 55: Non-specific - Transcription"	4	"Nuclear speckles"		"HPA047001: AB_2679899"	"unprognostic (7.40e-3)"	"unprognostic (4.71e-1)"	"unprognostic (6.31e-2)"	"unprognostic (2.99e-1)"	"unprognostic (1.62e-1)"	"unprognostic (3.07e-1)"	"unprognostic (1.29e-2)"	"unprognostic (4.69e-2)"	"unprognostic (2.08e-1)"	"unprognostic (2.22e-3)"	"unprognostic (3.74e-1)"	"unprognostic (3.06e-1)"	"unprognostic (3.67e-2)"	"unprognostic (3.93e-2)"	"unprognostic (2.43e-1)"	"unprognostic (1.87e-3)"	"unprognostic (1.62e-1)"
